timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1630588169439,4.118,86,24.1,254,0,12,00,0,0
1630588170439,4.118,86,24.1,235,-2,12,00,0,0
1630588171439,4.118,86,24.2,195,0,12,00,0,0
1630588172439,4.118,86,24.2,195,0,12,00,0,0
1630588173439,4.118,86,24.2,254,0,12,00,0,0
1630588174439,4.118,86,24.3,195,0,12,00,0,0
1630588175439,4.118,86,24.3,254,0,12,00,0,0
1630588176439,4.118,86,24.3,135,-9,12,00,0,0
1630588177439,4.118,86,24.3,254,0,12,00,0,0
1630588178439,4.118,86,24.3,215,0,12,00,0,0
1630588179439,4.118,86,24.3,195,0,12,00,0,0
1630588180439,4.118,86,24.3,215,-8,12,00,0,0
1630588181439,4.118,86,24.3,254,0,12,00,0,0
1630588182439,4.118,86,24.3,254,-2,12,00,0,0
1630588183439,4.118,86,24.3,235,0,12,00,0,0
1630588184439,4.118,86,24.3,254,0,12,00,0,0
1630588185439,4.118,86,24.3,254,0,12,00,0,0
1630588186439,4.118,86,24.3,254,0,12,00,0,0
1630588187439,4.118,86,24.3,254,0,12,00,0,0
1630588188439,4.118,86,24.3,235,0,12,00,0,0
1630588189439,4.118,86,24.3,190,0,12,00,0,0
1630588190439,4.118,86,24.3,150,0,12,00,0,0
1630588191439,4.118,86,24.3,254,0,12,00,0,0
1630588192439,4.118,86,24.4,254,0,12,00,0,0
1630588193439,4.118,86,24.4,235,0,12,00,0,0
1630588194439,4.118,86,24.4,254,0,12,00,0,0
1630588195439,4.118,86,24.4,254,-2,12,00,0,0
1630588196439,4.118,86,24.4,235,0,12,00,0,0
1630588197439,4.118,86,24.4,175,0,12,00,0,0
1630588198439,4.118,86,24.4,195,0,12,00,0,0
1630588199439,4.118,86,24.4,254,0,12,00,0,0
1630588200439,4.118,86,24.5,254,0,12,00,0,0
1630588201439,4.118,86,24.5,254,0,12,00,0,0
1630588202439,4.118,86,24.5,235,0,12,00,0,0
1630588203439,4.118,86,24.5,215,0,12,00,0,0
1630588204439,4.118,86,24.5,254,0,12,00,0,0
1630588205439,4.118,86,24.5,0,0,12,00,0,0
1630588206439,4.118,86,24.5,235,0,12,00,0,0
1630588207439,4.118,86,24.5,235,0,12,00,0,0
1630588208439,4.118,86,24.5,254,0,12,00,0,0
1630588209439,4.118,86,24.5,195,0,12,00,0,0
1630588210439,4.118,86,24.5,254,0,12,00,0,0
1630588211439,4.118,86,24.7,254,0,12,00,0,0
1630588212439,4.118,86,24.7,254,0,12,00,0,0
1630588213439,4.118,86,24.7,254,0,12,00,0,0
1630588214439,4.118,86,24.7,195,0,12,00,0,0
1630588215439,4.118,86,24.7,254,0,12,00,0,0
1630588216439,4.118,86,24.7,215,0,12,00,0,0
1630588217439,4.118,86,24.7,195,-1,12,00,0,0
1630588218439,4.118,86,24.7,175,0,12,00,0,0
1630588219439,4.118,86,24.7,254,0,12,00,0,0
1630588220439,4.118,86,24.7,254,0,12,00,0,0
1630588221439,4.118,86,24.8,215,0,12,00,0,0
1630588222439,4.117,86,24.8,254,0,12,00,0,0
1630588223439,4.117,86,24.8,215,0,12,00,0,0
1630588224439,4.117,86,24.8,254,0,12,00,0,0
1630588225439,4.117,86,24.8,254,0,12,00,0,0
1630588226439,4.117,86,24.8,254,0,12,00,0,0
1630588227439,4.117,86,24.8,215,0,12,00,0,0
1630588228439,4.117,86,24.8,254,0,12,00,0,0
1630588229439,4.117,86,24.8,254,0,12,00,0,0
1630588230439,4.117,86,24.8,254,0,12,00,0,0
1630588231439,4.117,86,24.9,254,0,12,00,0,0
1630588232439,4.117,86,24.9,195,0,12,00,0,0
1630588233439,4.117,86,24.9,195,0,12,00,0,0
1630588234439,4.117,86,24.9,254,0,12,00,0,0
1630588235439,4.117,86,24.9,254,0,12,00,0,0
1630588236439,4.117,86,24.9,254,0,12,00,0,0
1630588237439,4.117,86,24.9,254,0,12,00,0,0
1630588238439,4.117,86,24.9,254,0,12,00,0,0
1630588239439,4.117,86,24.9,254,0,12,00,0,0
1630588240439,4.117,86,24.9,254,0,12,00,0,0
1630588241439,4.117,86,25.0,254,-3,12,00,0,0
1630588242439,4.117,86,25.0,254,0,12,00,0,0
1630588243439,4.117,86,25.0,254,0,12,00,0,0
1630588244439,4.117,86,25.0,254,0,12,00,0,0
1630588245439,4.117,86,25.0,254,0,12,00,0,0
1630588246439,4.117,86,25.0,254,0,12,00,0,0
1630588247439,4.117,86,25.0,254,0,12,00,0,0
1630588248439,4.117,86,25.0,254,0,12,00,0,0
1630588249439,4.117,86,25.0,254,0,12,00,0,0
1630588250439,4.117,86,25.1,254,0,12,00,0,0
1630588251439,4.117,86,25.1,254,0,12,00,0,0
1630588252439,4.117,86,25.1,254,0,12,00,0,0
1630588253439,4.117,86,25.1,215,-5,12,00,0,0
1630588254439,4.117,86,25.1,254,0,12,00,0,0
1630588255439,4.117,86,25.1,254,0,12,00,0,0
1630588256439,4.117,86,25.1,254,0,12,00,0,0
1630588257439,4.117,86,25.1,254,0,12,00,0,0
1630588258439,4.117,86,25.1,254,0,12,00,0,0
1630588259439,4.117,86,25.1,254,0,12,00,0,0
1630588260439,4.117,86,25.2,254,0,12,00,0,0
1630588261439,4.117,86,25.2,254,0,12,00,0,0
1630588262439,4.117,86,25.2,254,0,12,00,0,0
1630588263439,4.117,86,25.2,254,0,12,00,0,0
1630588264439,4.117,86,25.2,254,0,12,00,0,0
1630588265439,4.117,86,25.2,254,0,12,00,0,0
1630588266439,4.117,86,25.3,190,0,12,00,0,0
1630588267439,4.117,86,25.3,254,0,12,00,0,0
1630588268439,4.117,86,25.3,254,0,12,00,0,0
1630588269439,4.117,86,25.3,254,0,12,00,0,0
1630588270439,4.117,86,25.3,254,0,12,00,0,0
1630588271439,4.117,86,25.3,254,0,12,00,0,0
1630588272439,4.117,86,25.3,254,0,12,00,0,0
1630588273439,4.117,86,25.3,190,0,12,00,0,0
1630588274439,4.117,86,25.3,254,-2,12,00,0,0
1630588275439,4.117,86,25.3,254,0,12,00,0,0
1630588276439,4.117,86,25.3,254,0,12,00,0,0
1630588277439,4.117,86,25.3,254,0,12,00,0,0
1630588278439,4.117,86,25.4,254,0,12,00,0,0
1630588279439,4.117,86,25.4,195,0,12,00,0,0
1630588280439,4.117,86,25.5,254,-1,12,00,0,0
1630588281439,4.117,86,25.5,254,0,12,00,0,0
1630588282439,4.117,86,25.5,175,0,12,00,0,0
1630588283439,4.117,86,25.5,254,0,12,00,0,0
1630588284439,4.117,86,25.5,254,-3,12,00,0,0
1630588285439,4.117,86,25.5,254,-1,12,00,0,0
1630588286439,4.117,86,25.5,254,0,12,00,0,0
1630588287439,4.117,86,25.6,254,0,12,00,0,0
1630588288439,4.117,86,25.6,115,0,12,00,0,0
1630588289439,4.117,86,25.6,254,0,12,00,0,0
1630588290439,4.117,86,25.6,254,0,12,00,0,0
1630588291439,4.117,86,25.6,254,-4,12,00,0,0
1630588292439,4.117,86,25.6,195,0,12,00,0,0
1630588293439,4.117,86,25.6,254,0,12,00,0,0
1630588294439,4.117,86,25.6,254,0,12,00,0,0
1630588295439,4.117,86,25.6,195,0,12,00,0,0
1630588296439,4.117,86,25.6,254,0,12,00,0,0
1630588297439,4.117,86,25.6,215,0,12,00,0,0
1630588298439,4.117,86,25.7,254,0,12,00,0,0
1630588299439,4.117,86,25.7,254,0,12,00,0,0
1630588300439,4.117,86,25.7,254,0,12,00,0,0
1630588301439,4.117,86,25.7,254,0,12,00,0,0
1630588302439,4.117,86,25.7,254,0,12,00,0,0
1630588303439,4.117,86,25.7,254,0,12,00,0,0
1630588304439,4.117,86,25.7,254,0,12,00,0,0
1630588305439,4.117,86,25.7,254,0,12,00,0,0
1630588306439,4.117,86,25.7,175,0,12,00,0,0
1630588307439,4.117,86,25.7,215,0,12,00,0,0
1630588308439,4.117,86,25.8,254,0,12,00,0,0
1630588309439,4.116,86,25.9,254,0,12,00,0,0
1630588310439,4.116,86,25.9,254,0,12,00,0,0
1630588311439,4.116,86,25.9,254,0,12,00,0,0
1630588312439,4.116,86,25.9,254,-10,12,00,0,0
1630588313439,4.116,86,25.9,155,0,12,00,0,0
1630588314439,4.116,86,25.9,190,0,12,00,0,0
1630588315439,4.116,86,25.9,135,-3,12,00,0,0
1630588316439,4.116,86,25.9,150,0,12,00,0,0
1630588317439,4.116,86,25.9,195,0,12,00,0,0
1630588318439,4.116,86,26.0,235,0,12,00,0,0
1630588319439,4.116,86,26.0,235,0,12,00,0,0
