utcTime,eventMarker
1630588146853,start_experiment
1630588169000,start_baseline
1630588349000,end_baseline
1630588382000,submit_survey
1630588384000,start_crt
1630588446000,start_nback
1630588536000,start_activity
1630588717000,end_activity
1630588757000,submit_survey
1630588759000,start_crt
1630588821000,start_nback
1630589131000,start_fatigue
1630589275000,end_fatigue
1630589287000,submit_survey
1630589290000,start_crt
1630589354000,start_nback
1630589404000,end_session
