timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1630588175315,5000,3168,-1,0
1630588185330,5000,3168,-1,0
1630588195330,5000,3168,-1,0
1630588205329,4500,3163,-1,0
1630588215355,5000,3170,-1,0
1630588225342,5000,3165,-1,0
1630588235375,5000,3165,-1,0
1630588245376,5000,3170,-1,0
1630588255363,5000,3165,-1,0
1630588265396,5000,3165,-1,0
1630588275366,5000,3165,-1,0
1630588285395,4000,3139,-1,0
1630588295393,4500,3154,-1,0
1630588305441,5000,3168,-1,0
1630588315424,5000,3168,-1,0
1630588325409,4500,3163,-1,0
1630588335404,5000,3165,-1,0
1630588345422,4500,3163,-1,0
1630588355438,4000,3135,-1,0
1630588365457,5000,3168,-1,0
1630588375479,4500,3161,-1,0
1630588385431,5000,3168,-1,0
1630588395474,5000,3165,-1,0
1630588405476,4500,3161,-1,0
1630588415450,5000,3170,-1,0
1630588425480,5000,3168,-1,0
1630588435494,5000,3168,-1,0
1630588445494,4500,3163,-1,0
1630588455495,5000,3165,-1,0
1630588465513,4500,3163,-1,0
1630588475500,5000,3165,-1,0
1630588505524,4500,3163,-1,0
1630588515525,4500,3163,-1,0
1630588525559,5000,3165,-1,0
1630588535552,4500,3163,-1,0
1630588545534,4500,3161,-1,0
1630588555562,5000,3165,-1,0
1630588565585,4500,3163,-1,0
1630588575566,4500,3161,-1,0
1630588585565,4500,3157,-1,0
1630588595582,4000,3143,-1,0
1630588605594,3500,3126,-1,0
1630588615579,4500,3163,-1,0
1630588625600,5000,3165,-1,0
1630588635615,4500,3161,-1,0
1630588645597,4500,3163,-1,0
1630588655636,4500,3159,-1,0
1630588665628,4500,3161,-1,0
1630588675616,4500,3161,-1,0
1630588685649,4000,3146,-1,0
1630588695629,4500,3161,-1,0
1630588705646,4500,3161,-1,0
1630588715672,4000,3143,-1,0
1630588725658,4500,3157,-1,0
1630588735662,4500,3159,-1,0
1630588745660,4000,3146,-1,0
1630588755666,4500,3159,-1,0
1630588765673,4500,3157,-1,0
1630588775684,4500,3161,-1,0
1630588785690,4500,3159,-1,0
1630588795700,4500,3159,-1,0
1630588805704,4500,3161,-1,0
1630588815709,5000,3165,-1,0
1630588825703,4500,3157,-1,0
1630588835750,4500,3157,-1,0
1630588845744,4500,3154,-1,0
1630588855734,4500,3157,-1,0
1630588865760,4500,3161,-1,0
1630588875757,4500,3157,-1,0
1630588885762,4500,3157,-1,0
1630588895747,4500,3157,-1,0
1630588905787,4500,3157,-1,0
1630588915778,4500,3148,-1,0
1630588925789,4500,3148,-1,0
1630588935814,4500,3159,-1,0
1630588945813,4500,3154,-1,0
1630588955816,4500,3157,-1,0
1630588965795,4500,3157,-1,0
1630588975815,4500,3154,-1,0
1630588985868,4500,3157,-1,0
1630588995866,4500,3157,-1,0
1630589005850,4500,3157,-1,0
1630589015872,4500,3154,-1,0
1630589025863,4500,3150,-1,0
1630589035868,4500,3154,-1,0
1630589045856,4500,3157,-1,0
1630589055861,4500,3159,-1,0
1630589065901,4500,3148,-1,0
1630589075884,4500,3152,-1,0
1630589085902,4500,3154,-1,0
1630589095892,4500,3152,-1,0
1630589105922,4500,3154,-1,0
1630589115914,4500,3154,-1,0
1630589125938,4500,3154,-1,0
1630589135925,4500,3154,-1,0
1630589145946,4500,3157,-1,0
1630589155931,4500,3157,-1,0
1630589165933,4500,3152,-1,0
1630589175964,4500,3154,-1,0
1630589185957,4500,3150,-1,0
1630589195967,4500,3154,-1,0
1630589205974,4500,3148,-1,0
1630589215995,4500,3152,-1,0
1630589225986,4500,3150,-1,0
1630589235995,4500,3152,-1,0
1630589245989,4500,3152,-1,0
1630589256003,4500,3150,-1,0
1630589265996,4500,3154,-1,0
1630589276029,4500,3152,-1,0
1630589286030,4000,3137,-1,0
1630589326055,4500,3150,-1,0
1630589336066,3500,3121,-1,0
1630589346049,4500,3148,-1,0
1630589356084,4500,3148,-1,0
1630589366058,4500,3148,-1,0
1630589376102,4500,3150,-1,0
1630589386061,4000,3146,-1,0
1630589396093,3500,3124,-1,0
