timestamp,gx,gy,gz
1631024023302,0.6825000000000001,-0.8750000000000001,-0.1925
1631024023312,0.7525000000000001,-0.9800000000000001,-0.14
1631024023321,0.77,-1.12,-0.08750000000000001
1631024023331,0.9275000000000001,-0.7350000000000001,-0.08750000000000001
1631024023340,1.225,-0.4025,0.0175
1631024023350,1.225,-0.2625,0.052500000000000005
1631024023360,1.3650000000000002,-0.385,0.12250000000000001
1631024023369,1.3125000000000002,-0.5950000000000001,0.0175
1631024023379,1.3475000000000001,-0.6125,0.12250000000000001
1631024023388,1.4700000000000002,-0.6825000000000001,0.49000000000000005
1631024023398,1.2775,-0.9275000000000001,0.8750000000000001
1631024023408,1.1900000000000002,-0.9975,1.1900000000000002
1631024023417,1.2775,-0.8400000000000001,1.225
1631024023427,1.2600000000000002,-0.9275000000000001,1.225
1631024023436,1.2600000000000002,-0.9275000000000001,1.33
1631024023446,1.3825,-0.9450000000000001,1.2425000000000002
1631024023456,1.4875,-0.8750000000000001,1.4525000000000001
1631024023465,1.54,-1.3475000000000001,1.9075000000000002
1631024023475,1.4175000000000002,-2.555,2.9400000000000004
1631024023484,1.4525000000000001,-3.4825000000000004,4.112500000000001
1631024023494,2.1525000000000003,-3.99,5.32
1631024023504,3.0100000000000002,-3.9725000000000006,6.2475000000000005
1631024023513,3.2725000000000004,-3.7625,6.1775
1631024023523,4.0075,-4.62,6.125000000000001
1631024023532,4.322500000000001,-5.11,6.370000000000001
1631024023542,4.69,-5.285,5.5125
1631024023552,4.9,-4.1825,4.550000000000001
1631024023561,4.515000000000001,-3.4650000000000003,3.9725000000000006
1631024023571,3.7100000000000004,-3.0975,3.1675000000000004
1631024023580,2.7300000000000004,-2.7125000000000004,2.2750000000000004
1631024023590,2.1350000000000002,-2.4850000000000003,1.8025000000000002
1631024023600,1.6275000000000002,-1.715,1.54
1631024004531,1.0325000000000002,-0.47250000000000003,0.9975
1631024004541,0.47250000000000003,0.17500000000000002,0.6125
1631024004550,-0.0175,0.8400000000000001,0.4025
1631024004560,-0.5425000000000001,1.7325000000000002,0.12250000000000001
1631024004570,-1.1375000000000002,2.31,-0.0175
1631024004579,-1.5925000000000002,2.8000000000000003,0.0
1631024004589,-2.1525000000000003,2.765,0.1925
1631024004598,-2.6250000000000004,1.4000000000000001,0.31500000000000006
1631024004608,-3.0450000000000004,0.10500000000000001,-0.12250000000000001
1631024004618,-2.9050000000000002,0.21000000000000002,-0.56
1631024004627,-2.1350000000000002,0.7175,0.052500000000000005
1631024004637,-1.155,1.1375000000000002,1.0850000000000002
1631024004646,-0.42000000000000004,1.3125000000000002,1.6625
1631024004656,0.14,1.4175000000000002,1.61
1631024004666,0.7350000000000001,1.4000000000000001,1.4175000000000002
1631024004675,1.4000000000000001,1.2775,1.05
1631024004685,1.7850000000000001,0.9275000000000001,0.7000000000000001
1631024004694,2.0125,0.14,0.6475000000000001
1631024004704,2.0475000000000003,-0.21000000000000002,0.77
1631024004714,2.0650000000000004,-0.14,0.6125
1631024004723,1.9600000000000002,-0.1925,0.43750000000000006
1631024004733,1.8200000000000003,-0.17500000000000002,0.36750000000000005
1631024004742,1.7500000000000002,-0.21000000000000002,0.052500000000000005
1631024004752,1.54,-0.1925,-0.2625
1631024004762,1.4700000000000002,-0.31500000000000006,-0.47250000000000003
1631024004771,1.0325000000000002,-0.47250000000000003,-0.525
1631024004781,0.8400000000000001,-0.525,-0.5775
1631024004790,0.77,-0.7175,-0.77
1631024004800,0.6300000000000001,-0.6300000000000001,-1.1900000000000002
1631024004810,0.805,-0.21000000000000002,-1.6800000000000002
1631024004819,0.8575,-0.2625,-2.0125
1631024004829,0.7875000000000001,-0.385,-2.3275
1631024004838,0.805,-0.29750000000000004,-2.8175000000000003
1631024004848,0.9800000000000001,-0.29750000000000004,-3.5000000000000004
1631024004858,1.1025,-0.24500000000000002,-3.9725000000000006
1631024004867,1.225,-0.29750000000000004,-4.340000000000001
1631024004877,1.3125000000000002,-0.3325,-4.6375
1631024004886,1.5225000000000002,-0.31500000000000006,-4.8475
1631024004896,1.5050000000000001,-0.1925,-4.8825
1631024004906,1.5575,-0.0175,-4.69
1631024004915,1.5750000000000002,0.21000000000000002,-4.1475
1631024004925,1.7675,0.3325,-3.5000000000000004
1631024004934,1.9425000000000001,0.3325,-3.0275000000000003
1631024004944,1.9425000000000001,0.49000000000000005,-2.8000000000000003
1631024004954,1.8200000000000003,0.5075000000000001,-2.5900000000000003
1631024004963,1.7675,0.17500000000000002,-2.345
1631024004973,1.8550000000000002,-0.14,-2.205
1631024004982,1.8550000000000002,-0.2625,-2.2575000000000003
1631024004992,1.9600000000000002,-0.29750000000000004,-2.345
1631024005002,2.1875,-0.28,-2.345
1631024005011,2.415,-0.22750000000000004,-2.1700000000000004
