trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
295.7549527271185,296.2616856249515,R,None,None,1,,0,0
298.24734521098435,298.76146967103705,Q,None,None,1,,1,0
300.7447231579572,301.2411498040892,M,None,None,1,,2,0
303.2432244340889,303.7411595459562,Q,m,m,1,0.5722818388603628,3,0
305.74391664308496,306.2411038109567,K,None,None,1,,4,0
308.2446851080749,308.7409607199952,H,None,None,1,,5,0
310.74385242606513,311.24088076502085,B,None,None,1,,6,0
313.2438693861477,313.7410546459723,F,None,None,1,,7,0
315.74310417403467,316.2409261460416,B,m,m,1,0.4999327741097659,8,0
318.25506358616985,318.7612453561742,F,m,m,1,0.7043679691851139,9,0
320.7442353900988,321.24084863602184,X,None,None,1,,10,0
323.24325383710675,323.74081515613943,H,None,None,1,,11,0
325.74167206301354,326.2408639320638,R,None,None,1,,12,0
328.2429591291584,328.7407549249474,K,None,None,1,,13,0
330.74262544116937,331.2406903000083,Q,None,None,1,,14,0
333.24149518995546,333.7406920969952,K,m,m,1,0.8577126439195126,15,0
335.74415992898867,336.2407627110369,B,None,None,1,,16,0
338.24352225498296,338.7406042860821,M,None,None,1,,17,0
340.7428586119786,341.2404293101281,X,None,None,1,,18,0
343.241516537033,343.7404507959727,F,None,None,1,,19,0
656.7802732870914,657.2900407470297,F,None,None,1,,0,1
659.271661024075,659.7696187130641,Q,None,None,1,,1,1
661.7732095189858,662.2693868011702,M,None,None,1,,2,1
664.2727807040792,664.7691049079876,B,None,None,1,,3,1
666.7725085860584,667.2695706030354,X,None,None,1,,4,1
669.2716013940517,669.7694768200163,K,None,None,1,,5,1
671.7702302350663,672.2694742600434,X,m,m,1,0.7163909731898457,6,1
674.2692097690888,674.7695135781541,R,None,None,1,,7,1
676.7726479000412,677.2689622819889,H,None,None,1,,8,1
679.2705022210721,679.7691286150366,R,m,m,1,0.5228960399981588,9,1
681.7721203609835,682.2693524381611,Q,None,None,1,,10,1
684.2718826341443,684.7693987980019,H,None,None,1,,11,1
686.7701310219709,687.2692785181571,F,None,None,1,,12,1
689.271675799042,689.7691722630989,H,m,m,1,0.5143160040024668,13,1
691.771367711015,692.2692837601062,K,None,None,1,,14,1
694.2723341451492,694.7688170219772,B,None,None,1,,15,1
696.772100570146,697.2693094599526,M,None,None,1,,16,1
699.2698929731268,699.7691649780609,X,None,None,1,,17,1
701.7720882911235,702.2690245769918,M,m,None,0,,18,1
704.2719314319547,704.7683361161035,R,None,None,1,,19,1
1019.4591296729632,1019.9686149090994,F,None,None,1,,0,2
1021.9676140509546,1022.4814426060766,R,None,None,1,,1,2
1024.4678119570017,1024.981513496023,H,None,None,1,,2,2
1026.9678282351233,1027.4813359051475,B,None,None,1,,3,2
1029.4681868301705,1029.981309679104,H,m,None,0,,4,2
1031.967670276994,1032.4812285669614,B,m,m,1,0.6918022660538554,5,2
1034.4680287861263,1034.981374920113,M,None,None,1,,6,2
1036.9674967671745,1037.4812327539548,X,None,None,1,,7,2
1039.4675594191067,1039.9811996531207,K,None,None,1,,8,2
1041.9673423420172,1042.4811520141084,Q,None,None,1,,9,2
1044.4674399921205,1044.9812391391024,K,m,m,1,0.3384494660422206,10,2
1046.9672944261692,1047.4811166529544,M,None,None,1,,11,2
1049.4669955780264,1049.9811207500752,F,None,None,1,,12,2
1051.9675492420793,1052.4811018321195,X,None,None,1,,13,2
1054.467412211001,1054.981226490112,B,None,None,1,,14,2
1056.9674699970055,1057.480983073125,H,None,None,1,,15,2
1059.4671815051695,1059.9810482859612,R,None,None,1,,16,2
1061.967000378063,1062.4804200250655,K,None,None,1,,17,2
1064.4673428190872,1064.980951939011,R,m,None,0,,18,2
1066.9671086480375,1067.4808883389924,Q,None,None,1,,19,2
