trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
227.5358557519503,228.7291883220896,-0.3,z,z,1,1.705057025887072,0,0
229.27436279295944,230.50890837004408,0.1,comma,comma,1,1.646477656904608,1,0
230.95870662597008,232.40875534014776,0.1,comma,comma,1,1.805046881083399,2,0
232.8039817770477,233.92926666908895,-0.3,z,z,1,1.5317082591354847,3,0
234.3733197930269,235.56239007017572,-0.1,x,x,1,1.5283363689668477,4,0
235.93866628711112,237.4080586670898,-0.3,z,z,1,1.9218567570205776,5,0
237.89259795215912,239.2286904810462,-0.1,x,x,1,1.7333131979685277,6,0
239.65875695715656,240.7752892039716,0.3,period,period,1,1.5055825721938163,7,0
241.20700176316316,242.42832442303188,-0.1,x,x,1,1.641392873134464,8,0
242.892137468094,244.30818968708627,0.1,comma,comma,1,1.6821670709177852,9,0
244.60457752109505,245.8416528841481,-0.1,x,x,1,1.6136255101300776,10,0
246.25877514015883,247.36160447006117,-0.3,z,z,1,1.4983928059227765,11,0
247.79160062712617,248.9614424770698,0.1,comma,comma,1,1.4363717229571191,12,0
249.26117307902317,250.67537056817676,-0.3,z,z,1,1.7547604271676391,13,0
251.0582896680571,252.2420182561036,-0.1,x,x,1,1.526671596802771,14,0
252.629221545998,253.76233414700252,0.3,period,period,1,1.5051387241110206,15,0
254.17177076614465,255.26223775115795,0.1,comma,comma,1,1.4159742889460176,16,0
255.62530535412952,256.89557126606815,0.1,comma,comma,1,1.5845206771045923,17,0
257.26026464416645,258.5080965040252,-0.3,z,z,1,1.7473804790060967,18,0
259.03827417315915,260.1289337661583,-0.3,z,z,1,1.490287261083722,19,0
260.56091865408234,261.9285255181603,0.3,period,period,1,1.743566622026265,20,0
262.33721357304603,263.5280787260272,0.3,period,period,1,1.631178362062201,21,0
264.00424506212585,265.22867726394907,-0.1,x,x,1,1.5641143061220646,22,0
265.6063742090482,266.7408711691387,0.3,period,period,1,1.552138111088425,23,0
267.1914995440748,268.4287455850281,0.1,comma,comma,1,1.578796141082421,24,0
268.8029096941464,270.0410568411462,-0.1,x,x,1,1.6232675048522651,25,0
270.45671399799176,271.80752467899583,0.3,period,period,1,1.6493619149550796,26,0
272.13537223101594,273.4945567799732,-0.3,z,z,1,1.667784716002643,27,0
273.8364297421649,274.89554521697573,0.1,comma,comma,1,1.3754467081744224,28,0
275.25249713496305,276.5621747390833,-0.1,x,x,1,1.6353320749476552,29,0
276.92449218803085,278.0744818041567,0.3,period,period,1,1.446427189046517,30,0
278.4009805901442,279.72875555814244,0.1,comma,comma,1,1.6506878319196403,31,0
280.09105709497817,281.2622280260548,-0.1,x,x,1,1.489774564979598,32,0
281.6224128981121,282.9081043570768,-0.3,z,z,1,1.4982752869836986,33,0
283.1581109110266,284.4082562720869,0.3,period,period,1,1.5404434651136398,34,0
284.73639165214263,285.80760289216414,0.3,period,comma,0,1.3870993189048022,35,0
588.391877575079,589.623520322144,-0.1,x,x,1,1.6939586799126118,0,1
590.1215307801031,591.3365881440695,-0.3,z,z,1,1.721265120897442,1,1
591.8860738980584,593.0040962160565,-0.1,x,x,1,1.6226331109646708,2,1
593.554539536126,594.9235193450004,-0.1,x,x,1,1.7610175209119916,3,1
595.3526255860925,596.4034867680166,-0.1,x,x,1,1.5399434969294816,4,1
596.9311367759947,598.190966132097,-0.1,x,x,1,1.6125152669847012,5,1
598.5861339850817,599.704000371974,0.3,period,period,1,1.5742207348812371,6,1
600.2031454290263,601.5371725161094,0.3,period,period,1,1.702280217781663,7,1
601.9556956740562,603.1704561619554,-0.3,z,z,1,1.6045206889975816,8,1
603.6015958110802,604.7369404169731,-0.1,x,x,1,1.4835766109172257,9,1
605.1207705321722,606.4032431840897,0.1,comma,comma,1,1.587380143813789,10,1
606.7541852970608,607.9908168190159,0.3,period,period,1,1.5088443481363356,11,1
608.2992695230059,609.4574614390731,0.3,period,comma,0,1.5048062310088426,12,1
609.8553136819974,611.0368149480782,-0.3,z,z,1,1.691651298897341,13,1
611.5893419270869,612.6425979060587,0.3,period,period,1,1.4637841428630054,14,1
613.0865521570668,614.4906042369548,-0.1,x,x,1,1.7142957020550966,15,1
614.8323927919846,616.1699703300837,0.1,comma,comma,1,1.606288565788418,16,1
616.4891095801722,617.6908538360149,-0.3,z,z,1,1.6115305591374636,17,1
618.1347565581091,619.5364538030699,0.1,comma,comma,1,1.7578425421379509,18,1
619.9321414669976,621.0240439590998,-0.3,z,z,1,1.5183350071310997,19,1
621.4887900680769,622.6036520660855,-0.1,x,x,1,1.528679888928309,20,1
623.0548130869865,624.1368173451629,-0.3,z,z,1,1.5356595579069108,21,1
624.622507491149,625.9905522209592,0.1,comma,comma,1,1.7378030461259186,22,1
626.4001542921178,627.423916826956,0.1,comma,comma,1,1.427007817896083,23,1
627.8689273730852,629.0904410050716,0.3,period,period,1,1.6232510858681053,24,1
629.5315227571409,630.7696028789505,0.3,period,period,1,1.5705568639095873,25,1
631.1323982239701,632.3033588379622,-0.3,z,z,1,1.585712037049234,26,1
632.7542345919646,633.9237819099799,-0.3,z,z,1,1.5677018640562892,27,1
634.3529252121225,635.4903014160227,-0.1,x,x,1,1.4829595789778978,28,1
635.8658909799997,636.936867809156,0.1,comma,comma,1,1.4430473509710282,29,1
637.3537619400304,638.6237404071726,0.1,comma,comma,1,1.6220345350448042,30,1
639.0192726650275,640.2903864900582,-0.3,z,z,1,1.6853725879918784,31,1
640.7532995280344,641.9903516999912,0.3,period,period,1,1.763265280984342,32,1
642.5521027550567,643.7235162050929,0.1,comma,x,0,1.5205074318218976,33,1
