timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1631290337455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290338455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290339455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290340455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290341455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290342455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290343455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290344455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290345455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290346455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290347455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290348455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290349455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290350455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290351455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290352455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290353455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290354455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290355455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290356455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290357455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290358455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290359455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290360455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290361455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290362455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290363455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290364455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290365455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290366455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290367455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290368455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290369455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290370455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290371455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290372455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290373455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290374455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290375455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290376455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290377455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290378455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290379455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290380455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290381455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290382455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290383455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290384455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290385455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290386455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290387455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290388455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290389455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290390455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290391455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290392455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290393455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290394455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290395455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290396455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290397455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290398455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290399455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290400455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290401455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290402455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290403455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290404455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290405455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290406455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290407455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290408455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290409455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290410455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290411455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290412455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290413455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290414455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290415455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
1631290416455,314,0,0,0,0,1,0,0.0,0.0,0.0,0.0
