timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1631290337455,4.078,79,25.6,254,0,12,00,0,0
1631290338455,4.078,79,25.6,254,0,12,00,0,0
1631290339455,4.078,79,25.6,175,0,12,00,0,0
1631290340455,4.078,79,25.6,254,0,12,00,0,0
1631290341455,4.078,79,25.6,254,0,12,00,0,0
1631290342455,4.078,79,25.6,254,0,12,00,0,0
1631290343455,4.078,79,25.6,254,0,12,00,0,0
1631290344455,4.078,79,25.6,254,0,12,00,0,0
1631290345455,4.078,79,25.6,254,0,12,00,0,0
1631290346455,4.078,79,25.6,254,0,12,00,0,0
1631290347455,4.078,79,25.6,254,0,12,00,0,0
1631290348455,4.078,79,25.6,254,0,12,00,0,0
1631290349455,4.078,79,25.6,254,-1,12,00,0,0
1631290350455,4.078,79,25.6,254,-2,12,00,0,0
1631290351455,4.078,79,25.6,254,0,12,00,0,0
1631290352455,4.078,79,25.6,254,0,12,00,0,0
1631290353455,4.078,79,25.6,254,0,12,00,0,0
1631290354455,4.078,79,25.6,254,0,12,00,0,0
1631290355455,4.077,79,25.7,254,0,12,00,0,0
1631290356455,4.077,79,25.7,254,0,12,00,0,0
1631290357455,4.077,79,25.7,254,0,12,00,0,0
1631290358455,4.077,79,25.7,254,0,12,00,0,0
1631290359455,4.077,79,25.7,135,0,12,00,0,0
1631290360455,4.077,79,25.7,254,0,12,00,0,0
1631290361455,4.077,79,25.7,235,0,12,00,0,0
1631290362455,4.077,79,25.7,254,0,12,00,0,0
1631290363455,4.077,79,25.7,190,0,12,00,0,0
1631290364455,4.077,79,25.7,254,0,12,00,0,0
1631290365455,4.077,79,25.8,254,0,12,00,0,0
1631290366455,4.077,79,25.9,254,0,12,00,0,0
1631290367455,4.077,79,25.9,254,0,12,00,0,0
1631290368455,4.077,79,25.9,215,0,12,00,0,0
1631290369455,4.077,79,25.9,254,0,12,00,0,0
1631290370455,4.077,79,25.9,254,-1,12,00,0,0
1631290371455,4.077,79,25.9,254,-3,12,00,0,0
1631290372455,4.077,79,25.9,254,0,12,00,0,0
1631290373455,4.077,79,25.9,190,0,12,00,0,0
1631290374455,4.077,79,26.0,175,0,12,00,0,0
1631290375455,4.077,79,26.0,254,0,12,00,0,0
1631290376455,4.077,79,26.0,254,0,12,00,0,0
1631290377455,4.077,79,26.0,254,0,12,00,0,0
1631290378455,4.077,79,26.0,254,0,12,00,0,0
1631290379455,4.077,79,26.0,254,0,12,00,0,0
1631290380455,4.077,79,26.0,254,0,12,00,0,0
1631290381455,4.077,79,26.0,254,0,12,00,0,0
1631290382455,4.077,79,26.0,254,0,12,00,0,0
1631290383455,4.077,79,26.0,254,0,12,00,0,0
1631290384455,4.077,79,26.0,254,0,12,00,0,0
1631290385455,4.077,79,26.0,175,0,12,00,0,0
1631290386455,4.077,79,26.0,115,0,12,00,0,0
1631290387455,4.077,79,26.0,235,0,12,00,0,0
1631290388455,4.077,79,26.0,254,0,12,00,0,0
1631290389455,4.077,79,26.0,254,0,12,00,0,0
1631290390455,4.077,79,26.0,254,0,12,00,0,0
1631290391455,4.077,79,26.0,215,0,12,00,0,0
1631290392455,4.077,79,26.0,254,0,12,00,0,0
1631290393455,4.077,79,26.0,254,0,12,00,0,0
1631290394455,4.077,79,26.0,254,0,12,00,0,0
1631290395455,4.077,79,26.1,254,0,12,00,0,0
1631290396455,4.077,79,26.1,254,0,12,00,0,0
1631290397455,4.077,79,26.1,210,0,12,00,0,0
1631290398455,4.077,79,26.1,254,0,12,00,0,0
1631290399455,4.077,79,26.1,254,0,12,00,0,0
1631290400455,4.077,79,26.1,254,0,12,00,0,0
1631290401455,4.077,79,26.1,254,0,12,00,0,0
1631290402455,4.077,79,26.1,254,0,12,00,0,0
1631290403455,4.077,79,26.1,254,0,12,00,0,0
1631290404455,4.077,79,26.2,254,0,12,00,0,0
1631290405455,4.077,79,26.2,254,0,12,00,0,0
1631290406455,4.077,79,26.2,254,0,12,00,0,0
1631290407455,4.077,79,26.2,254,0,12,00,0,0
1631290408455,4.077,79,26.2,254,0,12,00,0,0
1631290409455,4.077,79,26.2,254,0,12,00,0,0
1631290410455,4.077,79,26.2,254,0,12,00,0,0
1631290411455,4.077,79,26.2,254,0,12,00,0,0
1631290412455,4.077,79,26.2,254,0,12,00,0,0
1631290413455,4.077,79,26.3,254,0,12,00,0,0
1631290414455,4.077,79,26.3,254,0,12,00,0,0
1631290415455,4.077,79,26.3,254,0,12,00,0,0
1631290416455,4.077,79,26.3,254,0,12,00,0,0
1631290417455,4.077,79,26.3,254,0,12,00,0,0
1631290418455,4.077,79,26.3,254,0,12,00,0,0
1631290419455,4.077,79,26.3,195,0,12,00,0,0
1631290420455,4.077,79,26.4,254,0,12,00,0,0
1631290421455,4.077,79,26.4,254,0,12,00,0,0
1631290422455,4.077,79,26.4,254,0,12,00,0,0
1631290423455,4.077,79,26.5,254,0,12,00,0,0
1631290424455,4.077,79,26.5,254,0,12,00,0,0
1631290425455,4.077,79,26.5,254,0,12,00,0,0
1631290426455,4.077,79,26.5,254,0,12,00,0,0
1631290427455,4.077,79,26.5,254,0,12,00,0,0
1631290428455,4.077,79,26.5,254,0,12,00,0,0
1631290429455,4.077,79,26.5,254,0,12,00,0,0
1631290430455,4.077,79,26.5,254,0,12,00,0,0
1631290431455,4.077,79,26.5,254,0,12,00,0,0
1631290432455,4.077,79,26.6,254,0,12,00,0,0
1631290433455,4.077,79,26.6,254,0,12,00,0,0
1631290434455,4.077,79,26.6,254,0,12,00,0,0
1631290435455,4.077,79,26.6,254,0,12,00,0,0
1631290436455,4.077,79,26.6,254,0,12,00,0,0
1631290437455,4.077,79,26.7,254,0,12,00,0,0
1631290438455,4.077,79,26.7,254,0,12,00,0,0
1631290439455,4.077,79,26.7,254,0,12,00,0,0
1631290440455,4.077,79,26.7,254,0,12,00,0,0
1631290441455,4.077,79,26.7,254,0,12,00,0,0
1631290442455,4.077,79,26.7,254,0,12,00,0,0
1631290443455,4.077,79,26.7,254,0,12,00,0,0
1631290444455,4.077,79,26.7,254,0,12,00,0,0
1631290445455,4.077,79,26.7,254,0,12,00,0,0
1631290446455,4.077,79,26.7,254,0,12,00,0,0
1631290447455,4.077,79,26.8,254,0,12,00,0,0
1631290448455,4.077,79,26.8,254,0,12,00,0,0
1631290449455,4.077,79,26.8,254,0,12,00,0,0
1631290450455,4.077,79,26.8,254,0,12,00,0,0
1631290451455,4.077,79,26.8,254,0,12,00,0,0
1631290452455,4.077,79,26.8,254,0,12,00,0,0
1631290453455,4.077,79,26.8,254,0,12,00,0,0
1631290454455,4.077,79,26.8,254,0,12,00,0,0
1631290455455,4.077,79,26.8,254,0,12,00,0,0
1631290456455,4.077,79,26.8,210,0,12,00,0,0
1631290457455,4.077,79,26.9,254,0,12,00,0,0
1631290458455,4.077,79,26.9,254,0,12,00,0,0
1631290459455,4.077,79,26.9,254,0,12,00,0,0
1631290460455,4.077,79,26.9,254,0,12,00,0,0
1631290461455,4.077,79,26.9,254,0,12,00,0,0
1631290462455,4.077,79,26.9,254,0,12,00,0,0
1631290463455,4.077,79,26.9,254,0,12,00,0,0
1631290464455,4.077,79,26.9,254,-1,12,00,0,0
1631290465455,4.077,79,27.0,254,0,12,00,0,0
1631290466455,4.077,79,27.0,254,0,12,00,0,0
1631290467455,4.077,79,27.0,254,0,12,00,0,0
1631290468455,4.077,79,27.1,254,0,12,00,0,0
1631290469455,4.077,79,27.1,254,0,12,00,0,0
