timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1629797528444,4.101,83,28.8,254,0,12,00,0,0
1629797529444,4.101,83,28.8,254,0,12,00,0,0
1629797530444,4.101,83,28.8,254,0,12,00,0,0
1629797531444,4.101,83,28.8,254,0,12,00,0,0
1629797532444,4.101,83,28.8,254,-4,12,00,0,0
1629797533444,4.101,83,28.8,254,-1,12,00,0,0
1629797534444,4.101,83,28.8,254,-2,12,00,0,0
1629797535444,4.101,83,28.8,254,0,12,00,0,0
1629797536444,4.101,83,28.8,254,0,12,00,0,0
1629797537444,4.101,83,28.8,254,0,12,00,0,0
1629797538444,4.101,83,28.8,254,0,12,00,0,0
1629797539444,4.101,83,28.8,254,0,12,00,0,0
1629797540444,4.101,83,28.8,254,0,12,00,0,0
1629797541444,4.101,83,28.8,254,-4,12,00,0,0
1629797542444,4.101,83,28.8,215,0,12,00,0,0
1629797543444,4.101,83,28.8,155,0,12,00,0,0
1629797544444,4.101,83,28.8,254,-2,12,00,0,0
1629797545444,4.101,83,28.8,195,-2,12,00,0,0
1629797546444,4.101,83,28.8,254,-4,12,00,0,0
1629797547444,4.101,83,28.8,254,0,12,00,0,0
1629797548444,4.101,83,28.8,254,0,12,00,0,0
1629797549444,4.101,83,28.8,254,-1,12,00,0,0
1629797550444,4.101,83,28.8,254,0,12,00,0,0
1629797551444,4.101,83,28.8,235,-1,12,00,0,0
1629797552444,4.101,83,28.8,195,-1,12,00,0,0
1629797553444,4.101,83,28.8,254,0,12,00,0,0
1629797554444,4.101,83,28.8,254,0,12,00,0,0
1629797555444,4.101,83,28.8,254,0,12,00,0,0
1629797556444,4.101,83,28.8,254,0,12,00,0,0
1629797557444,4.101,83,28.8,235,-1,12,00,0,0
1629797558444,4.1,83,28.8,254,0,12,00,0,0
1629797559444,4.1,83,28.8,254,-5,12,00,0,0
1629797560444,4.1,83,28.8,235,0,12,00,0,0
1629797561444,4.1,83,28.8,254,0,12,00,0,0
1629797562444,4.1,83,28.8,254,0,12,00,0,0
1629797563444,4.1,83,28.8,254,-3,12,00,0,0
1629797564444,4.1,83,28.8,235,0,12,00,0,0
1629797565444,4.1,83,28.8,254,0,12,00,0,0
1629797566444,4.1,83,28.8,254,0,12,00,0,0
1629797567444,4.1,83,28.8,254,0,12,00,0,0
1629797568444,4.1,83,28.8,254,-4,12,00,0,0
1629797569444,4.1,83,28.8,195,0,12,00,0,0
1629797570444,4.1,83,28.8,215,0,12,00,0,0
1629797571444,4.1,83,28.8,235,-1,12,00,0,0
1629797572444,4.1,83,28.8,254,0,12,00,0,0
1629797573444,4.1,83,28.8,215,0,12,00,0,0
1629797574444,4.1,83,28.9,254,0,12,00,0,0
1629797575444,4.1,83,28.9,254,-1,12,00,0,0
1629797576444,4.1,83,28.9,215,-2,12,00,0,0
1629797577444,4.1,83,28.9,254,-3,12,00,0,0
1629797578444,4.1,83,28.9,155,-1,12,00,0,0
1629797579444,4.1,83,28.9,175,0,12,00,0,0
1629797580444,4.1,83,28.9,254,0,12,00,0,0
1629797581444,4.1,83,28.9,175,0,12,00,0,0
1629797582444,4.1,83,29.0,254,0,12,00,0,0
1629797583444,4.1,83,29.0,254,-2,12,00,0,0
1629797584444,4.1,83,29.0,254,0,12,00,0,0
1629797585444,4.1,83,29.0,254,0,12,00,0,0
1629797586444,4.1,83,29.1,195,0,12,00,0,0
1629797587444,4.1,83,29.1,254,0,12,00,0,0
1629797588444,4.1,83,29.1,254,-6,12,00,0,0
1629797589444,4.1,83,29.1,135,0,12,00,0,0
1629797590444,4.1,83,29.1,254,0,12,00,0,0
1629797591444,4.1,83,29.1,254,0,12,00,0,0
1629797592444,4.1,83,29.1,254,0,12,00,0,0
1629797593444,4.1,83,29.1,195,0,12,00,0,0
1629797594444,4.1,83,29.2,254,0,12,00,0,0
1629797595444,4.1,83,29.2,254,0,12,00,0,0
1629797596444,4.1,83,29.3,254,0,12,00,0,0
1629797597444,4.1,83,29.3,254,0,12,00,0,0
1629797598444,4.1,83,29.3,254,0,12,00,0,0
1629797599444,4.1,83,29.3,254,0,12,00,0,0
1629797600444,4.1,83,29.3,215,0,12,00,0,0
1629797601444,4.1,83,29.3,254,0,12,00,0,0
1629797602444,4.1,83,29.3,254,0,12,00,0,0
1629797603444,4.1,83,29.3,190,0,12,00,0,0
1629797604444,4.1,83,29.3,254,0,12,00,0,0
1629797605444,4.1,83,29.4,254,0,12,00,0,0
1629797606444,4.1,83,29.5,254,-2,12,00,0,0
1629797607444,4.099,83,29.5,254,0,12,00,0,0
1629797608444,4.099,83,29.5,254,0,12,00,0,0
1629797609444,4.099,83,29.5,254,0,12,00,0,0
1629797610444,4.099,83,29.5,254,-1,12,00,0,0
1629797611444,4.099,83,29.5,254,0,12,00,0,0
1629797612444,4.099,83,29.5,254,0,12,00,0,0
1629797613444,4.099,83,29.5,254,0,12,00,0,0
1629797614444,4.099,83,29.5,254,0,12,00,0,0
1629797615444,4.099,83,29.5,254,-2,12,00,0,0
1629797616444,4.099,83,29.6,254,0,12,00,0,0
1629797617444,4.099,83,29.6,254,0,12,00,0,0
1629797618444,4.099,83,29.6,254,0,12,00,0,0
1629797619444,4.099,83,29.6,254,0,12,00,0,0
1629797620444,4.099,83,29.6,254,-1,12,00,0,0
1629797621444,4.099,83,29.6,254,0,12,00,0,0
1629797622444,4.099,83,29.6,254,-1,12,00,0,0
1629797623444,4.099,83,29.6,254,0,12,00,0,0
1629797624444,4.099,83,29.6,254,0,12,00,0,0
1629797625444,4.099,83,29.6,254,0,12,00,0,0
1629797626444,4.098,83,29.6,155,-3,12,00,0,0
1629797627444,4.098,83,29.6,254,0,12,00,0,0
1629797628444,4.098,83,29.6,254,0,12,00,0,0
1629797629444,4.098,83,29.6,254,0,12,00,0,0
1629797630444,4.098,83,29.6,254,-2,12,00,0,0
1629797631444,4.098,83,29.6,254,0,12,00,0,0
1629797632444,4.098,83,29.6,195,0,12,00,0,0
1629797633444,4.098,83,29.6,254,0,12,00,0,0
1629797634444,4.098,83,29.6,254,-4,12,00,0,0
