timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629797536163,7000,3231,-1,0
1629797546139,7000,3231,-1,0
1629797556198,7000,3227,-1,0
1629797566359,7000,3229,-1,0
1629797576265,7000,3231,-1,0
1629797586164,5500,3190,-1,0
1629797596248,7000,3234,-1,0
1629797606304,7000,3229,-1,0
1629797616271,7000,3231,-1,0
1629797626223,7000,3231,-1,0
1629797636264,7000,3227,-1,0
1629797646280,7000,3227,-1,0
1629797656214,7000,3227,-1,0
1629797666227,7000,3227,-1,0
1629797676292,7000,3231,-1,0
1629797686205,7000,3225,-1,0
1629797696232,7000,3227,-1,0
1629797706226,7000,3225,-1,0
1629797716233,7000,3227,-1,0
1629797726315,7000,3225,-1,0
1629797736280,6500,3216,-1,0
1629797746260,7000,3227,-1,0
1629797756255,7000,3227,-1,0
1629797766258,7000,3231,-1,0
1629797776314,6500,3218,-1,0
1629797786305,7000,3227,-1,0
1629797796295,7000,3227,-1,0
1629797806285,6500,3223,-1,0
1629797816311,7000,3229,-1,0
1629797841533,6500,3223,-1,0
1629797851541,7000,3225,-1,0
1629797861563,6500,3220,-1,0
1629797871624,5500,3196,-1,0
1629797881540,7000,3227,-1,0
1629797891552,6500,3218,-1,0
1629797901570,6500,3214,-1,0
1629797911566,6500,3223,-1,0
1629797921578,7000,3225,-1,0
1629797931603,6500,3223,-1,0
1629797941592,7000,3225,-1,0
1629797951593,6500,3218,-1,0
1629797961602,7000,3225,-1,0
1629797971612,6500,3214,-1,0
1629797981624,6500,3220,-1,0
1629797991639,6500,3220,-1,0
1629798001644,6500,3220,-1,0
1629798011652,7000,3227,-1,0
1629798021666,6500,3223,-1,0
1629798031642,6500,3220,-1,0
1629798041668,6500,3220,-1,0
1629798051653,5500,3187,-1,0
1629798061683,6500,3223,-1,0
1629798071689,6500,3223,-1,0
1629798081722,6000,3207,-1,0
1629798091687,5500,3201,-1,0
1629798101711,6000,3207,-1,0
1629798111735,6500,3223,-1,0
1629798121730,6500,3218,-1,0
1629798131738,6500,3220,-1,0
1629798141732,6500,3220,-1,0
1629798151747,6500,3216,-1,0
1629798161746,6500,3218,-1,0
1629798171748,6500,3216,-1,0
1629798181765,6500,3220,-1,0
1629798191778,6500,3220,-1,0
1629798201739,6500,3218,-1,0
1629798211765,6500,3214,-1,0
1629798221757,6500,3216,-1,0
1629798231804,6000,3203,-1,0
1629798241779,6500,3218,-1,0
1629798251793,6500,3214,-1,0
1629798261803,6500,3218,-1,0
1629798271805,6500,3216,-1,0
1629798281876,6500,3214,-1,0
1629798291817,5500,3201,-1,0
1629798301831,6500,3218,-1,0
1629798311855,6500,3214,-1,0
1629798321886,6500,3214,-1,0
1629798331901,5500,3198,-1,0
1629798341863,6500,3216,-1,0
1629798351890,6500,3216,-1,0
1629798361881,5500,3196,-1,0
1629798371902,6500,3216,-1,0
1629798381872,6500,3216,-1,0
1629798391927,6500,3214,-1,0
1629798401908,6500,3214,-1,0
1629798411955,6500,3216,-1,0
1629798421932,6500,3214,-1,0
1629798432340,6500,3214,-1,0
1629798441929,6500,3216,-1,0
1629798451921,6000,3207,-1,0
1629798461945,6500,3218,-1,0
1629798471986,6500,3214,-1,0
1629798481975,6500,3214,-1,0
1629798491977,6000,3205,-1,0
1629798501957,6000,3205,-1,0
1629798512016,6500,3214,-1,0
1629798522004,6000,3207,-1,0
1629798532040,6000,3209,-1,0
1629798541988,6000,3212,-1,0
1629798552012,6500,3214,-1,0
1629798562034,5000,3183,-1,0
1629798572009,6000,3212,-1,0
1629798582024,6500,3214,-1,0
1629798592059,6500,3214,-1,0
1629798602085,6000,3209,-1,0
1629798612088,6000,3207,-1,0
1629798622043,6500,3214,-1,0
1629798632038,5000,3185,-1,0
1629798642050,6000,3212,-1,0
1629798652126,6000,3209,-1,0
1629798662111,6000,3205,-1,0
1629798672083,6000,3212,-1,0
1629798682114,6000,3209,-1,0
1629798692124,6000,3212,-1,0
1629798702111,6000,3209,-1,0
1629798712140,5500,3196,-1,0
1629798722115,6000,3212,-1,0
1629798810237,6000,3207,-1,0
1629798820240,6000,3207,-1,0
1629798830259,6000,3207,-1,0
1629798840239,6000,3203,-1,0
1629798850261,5500,3201,-1,0
1629798860287,6000,3203,-1,0
