timestamp,ax,ay,az
1629810615894,-0.41796875,0.00677490234375,0.89154052734375
1629810615894,-0.42034912109375,0.00567626953125,0.89678955078125
1629810615894,-0.42340087890625,0.0068359375,0.8956298828125
1629810615941,-0.4202880859375,0.01068115234375,0.893798828125
1629810615941,-0.42047119140625,0.01202392578125,0.89306640625
1629810615941,-0.4200439453125,0.0107421875,0.8961181640625
1629810615988,-0.41497802734375,0.011962890625,0.89898681640625
1629810615988,-0.414306640625,0.01300048828125,0.898681640625
1629810615988,-0.415771484375,0.00823974609375,0.90240478515625
1629810615988,-0.41876220703125,0.01519775390625,0.896240234375
1629810615988,-0.4158935546875,0.00848388671875,0.900146484375
1629810615988,-0.41473388671875,0.01214599609375,0.89776611328125
1629810616050,-0.41265869140625,0.0040283203125,0.90447998046875
1629810616066,-0.4134521484375,0.0020751953125,0.90277099609375
1629810616066,-0.41278076171875,0.0054931640625,0.903564453125
1629810616128,-0.4140625,0.008056640625,0.90570068359375
1629810616128,-0.41204833984375,0.00762939453125,0.90655517578125
1629810616128,-0.41534423828125,0.00469970703125,0.90673828125
1629810616208,-0.41925048828125,0.008544921875,0.89813232421875
1629810616208,-0.4166259765625,0.00775146484375,0.89898681640625
1629810616208,-0.41571044921875,0.00836181640625,0.90155029296875
1629810616287,-0.4195556640625,0.0048828125,0.898681640625
1629810616287,-0.4178466796875,0.00048828125,0.89129638671875
1629810616287,-0.41748046875,0.0076904296875,0.88995361328125
1629810616381,-0.417236328125,0.00927734375,0.901611328125
1629810616396,-0.41851806640625,0.0081787109375,0.89044189453125
1629810616396,-0.4124755859375,0.00799560546875,0.89447021484375
1629810616411,-0.41571044921875,0.010498046875,0.9063720703125
1629810616411,-0.41766357421875,0.00872802734375,0.90240478515625
1629810616411,-0.41522216796875,0.0106201171875,0.903564453125
1629810616411,-0.41510009765625,0.00750732421875,0.90478515625
1629810616411,-0.418212890625,0.00958251953125,0.9033203125
1629810616411,-0.41485595703125,0.0111083984375,0.90435791015625
1629810616521,-0.4176025390625,0.00518798828125,0.89404296875
1629810616521,-0.41827392578125,0.007080078125,0.89794921875
1629810616521,-0.41888427734375,0.00830078125,0.898681640625
1629810616552,-0.419921875,0.00384521484375,0.8994140625
1629810616552,-0.419921875,0.00726318359375,0.89715576171875
1629810616552,-0.421142578125,0.00579833984375,0.89984130859375
1629810616615,-0.42169189453125,0.00860595703125,0.89727783203125
1629810616615,-0.4228515625,0.00677490234375,0.89617919921875
1629810616615,-0.42144775390625,0.00604248046875,0.8922119140625
1629810616677,-0.4189453125,0.00372314453125,0.89471435546875
1629810616677,-0.4180908203125,0.00079345703125,0.89056396484375
1629810616677,-0.42205810546875,0.004150390625,0.8974609375
1629810616755,-0.42181396484375,0.00555419921875,0.89434814453125
1629810616755,-0.4193115234375,0.006591796875,0.8958740234375
1629810616771,-0.41485595703125,0.0030517578125,0.89703369140625
1629810616849,-0.41937255859375,0.008544921875,0.89739990234375
1629810616849,-0.4150390625,0.01019287109375,0.899169921875
1629810616849,-0.41705322265625,0.0078125,0.898681640625
1629810616911,-0.41778564453125,0.01361083984375,0.901123046875
1629810616911,-0.41455078125,0.0140380859375,0.902587890625
1629810616911,-0.416748046875,0.01458740234375,0.90130615234375
1629810616958,-0.414794921875,0.01043701171875,0.90093994140625
1629810616958,-0.41497802734375,0.0115966796875,0.9005126953125
1629810616974,-0.4134521484375,0.006103515625,0.90081787109375
1629810617052,-0.41162109375,0.0050048828125,0.9012451171875
1629810617068,-0.4134521484375,0.00408935546875,0.90118408203125
1629810617068,-0.41510009765625,0.0054931640625,0.90313720703125
1629810617068,-0.41693115234375,0.00732421875,0.9022216796875
1629810617068,-0.41217041015625,0.00323486328125,0.902099609375
1629810617068,-0.41436767578125,0.00555419921875,0.90069580078125
1629810617099,-0.41278076171875,0.0064697265625,0.897216796875
1629810617099,-0.414306640625,0.00701904296875,0.898681640625
1629810617099,-0.411376953125,0.00921630859375,0.900146484375
1629810617161,-0.413330078125,0.0089111328125,0.8968505859375
1629810617161,-0.41766357421875,0.0113525390625,0.9002685546875
1629810617161,-0.41424560546875,0.00689697265625,0.90069580078125
1629810617242,-0.41558837890625,0.00323486328125,0.9002685546875
1629810617242,-0.41436767578125,0.0079345703125,0.89971923828125
1629810617242,-0.41510009765625,0.009033203125,0.8966064453125
1629810617242,-0.41632080078125,0.0009765625,0.90045166015625
1629810617242,-0.41802978515625,0.00579833984375,0.90234375
1629810617242,-0.41668701171875,0.0111083984375,0.904296875
1629810617336,-0.41375732421875,0.0067138671875,0.90277099609375
1629810617336,-0.41290283203125,0.00823974609375,0.89971923828125
1629810617336,-0.41143798828125,0.0111083984375,0.90850830078125
1629810617383,-0.4168701171875,0.00994873046875,0.907470703125
