timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1631632622035,10000,3355,-1,0
1631632632052,10000,3355,-1,0
1631632642077,10000,3355,-1,0
1631632652069,10000,3350,-1,0
1631632662110,10000,3346,-1,0
1631632672088,10000,3355,-1,0
1631632682090,10000,3355,-1,0
1631632692100,10000,3348,-1,0
1631632702120,10000,3352,-1,0
1631632712115,10000,3313,-1,0
1631632722105,10000,3350,-1,0
1631632732112,10000,3337,-1,0
1631632742119,10000,3348,-1,0
1631632752122,10000,3350,-1,0
1631632762151,10000,3350,-1,0
1631632772134,10000,3350,-1,0
1631632782163,10000,3348,-1,0
1631632792146,10000,3352,-1,0
1631632802182,10000,3352,-1,0
1631632812184,10000,3350,-1,0
1631632822196,10000,3348,-1,0
1631632832199,10000,3348,-1,0
1631632842200,10000,3348,-1,0
1631632852192,10000,3346,-1,0
1631632862250,10000,3344,-1,0
1631632872203,10000,3352,-1,0
1631632882225,10000,3350,-1,0
1631632892201,10000,3346,-1,0
1631632902216,10000,3346,-1,0
1631632912336,10000,3344,-1,0
1631632922243,10000,3346,-1,0
1631632932252,10000,3346,-1,0
1631632942284,10000,3346,-1,0
1631632952282,10000,3333,-1,0
1631632962302,10000,3337,-1,0
1631632972281,10000,3341,-1,0
1631632982300,10000,3346,-1,0
1631632992285,10000,3344,-1,0
1631633002372,10000,3341,-1,0
1631633012301,10000,3341,-1,0
1631633022322,10000,3341,-1,0
1631633032302,10000,3344,-1,0
1631633042334,10000,3337,-1,0
1631633052309,10000,3344,-1,0
1631633062362,10000,3341,-1,0
1631633072370,10000,3339,-1,0
1631633082367,10000,3341,-1,0
1631633092369,10000,3341,-1,0
1631633102374,10000,3319,-1,0
1631633112389,10000,3337,-1,0
1631633122377,10000,3341,-1,0
1631633132391,10000,3344,-1,0
1631633142374,10000,3341,-1,0
1631633152418,10000,3337,-1,0
1631633162402,10000,3341,-1,0
1631633172430,10000,3341,-1,0
1631633182416,10000,3341,-1,0
1631633192428,10000,3341,-1,0
1631633202408,10000,3341,-1,0
1631633212471,10000,3339,-1,0
1631633222433,10000,3337,-1,0
1631633232456,10000,3337,-1,0
1631633242458,10000,3337,-1,0
1631633252506,10000,3337,-1,0
1631633262459,10000,3339,-1,0
1631633272474,10000,3337,-1,0
1631633282477,10000,3337,-1,0
1631633292486,10000,3337,-1,0
1631633302487,10000,3317,-1,0
1631633312517,10000,3337,-1,0
1631633322524,10000,3335,-1,0
1631633332579,10000,3335,-1,0
1631633342540,10000,3339,-1,0
1631633352518,10000,3339,-1,0
1631633362533,10000,3330,-1,0
1631633372540,10000,3335,-1,0
1631633382564,10000,3337,-1,0
1631633392547,10000,3333,-1,0
1631633402539,10000,3337,-1,0
1631633412572,10000,3333,-1,0
1631633422590,10000,3335,-1,0
1631633432569,10000,3333,-1,0
1631633442586,10000,3333,-1,0
1631633452585,10000,3322,-1,0
1631633462615,10000,3333,-1,0
1631633472601,10000,3335,-1,0
1631633482638,10000,3333,-1,0
1631633492623,10000,3322,-1,0
1631633502635,10000,3333,-1,0
1631633512623,10000,3333,-1,0
1631633522638,10000,3328,-1,0
1631633532663,10000,3302,-1,0
1631633542622,10000,3317,-1,0
1631633552658,10000,3330,-1,0
1631633562655,10000,3330,-1,0
1631633572660,10000,3330,-1,0
1631633582671,10000,3330,-1,0
1631633592690,10000,3328,-1,0
1631633602679,10000,3333,-1,0
1631633612683,10000,3328,-1,0
1631633622691,10000,3330,-1,0
1631633632694,10000,3324,-1,0
1631633642703,10000,3328,-1,0
1631633652693,10000,3328,-1,0
1631633662714,10000,3330,-1,0
1631633672729,10000,3333,-1,0
1631633682791,10000,3328,-1,0
1631633692757,10000,3326,-1,0
1631633702765,10000,3328,-1,0
1631633712764,10000,3300,-1,0
1631633722743,10000,3328,-1,0
1631633732789,10000,3328,-1,0
1631633742756,10000,3330,-1,0
1631633752777,10000,3328,-1,0
1631633762764,10000,3328,-1,0
1631633772788,10000,3328,-1,0
1631633782783,10000,3324,-1,0
1631633792792,10000,3326,-1,0
1631633802830,10000,3328,-1,0
1631633812820,10000,3326,-1,0
1631633822854,10000,3324,-1,0
1631633832819,10000,3326,-1,0
1631633842846,10000,3326,-1,0
1631633852821,10000,3328,-1,0
1631633862853,10000,3324,-1,0
1631633872868,10000,3324,-1,0
1631633882871,10000,3324,-1,0
1631633892868,10000,3324,-1,0
1631633902888,10000,3324,-1,0
1631633912905,10000,3324,-1,0
1631633922861,10000,3326,-1,0
1631633932925,10000,3326,-1,0
