timestamp,gx,gy,gz
1631632780769,4.4625,-15.767500000000002,4.9350000000000005
1631632780778,1.4525000000000001,-14.455000000000002,6.8425
1631632780788,-1.61,-12.635000000000002,7.105
1631632780798,-4.6375,-11.287500000000001,8.295
1631632780807,-8.33,-10.780000000000001,11.200000000000001
1631632780817,-11.707500000000001,-10.027500000000002,14.052500000000002
1631632780826,-15.715000000000002,-7.7525,17.1325
1631632780836,-20.090000000000003,-5.880000000000001,21.175
1631632780846,-24.395000000000003,-4.445,24.132500000000004
1631632780855,-28.910000000000004,-2.5900000000000003,24.692500000000003
1631632780865,-33.4425,-0.56,23.1
1631632780874,-37.31,0.525,20.7725
1631632780884,-40.39,2.3275,18.970000000000002
1631632780894,-41.597500000000004,3.535,15.540000000000001
1631632780903,-41.2475,3.7275000000000005,12.075000000000001
1631632780913,-39.917500000000004,3.535,9.537500000000001
1631632780922,-37.62500000000001,3.7275000000000005,4.4975000000000005
1631632780932,-35.5775,4.9,-1.995
1631632780942,-32.725,5.3375,-5.775
1631632780951,-29.277500000000003,5.7225,-6.6325
1631632780961,-24.3425,4.777500000000001,-8.75
1631632780970,-19.512500000000003,4.130000000000001,-8.96
1631632780980,-15.190000000000001,3.325,-7.367500000000001
1631632780990,-11.707500000000001,3.99,-7.0875
1631632780999,-8.4175,4.445,-8.592500000000001
1631632781009,-4.777500000000001,3.8675,-8.785
1631632781018,-1.3825,3.0975,-7.105
1631632781028,0.8750000000000001,3.0625000000000004,-4.9350000000000005
1631632781038,1.6275000000000002,3.4825000000000004,-1.9425000000000001
1631632781047,1.3125000000000002,4.0600000000000005,1.7325000000000002
1631632781057,0.5950000000000001,4.0425,5.3025
1631632781066,-0.665,4.532500000000001,9.8
1631632613008,-2.1875,0.9975,0.9625000000000001
1631632613018,-2.2225,0.9100000000000001,0.9625000000000001
1631632613028,-2.1350000000000002,0.8575,0.9100000000000001
1631632613037,-2.0125,0.805,0.8575
1631632613047,-1.995,0.7875000000000001,0.7350000000000001
