trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
220.06658375798725,221.1460397259798,0.1,comma,comma,1,2.015994746936485,0,0
222.12903967301827,223.47908448707312,0.1,comma,comma,1,1.860314944991842,1,0
224.0289503610693,225.43194605398455,-0.1,x,x,1,1.901593202026561,2,0
225.9620875950204,227.31188473303337,0.1,comma,comma,1,1.7961798940086735,3,0
227.7994689689949,229.0452596930554,-0.3,z,z,1,1.57782865408808,4,0
229.41010778502093,230.73291343206077,-0.3,z,z,1,1.6684718950418755,5,0
231.11015111405868,232.13274564803575,-0.3,z,z,1,1.3348727979464456,6,0
232.47689436806832,233.812437355984,-0.1,x,x,1,1.6680810760008171,7,0
234.1761994470144,235.19936926302037,-0.3,z,x,0,1.3556503700092437,8,0
235.5623382810736,236.76556232303847,0.3,period,period,1,1.6464511309750378,9,0
237.24069346499164,238.2991475110175,0.1,comma,comma,1,1.477050859015435,10,0
238.7612281860784,239.89935647207312,0.1,comma,comma,1,1.465538481017575,11,0
240.2647991500562,241.41226809599905,-0.3,z,z,1,1.5078655709512532,12,0
241.8100187110249,242.9655296340352,-0.1,x,x,1,1.5235935479868203,13,0
243.3764514430659,244.7783867110265,-0.1,x,x,1,1.7689283679937944,14,0
245.19738125998992,246.5117433649721,-0.3,z,z,1,1.70395269501023,15,0
246.94309918803629,248.13252592203207,0.3,period,period,1,1.5402795779518783,16,0
248.53275629202835,249.87872137699745,-0.1,x,x,1,1.7434435329632834,17,0
250.3095959820785,251.3992094340501,0.1,comma,comma,1,1.6137150489958003,18,0
251.9613040770637,253.14480205299333,-0.3,z,z,1,1.5118253330001608,19,0
253.5099463830702,254.698776862002,0.1,comma,period,0,1.537213278003037,20,0
255.0989027640317,256.18398455297574,0.3,period,period,1,1.5460788969649002,21,0
256.6758306970587,257.830393500044,-0.3,z,z,1,1.4960508199874312,22,0
258.20893934799824,259.56577213306446,-0.1,x,x,1,1.6914039140101522,23,0
259.9430070159724,261.1445538380649,-0.1,x,x,1,1.6806669699726626,24,0
261.6638710399857,263.0121173519874,0.3,period,period,1,1.7228250339394435,25,0
263.4301233710721,264.86091864306945,0.1,comma,comma,1,1.881520117050968,26,0
265.3623721160693,266.51200867502484,-0.1,x,x,1,1.5992523350287229,27,0
266.99471775605343,268.1119859489845,0.3,period,period,1,1.4787660340080038,28,0
268.531854551984,269.6782076130621,0.3,period,period,1,1.4635869920020923,29,0
270.0305482960539,271.09872910997365,-0.3,z,z,1,1.409793151076883,30,0
271.475800689077,272.7973581990227,-0.1,x,x,1,1.699400846962817,31,0
273.2096179589862,274.3656316640554,0.3,period,period,1,1.503620998933911,32,0
274.7639349870151,275.99902775499504,0.3,period,period,1,1.5920914859743789,33,0
276.3967393320054,277.7112453270238,0.1,comma,comma,1,1.692969313939102,34,0
278.1298914590152,279.2118876799941,0.3,period,period,1,1.4230767539702356,35,0
587.5656254760688,588.6076879859902,-0.3,z,z,1,1.5901444429764524,0,1
589.1948415850056,590.5945415319875,-0.3,z,z,1,1.7687552169663832,1,1
