timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1629894290450,70,19.0,-175,100,114,0,0,0
1629894291450,71,19.0,-175,100,114,0,0,0
1629894292450,66,19.0,-175,100,114,0,0,0
1629894293450,62,19.0,-175,100,116,0,0,0
1629894294450,60,19.0,-175,100,116,0,0,0
1629894295450,60,19.0,-175,100,117,0,0,0
1629894296450,60,19.0,-175,100,117,0,0,0
1629894297450,59,19.0,-175,100,118,0,0,0
1629894298450,64,19.0,-175,100,118,0,0,0
1629894299450,64,19.0,-175,100,119,0,0,0
1629894300450,63,19.0,-175,100,119,0,0,0
1629894301450,64,19.0,-175,100,119,0,0,0
1629894302450,63,19.0,-175,100,120,0,0,0
1629894303450,62,19.0,-175,100,120,0,0,0
1629894304450,59,19.0,-175,100,122,0,0,0
1629894305450,57,19.0,-175,100,122,0,0,0
1629894306450,58,19.0,-175,100,123,0,0,0
1629894307450,57,19.0,-175,100,123,0,0,0
1629894308450,58,19.0,-175,100,124,0,0,0
1629894309450,60,19.0,-175,100,124,0,0,0
1629894310450,61,19.0,-175,100,124,0,0,0
1629894311450,59,19.0,-175,100,124,0,0,0
1629894312450,58,19.0,-175,100,125,0,0,0
1629894313450,59,19.0,-175,100,125,0,0,0
1629894314450,60,18.0,-175,100,125,0,0,0
1629894315450,59,18.0,-175,100,126,0,0,0
1629894316450,58,18.0,-175,100,126,0,0,0
1629894317450,59,18.0,-175,100,127,0,0,0
1629894318450,61,18.0,-175,100,127,0,0,0
1629894319450,62,18.0,-175,100,127,0,0,0
1629894320450,63,18.0,-175,100,128,0,0,0
1629894321450,61,18.0,-175,100,128,0,0,0
1629894322450,61,18.0,-175,100,128,0,0,0
1629894323450,62,18.0,-175,100,128,0,0,0
1629894324450,61,17.0,-175,100,128,0,0,0
1629894325450,61,17.0,-175,100,128,0,0,0
1629894326450,65,17.0,-175,100,127,0,0,0
1629894327450,67,17.0,-175,100,127,0,0,0
1629894328450,65,17.0,-175,100,127,0,0,0
1629894329450,63,17.0,-175,100,127,0,0,0
1629894330450,62,16.0,-175,100,128,0,0,0
1629894331450,65,16.0,-175,100,128,0,0,0
1629894332450,67,16.0,-175,100,128,0,0,0
1629894333450,65,16.0,-175,100,128,0,0,0
1629894334450,67,16.0,-175,100,128,0,0,0
1629894335450,70,16.0,-175,100,128,0,0,0
1629894336450,69,16.0,-175,100,128,0,0,0
1629894337450,66,16.0,-175,100,128,0,0,0
1629894338450,65,16.0,-175,100,128,0,0,0
1629894339450,65,16.0,-175,100,128,0,0,0
1629894340450,64,16.0,-175,100,128,0,0,0
1629894341450,63,16.0,-175,100,128,0,0,0
1629894342450,63,15.0,-175,100,127,0,0,0
1629894343450,65,15.0,-175,100,127,0,0,0
1629894344450,66,15.0,-176,100,127,0,0,0
1629894345450,72,15.0,-176,100,127,0,0,0
1629894346450,76,15.0,-176,100,127,0,0,0
1629894347450,80,15.0,-175,100,126,0,0,0
1629894348450,80,15.0,-175,100,126,0,0,0
1629894349450,78,15.0,-175,100,125,0,0,0
1629894350450,75,15.0,-175,100,125,0,0,0
1629894351450,71,15.0,-175,100,125,0,0,0
1629894352450,74,15.0,-176,100,125,0,0,0
1629894353450,75,15.0,-176,100,125,0,0,0
1629894354450,74,15.0,-175,100,125,0,0,0
1629894355450,70,15.0,-176,100,125,0,0,0
1629894356450,67,16.0,-176,100,125,0,0,0
1629894357450,68,16.0,-176,100,125,0,0,0
1629894358450,67,16.0,-176,100,125,0,0,0
1629894359450,65,16.0,-175,100,125,0,0,0
1629894360450,65,16.0,-176,100,124,0,0,0
1629894361450,66,16.0,-176,100,124,0,0,0
1629894362450,65,16.0,-175,100,124,0,0,0
1629894363450,63,16.0,-175,100,125,0,0,0
1629894364450,63,16.0,-176,100,124,0,0,0
1629894365450,65,16.0,-176,100,124,0,0,0
1629894366450,66,16.0,-176,100,124,0,0,0
1629894367450,66,16.0,-176,100,123,0,0,0
1629894368450,63,16.0,-175,100,123,0,0,0
1629894369450,63,16.0,-176,100,123,0,0,0
1629894370450,65,16.0,-175,100,122,0,0,0
1629894371450,64,16.0,-176,100,122,0,0,0
1629894372450,63,16.0,-175,100,122,0,0,0
1629894373450,61,16.0,-176,100,122,0,0,0
1629894374450,62,16.0,-176,100,122,0,0,0
1629894375450,63,16.0,-175,100,122,0,0,0
1629894376450,62,16.0,-175,100,122,0,0,0
1629894377450,61,16.0,-176,100,121,0,0,0
1629894378450,63,15.0,-175,100,121,0,0,0
1629894379450,63,15.0,-175,100,120,0,0,0
1629894380450,62,15.0,-175,100,120,0,0,0
1629894381450,62,15.0,-176,100,120,0,0,0
1629894382450,64,15.0,-175,100,119,0,0,0
1629894383450,64,15.0,-175,100,119,0,0,0
1629894384450,63,15.0,-175,100,119,0,0,0
1629894385450,61,15.0,-175,100,119,0,0,0
1629894386450,62,15.0,-175,100,119,0,0,0
1629894387450,63,15.0,-176,100,119,0,0,0
1629894388450,63,15.0,-176,100,118,0,0,0
1629894389450,63,15.0,-176,100,118,0,0,0
1629894390450,65,15.0,-176,100,117,0,0,0
1629894391450,67,15.0,-176,100,116,0,0,0
1629894392450,66,15.0,-176,100,116,0,0,0
1629894393450,65,15.0,-175,100,116,0,0,0
1629894394450,66,15.0,-176,100,115,0,0,0
1629894395450,69,15.0,-175,100,115,0,0,0
1629894396450,70,15.0,-175,100,115,0,0,0
1629894397450,71,15.0,-175,100,114,0,0,0
1629894398450,73,15.0,-175,100,113,0,0,0
1629894399450,72,15.0,-175,100,112,0,0,0
1629894400450,69,15.0,-175,100,112,0,0,0
1629894401450,66,15.0,-175,100,111,0,0,0
1629894402450,63,15.0,-175,100,111,0,0,0
1629894403450,61,15.0,-175,100,110,0,0,0
1629894404450,61,15.0,-175,100,109,0,0,0
1629894405450,64,15.0,-175,100,107,0,0,0
1629894406450,68,15.0,-175,100,107,0,0,0
1629894407450,73,15.0,-175,100,106,0,0,0
1629894408450,75,15.0,-175,100,106,0,0,0
1629894409450,72,15.0,-176,100,105,0,0,0
1629894410450,69,15.0,-175,100,105,0,0,0
1629894411450,65,15.0,-175,100,105,0,0,0
1629894412450,63,15.0,-175,100,105,0,0,0
1629894413450,63,15.0,-175,100,105,0,0,0
1629894414450,63,15.0,-176,100,105,0,0,0
1629894415450,63,15.0,-175,100,104,0,0,0
1629894416450,63,15.0,-175,100,104,0,0,0
1629894417450,65,15.0,-176,100,103,0,0,0
1629894418450,69,15.0,-175,100,102,0,0,0
1629894419450,70,15.0,-176,100,101,0,0,0
1629894420450,69,15.0,-175,100,101,0,0,0
1629894421450,67,15.0,-176,100,100,0,0,0
1629894422450,65,15.0,-176,100,99,0,0,0
1629894423450,62,15.0,-175,100,98,0,0,0
1629894424450,61,15.0,-175,100,99,0,0,0
1629894425450,57,15.0,-175,100,99,0,0,0
1629894426450,59,15.0,-175,100,99,0,0,0
1629894427450,61,15.0,-175,100,99,0,0,0
1629894428450,64,15.0,-175,100,99,0,0,0
1629894429450,66,15.0,-175,100,99,0,0,0
1629894430450,67,15.0,-175,100,99,0,0,0
1629894431450,65,15.0,-176,100,98,0,0,0
1629894432450,65,15.0,-176,100,98,0,0,0
1629894433450,65,15.0,-175,100,97,0,0,0
1629894434450,64,15.0,-175,100,96,0,0,0
1629894435450,65,15.0,-175,100,95,0,0,0
1629894436450,67,16.0,-175,100,95,0,0,0
1629894437450,66,16.0,-175,100,95,0,0,0
1629894438450,63,16.0,-175,100,94,0,0,0
1629894439450,64,16.0,-175,100,94,0,0,0
1629894440450,65,16.0,-175,100,94,0,0,0
