trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
739.5126197650097,0,0,739.6576903060777,1,U9,m,m,1,2.2275814899476245
741.9086934389779,1,0,742.0417868819786,2,U5,m,m,1,1.3172013569856065
743.3903115160065,2,0,743.5265910580056,3,E6,c,c,1,1.5522798899328336
745.1077491900651,3,0,745.2417334039928,4,K7,m,m,1,0.9060726349707692
746.1755722310627,4,1,746.3084824180696,1,K3,c,c,1,1.4112875609425828
747.740758963977,5,1,747.876483655069,2,A6,m,m,1,0.905279185040854
748.80832775007,6,1,748.9419133990305,3,A5,m,m,1,1.2637895969673991
750.2240416039713,7,1,750.3590749260038,4,G8,c,c,1,1.015512084006332
751.3903968230588,8,2,751.5253012740286,1,E3,m,m,1,1.2883396809920669
752.8403029270703,9,2,752.9744483639952,2,M6,c,c,1,0.8611702279886231
753.8555063520325,10,2,753.9893796850229,3,U3,m,m,1,1.3611096780514345
755.374336473993,11,2,755.5084789510584,4,K3,m,m,1,0.7730030060047284
756.3069890040206,12,3,756.4408913169755,1,A2,m,c,0,1.1833858530735597
757.6571209629765,13,3,757.7899195110658,2,E2,m,m,1,1.3474215019959956
759.157398489071,14,3,759.2905014050193,3,A9,m,m,1,2.4557072271127254
761.7743119370425,15,3,761.9075297790114,4,R8,c,c,1,0.7446082070237026
762.6739543509902,16,4,762.8082235660404,1,E9,m,m,1,0.9749915649881586
763.8074352389667,17,4,763.9420614490518,2,I4,m,m,1,0.8720730440691113
764.8424243930494,18,4,764.9748815089697,3,R7,m,m,1,1.9020676329964767
766.9077737220796,19,4,767.04143436905,4,G9,m,m,1,0.8935036030597985
767.9572329140501,20,5,768.0897984430194,1,I4,m,m,1,1.5780231830431148
769.6900384110631,21,5,769.8243476870703,2,K5,c,c,1,0.6974190439796075
770.5411409459775,22,5,770.6745000940282,3,E4,c,c,1,1.3211783079896122
772.0263461570721,23,5,772.1580512720393,4,E2,c,c,1,0.724601391935721
772.9089830990415,24,6,773.0418920409866,1,E6,m,m,1,1.33984736003913
774.4078742200509,25,6,774.5407165850047,2,G2,c,c,1,0.8128555209841579
775.3742542649852,26,6,775.5080863250187,3,A9,m,m,1,0.9494824029970914
776.4874276730698,27,6,776.620903601055,4,E9,m,m,1,0.7477264699991792
777.3885457720608,28,7,777.5251184409717,1,U2,m,m,1,1.35442459594924
778.9055166000035,29,7,779.0394323470537,2,R7,c,c,1,0.7279702950036153
779.7879430650501,30,7,779.9206240510102,3,K4,c,c,1,1.110716491937637
781.0534704810707,31,7,781.1870188990142,4,K4,c,c,1,0.7341969420667738
781.9533328620018,32,8,782.0873607039684,1,I3,m,m,1,1.4138868200825527
783.5234134789789,33,8,783.6537203100743,2,R8,c,c,1,0.7264337340602651
784.406902201008,34,8,784.5413916070247,3,R6,c,c,1,0.9677914660423994
785.5406008639839,35,8,785.6754891619785,4,M8,c,c,1,0.7236810710746795
786.4218931350624,36,9,786.556126947049,1,G5,c,m,0,0.7889032509410754
787.3739135470241,37,9,787.5080769370543,2,A5,m,m,1,1.0619970489060506
788.5902673479868,38,9,788.7211088020122,3,M5,m,m,1,1.1588308779755607
789.9080872429768,39,9,790.040814751992,4,I9,m,m,1,0.9951460139127448
791.0566915230593,40,10,791.1897793780081,1,E5,m,m,1,1.2790139738935975
792.5016161680687,41,10,792.6254072580487,2,I5,m,m,1,0.7503653570311144
793.4094569559675,42,10,793.5407377000665,3,U6,c,c,1,1.0810487229609862
794.6585685670143,43,10,794.7920578700723,4,M5,m,m,1,0.7385817549657077
795.5557226730743,44,11,795.6897012980189,1,U2,m,m,1,1.1239744450431317
796.8411159439711,45,11,796.9740479859756,2,E7,m,m,1,1.2035557959461585
798.2081989339786,46,11,798.340524957981,3,G9,m,m,1,1.6030074160080403
799.9730789340101,47,11,800.1078864249866,4,U3,m,m,1,0.7966211379971355
800.9236935250228,48,12,801.0567203960381,1,E8,m,m,1,1.247809256892651
802.3228428229922,49,12,802.4575638510287,2,G8,c,c,1,0.6778399259783328
803.1567792940186,50,12,803.2896807669895,3,I8,c,c,1,1.1866708029992878
804.5069877570495,51,12,804.6411307980306,4,E6,c,c,1,1.132164538023062
805.7901211570716,52,13,805.9241752170492,1,E4,m,m,1,0.8670685680117458
806.82535078004,53,13,806.9584371200763,2,I9,m,m,1,0.7427254499634728
807.7232098110253,54,13,807.8584652390564,3,G9,m,m,1,0.8607225649757311
808.7401565590408,55,13,808.8744263270637,4,K7,m,m,1,0.7137196669355035
809.6263943280792,56,14,809.7583111580461,1,U8,m,m,1,1.9458296039374543
811.7248940119753,57,14,811.8559082560241,2,I6,m,m,1,0.9871844360604882
812.8735680830432,58,14,813.0076833380153,3,M3,m,m,1,1.8031797889852896
814.8405397870811,59,14,814.9750225059688,4,U5,m,m,1,0.9408358419314028
815.9392947719898,60,15,816.073195719975,1,R6,c,c,1,1.3775153260212392
817.4731483480427,61,15,817.6077530210605,2,M6,c,c,1,0.4791254220763221
818.1067416750593,62,15,818.2406290969811,3,I8,c,c,1,1.1850538810249418
819.4552530649817,63,15,819.5914362180047,4,I2,c,c,1,0.9751446989830584
820.591344867018,64,16,820.7248565519694,1,R3,c,c,1,1.3826598069863394
822.1399755129823,65,16,822.2733684970299,2,U6,m,m,1,0.6922312430106103
822.9902802020079,66,16,823.1236878390191,3,G3,m,m,1,1.111784395063296
824.2565046210075,67,16,824.3888344980078,4,K2,c,c,1,1.369533087941818
825.7914841430029,68,17,825.9217731649987,1,A3,m,m,1,3.036526122945361
828.9893749100156,69,17,829.1233755840221,2,R3,c,c,1,0.6998413549736142
829.8588907370577,70,17,829.9904654349666,3,M3,m,m,1,1.109681096044369
831.1229385089828,71,17,831.2575468500145,4,E3,m,m,1,1.2324976889649406
832.5248580360785,72,18,832.6556774320779,1,A4,m,m,1,2.217315664049238
834.8892803950002,73,18,835.0242440790171,2,U5,m,m,1,0.7368705150438473
835.7888260020409,74,18,835.9242688360391,3,K7,m,m,1,1.3207452080678197
837.273368393071,75,18,837.406377795036,4,M7,m,m,1,0.8885611729929224
838.3223476990825,76,19,838.45366040105,1,R4,c,c,1,1.0111548430286348
839.4902959710453,77,19,839.623571684002,2,K3,c,c,1,0.4422001959756017
840.0902066410054,78,19,840.2248183200136,3,E2,c,c,1,0.8249226779444143
841.0726498820586,79,19,841.2073042870034,4,A6,c,c,1,0.7434371889103204
841.9730503630126,80,20,842.1063582350034,1,G8,c,c,1,0.9313884570728987
843.0557099400321,81,20,843.1898818750633,2,R6,c,c,1,0.4686972049530595
843.6914490360068,82,20,843.822980478988,3,I3,m,m,1,0.6806974590290338
844.522734982078,83,20,844.6566115299938,4,I5,m,m,1,0.7059722340200096
845.3887367020361,84,21,845.523689281079,1,R5,c,c,1,1.1729298129212111
846.7214526389726,85,21,846.8553513160441,2,M8,c,c,1,0.5151314840186387
847.3890803250251,86,21,847.5254536410794,3,K7,m,m,1,0.627996294060722
848.1730454519857,87,21,848.3062936919741,4,A6,c,c,1,0.697159311035648
849.0226345560513,88,22,849.1556735479971,1,R9,c,c,1,2.5346308989683166
851.724436288001,89,22,851.855128832045,2,R4,c,c,1,0.4110764870420098
852.2892110999674,90,22,852.4217071710154,3,G2,c,c,1,1.134460972971283
853.5909495779779,91,22,853.7213734770194,4,K5,m,m,1,0.6208055349998176
854.3739260870498,92,23,854.5064965370111,1,U7,m,m,1,1.1346966850105673
855.6724252280546,93,23,855.8074062980013,2,M5,c,c,1,0.7136439699679613
856.556441267021,94,23,856.6874264719663,3,G3,m,m,1,1.3226079480955375
858.0416538610589,95,23,858.1736442620168,4,K2,c,c,1,0.8592734229750931
859.0576993090799,96,24,859.1884509529918,1,M6,c,c,1,1.0224088469985873
860.2398725770181,97,24,860.3732315290254,2,U8,m,m,1,0.6315952140139416
861.0221681119874,98,24,861.1553820740664,3,G2,c,c,1,0.825672660022974
862.0064271870069,99,24,862.1396511250641,4,U3,m,m,1,0.6721692609135062
862.8412841110257,100,25,862.973195807077,1,E6,m,m,1,1.715505563071929
864.7224921809975,101,25,864.8554273640038,2,U7,m,m,1,0.8723733531078324
865.7553408240201,102,25,865.8884886000305,3,I6,c,c,1,3.070081932004541
868.9889204800129,103,25,869.1231399700046,4,A6,c,c,1,0.6854344010353088
869.8396323929774,104,26,869.9728754500393,1,M6,c,c,1,1.1406042310409248
871.1395188310416,105,26,871.27356013807,2,R4,c,c,1,0.7478415910154581
872.0572624820052,106,26,872.1905236600433,3,M3,m,m,1,2.094783002976328
874.3060379190138,107,26,874.4394052569987,4,A3,m,m,1,0.9148275170009584
875.3910283989972,108,27,875.5217173510464,1,M5,c,c,1,0.9086388630094008
876.4563221450662,109,27,876.587256983039,2,K5,c,c,1,0.4968993869842961
877.1053159020375,110,27,877.23962703906,3,K4,c,c,1,1.5135396149707958
878.7726712679723,111,27,878.9062982479809,4,E4,c,c,1,0.6787764700129628
879.6058724659961,112,28,879.7397096219938,1,M5,c,c,1,0.6763591789640486
880.4390615470475,113,28,880.5724203010323,2,M8,c,c,1,0.5465313360327855
881.1386224440066,114,28,881.2721961010247,3,U5,m,m,1,0.6936892129015177
881.9883639990585,115,28,882.1227553209756,4,R6,c,c,1,0.8262125409673899
882.9730939209694,116,29,883.1065839499934,1,I4,m,m,1,0.7874065249925479
883.9211707890499,117,29,884.0552567889681,2,A8,m,m,1,0.4675443801097572
884.5579066650243,118,29,884.6901724910131,3,E2,c,c,1,0.7276424859883264
885.4390167620732,119,29,885.5733235690277,4,I6,c,c,1,0.5224530809791759
886.1241013379768,120,30,886.2574836750282,1,E6,m,c,0,1.5452647489728406
887.8217082850169,121,30,887.9563474630704,2,R2,c,c,1,0.8893832399044186
888.8725901800208,122,30,889.0072820059722,3,M3,m,m,1,1.5363379790214822
890.5727474190062,123,30,890.7063633040525,4,R7,m,m,1,1.632115648011677
892.3557147029787,124,31,892.488833607058,1,I4,m,m,1,1.045563486055471
893.5669544109842,125,31,893.689183342969,2,R7,c,c,1,0.5492244580527768
894.2551092640497,126,31,894.3895212360658,3,R8,c,c,1,3.506763495039195
897.9216781080468,127,31,898.0574333519908,4,A4,c,c,1,0.5358488019555807
898.6220103730448,128,32,898.7550090940204,1,A3,m,m,1,0.8331801749300212
899.6219939100556,129,32,899.757176405983,2,E9,m,c,0,1.9809149369830263
901.7553549450822,130,32,901.8905238009756,3,R7,m,m,1,1.7495685919420794
903.672404675046,131,32,903.8065632170764,4,E6,c,c,1,1.455436627031304
905.2884507239796,132,33,905.420954974019,1,R8,c,c,1,1.554899177979678
907.0060685500504,133,33,907.1375827930168,2,G5,c,c,1,0.5081978189991787
907.672824096051,134,33,907.8040119350188,3,I6,c,c,1,1.82781614002306
909.6553231549916,135,33,909.7878588530002,4,R7,m,m,1,0.7139181159436703
910.5238950019702,136,34,910.6545937290648,1,A5,m,m,1,0.8901235470548272
911.5735677210614,137,34,911.7064718339824,2,U7,m,m,1,0.6411766119999811
912.3728535100818,138,34,912.5060751839774,3,M9,m,m,1,1.6635321779176593
914.1878443639724,139,34,914.3222043360583,4,U2,c,c,1,1.2474004940595478
915.5885381770786,140,35,915.7218400160782,1,R6,c,c,1,0.9956376239424573
916.7388891379816,141,35,916.8726678170495,2,G6,c,c,1,0.5588043599855155
917.4570110030472,142,35,917.5876750960016,3,K5,m,m,1,1.1727970230858773
918.7866279870505,143,35,918.9231663399842,4,K7,m,m,1,1.201168022933416
920.1570788810496,144,36,920.2897445909912,1,A6,m,m,1,0.9694993189768866
921.2879762200172,145,36,921.4208139399998,2,E6,m,m,1,0.5613549840636551
