timestamp,gx,gy,gz
1629894616531,1.715,0.7000000000000001,-2.415
1629894616540,1.6800000000000002,1.05,-2.9225000000000003
1629894616550,1.5225000000000002,1.2600000000000002,-3.3075
1629894616559,1.1900000000000002,1.2425000000000002,-3.3950000000000005
1629894616569,1.155,0.7875000000000001,-3.4650000000000003
1629894616579,0.6300000000000001,0.7350000000000001,-3.22
1629894616588,0.7000000000000001,0.10500000000000001,-3.0100000000000002
1629894616598,0.6825000000000001,-0.49000000000000005,-2.7475
1629894616607,0.5425000000000001,-0.9800000000000001,-2.31
1629894616617,0.47250000000000003,-1.1375000000000002,-1.9075000000000002
1629894616627,0.7000000000000001,-1.5050000000000001,-1.7325000000000002
1629894616636,0.6475000000000001,-1.2775,-1.5750000000000002
1629894616646,0.8925000000000001,-1.33,-1.6275000000000002
1629894616655,0.9800000000000001,-1.0850000000000002,-1.6625
1629894616665,1.1900000000000002,-0.9275000000000001,-1.4525000000000001
1629894616675,0.9450000000000001,-0.2625,-1.05
1629894616684,1.05,-0.0175,-0.7000000000000001
1629894616694,0.9275000000000001,0.15750000000000003,-0.36750000000000005
1629894616703,0.8400000000000001,0.15750000000000003,-0.14
1629894616713,0.4025,0.525,0.17500000000000002
1629894616723,0.2625,0.36750000000000005,0.2625
1629894616732,0.08750000000000001,0.24500000000000002,0.43750000000000006
1629894616742,-0.17500000000000002,0.17500000000000002,0.43750000000000006
1629894616751,-0.385,0.14,0.47250000000000003
1629894616761,-0.6300000000000001,0.17500000000000002,0.49000000000000005
1629894616771,-0.7175,0.22750000000000004,0.45500000000000007
1629894616780,-0.8225000000000001,0.17500000000000002,0.5075000000000001
1629894616790,-0.9800000000000001,0.31500000000000006,0.5775
1629894616799,-0.805,0.14,0.5075000000000001
1629894616809,-0.7525000000000001,0.052500000000000005,0.525
1629894616819,-0.5775,-0.14,0.49000000000000005
1629894616828,-0.31500000000000006,-0.43750000000000006,0.36750000000000005
1629894616838,-0.08750000000000001,-0.5075000000000001,0.28
1629894289779,0.7175,0.22750000000000004,-0.08750000000000001
1629894289789,0.6475000000000001,0.22750000000000004,-0.24500000000000002
1629894289798,0.47250000000000003,0.2625,-0.4025
1629894289808,0.1925,0.43750000000000006,-0.5775
1629894289817,-0.0175,0.56,-0.7175
1629894289827,-0.2625,0.8925000000000001,-0.7175
1629894289837,-0.525,1.1725,-0.7350000000000001
1629894289846,-0.6825000000000001,1.33,-0.8575
1629894289856,-0.7000000000000001,1.5050000000000001,-0.9100000000000001
1629894289865,-0.6475000000000001,1.6625,-0.9100000000000001
1629894289875,-0.6475000000000001,1.7675,-0.9275000000000001
1629894289885,-0.49000000000000005,1.8550000000000002,-0.8925000000000001
1629894289894,-0.2625,1.9075000000000002,-0.8925000000000001
1629894289904,-0.10500000000000001,2.0650000000000004,-0.9450000000000001
1629894289913,-0.07,2.1525000000000003,-0.9450000000000001
1629894289923,-0.052500000000000005,2.1350000000000002,-0.9275000000000001
1629894289933,0.08750000000000001,2.0650000000000004,-0.7875000000000001
1629894289942,0.0175,2.1175,-0.49000000000000005
1629894289952,0.0,1.8550000000000002,-0.24500000000000002
1629894289961,0.07,1.5750000000000002,-0.07
1629894289971,0.12250000000000001,1.33,0.12250000000000001
1629894289981,0.08750000000000001,1.0675000000000001,0.3325
1629894289990,0.0,0.7175,0.5950000000000001
1629894290000,-0.07,0.29750000000000004,0.7525000000000001
1629894290009,-0.08750000000000001,0.0,0.9275000000000001
1629894290019,-0.12250000000000001,-0.3325,0.9975
1629894290029,-0.17500000000000002,-0.56,1.0675000000000001
1629894290038,-0.12250000000000001,-0.7175,1.155
1629894290048,-0.07,-0.9625000000000001,1.05
1629894290057,-0.15750000000000003,-0.9800000000000001,0.9275000000000001
1629894290067,0.035,-0.9450000000000001,0.8225000000000001
1629894290077,0.28,-1.1375000000000002,0.6825000000000001
1629894290086,0.4025,-1.2075,0.5775
1629894290096,0.5075000000000001,-1.0675000000000001,0.49000000000000005
1629894290105,0.8225000000000001,-1.1025,0.35000000000000003
1629894290115,0.8925000000000001,-0.8400000000000001,0.22750000000000004
1629894290125,1.225,-0.8925000000000001,0.07
1629894290134,1.435,-0.6475000000000001,-0.14
1629894290144,1.5750000000000002,-0.385,-0.22750000000000004
1629894290153,1.5575,-0.1925,-0.1925
1629894290163,1.5925000000000002,0.07,-0.15750000000000003
1629894290173,1.5225000000000002,0.24500000000000002,-0.12250000000000001
1629894290182,1.5750000000000002,0.5075000000000001,-0.17500000000000002
