timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1629894290450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894291450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894292450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894293450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894294450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894295450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894296450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894297450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894298450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894299450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894300450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894301450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894302450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894303450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894304450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894305450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894306450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894307450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894308450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894309450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894310450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894311450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894312450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894313450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894314450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894315450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894316450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894317450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894318450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894319450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894320450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894321450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894322450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894323450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894324450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894325450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894326450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894327450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894328450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894329450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894330450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894331450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894332450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894333450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894334450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894335450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894336450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894337450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894338450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894339450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894340450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894341450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894342450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894343450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894344450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894345450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894346450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894347450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894348450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894349450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894350450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894351450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894352450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894353450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894354450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894355450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894356450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894357450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894358450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894359450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894360450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894361450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894362450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894363450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894364450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894365450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894366450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894367450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894368450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894369450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894370450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894371450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894372450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894373450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894374450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894375450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894376450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894377450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894378450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894379450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894380450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894381450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894382450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894383450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894384450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894385450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894386450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894387450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894388450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894389450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894390450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894391450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894392450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894393450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894394450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894395450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894396450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894397450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894398450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
1629894399450,255,1,0,0,0,1,1,0.0,0.0,0.0,0.0
