trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
305.4530696,306.5895265,0.1,comma,comma,1,2.064812292,0,0
307.5572822,308.9559867,-0.1,x,x,1,1.899109209,1,0
309.5103417,310.7098112,-0.1,x,x,1,1.628429272,2,0
311.1778277,312.2896957,0.3,period,period,1,1.518732833,3,0
312.7385431,313.974612,-0.1,x,x,1,1.789886139,4,0
314.574654,316.0426128,0.3,period,period,1,1.877746965,5,0
316.486562,317.643314,-0.3,z,z,1,1.578039923,6,0
318.1075068,319.2424641,-0.3,z,z,1,1.57176318,7,0
319.7205629,321.043346,0.3,period,period,1,1.612607312,8,0
321.3765342,322.5092088,0.3,period,x,0,1.321570834,9,0
322.7432777,323.9887898,-0.1,x,x,1,1.790749936,10,0
324.5754331,325.6554786,0.1,comma,comma,1,1.674517799,11,0
326.2865696,327.4896527,0.1,comma,comma,1,1.633295439,12,0
327.9538115,329.0886028,0.3,period,period,1,1.612047236,13,0
329.6070209,330.7764447,-0.1,x,x,1,1.668728379,14,0
331.30923,332.8221059,0.1,comma,comma,1,1.967464065,15,0
333.3247379,334.588639,0.3,period,period,1,1.631834949,16,0
335.0079992,336.4226055,-0.1,x,x,1,1.937430204,17,0
336.9857315,338.3430889,0.1,comma,comma,1,1.740804657,18,0
338.7742219,339.888571,-0.3,z,z,1,1.467109345,19,0
340.273812,341.442984,-0.3,z,z,1,1.525552047,20,0
341.8394487,342.9097287,-0.3,z,z,1,1.47878103,21,0
343.3535959,344.7094368,-0.1,x,x,1,1.899542801,22,0
345.2858971,346.4422008,-0.3,z,z,1,1.608668822,23,0
346.9409977,348.142206,0.3,period,period,1,1.620034317,24,0
348.6087558,349.9428745,-0.3,z,z,1,2.029150658,25,0
350.6752895,351.742889,-0.3,z,z,1,1.392656123,26,0
352.1053681,353.2551659,0.1,comma,comma,1,1.681392877,27,0
353.8200625,355.0426554,0.3,period,period,1,1.597657511,28,0
355.4533226,356.5421015,-0.3,z,z,1,1.386367029,29,0
356.873989,357.9225473,0.1,comma,comma,1,1.373651072,30,0
358.2872283,359.5889868,0.3,period,period,1,1.778365343,31,0
360.1097958,361.2760483,-0.1,x,x,1,1.690777369,32,0
361.8410598,363.2752916,0.1,comma,comma,1,1.892193631,33,0
363.7744166,365.1093347,-0.1,x,x,1,1.676823784,34,0
365.4860319,366.7218391,0.1,comma,comma,1,1.538657881,35,0
868.0076935,869.1360385,-0.3,z,z,1,1.453777024,0,1
869.504416,870.8813283,-0.3,z,z,1,1.768991134,1,1
871.3138463,872.5691873,-0.1,x,x,1,1.709547581,2,1
873.0674444,874.1822575,0.3,period,period,1,1.509797452,3,1
874.6126858,876.0024694,-0.1,x,x,1,1.796511013,4,1
876.4414302,877.7349919,0.3,period,period,1,1.576749188,5,1
878.0651389,879.3809549,-0.1,x,x,1,1.752947433,6,1
879.862809,881.2005871,-0.1,x,x,1,1.69022506,7,1
881.5984477,882.6673729,-0.1,x,x,1,1.406558562,8,1
883.0437725,884.0818992,-0.1,x,x,1,1.342122741,9,1
884.434165,885.5668644,-0.3,z,z,1,1.537626676,10,1
886.0103726,887.4338043,0.3,period,period,1,1.718296802,11,1
887.7685321,889.1350853,0.1,comma,comma,1,1.65609283,12,1
889.4681604,890.9689836,0.1,comma,comma,1,1.789438203,13,1
891.3016252,892.4154511,-0.3,z,z,1,1.520883651,14,1
892.8642838,893.9812366,-0.1,x,x,1,1.420178886,15,1
894.3342778,895.5018486,0.3,period,period,1,1.478111988,16,1
895.84644,897.1144381,-0.3,z,z,1,1.718853027,17,1
897.6001408,898.9352976,0.1,comma,period,0,1.625139899,18,1
899.2693047,900.4477975,0.3,period,period,1,1.468794414,19,1
900.7781,902.0019547,0.1,comma,comma,1,1.492995158,20,1
902.3119359,903.56865,-0.3,z,z,1,1.577195234,21,1
903.9337149,905.2685739,0.3,period,period,1,1.796230803,22,1
905.7669886,906.9151339,-0.3,z,z,1,1.425072105,23,1
907.2316531,908.6353295,0.1,comma,period,0,1.652131634,24,1
908.9356881,910.0145752,-0.1,x,x,1,1.574167749,25,1
910.5459391,911.6146153,0.1,comma,comma,1,1.396821941,26,1
911.977287,913.1483953,-0.1,x,x,1,1.712348943,27,1
913.7328381,914.8353044,0.3,period,period,1,1.499912197,28,1
915.2663903,916.447634,-0.3,z,z,1,1.598110898,29,1
916.9000883,918.2018609,0.1,comma,comma,1,1.790294289,30,1
918.7329454,920.047634,0.3,period,period,1,1.761336304,31,1
920.53353,921.8352132,0.1,comma,comma,1,1.57570921,32,1
922.1467421,923.3476261,0.1,comma,comma,1,1.545421352,33,1
923.7317341,924.9142537,0.3,period,period,1,1.528339057,34,1
925.3022637,926.5140999,-0.3,z,z,1,1.601733509,35,1
1515.826037,1517.145614,-0.1,x,x,1,1.869959372,0,2
1517.738801,1518.993096,-0.1,x,x,1,1.572135404,1,2
1519.360409,1520.493567,0.3,period,period,1,1.602494936,2,2
1521.002954,1522.326911,0.3,period,period,1,1.66781993,3,2
1522.703944,1523.87358,-0.1,x,x,1,1.512799354,4,2
1524.259704,1525.360035,0.1,comma,comma,1,1.614165107,5,2
1525.926645,1527.106024,-0.1,x,x,1,1.627952172,6,2
1527.59311,1528.760347,-0.3,z,z,1,1.544793434,7,2
1529.170843,1530.525324,-0.1,x,x,1,1.724646684,8,2
1530.937229,1532.159905,-0.3,z,z,1,1.605110578,9,2
1532.590275,1533.772309,0.1,comma,comma,1,1.642140342,10,2
1534.271038,1535.460328,0.1,comma,comma,1,1.478237163,11,2
1535.793437,1536.972944,-0.1,x,x,1,1.740753938,12,2
1537.571089,1538.805841,0.1,comma,comma,1,1.734155963,13,2
1539.338285,1540.505973,-0.3,z,x,0,1.531873459,14,2
1540.901377,1542.176823,0.1,comma,comma,1,1.763622508,15,2
1542.707428,1543.809356,-0.1,x,x,1,1.538422689,16,2
1544.288607,1545.476825,-0.3,z,z,1,1.533200102,17,2
1545.856357,1546.92232,-0.1,x,x,1,1.503454714,18,2
1547.410508,1548.543359,-0.3,z,z,1,1.453200935,19,2
1548.907915,1549.976172,-0.3,z,z,1,1.403293487,20,2
1550.358136,1551.355392,0.3,period,period,1,1.475604123,21,2
1551.876416,1553.022976,0.1,comma,comma,1,1.44005675,22,2
1553.35417,1554.643325,0.3,period,period,1,1.883293222,23,2
1555.276995,1556.356083,0.3,period,period,1,1.466457512,24,2
1556.789226,1557.876636,0.3,period,period,1,1.374087865,25,2
1558.210075,1559.422414,0.3,period,period,1,1.502278445,26,2
1559.754283,1560.755761,-0.3,z,z,1,1.391841868,27,2
1561.186445,1562.589073,-0.3,z,z,1,1.741753044,28,2
1562.974905,1564.142318,0.3,period,comma,0,1.609293901,29,2
1564.620951,None,0.3,period,period,1,0.027127324,30,2
1564.691081,1565.822306,-0.3,z,z,1,1.631952804,31,2
1566.374986,1567.743169,0.1,comma,comma,1,1.829953846,32,2
1568.241062,1569.408299,0.1,comma,comma,1,1.498842754,33,2
1569.775464,1570.955322,-0.1,x,x,1,1.685334484,34,2
1571.510166,1572.822319,0.1,comma,comma,1,1.753508779,35,2
