trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
1139.952716,0,0,1140.087695,1,M8,c,c,1,2.041321166
1142.148755,1,0,1142.282341,2,M9,c,c,1,4.467470266
1146.781513,2,0,1146.919425,3,A8,c,c,1,4.435424776
1151.380245,3,0,1151.514311,4,R7,m,m,1,1.613837204
1153.147154,4,1,1153.284391,1,E2,m,m,1,1.940100743
1155.248717,5,1,1155.38355,2,K2,c,c,1,1.685914109
1157.097123,6,1,1157.233634,3,U5,m,m,1,3.923513761
1161.181945,7,1,1161.311935,4,K5,m,m,1,4.186063676
1165.532673,8,2,1165.663997,1,M4,c,c,1,1.963935875
1167.64609,9,2,1167.782973,2,M3,c,c,1,1.048902669
1168.866103,10,2,1168.998319,3,G4,c,None,0,
1174.030606,11,2,1174.164512,4,R7,m,c,0,0.100189593
1174.281763,12,3,1174.413198,1,M5,c,m,0,1.706516672
1176.147141,13,3,1176.278653,2,A4,m,c,0,1.387890326
1177.698609,14,3,1177.83388,3,I9,m,m,1,3.628431472
1181.480225,15,3,1181.615102,4,K9,m,m,1,1.669344273
1183.314924,16,4,1183.448481,1,U8,m,m,1,2.966723445
1186.449085,17,4,1186.583422,2,G8,c,c,1,1.829608612
1188.44844,18,4,1188.578906,3,A4,c,c,1,2.250016416
1190.847233,19,4,1190.981291,4,R5,m,m,1,1.100666285
1192.113724,20,5,1192.24462,1,U5,m,m,1,1.724164193
1193.997319,21,5,1194.130276,2,A9,m,m,1,1.170486401
1195.329881,22,5,1195.463259,3,U4,c,c,1,2.344361876
1197.83215,23,5,1197.963487,4,U8,c,c,1,2.688071746
1200.678113,24,6,1200.811773,1,U2,m,m,1,1.74265925
1202.581333,25,6,1202.710944,2,M7,c,c,1,1.013409372
1203.747012,26,6,1203.883081,3,K6,c,c,1,2.416241642
1206.330234,27,6,1206.464671,4,G6,c,c,1,0.857583079
1207.346578,28,7,1207.479854,1,U3,m,m,1,1.601403891
1209.113995,29,7,1209.246164,2,K4,c,c,1,2.636913482
