,timestamp,TP9,AF7,AF8,TP10
1298,1629708999040,0.2735731899738312,0.3504765331745147,-0.233546957373619,0.1208497062325477
1299,1629708999181,0.2466193884611129,0.2230633050203323,-0.2794428467750549,0.1283980160951614
1300,1629708999259,0.2251776903867721,0.0677432417869567,-0.3438270688056946,0.1359992027282714
1301,1629708999353,0.2076663523912429,-0.0753582268953323,-0.4137884378433227,0.136564016342163
1302,1629708999462,0.1943423599004745,-0.1724082976579666,-0.4725137054920196,0.125555157661438
1303,1629708999603,0.184049367904663,-0.2253717333078384,-0.5057868361473083,0.1029370352625846
1304,1629708999665,0.184049367904663,-0.2490735650062561,-0.4746150076389313,0.1029370352625846
1305,1629708999775,0.184049367904663,-0.2602111399173736,-0.2806145250797272,0.1029370352625846
1306,1629708999884,0.1451331973075866,-0.2660914361476898,0.0666141882538795,0.0885411575436592
1307,1629708999962,0.1158634796738624,-0.2674405574798584,0.4050893783569336,0.0777368322014808
1308,1629709000028,0.1009606793522834,-0.2680230438709259,0.6582189202308655,0.0686003267765045
1309,1629709000137,0.0792238339781761,-0.2780146300792694,0.8225624561309814,0.0604124329984188
1310,1629709000215,0.0480815581977367,-0.2963127195835113,0.9151433110237122,0.0629646703600883
1311,1629709000371,0.0143187027424573,-0.3184754252433777,0.9578388333320618,0.0738180056214332
1312,1629709000449,-0.0119573008269071,-0.3173220753669739,0.9731265306472778,0.0809016600251197
1313,1629709000559,-0.0140484375879168,-0.2853113412857055,0.977809190750122,0.0726452097296714
1314,1629709000668,-0.0021551728714257,-0.2407095730304718,0.9786776304244996,0.0395251400768756
1315,1629709000762,-0.0021551728714257,-0.2012045532464981,0.9799208045005798,0.0395251400768756
1316,1629709000871,-0.0021551728714257,-0.1776418685913086,0.9846028089523317,0.0395251400768756
1317,1629709001030,-0.0021551728714257,-0.1551147848367691,0.9998567700386048,0.0395251400768756
1318,1629709001061,-0.0021551728714257,-0.1208443567156791,1.032793402671814,0.0395251400768756
1319,1629709001155,-0.0021551728714257,-0.0776204243302345,1.0798723697662354,0.0395251400768756
1320,1629709001280,-0.0021551728714257,-0.0381653606891632,1.122546911239624,0.0395251400768756
1321,1629709001389,-0.0021551728714257,-0.0157530941069126,1.1381405591964722,0.0395251400768756
1322,1629709001483,-0.0021551728714257,-0.0168597362935543,1.1132583618164062,0.0395251400768756
1323,1629709001592,-0.0021551728714257,-0.0403802692890167,1.0492569208145142,0.0395251400768756
1324,1629709001717,-0.0021551728714257,-0.0685453563928604,0.9628822803497314,0.0395251400768756
1325,1629709001811,-0.0021551728714257,-0.0843315348029136,0.8817177414894104,0.0395251400768756
1326,1629709001873,-0.0021551728714257,-0.0810987949371337,0.8313026428222656,0.0395251400768756
1327,1629709002014,-0.0021551728714257,-0.0742445066571235,0.8110153675079346,0.0395251400768756
1328,1629709002045,-0.0021551728714257,-0.0818180292844772,0.8062400817871094,0.0395251400768756
1329,1629709002237,-0.0021551728714257,-0.1066251471638679,0.8092613816261292,0.0395251400768756
1330,1629709002331,-0.0021551728714257,-0.1373167186975479,0.8131304979324341,0.0395251400768756
1331,1629709002393,-0.0021551728714257,-0.1555798798799514,0.8134838342666626,0.0395251400768756
1332,1629709002471,-0.0021551728714257,-0.1629495769739151,0.8014736175537109,0.0395251400768756
1333,1629709002612,-0.0021551728714257,-0.1754060536623001,0.7632956504821777,0.0395251400768756
1334,1629709002690,-0.0021551728714257,-0.2071246206760406,0.6863237619400024,0.0395251400768756
1335,1629709002832,-0.0021551728714257,-0.2537868022918701,0.5741960406303406,0.0395251400768756
1336,1629709002927,-0.0021551728714257,-0.2998978495597839,0.45796599984169,0.0395251400768756
1337,1629709003020,-0.0021551728714257,-0.3260789513587951,0.3804177939891815,0.0395251400768756
1338,1629709003083,-0.0021551728714257,-0.3316973447799682,0.3497768640518188,0.0395251400768756
1339,1629709003208,-0.0021551728714257,-0.3206627666950226,0.3439216315746307,0.0395251400768756
1340,1629709003286,-0.0021551728714257,-0.3016516864299774,0.3594980239868164,0.0395251400768756
1341,1629709003442,-0.0021551728714257,-0.2831283807754516,0.3933103382587433,0.0395251400768756
1342,1629709003489,-0.0021551728714257,-0.2773041129112243,0.4404462575912475,0.0395251400768756
1343,1629709003645,-0.0021551728714257,-0.2843020558357239,0.4969051480293274,0.0395251400768756
1344,1629709003723,-0.0021551728714257,-0.2952078878879547,0.5537612438201904,0.0395251400768756
1345,1629709003817,-0.0021551728714257,-0.2859545350074768,0.6088366508483887,0.0395251400768756
1346,1629709003913,-0.0021551728714257,-0.2156994342803955,0.6630100011825562,0.0395251400768756
1347,1629709004038,-0.0021551728714257,-0.0623498708009719,0.7050315141677856,0.0395251400768756
1348,1629709004131,-0.0021551728714257,0.1135800704360008,0.7225019335746765,0.0395251400768756
1349,1629709004194,-0.0021551728714257,0.2544379234313965,0.7207781672477722,0.0395251400768756
1350,1629709004366,-0.0021551728714257,0.3462969958782196,0.7105587124824524,0.0395251400768756
1351,1629709004397,-0.0021551728714257,0.3967763185501098,0.7100338935852051,0.0395251400768756
1352,1629709004459,-0.0021551728714257,0.4237727224826813,0.7361228466033936,0.0395251400768756
1353,1629709004663,-0.0021551728714257,0.4406783580780029,0.779978334903717,0.0395251400768756
1354,1629709004787,-0.0021551728714257,0.4480108916759491,0.8248828053474426,0.0395251400768756
1355,1629709004834,-0.0021551728714257,0.4458986818790436,0.8553411364555359,0.0395251400768756
1356,1629709004897,-0.0021551728714257,0.4408328831195831,0.865108072757721,0.0395251400768756
1357,1629709005009,-0.0021551728714257,0.4380051493644714,0.8572632670402527,0.0395251400768756
1358,1629709005118,-0.0021551728714257,0.4388138651847839,0.8353255391120911,0.0395251400768756
1359,1629709005259,-0.0021551728714257,0.4431185722351074,0.8032803535461426,0.0395251400768756
1360,1629709005384,-0.0021551728714257,0.4457980990409851,0.763160228729248,0.0395251400768756
1361,1629709005462,-0.0021551728714257,0.4342442154884338,0.7124398350715637,0.0395251400768756
1362,1629709005524,-0.0021551728714257,0.3892153799533844,0.6566363573074341,0.0395251400768756
1363,1629709005649,-0.0021551728714257,0.2979418337345123,0.6113934516906738,0.0395251400768756
1364,1629709005759,-0.0021551728714257,0.1630553156137466,0.5793473124504089,0.0395251400768756
1365,1629709005837,0.5112619996070862,0.0053284033201634,0.5565407872200012,0.832979679107666
1366,1629709005949,0.5617106556892395,-0.1350805163383484,0.5272366404533386,0.8584026098251343
1367,1629709006043,0.5896458625793457,-0.2431689947843551,0.4643696844577789,0.8543356657028198
1368,1629709006199,0.5950194597244263,-0.3306727111339569,0.3577130138874054,0.83482825756073
1369,1629709006262,0.5829116106033325,-0.392034500837326,0.204262763261795,0.8085256218910217
1370,1629709006340,0.5622432231903076,-0.4168627858161926,0.0209943875670433,0.7813612222671509
1371,1629709006449,0.5508334040641785,-0.4350288510322571,-0.1463419049978256,0.7623503804206848
1372,1629709006559,0.5606639385223389,-0.4584268033504486,-0.2408138811588287,0.756203293800354
1373,1629709006684,0.5821665525436401,-0.4842213094234466,-0.2624260485172272,0.7529515027999878
1374,1629709006762,0.6045100092887878,-0.523276686668396,-0.2483462393283844,0.7447406053543091
1375,1629709006824,0.6256800293922424,-0.5763236880302429,-0.2320097535848617,0.7366334795951843
1376,1629709006921,0.6446693539619446,-0.6164557933807373,-0.221419095993042,0.7333453297615051
1377,1629709007109,0.6681573987007141,-0.6295925974845886,-0.2182589918375015,0.7353388071060181
1378,1629709007140,0.6725924015045166,-0.6240531802177429,-0.2242344617843628,0.7199116945266724
1379,1629709007249,0.6629891991615295,-0.6212959289550781,-0.2389362901449203,0.685931921005249
1380,1629709007362,0.639336109161377,-0.618234395980835,-0.2590890228748321,0.6368857026100159
1381,1629709007471,0.6138465404510498,-0.5952581167221069,-0.280178815126419,0.5857049822807312
1382,1629709007549,0.5986125469207764,-0.5351559519767761,-0.3024637401103973,0.5499678254127502
1383,1629709007674,0.5970309376716614,-0.4631182849407196,-0.3293316662311554,0.5299758315086365
1384,1629709007786,0.6046082973480225,-0.3987189531326294,-0.3582440912723541,0.5224725008010864
1385,1629709007864,0.6117785573005676,-0.3563591837882995,-0.3900570869445801,0.5189852118492126
1386,1629709008005,0.6080743670463562,-0.3388480544090271,-0.4146197736263275,0.5064733624458313
1387,1629709008036,0.5855414867401123,-0.3315360248088836,-0.4332546889781952,0.4763402938842773
1388,1629709008161,0.5460662841796875,-0.319479376077652,-0.4495352208614349,0.4381751120090484
1389,1629709008286,0.4939322471618652,-0.2995870113372803,-0.471209704875946,0.40337735414505
1390,1629709008395,0.4283949434757232,-0.282439112663269,-0.4869934022426605,0.3653319180011749
1391,1629709008504,0.3474892377853393,-0.2778663337230682,-0.5008560419082642,0.3141646087169647
1392,1629709008583,0.2699713706970215,-0.2868255078792572,-0.5164996385574341,0.2558471262454986
1393,1629709008661,0.2147751748561859,-0.2997115552425384,-0.5284492373466492,0.2112836688756942
1394,1629709008754,0.1877419352531433,-0.3069708049297333,-0.5264970064163208,0.1857482492923736
1395,1629709008929,0.1921179741621017,-0.3102198243141174,-0.5046377778053284,0.1766122132539749
1396,1629709009054,0.2523502111434936,-0.3193784058094024,-0.4640467464923858,0.1739084869623184
1397,1629709009132,0.2312851846218109,-0.3480473160743713,-0.4102090895175934,0.1566199511289596
1398,1629709009257,0.1835151761770248,-0.3963719010353088,-0.3558836281299591,0.1273029893636703
1399,1629709009288,0.1173352897167205,-0.454877644777298,-0.3090503215789795,0.0836164131760597
1400,1629709009398,0.0552080571651458,-0.4975672364234924,-0.2614855468273163,0.0338931195437908
1401,1629709009491,0.013215291313827,-0.4921619594097137,-0.206557035446167,-0.0115759558975696
1402,1629709009585,-0.0031609891448169,-0.4386515319347381,-0.1566342264413833,-0.0518658049404621
1403,1629709009679,0.0055101793259382,-0.355388879776001,-0.1176296398043632,-0.0903901010751724
1404,1629709009788,0.0371379628777504,-0.2572046220302582,-0.0925904959440231,-0.1183135509490966
