,timestamp,ax,ay,az
6742,1629708999968,-0.47509765625,0.0572509765625,0.86614990234375
6745,1629708999996,-0.4705810546875,0.05694580078125,0.87078857421875
6746,1629708999996,-0.4658203125,0.0570068359375,0.8653564453125
6747,1629708999996,-0.46649169921875,0.05682373046875,0.87066650390625
6748,1629709000059,-0.46875,0.052001953125,0.87030029296875
6749,1629709000059,-0.47198486328125,0.056640625,0.8741455078125
6750,1629709000059,-0.46990966796875,0.056396484375,0.87396240234375
6751,1629709000137,-0.467041015625,0.0540771484375,0.86810302734375
6752,1629709000137,-0.469970703125,0.05352783203125,0.86785888671875
6755,1629709000137,-0.46795654296875,0.0537109375,0.86773681640625
6753,1629709000168,-0.46923828125,0.05535888671875,0.86932373046875
6754,1629709000168,-0.46820068359375,0.0545654296875,0.87091064453125
6756,1629709000184,-0.46978759765625,0.0560302734375,0.86993408203125
6757,1629709000246,-0.46881103515625,0.053466796875,0.8717041015625
6758,1629709000262,-0.467529296875,0.0543212890625,0.86822509765625
6759,1629709000262,-0.4713134765625,0.05657958984375,0.87506103515625
6760,1629709000309,-0.46630859375,0.0579833984375,0.86962890625
6761,1629709000324,-0.47064208984375,0.05255126953125,0.86688232421875
6762,1629709000324,-0.4664306640625,0.05841064453125,0.86846923828125
6763,1629709000356,-0.47210693359375,0.057861328125,0.86358642578125
6764,1629709000356,-0.474365234375,0.055908203125,0.869384765625
6765,1629709000356,-0.47308349609375,0.0526123046875,0.8677978515625
6766,1629709000434,-0.4708251953125,0.06219482421875,0.86517333984375
6767,1629709000434,-0.475341796875,0.05718994140625,0.86834716796875
6768,1629709000434,-0.47369384765625,0.05633544921875,0.86798095703125
6771,1629709000481,-0.47698974609375,0.05426025390625,0.8663330078125
6769,1629709000481,-0.4710693359375,0.05853271484375,0.86749267578125
6770,1629709000481,-0.47076416015625,0.06304931640625,0.8677978515625
6772,1629709000559,-0.47119140625,0.05975341796875,0.86895751953125
6773,1629709000559,-0.47247314453125,0.056396484375,0.86419677734375
6774,1629709000559,-0.46917724609375,0.05621337890625,0.86773681640625
6775,1629709000606,-0.4720458984375,0.06280517578125,0.86907958984375
6776,1629709000606,-0.4761962890625,0.05914306640625,0.8682861328125
6777,1629709000606,-0.4736328125,0.06463623046875,0.867919921875
6783,1629709000668,-0.47308349609375,0.05975341796875,0.87353515625
6782,1629709000668,-0.4759521484375,0.05706787109375,0.87115478515625
6778,1629709000684,-0.4720458984375,0.057861328125,0.86663818359375
6781,1629709000699,-0.47412109375,0.06097412109375,0.86962890625
6780,1629709000699,-0.474365234375,0.05828857421875,0.87042236328125
6779,1629709000699,-0.47412109375,0.0552978515625,0.86920166015625
6784,1629709000777,-0.477783203125,0.0567626953125,0.86724853515625
6785,1629709000777,-0.47589111328125,0.0584716796875,0.869140625
6786,1629709000777,-0.47760009765625,0.055419921875,0.8687744140625
6787,1629709000871,-0.47833251953125,0.05572509765625,0.86822509765625
6788,1629709000871,-0.47674560546875,0.05810546875,0.8651123046875
6790,1629709000871,-0.47833251953125,0.0572509765625,0.86322021484375
6789,1629709000887,-0.4779052734375,0.06512451171875,0.8638916015625
6791,1629709000902,-0.47918701171875,0.06463623046875,0.86126708984375
6792,1629709000902,-0.4796142578125,0.06036376953125,0.86627197265625
6794,1629709001006,-0.4832763671875,0.06591796875,0.85736083984375
6793,1629709001007,-0.48431396484375,0.0660400390625,0.85430908203125
6798,1629709001030,-0.48406982421875,0.059326171875,0.852783203125
6797,1629709001030,-0.48907470703125,0.05615234375,0.85675048828125
6796,1629709001030,-0.48046875,0.06353759765625,0.85888671875
6795,1629709001030,-0.48486328125,0.06085205078125,0.852294921875
6799,1629709001061,-0.487548828125,0.05389404296875,0.85223388671875
6800,1629709001077,-0.489501953125,0.045166015625,0.8577880859375
6801,1629709001077,-0.489501953125,0.050048828125,0.8575439453125
6802,1629709001124,-0.4942626953125,0.049560546875,0.862060546875
6803,1629709001139,-0.489501953125,0.04254150390625,0.859375
6804,1629709001139,-0.48858642578125,0.047607421875,0.85498046875
6805,1629709001217,-0.4881591796875,0.0506591796875,0.856201171875
6806,1629709001233,-0.48846435546875,0.05218505859375,0.860595703125
6807,1629709001233,-0.48797607421875,0.0501708984375,0.85943603515625
6809,1629709001264,-0.4898681640625,0.051025390625,0.8565673828125
6808,1629709001264,-0.4942626953125,0.05242919921875,0.85467529296875
6810,1629709001280,-0.49322509765625,0.05316162109375,0.85394287109375
6811,1629709001374,-0.49359130859375,0.05621337890625,0.854736328125
6812,1629709001374,-0.49273681640625,0.0526123046875,0.8546142578125
6813,1629709001374,-0.49359130859375,0.05291748046875,0.85400390625
6814,1629709001389,-0.49139404296875,0.05279541015625,0.85400390625
6816,1629709001389,-0.49114990234375,0.0531005859375,0.85504150390625
6819,1629709001389,-0.49163818359375,0.05413818359375,0.853271484375
6815,1629709001405,-0.492919921875,0.056396484375,0.85693359375
6817,1629709001420,-0.49273681640625,0.061279296875,0.855224609375
6818,1629709001420,-0.4918212890625,0.05316162109375,0.85809326171875
6820,1629709001514,-0.49359130859375,0.05615234375,0.856201171875
6822,1629709001530,-0.49114990234375,0.04998779296875,0.85198974609375
6821,1629709001530,-0.49420166015625,0.05047607421875,0.8544921875
6823,1629709001592,-0.49810791015625,0.05572509765625,0.8575439453125
6824,1629709001592,-0.4942626953125,0.05224609375,0.85595703125
6825,1629709001592,-0.49481201171875,0.05023193359375,0.8536376953125
6826,1629709001592,-0.4930419921875,0.05255126953125,0.85546875
6827,1629709001592,-0.49188232421875,0.052734375,0.8544921875
6828,1629709001592,-0.49603271484375,0.05517578125,0.853271484375
6829,1629709001670,-0.49798583984375,0.05340576171875,0.85540771484375
6830,1629709001670,-0.4964599609375,0.05035400390625,0.858154296875
6831,1629709001670,-0.4947509765625,0.05303955078125,0.8548583984375
6833,1629709001733,-0.50262451171875,0.05206298828125,0.8558349609375
6832,1629709001733,-0.50390625,0.05438232421875,0.8538818359375
6834,1629709001748,-0.50177001953125,0.0513916015625,0.8558349609375
6836,1629709001827,-0.50390625,0.053466796875,0.85357666015625
6838,1629709001827,-0.5067138671875,0.0523681640625,0.85150146484375
6835,1629709001842,-0.50628662109375,0.05120849609375,0.851806640625
6837,1629709001858,-0.505859375,0.05499267578125,0.84722900390625
6840,1629709001858,-0.50604248046875,0.05548095703125,0.8453369140625
6839,1629709001873,-0.50921630859375,0.05755615234375,0.8421630859375
6841,1629709001889,-0.5128173828125,0.0487060546875,0.84375
6842,1629709001889,-0.51495361328125,0.050537109375,0.8433837890625
6843,1629709001889,-0.51226806640625,0.04913330078125,0.84033203125
6845,1629709001967,-0.51556396484375,0.05670166015625,0.8359375
6846,1629709001967,-0.51409912109375,0.0537109375,0.8392333984375
6844,1629709001967,-0.512451171875,0.06005859375,0.8406982421875
6847,1629709002030,-0.51580810546875,0.058349609375,0.835693359375
6849,1629709002045,-0.515625,0.05914306640625,0.8348388671875
6848,1629709002045,-0.5167236328125,0.05828857421875,0.83953857421875
6850,1629709002097,-0.5137939453125,0.059814453125,0.8330078125
6851,1629709002097,-0.51776123046875,0.061767578125,0.8353271484375
6852,1629709002097,-0.51641845703125,0.06353759765625,0.83331298828125
6853,1629709002159,-0.5177001953125,0.06396484375,0.83251953125
6854,1629709002159,-0.51788330078125,0.06268310546875,0.8331298828125
6855,1629709002159,-0.517333984375,0.06146240234375,0.8365478515625
6857,1629709002206,-0.515625,0.06146240234375,0.843994140625
6860,1629709002206,-0.51483154296875,0.06085205078125,0.84246826171875
6856,1629709002206,-0.5150146484375,0.05999755859375,0.842041015625
6859,1629709002237,-0.51629638671875,0.05987548828125,0.84417724609375
6861,1629709002237,-0.51580810546875,0.0592041015625,0.84613037109375
6858,1629709002253,-0.5126953125,0.05950927734375,0.84283447265625
6862,1629709002346,-0.5125732421875,0.05731201171875,0.84588623046875
6863,1629709002346,-0.513916015625,0.05694580078125,0.8441162109375
6864,1629709002346,-0.51202392578125,0.0594482421875,0.84375
6865,1629709002346,-0.51690673828125,0.0562744140625,0.8399658203125
6866,1629709002346,-0.513671875,0.0562744140625,0.8404541015625
6867,1629709002346,-0.51409912109375,0.057373046875,0.84112548828125
6870,1629709002425,-0.515380859375,0.06280517578125,0.83929443359375
6868,1629709002425,-0.5164794921875,0.05780029296875,0.84210205078125
6869,1629709002425,-0.51446533203125,0.06365966796875,0.836181640625
6873,1629709002471,-0.51708984375,0.05902099609375,0.83538818359375
6872,1629709002471,-0.51629638671875,0.05987548828125,0.8408203125
6871,1629709002471,-0.517333984375,0.0567626953125,0.83453369140625
6874,1629709002565,-0.517333984375,0.06341552734375,0.83563232421875
6875,1629709002565,-0.51617431640625,0.064697265625,0.83624267578125
6876,1629709002565,-0.511962890625,0.06396484375,0.8359375
6877,1629709002596,-0.5146484375,0.0567626953125,0.832763671875
6878,1629709002596,-0.51507568359375,0.05499267578125,0.837158203125
6879,1629709002596,-0.5147705078125,0.0576171875,0.8397216796875
6880,1629709002706,-0.51611328125,0.05975341796875,0.83953857421875
6881,1629709002706,-0.51605224609375,0.06060791015625,0.83953857421875
6882,1629709002706,-0.5157470703125,0.05499267578125,0.84033203125
6885,1629709002753,-0.5140380859375,0.05584716796875,0.84320068359375
6884,1629709002753,-0.51727294921875,0.0572509765625,0.84014892578125
6883,1629709002753,-0.51611328125,0.05462646484375,0.8427734375
6886,1629709002815,-0.51434326171875,0.05584716796875,0.84539794921875
6887,1629709002815,-0.51385498046875,0.056884765625,0.8453369140625
6888,1629709002832,-0.51702880859375,0.05767822265625,0.84417724609375
6889,1629709002833,-0.51226806640625,0.05999755859375,0.84002685546875
6891,1629709002833,-0.51226806640625,0.05975341796875,0.8389892578125
6890,1629709002838,-0.5172119140625,0.05810546875,0.8427734375
6892,1629709002927,-0.51068115234375,0.05902099609375,0.83587646484375
6893,1629709002927,-0.51470947265625,0.05926513671875,0.83734130859375
6894,1629709002927,-0.51251220703125,0.06146240234375,0.8377685546875
6896,1629709002958,-0.5106201171875,0.064208984375,0.8375244140625
6897,1629709002958,-0.51129150390625,0.0623779296875,0.83929443359375
6895,1629709002958,-0.5145263671875,0.06201171875,0.8389892578125
6899,1629709003020,-0.51422119140625,0.0611572265625,0.8375244140625
6900,1629709003020,-0.5120849609375,0.05877685546875,0.83935546875
6898,1629709003020,-0.51300048828125,0.0604248046875,0.8426513671875
6905,1629709003083,-0.5096435546875,0.061279296875,0.8470458984375
6902,1629709003083,-0.51458740234375,0.06048583984375,0.84454345703125
6901,1629709003083,-0.51190185546875,0.05914306640625,0.843505859375
6904,1629709003114,-0.51214599609375,0.05963134765625,0.84600830078125
6906,1629709003114,-0.51361083984375,0.05572509765625,0.8450927734375
6903,1629709003130,-0.5113525390625,0.0576171875,0.84552001953125
6907,1629709003208,-0.51226806640625,0.05535888671875,0.84613037109375
6908,1629709003208,-0.5125732421875,0.05908203125,0.84893798828125
6909,1629709003208,-0.5128173828125,0.0572509765625,0.84521484375
6910,1629709003255,-0.51263427734375,0.058837890625,0.84197998046875
6911,1629709003255,-0.51171875,0.05810546875,0.8463134765625
6912,1629709003255,-0.512939453125,0.054443359375,0.844482421875
6913,1629709003302,-0.50811767578125,0.05810546875,0.84027099609375
6914,1629709003302,-0.516845703125,0.05511474609375,0.83941650390625
6915,1629709003317,-0.5152587890625,0.0523681640625,0.83856201171875
6916,1629709003395,-0.51361083984375,0.05328369140625,0.83489990234375
6917,1629709003395,-0.51654052734375,0.05035400390625,0.83837890625
6918,1629709003395,-0.51507568359375,0.055419921875,0.83489990234375
6919,1629709003442,-0.5166015625,0.05194091796875,0.83599853515625
6920,1629709003442,-0.51702880859375,0.05047607421875,0.83673095703125
6921,1629709003442,-0.51458740234375,0.06024169921875,0.83734130859375
6922,1629709003474,-0.516357421875,0.05450439453125,0.83929443359375
6924,1629709003474,-0.51904296875,0.0501708984375,0.83843994140625
6923,1629709003489,-0.51446533203125,0.0546875,0.83868408203125
6925,1629709003505,-0.51531982421875,0.05316162109375,0.84197998046875
6926,1629709003505,-0.51214599609375,0.05712890625,0.8424072265625
6927,1629709003505,-0.51397705078125,0.05712890625,0.84564208984375
6930,1629709003645,-0.5137939453125,0.05426025390625,0.84698486328125
6928,1629709003645,-0.51513671875,0.05499267578125,0.84429931640625
6929,1629709003645,-0.510986328125,0.05352783203125,0.84649658203125
6931,1629709003677,-0.51239013671875,0.05804443359375,0.849365234375
6932,1629709003677,-0.512939453125,0.0606689453125,0.8465576171875
6933,1629709003677,-0.51507568359375,0.0576171875,0.84619140625
6934,1629709003770,-0.51702880859375,0.05474853515625,0.84124755859375
6935,1629709003786,-0.514404296875,0.055908203125,0.84075927734375
6936,1629709003786,-0.514404296875,0.056884765625,0.84478759765625
6937,1629709003802,-0.51727294921875,0.0552978515625,0.840087890625
6938,1629709003802,-0.51568603515625,0.05523681640625,0.837158203125
6939,1629709003817,-0.51495361328125,0.0543212890625,0.83648681640625
6942,1629709003881,-0.51617431640625,0.0540771484375,0.83978271484375
6940,1629709003881,-0.51531982421875,0.059814453125,0.83673095703125
6941,1629709003881,-0.51361083984375,0.05816650390625,0.83453369140625
6943,1629709003897,-0.51513671875,0.05712890625,0.83612060546875
6944,1629709003913,-0.51605224609375,0.05572509765625,0.83935546875
6945,1629709003913,-0.5167236328125,0.05523681640625,0.83868408203125
6946,1629709003960,-0.51641845703125,0.06097412109375,0.8406982421875
6947,1629709003960,-0.51751708984375,0.0584716796875,0.83880615234375
6948,1629709003975,-0.51446533203125,0.05755615234375,0.8382568359375
6950,1629709004022,-0.51605224609375,0.06170654296875,0.83868408203125
6949,1629709004022,-0.51324462890625,0.05938720703125,0.8419189453125
6951,1629709004022,-0.51239013671875,0.0595703125,0.8394775390625
6953,1629709004100,-0.51434326171875,0.0604248046875,0.83880615234375
6952,1629709004100,-0.5128173828125,0.064208984375,0.83624267578125
6954,1629709004100,-0.511474609375,0.0634765625,0.83941650390625
6955,1629709004116,-0.51153564453125,0.06646728515625,0.84661865234375
6956,1629709004131,-0.51165771484375,0.06396484375,0.84344482421875
6957,1629709004131,-0.50885009765625,0.06292724609375,0.8468017578125
6958,1629709004178,-0.50811767578125,0.05908203125,0.85186767578125
6959,1629709004194,-0.51129150390625,0.05560302734375,0.8470458984375
6960,1629709004194,-0.512939453125,0.0601806640625,0.846923828125
6961,1629709004209,-0.50799560546875,0.059814453125,0.84490966796875
6962,1629709004209,-0.5062255859375,0.057373046875,0.84783935546875
6963,1629709004225,-0.5098876953125,0.0589599609375,0.84246826171875
6967,1629709004366,-0.50933837890625,0.05828857421875,0.84564208984375
6964,1629709004366,-0.50933837890625,0.05780029296875,0.84619140625
6965,1629709004381,-0.50653076171875,0.0584716796875,0.84698486328125
6966,1629709004381,-0.5091552734375,0.05712890625,0.84576416015625
6968,1629709004381,-0.50830078125,0.05462646484375,0.84503173828125
6969,1629709004381,-0.51031494140625,0.0574951171875,0.847412109375
6970,1629709004428,-0.51055908203125,0.052978515625,0.8408203125
6971,1629709004428,-0.51239013671875,0.0582275390625,0.84039306640625
6972,1629709004428,-0.51214599609375,0.05206298828125,0.84259033203125
6973,1629709004459,-0.5113525390625,0.05401611328125,0.83905029296875
6974,1629709004459,-0.5155029296875,0.0504150390625,0.83868408203125
6975,1629709004459,-0.51007080078125,0.0540771484375,0.84173583984375
6977,1629709004569,-0.51409912109375,0.05450439453125,0.84075927734375
6976,1629709004569,-0.51641845703125,0.051025390625,0.8419189453125
6978,1629709004569,-0.51373291015625,0.0548095703125,0.84100341796875
6981,1629709004600,-0.5098876953125,0.04962158203125,0.83544921875
6980,1629709004616,-0.51416015625,0.0523681640625,0.84100341796875
6979,1629709004616,-0.51080322265625,0.0494384765625,0.83599853515625
6982,1629709004709,-0.51409912109375,0.0501708984375,0.83837890625
6983,1629709004725,-0.5086669921875,0.04888916015625,0.841796875
6984,1629709004725,-0.51416015625,0.044921875,0.84417724609375
6985,1629709004787,-0.5091552734375,0.0445556640625,0.84521484375
6986,1629709004787,-0.51507568359375,0.04522705078125,0.84503173828125
6987,1629709004787,-0.5125732421875,0.04327392578125,0.8446044921875
6989,1629709004819,-0.51177978515625,0.046875,0.84710693359375
6992,1629709004834,-0.51312255859375,0.0499267578125,0.84326171875
6991,1629709004834,-0.510986328125,0.0533447265625,0.829833984375
6993,1629709004834,-0.50994873046875,0.04364013671875,0.846923828125
6988,1629709004834,-0.51263427734375,0.04766845703125,0.84759521484375
6990,1629709004834,-0.5111083984375,0.05291748046875,0.84149169921875
6994,1629709004897,-0.5074462890625,0.04718017578125,0.83563232421875
6995,1629709004897,-0.50775146484375,0.0523681640625,0.8271484375
6996,1629709004897,-0.504638671875,0.04705810546875,0.8438720703125
6997,1629709004993,-0.49853515625,0.04339599609375,0.86016845703125
6998,1629709004993,-0.50390625,0.0423583984375,0.8563232421875
6999,1629709004993,-0.49322509765625,0.0433349609375,0.85614013671875
7000,1629709004993,-0.5030517578125,0.04534912109375,0.8477783203125
7001,1629709005009,-0.4908447265625,0.0406494140625,0.85504150390625
7002,1629709005009,-0.5006103515625,0.04632568359375,0.8570556640625
7003,1629709005118,-0.49444580078125,0.04229736328125,0.86395263671875
7004,1629709005118,-0.486572265625,0.0517578125,0.86260986328125
7005,1629709005118,-0.4888916015625,0.04766845703125,0.8607177734375
7006,1629709005134,-0.48541259765625,0.05267333984375,0.85614013671875
7008,1629709005149,-0.4862060546875,0.05169677734375,0.8543701171875
7007,1629709005149,-0.48785400390625,0.049072265625,0.859619140625
7009,1629709005227,-0.486572265625,0.0465087890625,0.8624267578125
7010,1629709005227,-0.48333740234375,0.04022216796875,0.865234375
7011,1629709005227,-0.4874267578125,0.0438232421875,0.86376953125
7012,1629709005259,-0.48590087890625,0.03997802734375,0.86370849609375
7013,1629709005274,-0.4871826171875,0.0379638671875,0.86572265625
7014,1629709005274,-0.4873046875,0.04248046875,0.864013671875
7015,1629709005368,-0.49017333984375,0.03741455078125,0.86505126953125
7016,1629709005368,-0.4842529296875,0.04180908203125,0.863525390625
7020,1629709005368,-0.4864501953125,0.0364990234375,0.86334228515625
7017,1629709005384,-0.48809814453125,0.04388427734375,0.86285400390625
7018,1629709005384,-0.486328125,0.041748046875,0.86309814453125
7019,1629709005384,-0.48876953125,0.0484619140625,0.8607177734375
7021,1629709005462,-0.4888916015625,0.0513916015625,0.854248046875
7022,1629709005477,-0.49078369140625,0.0576171875,0.85784912109375
7023,1629709005477,-0.48583984375,0.05023193359375,0.8590087890625
7024,1629709005493,-0.48760986328125,0.04852294921875,0.857177734375
7025,1629709005493,-0.48724365234375,0.04986572265625,0.851806640625
7026,1629709005493,-0.48486328125,0.04754638671875,0.85479736328125
7027,1629709005524,-0.4862060546875,0.04400634765625,0.86187744140625
7028,1629709005540,-0.4896240234375,0.04693603515625,0.86688232421875
7029,1629709005540,-0.493408203125,0.0479736328125,0.865478515625
7030,1629709005634,-0.4932861328125,0.05462646484375,0.8563232421875
7031,1629709005634,-0.4970703125,0.0516357421875,0.86187744140625
7032,1629709005649,-0.494384765625,0.0528564453125,0.8662109375
7035,1629709005696,-0.50262451171875,0.0484619140625,0.863037109375
7034,1629709005696,-0.4996337890625,0.05462646484375,0.8533935546875
7033,1629709005696,-0.5032958984375,0.0462646484375,0.8572998046875
7036,1629709005759,-0.5045166015625,0.0516357421875,0.84979248046875
7037,1629709005759,-0.50384521484375,0.04998779296875,0.848876953125
7038,1629709005759,-0.5042724609375,0.0462646484375,0.840087890625
7039,1629709005790,-0.50555419921875,0.04486083984375,0.84100341796875
7040,1629709005790,-0.5079345703125,0.049072265625,0.83905029296875
7041,1629709005790,-0.50543212890625,0.04840087890625,0.83892822265625
7042,1629709005821,-0.5087890625,0.045166015625,0.84283447265625
7043,1629709005821,-0.50750732421875,0.04925537109375,0.84033203125
7044,1629709005821,-0.50640869140625,0.04852294921875,0.84490966796875
7045,1629709005899,-0.503173828125,0.06036376953125,0.84771728515625
7047,1629709005915,-0.50714111328125,0.05517578125,0.84844970703125
7046,1629709005915,-0.5076904296875,0.048828125,0.84625244140625
7048,1629709005965,-0.50872802734375,0.06201171875,0.84332275390625
7049,1629709005965,-0.50335693359375,0.06231689453125,0.84490966796875
7050,1629709005965,-0.50823974609375,0.06085205078125,0.84613037109375
7051,1629709006028,-0.50567626953125,0.0587158203125,0.84222412109375
7052,1629709006043,-0.50823974609375,0.06365966796875,0.8392333984375
7053,1629709006043,-0.50439453125,0.0596923828125,0.837646484375
7054,1629709006121,-0.5030517578125,0.0604248046875,0.84564208984375
7055,1629709006121,-0.5069580078125,0.05621337890625,0.84930419921875
7056,1629709006137,-0.5018310546875,0.05987548828125,0.84564208984375
7059,1629709006199,-0.50579833984375,0.062255859375,0.85369873046875
7057,1629709006199,-0.5029296875,0.06097412109375,0.86126708984375
7058,1629709006199,-0.5068359375,0.062744140625,0.855712890625
7062,1629709006262,-0.501708984375,0.0560302734375,0.84967041015625
7060,1629709006262,-0.5050048828125,0.06378173828125,0.85552978515625
7061,1629709006262,-0.50726318359375,0.05548095703125,0.85186767578125
7063,1629709006309,-0.50592041015625,0.0494384765625,0.84820556640625
7064,1629709006309,-0.50433349609375,0.05865478515625,0.84136962890625
7065,1629709006309,-0.5048828125,0.05645751953125,0.84356689453125
7066,1629709006309,-0.50616455078125,0.05645751953125,0.8487548828125
7067,1629709006309,-0.504638671875,0.06219482421875,0.841552734375
7068,1629709006309,-0.503662109375,0.0576171875,0.84246826171875
7069,1629709006371,-0.50982666015625,0.0540771484375,0.8458251953125
7070,1629709006371,-0.51019287109375,0.05450439453125,0.84375
7071,1629709006371,-0.508056640625,0.05511474609375,0.84503173828125
7072,1629709006449,-0.51202392578125,0.05401611328125,0.8463134765625
7073,1629709006449,-0.50946044921875,0.0504150390625,0.84564208984375
7074,1629709006465,-0.5108642578125,0.052978515625,0.844970703125
7075,1629709006512,-0.508056640625,0.054443359375,0.84442138671875
7076,1629709006512,-0.50701904296875,0.0494384765625,0.84307861328125
7077,1629709006512,-0.51055908203125,0.04119873046875,0.84906005859375
7078,1629709006559,-0.51177978515625,0.0489501953125,0.84320068359375
7079,1629709006559,-0.51007080078125,0.04718017578125,0.84722900390625
7080,1629709006574,-0.5135498046875,0.04840087890625,0.84423828125
7081,1629709006606,-0.5106201171875,0.04693603515625,0.84698486328125
7082,1629709006606,-0.51226806640625,0.048583984375,0.85089111328125
7083,1629709006606,-0.51251220703125,0.0491943359375,0.8475341796875
7089,1629709006699,-0.51483154296875,0.04815673828125,0.84344482421875
7088,1629709006699,-0.51995849609375,0.0472412109375,0.84246826171875
7086,1629709006699,-0.51165771484375,0.04913330078125,0.84381103515625
7085,1629709006699,-0.5162353515625,0.05035400390625,0.84124755859375
7084,1629709006699,-0.51318359375,0.0479736328125,0.85125732421875
7087,1629709006699,-0.51544189453125,0.0489501953125,0.841796875
7090,1629709006793,-0.517822265625,0.04681396484375,0.83770751953125
7091,1629709006793,-0.5146484375,0.04705810546875,0.83221435546875
7092,1629709006793,-0.5203857421875,0.04266357421875,0.835693359375
7093,1629709006824,-0.52056884765625,0.0447998046875,0.83197021484375
7094,1629709006824,-0.52099609375,0.04608154296875,0.83160400390625
7095,1629709006824,-0.52020263671875,0.04876708984375,0.83447265625
7098,1629709006921,-0.52197265625,0.04608154296875,0.835693359375
7096,1629709006921,-0.519775390625,0.04644775390625,0.8397216796875
7097,1629709006921,-0.521484375,0.0423583984375,0.83837890625
7099,1629709006999,-0.51849365234375,0.040283203125,0.83697509765625
7100,1629709006999,-0.5216064453125,0.04058837890625,0.84002685546875
7101,1629709006999,-0.52117919921875,0.043212890625,0.84027099609375
7104,1629709007031,-0.51837158203125,0.04608154296875,0.83984375
7102,1629709007031,-0.5220947265625,0.04083251953125,0.84197998046875
7103,1629709007031,-0.5198974609375,0.04022216796875,0.836669921875
7105,1629709007109,-0.52197265625,0.04022216796875,0.833984375
7107,1629709007124,-0.520263671875,0.0439453125,0.83441162109375
7106,1629709007124,-0.51898193359375,0.0423583984375,0.83782958984375
7109,1629709007140,-0.5157470703125,0.05145263671875,0.83807373046875
7110,1629709007140,-0.51739501953125,0.046875,0.83428955078125
7108,1629709007140,-0.51971435546875,0.0513916015625,0.83636474609375
7113,1629709007203,-0.51812744140625,0.05377197265625,0.83685302734375
7112,1629709007203,-0.515869140625,0.0535888671875,0.83782958984375
7111,1629709007203,-0.51983642578125,0.05438232421875,0.84381103515625
7114,1629709007234,-0.5164794921875,0.0516357421875,0.835693359375
