timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1629708999444,57,17.0,-179,100,123,0,0,0
1629709000444,60,16.0,-179,100,123,0,0,0
1629709001444,59,16.0,-179,100,123,0,0,0
1629709002444,62,16.0,-179,100,123,0,0,0
1629709003444,67,16.0,180,100,122,0,0,0
1629709004444,69,16.0,180,100,122,0,0,0
1629709005444,69,16.0,180,100,121,0,0,0
1629709006444,65,16.0,-179,100,121,0,0,0
1629709007444,61,16.0,-179,100,121,0,0,0
1629709008444,59,16.0,-179,100,121,0,0,0
1629709009444,58,16.0,-179,100,121,0,0,0
1629709010444,59,16.0,-179,100,121,0,0,0
1629709011444,61,16.0,180,100,121,0,0,0
1629709012444,64,16.0,-179,100,121,0,0,0
1629709013444,64,16.0,-179,100,121,0,0,0
1629709014444,63,16.0,180,100,121,0,0,0
1629709015444,61,16.0,-179,100,121,0,0,0
1629709016444,61,16.0,-179,100,121,0,0,0
1629709017444,63,16.0,-179,100,121,0,0,0
1629709018444,64,16.0,-179,100,121,0,0,0
1629709019444,63,16.0,180,100,121,0,0,0
1629709020444,62,15.0,-179,100,121,0,0,0
1629709021444,61,15.0,-179,100,121,0,0,0
1629709022444,62,15.0,-179,100,121,0,0,0
1629709023444,63,15.0,-179,100,121,0,0,0
1629709024444,64,15.0,-179,100,121,0,0,0
1629709025444,63,15.0,-179,100,121,0,0,0
1629709026444,64,15.0,-179,100,121,0,0,0
1629709027444,64,15.0,-179,100,121,0,0,0
1629709028444,63,14.0,180,100,121,0,0,0
1629709029444,63,14.0,180,100,121,0,0,0
1629709030444,65,14.0,180,100,121,0,0,0
1629709031444,66,14.0,180,100,120,0,0,0
1629709032444,66,14.0,-179,100,120,0,0,0
1629709033444,64,14.0,-179,100,120,0,0,0
1629709034444,64,13.0,-179,100,120,0,0,0
1629709035444,66,13.0,180,100,120,0,0,0
1629709036444,67,13.0,180,100,120,0,0,0
1629709037444,67,13.0,-179,100,120,0,0,0
1629709038444,66,13.0,-179,100,120,0,0,0
1629709039444,66,13.0,180,100,119,0,0,0
1629709040444,68,13.0,180,100,119,0,0,0
1629709041444,70,13.0,-165,100,119,0,0,0
1629709042444,71,13.0,180,100,119,0,0,0
1629709043444,68,13.0,180,100,119,0,0,0
1629709044444,66,13.0,-179,100,118,0,0,0
1629709045444,65,13.0,-179,100,118,0,0,0
1629709046444,66,13.0,-179,100,118,0,0,0
1629709047444,67,13.0,-179,100,117,0,0,0
1629709048444,69,13.0,-179,100,117,0,0,0
1629709049444,72,13.0,180,100,117,0,0,0
1629709050444,72,13.0,180,100,116,0,0,0
1629709051444,71,13.0,-179,100,116,0,0,0
1629709052444,66,13.0,-179,100,116,0,0,0
1629709053444,64,13.0,180,100,116,0,0,0
1629709054444,64,13.0,-179,100,116,0,0,0
1629709055444,68,13.0,-179,100,116,0,0,0
1629709056444,72,13.0,-179,100,116,0,0,0
1629709057444,77,13.0,-179,100,116,0,0,0
1629709058444,79,12.0,180,100,116,0,0,0
1629709059444,80,12.0,180,100,116,0,0,0
1629709060444,78,12.0,-179,100,116,0,0,0
1629709061444,75,12.0,-179,100,116,0,0,0
1629709062444,72,12.0,-179,100,116,0,0,0
1629709063444,71,12.0,-179,100,116,0,0,0
1629709064444,70,12.0,180,100,116,0,0,0
1629709065444,71,12.0,180,100,116,0,0,0
