utcTime,eventMarker
1629708972306,start_experiment
1629708999000,start_baseline
1629709179000,end_baseline
1629709203000,submit_survey
1629709277000,start_crt
1629709362000,start_nback
1629709627000,start_activity
1629709768000,end_activity
1629709833000,submit_survey
1629709840000,start_crt
1629709923000,start_nback
1629710112000,start_fatigue
1629710470000,end_fatigue
1629710481000,submit_survey
1629710488000,start_crt
,start_nback
1629710605000,end_session
