timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1630415912427,82,24.0,-168,100,44,0,0,0
1630415913427,82,24.0,-168,100,44,0,0,0
1630415914427,81,24.0,-167,100,44,0,0,0
1630415915427,82,23.0,-167,100,44,0,0,0
1630415916427,81,23.0,-167,100,44,0,0,0
1630415917427,82,24.0,-167,100,44,0,0,0
1630415918427,83,24.0,-167,100,44,0,0,0
1630415919427,84,24.0,-170,100,44,0,0,0
1630415920427,85,24.0,-169,100,44,0,0,0
1630415921427,89,24.0,-164,100,44,0,0,0
1630415922427,91,24.0,-167,100,44,0,0,0
1630415923427,93,24.0,-167,100,44,0,0,0
1630415924427,94,24.0,-167,100,43,0,0,0
1630415925427,92,24.0,-167,100,43,0,0,0
1630415926427,88,24.0,-167,100,43,0,0,0
1630415927427,83,24.0,-166,100,43,0,0,0
1630415928427,80,24.0,-166,100,43,0,0,0
1630415929427,80,23.0,-166,100,44,0,0,0
1630415930427,81,23.0,-166,100,43,0,0,0
1630415931427,83,23.0,-166,100,43,0,0,0
1630415932427,84,23.0,-166,100,43,0,0,0
1630415933427,84,22.0,-167,100,43,0,0,0
1630415934427,84,22.0,-167,100,43,0,0,0
1630415935427,84,22.0,-167,100,43,0,0,0
1630415936427,83,22.0,-167,100,43,0,0,0
1630415937427,83,21.0,-167,100,43,0,0,0
1630415938427,82,21.0,-167,100,43,0,0,0
1630415939427,82,20.0,-167,100,43,0,0,0
1630415940427,82,20.0,-167,100,42,0,0,0
1630415941427,81,20.0,-167,100,42,0,0,0
1630415942427,81,20.0,-167,100,42,0,0,0
1630415943427,81,19.0,-167,100,42,0,0,0
1630415944427,80,19.0,-168,100,42,0,0,0
1630415945427,80,19.0,-168,100,42,0,0,0
1630415946427,80,19.0,-167,100,42,0,0,0
1630415947427,79,19.0,-167,100,42,0,0,0
1630415948427,79,19.0,-167,100,42,0,0,0
1630415949427,79,19.0,-167,100,42,0,0,0
1630415950427,79,19.0,-167,100,42,0,0,0
1630415951427,79,19.0,-167,100,42,0,0,0
1630415952427,78,19.0,-167,100,42,0,0,0
1630415953427,78,19.0,-168,100,42,0,0,0
1630415954427,77,19.0,-168,100,42,0,0,0
1630415955427,77,20.0,-168,100,42,0,0,0
1630415956427,76,20.0,-168,100,42,0,0,0
1630415957427,77,20.0,-168,100,42,0,0,0
1630415958427,77,20.0,-168,100,42,0,0,0
1630415959427,78,20.0,-167,100,42,0,0,0
1630415960427,78,20.0,-168,100,42,0,0,0
1630415961427,77,21.0,-168,100,42,0,0,0
1630415962427,76,21.0,-168,100,43,0,0,0
1630415963427,77,21.0,-168,100,43,0,0,0
1630415964427,77,21.0,-167,100,43,0,0,0
1630415965427,77,21.0,-167,100,43,0,0,0
1630415966427,78,21.0,-167,100,42,0,0,0
1630415967427,78,21.0,-167,100,42,0,0,0
1630415968427,79,21.0,-168,100,42,0,0,0
1630415969427,80,21.0,-168,100,42,0,0,0
1630415970427,81,21.0,-168,100,42,0,0,0
1630415971427,81,21.0,-168,100,42,0,0,0
1630415972427,81,21.0,-168,100,42,0,0,0
1630415973427,81,21.0,-168,100,42,0,0,0
1630415974427,80,21.0,-168,100,42,0,0,0
1630415975427,80,22.0,-168,100,42,0,0,0
1630415976427,82,22.0,-168,100,42,0,0,0
1630415977427,82,22.0,-168,100,41,0,0,0
1630415978427,82,22.0,-168,100,41,0,0,0
1630415979427,82,22.0,-168,100,41,0,0,0
1630415980427,81,22.0,-168,100,40,0,0,0
1630415981427,82,22.0,-168,100,40,0,0,0
1630415982427,83,22.0,-167,100,40,0,0,0
1630415983427,82,22.0,-168,100,39,0,0,0
1630415984427,83,22.0,-168,100,39,0,0,0
1630415985427,82,22.0,-168,100,39,0,0,0
1630415986427,82,22.0,-168,100,39,0,0,0
1630415987427,81,22.0,-168,100,39,0,0,0
1630415988427,81,22.0,-168,100,39,0,0,0
1630415989427,80,23.0,-168,100,39,0,0,0
1630415990427,80,23.0,-169,100,39,0,0,0
1630415991427,79,23.0,-168,100,39,0,0,0
1630415992427,79,23.0,-169,100,39,0,0,0
1630415993427,79,23.0,-168,100,39,0,0,0
1630415994427,78,23.0,-168,100,39,0,0,0
1630415995427,78,23.0,-168,100,39,0,0,0
1630415996427,78,23.0,-168,100,38,0,0,0
1630415997427,78,23.0,-168,100,38,0,0,0
1630415998427,78,23.0,-168,100,38,0,0,0
1630415999427,79,23.0,-168,100,37,0,0,0
1630416000427,80,23.0,-168,100,37,0,0,0
1630416001427,80,23.0,-168,100,37,0,0,0
1630416002427,79,23.0,-168,100,36,0,0,0
1630416003427,79,23.0,-168,100,36,0,0,0
1630416004427,78,23.0,-168,100,36,0,0,0
1630416005427,77,23.0,-168,100,36,0,0,0
1630416006427,77,23.0,-168,100,36,0,0,0
1630416007427,77,23.0,-168,100,36,0,0,0
1630416008427,77,23.0,-168,100,36,0,0,0
1630416009427,78,23.0,-168,100,35,0,0,0
1630416010427,78,23.0,-168,100,35,0,0,0
1630416011427,78,23.0,-168,100,35,0,0,0
1630416012427,79,23.0,-168,100,35,0,0,0
1630416013427,79,22.0,-168,100,34,0,0,0
1630416014427,79,22.0,-168,100,34,0,0,0
1630416015427,80,22.0,-167,100,33,0,0,0
1630416016427,82,22.0,-167,100,33,0,0,0
1630416017427,83,22.0,-166,100,32,0,0,0
1630416018427,83,22.0,-166,100,32,0,0,0
1630416019427,81,22.0,-166,100,31,0,0,0
1630416020427,80,22.0,-166,100,31,0,0,0
1630416021427,78,22.0,-166,100,30,0,0,0
1630416022427,77,22.0,-166,100,30,0,0,0
1630416023427,77,22.0,-166,100,30,0,0,0
1630416024427,77,22.0,-166,100,30,0,0,0
1630416025427,78,22.0,-166,100,30,0,0,0
1630416026427,78,22.0,-166,100,30,0,0,0
1630416027427,78,22.0,-166,100,30,0,0,0
1630416028427,78,22.0,-166,100,30,0,0,0
1630416029427,78,22.0,-166,100,30,0,0,0
1630416030427,77,22.0,-166,100,30,0,0,0
1630416031427,77,22.0,-166,100,30,0,0,0
1630416032427,76,22.0,-166,100,30,0,0,0
1630416033427,75,22.0,-166,100,30,0,0,0
1630416034427,76,22.0,-167,100,30,0,0,0
1630416035427,77,22.0,-169,100,30,0,0,0
1630416036427,79,22.0,-170,100,30,0,0,0
1630416037427,80,22.0,-170,100,30,0,0,0
1630416038427,81,22.0,-170,100,30,0,0,0
1630416039427,81,22.0,-170,100,30,0,0,0
1630416040427,80,22.0,-170,100,30,0,0,0
1630416041427,79,22.0,-170,100,30,0,0,0
1630416042427,78,22.0,-170,100,30,0,0,0
1630416043427,79,22.0,-170,100,30,0,0,0
1630416044427,78,22.0,-171,100,30,0,0,0
1630416045427,78,21.0,-171,100,30,0,0,0
1630416046427,78,21.0,-171,100,30,0,0,0
1630416047427,78,21.0,-171,100,30,0,0,0
1630416048427,78,21.0,-170,100,30,0,0,0
1630416049427,78,21.0,-171,100,30,0,0,0
1630416050427,78,21.0,-170,100,30,0,0,0
1630416051427,78,20.0,-171,100,30,0,0,0
1630416052427,79,20.0,-170,100,30,0,0,0
1630416053427,79,20.0,-171,100,30,0,0,0
1630416054427,78,20.0,-171,100,30,0,0,0
1630416055427,78,19.0,-171,100,30,0,0,0
1630416056427,79,19.0,-171,100,30,0,0,0
1630416057427,80,19.0,-171,100,30,0,0,0
1630416058427,80,19.0,-171,100,30,0,0,0
1630416059427,80,19.0,-171,100,30,0,0,0
1630416060427,80,19.0,-171,100,30,0,0,0
1630416061427,79,19.0,-170,100,30,0,0,0
1630416062427,79,19.0,-171,100,30,0,0,0
1630416063427,80,20.0,-172,100,30,0,0,0
1630416064427,81,20.0,-172,100,30,0,0,0
1630416065427,82,20.0,-172,100,30,0,0,0
1630416066427,82,20.0,-172,100,30,0,0,0
1630416067427,81,20.0,-172,100,30,0,0,0
1630416068427,80,20.0,-172,100,30,0,0,0
1630416069427,79,20.0,-172,100,30,0,0,0
1630416070427,78,20.0,-172,100,30,0,0,0
1630416071427,78,21.0,-172,100,30,0,0,0
1630416072427,78,21.0,-172,100,30,0,0,0
1630416073427,80,21.0,-172,100,30,0,0,0
1630416074427,80,21.0,-172,100,30,0,0,0
1630416075427,80,21.0,-172,100,30,0,0,0
1630416076427,81,21.0,-172,100,30,0,0,0
1630416077427,81,21.0,-172,100,30,0,0,0
1630416078427,80,21.0,-172,100,30,0,0,0
1630416079427,79,22.0,-172,100,30,0,0,0
1630416080427,78,22.0,-172,100,30,0,0,0
1630416081427,78,22.0,-172,100,30,0,0,0
1630416082427,79,22.0,-172,100,30,0,0,0
1630416083427,79,22.0,-172,100,30,0,0,0
1630416084427,79,22.0,-172,100,30,0,0,0
1630416085427,79,22.0,-172,100,30,0,0,0
1630416086427,79,22.0,-172,100,30,0,0,0
1630416087427,79,22.0,-172,100,30,0,0,0
1630416088427,79,22.0,-172,100,30,0,0,0
1630416089427,77,22.0,-172,100,30,0,0,0
1630416090427,77,22.0,-172,100,30,0,0,0
1630416091427,78,22.0,-170,100,30,0,0,0
1630416092427,79,22.0,-169,100,30,0,0,0
1630416093427,81,22.0,-169,100,30,0,0,0
1630416094427,82,22.0,-169,100,30,0,0,0
1630416095427,81,22.0,-169,100,30,0,0,0
1630416096427,80,22.0,-169,100,30,0,0,0
1630416097427,79,22.0,-169,100,30,0,0,0
1630416098427,79,22.0,-169,100,30,0,0,0
1630416099427,79,21.0,-169,100,30,0,0,0
1630416100427,81,21.0,-169,100,30,0,0,0
1630416101427,81,21.0,-168,100,30,0,0,0
1630416102427,81,21.0,-169,100,30,0,0,0
1630416103427,81,21.0,-169,100,30,0,0,0
1630416104427,80,21.0,-169,100,30,0,0,0
1630416105427,80,21.0,-169,100,30,0,0,0
1630416106427,80,21.0,-169,100,29,0,0,0
1630416107427,79,21.0,-169,100,29,0,0,0
1630416108427,79,21.0,-169,100,30,0,0,0
1630416109427,77,21.0,-169,100,30,0,0,0
1630416110427,77,21.0,-169,100,30,0,0,0
1630416111427,76,21.0,-168,100,30,0,0,0
1630416112427,76,21.0,-169,100,30,0,0,0
1630416113427,76,21.0,-169,100,30,0,0,0
1630416114427,76,21.0,-169,100,30,0,0,0
