timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1630415912427,4.123,87,25.6,254,0,12,00,0,0
1630415913427,4.123,87,25.6,254,0,12,00,0,0
1630415914427,4.123,87,25.6,254,0,12,00,0,0
1630415915427,4.123,87,25.6,254,0,12,00,0,0
1630415916427,4.123,87,25.7,254,0,12,00,0,0
1630415917427,4.123,87,25.7,254,0,12,00,0,0
1630415918427,4.123,87,25.7,254,1,12,00,0,0
1630415919427,4.123,87,25.7,254,1,12,00,0,0
1630415920427,4.123,87,25.7,254,0,12,00,0,0
1630415921427,4.123,87,25.7,254,0,12,00,0,0
1630415922427,4.123,87,25.7,254,0,12,00,0,0
1630415923427,4.123,87,25.7,254,0,12,00,0,0
1630415924427,4.123,87,25.7,254,0,12,00,0,0
1630415925427,4.123,87,25.7,254,1,12,00,0,0
1630415926427,4.123,87,25.7,254,0,12,00,0,0
1630415927427,4.123,87,25.7,254,0,12,00,0,0
1630415928427,4.123,87,25.7,254,0,12,00,0,0
1630415929427,4.123,87,25.7,254,0,12,00,0,0
1630415930427,4.123,87,25.8,254,0,12,00,0,0
1630415931427,4.123,87,25.8,254,0,12,00,0,0
1630415932427,4.123,87,25.8,254,4,12,00,0,0
1630415933427,4.123,87,25.8,254,0,12,00,0,0
1630415934427,4.123,87,25.8,254,0,12,00,0,0
1630415935427,4.123,87,25.8,254,0,12,00,0,0
1630415936427,4.123,87,25.8,254,0,12,00,0,0
1630415937427,4.123,87,25.8,254,0,12,00,0,0
1630415938427,4.123,87,25.8,254,0,12,00,0,0
1630415939427,4.123,87,25.8,254,0,12,00,0,0
1630415940427,4.122,87,25.8,254,0,12,00,0,0
1630415941427,4.122,87,25.8,254,0,12,00,0,0
1630415942427,4.122,87,25.8,254,0,12,00,0,0
1630415943427,4.122,87,25.8,254,5,12,00,0,0
1630415944427,4.122,87,25.8,254,0,12,00,0,0
1630415945427,4.122,87,25.8,254,0,12,00,0,0
1630415946427,4.122,87,25.8,254,0,12,00,0,0
1630415947427,4.122,87,25.8,254,0,12,00,0,0
1630415948427,4.122,87,25.8,254,0,12,00,0,0
1630415949427,4.122,87,25.8,254,0,12,00,0,0
1630415950427,4.122,87,25.8,254,0,12,00,0,0
1630415951427,4.122,87,25.8,254,0,12,00,0,0
1630415952427,4.122,87,25.8,254,0,12,00,0,0
