trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
245.3891218979843,246.5870318749221,0.3,period,period,1,1.604735890054144,0,0
247.03717550099827,248.18683134391904,0.1,comma,comma,1,1.5485434029251337,1,0
248.61802436492871,249.74063913500868,-0.3,z,z,1,1.3846342569449916,2,0
250.03916022693735,251.3742323879851,0.1,comma,comma,1,1.810532388975844,3,0
251.88464055594525,252.97403696202676,-0.1,x,x,1,1.4739054390229285,4,0
253.4049128049519,254.70647797593847,-0.1,x,x,1,1.6684900789987296,5,0
255.10518618894275,256.3072992810048,-0.1,x,x,1,1.5213772309944034,6,0
256.6718611579854,257.77399225498084,0.1,comma,comma,1,1.55148784595076,7,0
258.2721012539696,259.52009243296925,-0.3,z,z,1,1.5911364969797432,8,0
259.90322562493384,261.1195150970016,-0.1,x,x,1,1.573998856008984,9,0
261.51793131197337,262.62025763001293,-0.3,z,z,1,1.4480309559730813,10,0
263.0056701329304,264.45303325599525,0.1,comma,comma,1,1.8482966639567169,11,0
264.9062939119758,266.0397177869454,-0.3,z,z,1,1.460586932953447,12,0
266.40375961503014,267.5193227980053,-0.3,z,z,1,1.462027400964871,13,0
267.90259838302154,269.086240503937,0.3,period,period,1,1.5411820539738983,14,0
269.48293622001074,270.7068109769607,-0.3,z,z,1,1.5438496990827844,15,0
271.07035439892206,272.2400649249321,-0.3,z,z,1,1.503283194033429,16,0
272.6059978349367,274.10705103201326,-0.1,x,x,1,1.91855470999144,17,0
274.57254727801774,275.888132166001,-0.3,z,z,1,1.6339767000172287,18,0
276.2392521239817,277.41992784594186,0.3,period,period,1,1.5261013580020515,19,0
277.80558874399867,279.2866968730232,0.1,comma,comma,1,1.8607653060462328,20,0
279.70539992896374,280.9398988200119,-0.1,x,x,1,1.6299506649374962,21,0
281.3726256840164,282.486312101013,0.3,period,period,1,1.4656179569428789,22,0
282.868826091988,283.95271759992465,0.3,period,period,1,1.5442769880173728,23,0
284.44595740700606,285.6193034389289,0.3,period,period,1,1.54616047302261,24,0
286.03592823899817,287.24000138998963,0.3,period,period,1,1.5500704869627953,25,0
287.61561078892555,289.00680909492075,0.3,period,period,1,1.7483467960264534,26,0
289.40345545799937,290.6402416860219,0.1,comma,comma,1,1.6733710980042815,27,0
291.1157820649678,292.20679676602595,0.1,comma,comma,1,1.4430386710446328,28,0
292.60558427497745,293.6394628309645,0.1,comma,comma,1,1.390102633042261,29,0
294.03533399500884,295.13987693795934,0.3,period,period,1,1.4572958960197866,30,0
295.5389578170143,296.8725431159837,0.1,comma,comma,1,1.6606007269583642,31,0
297.23700567893684,298.35299006593414,-0.1,x,x,1,1.4715096720028669,32,0
