utcTime,eventMarker
1631118247061,start_experiment
1631118271000,start_baseline
1631118451000,end_baseline
1631118483000,submit_survey
1631118517000,start_crt
1631118698000,start_nback
1631118813000,start_activity
1631118995000,end_activity
1631119032000,submit_survey
1631119041000,start_crt
1631119120000,start_nback
1631119371000,start_fatigue
1631119615000,end_fatigue
1631119641000,submit_survey
1631119649000,start_crt
1631119726000,start_nback
1631119776000,end_session
