trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
943.4090306,0,0,943.5434992,1,K9,c,c,1,2.754749101
946.3265085,1,0,946.4664205,2,G8,c,c,1,3.317426826
949.8125084,2,0,949.9500803,3,E8,c,c,1,3.321658111
953.2968325,3,0,953.4306573,4,A2,c,c,1,1.776018669
955.2448454,4,1,955.365169,1,R2,c,c,1,2.515386332
957.9141996,5,1,958.0463754,2,I4,m,m,1,1.869086803
959.9453527,6,1,960.0838833,3,U6,c,c,1,2.110520447
962.229869,7,1,962.3612313,4,U2,c,c,1,0.940016988
963.3260928,8,2,963.4615438,1,E8,m,m,1,2.314752395
965.7948785,9,2,965.9289053,2,R6,c,c,1,0.782257992
966.7284444,10,2,966.8600109,3,A4,c,c,1,1.101092032
967.996465,11,2,968.12684,4,U7,m,m,1,0.998231142
969.1454127,12,3,969.2795867,1,K4,c,c,1,1.812435005
971.1126875,13,3,971.2451538,2,E2,m,m,1,1.423821413
972.6947724,14,3,972.8281327,3,K4,c,c,1,0.957682383
973.8109622,15,3,973.9453202,4,M2,c,c,1,0.726500894
974.6967291,16,4,974.8290198,1,A3,m,m,1,1.997909665
976.8635288,17,4,976.9948567,2,U4,m,c,0,1.086822772
978.111324,18,4,978.2449052,3,K3,m,m,1,1.871727144
980.145397,19,4,980.2784377,4,E6,c,c,1,0.929181488
981.2279432,20,5,981.3626017,1,I3,m,m,1,1.464150932
982.8596921,21,5,982.9952057,2,M8,c,c,1,1.551223299
984.5788647,22,5,984.710688,3,E8,c,c,1,0.742727157
985.4772788,23,5,985.6110172,4,K2,c,c,1,0.654295013
986.2927615,24,6,986.4288604,1,K5,c,c,1,1.724406147
988.1779579,25,6,988.3124707,2,R4,c,c,1,2.015735691
990.3594895,26,6,990.4929294,3,A2,c,c,1,1.179163759
991.691872,27,6,991.825337,4,U9,m,m,1,1.053768657
992.9110191,28,7,993.0452512,1,R9,c,c,1,2.778715178
995.8442013,29,7,995.9775801,2,A5,m,m,1,1.031289167
997.025165,30,7,997.1577979,3,A8,c,c,1,0.754109477
997.943566,31,7,998.0770353,4,E6,c,c,1,0.71681949
998.8252151,32,8,998.9577444,1,U3,m,m,1,2.276073298
1001.260628,33,8,1001.392298,2,G6,c,c,1,0.823361796
1002.244356,34,8,1002.377821,3,G6,c,c,1,1.207765242
1003.611958,35,8,1003.749107,4,M6,c,c,1,0.602475797
1004.378525,36,9,1004.511524,1,M7,c,c,1,2.293081282
1006.827484,37,9,1006.962859,2,E2,m,m,1,1.327580991
1008.310712,38,9,1008.444643,3,G3,m,m,1,1.493789727
1009.961129,39,9,1010.093878,4,K2,c,c,1,0.611391742
1010.728206,40,10,1010.861299,1,E5,m,m,1,1.626335356
1012.511182,41,10,1012.645339,2,U4,m,m,1,1.196823022
1013.879381,42,10,1014.012448,3,K7,m,m,1,2.392677432
1016.427694,43,10,1016.561433,4,I7,m,m,1,1.267540096
1017.860142,44,11,1017.979749,1,E6,m,m,1,1.503246021
1019.50998,45,11,1019.642216,2,E6,m,m,1,0.969707335
1020.643668,46,11,1020.779656,3,E7,m,m,1,1.768223858
1022.577107,47,11,1022.713863,4,M3,m,m,1,0.890870486
1023.627732,48,12,1023.761464,1,G9,c,c,1,1.398324941
1025.177692,49,12,1025.31256,2,M9,c,c,1,0.924185101
1026.26124,50,12,1026.39491,3,G5,m,m,1,1.066732564
1027.478136,51,12,1027.609843,4,R3,m,m,1,0.673761362
1028.309964,52,13,1028.444986,1,E7,m,m,1,0.097585543
1028.579167,53,13,1028.709343,2,E5,m,m,1,1.794155447
1030.52782,54,13,1030.661226,3,U7,m,m,1,1.621311796
1032.310395,55,13,1032.446793,4,K2,c,c,1,0.64055815
1033.112346,56,14,1033.243444,1,M2,c,c,1,2.415859485
1035.67744,57,14,1035.811275,2,K6,c,c,1,1.411973019
1037.245681,58,14,1037.377002,3,E4,c,c,1,1.120136332
1038.529534,59,14,1038.663244,4,I9,m,m,1,0.926877095
1039.61323,60,15,1039.745985,1,E7,m,m,1,3.173051849
1042.944356,61,15,1043.078358,2,R6,c,c,1,0.813521117
1043.910181,62,15,1044.044185,3,G8,c,c,1,0.641742684
1044.7109,63,15,1044.843456,4,G7,m,m,1,0.638562522
1045.50792,64,16,1045.643866,1,E5,m,m,1,0.919983972
1046.595937,65,16,1046.727832,2,A8,m,m,1,1.277003479
1048.027516,66,16,1048.161494,3,K9,m,m,1,1.348281026
1049.545921,67,16,1049.678887,4,I9,m,m,1,1.188758068
1050.895029,68,17,1051.027876,1,M8,c,c,1,1.419741088
1052.476755,69,17,1052.611924,2,R4,c,c,1,0.789688371
1053.427417,70,17,1053.561854,3,G2,c,c,1,0.633707188
1054.227792,71,17,1054.363303,4,I9,m,m,1,0.648088319
1055.045121,72,18,1055.177614,1,I5,m,m,1,1.031822845
1056.243224,73,18,1056.380205,2,U2,m,m,1,0.85019361
1057.260566,74,18,1057.39466,3,M4,c,c,1,0.547663292
1057.979848,75,18,1058.107738,4,G2,c,c,1,0.553561214
1058.693351,76,19,1058.827344,1,M7,c,c,1,0.98195233
1059.845613,77,19,1059.979642,2,G3,c,c,1,1.562693021
1061.563363,78,19,1061.694166,3,K4,c,c,1,0.847022896
1062.560845,79,19,1062.694391,4,I2,c,c,1,0.721793076
1063.442559,80,20,1063.577547,1,M2,c,c,1,1.288545239
1064.89483,81,20,1065.026931,2,K3,c,c,1,0.756143123
1065.809554,82,20,1065.943366,3,M7,m,m,1,0.775597114
1066.744729,83,20,1066.878965,4,E4,c,c,1,0.654929386
1067.562152,84,21,1067.693947,1,K4,c,c,1,1.438876171
1069.160834,85,21,1069.294931,2,E2,m,m,1,0.729999611
1070.043706,86,21,1070.178742,3,K7,m,m,1,1.492132662
1071.693998,87,21,1071.828081,4,U2,c,c,1,0.623677333
1072.47809,88,22,1072.610813,1,M4,c,c,1,2.651888292
1075.295512,89,22,1075.428788,2,M6,c,c,1,0.662766473
1076.110307,90,22,1076.244484,3,R9,m,m,1,0.683036509
1076.943297,91,22,1077.076942,4,I7,m,m,1,0.677520682
1077.77859,92,23,1077.910249,1,M4,c,c,1,0.812216382
1078.744046,93,23,1078.878699,2,U3,m,m,1,0.751733746
1079.660723,94,23,1079.794783,3,A8,c,c,1,0.635655181
1080.461037,95,23,1080.594046,4,E7,m,m,1,0.602266401
1081.226739,96,24,1081.361095,1,K2,c,c,1,0.749219086
1082.145879,97,24,1082.276652,2,G7,c,c,1,0.993698314
1083.293554,98,24,1083.427098,3,G5,m,m,1,1.260240775
1084.712012,99,24,1084.842999,4,G2,c,c,1,0.570153817
1085.443116,100,25,1085.578451,1,I9,m,m,1,1.007638599
1086.610296,101,25,1086.743331,2,E5,m,m,1,0.647779111
1087.40985,102,25,1087.545281,3,E9,m,m,1,1.479788254
1089.043517,103,25,1089.178508,4,A4,c,c,1,0.508423285
1089.712023,104,26,1089.845179,1,U6,m,m,1,0.853791558
1090.728332,105,26,1090.861078,2,I2,m,m,1,0.810861041
1091.693633,106,26,1091.827576,3,U3,m,c,0,1.084282677
1092.942506,107,26,1093.075942,4,K5,m,m,1,0.826979003
1093.92745,108,27,1094.060491,1,U5,m,m,1,1.088486766
1095.176908,109,27,1095.31146,2,K6,c,c,1,0.705286122
1096.043077,110,27,1096.175323,3,I7,m,m,1,0.945272062
1097.141811,111,27,1097.278965,4,A9,m,m,1,0.536697882
1097.842085,112,28,1097.979371,1,R3,c,c,1,1.144250192
1099.143413,113,28,1099.2753,2,E5,m,m,1,0.674352728
1099.975756,114,28,1100.111994,3,M8,c,c,1,0.933536069
1101.075565,115,28,1101.211786,4,I8,c,c,1,0.571687118
1101.809719,116,29,1101.942811,1,M6,c,c,1,0.804719271
1102.776168,117,29,1102.909086,2,A9,m,m,1,0.885378044
1103.810011,118,29,1103.943229,3,E6,c,c,1,0.696279598
1104.660099,119,29,1104.794095,4,G5,m,m,1,0.963227363
1105.776005,120,30,1105.911765,1,R9,c,c,1,1.951498618
1107.893547,121,30,1108.026943,2,G8,c,c,1,0.901228929
1108.960138,122,30,1109.09497,3,E8,c,c,1,0.741222347
1109.860088,123,30,1109.993737,4,G7,m,m,1,0.668418669
1110.693597,124,31,1110.827089,1,R9,c,c,1,1.392107714
1112.244637,125,31,1112.378457,2,G6,c,c,1,0.855587749
1113.260036,126,31,1113.394969,3,G2,c,c,1,1.941014272
1115.360032,127,31,1115.493775,4,G9,m,m,1,0.597107118
1116.121178,128,32,1116.244906,1,M2,c,c,1,0.689851581
1116.961689,129,32,1117.093472,2,U8,m,m,1,0.664309839
1117.776684,130,32,1117.911441,3,A9,m,m,1,1.383365287
1119.326923,131,32,1119.460028,4,A8,c,c,1,0.612659598
1120.091957,132,33,1120.225284,1,G2,c,c,1,2.329524788
1122.573457,133,33,1122.706911,2,I4,m,m,1,0.753752343
1123.494418,134,33,1123.62476,3,A6,c,c,1,0.705879148
1124.359046,135,33,1124.493793,4,R6,c,c,1,0.59171369
1125.107264,136,34,1125.239586,1,E8,m,m,1,1.561931352
1126.825711,137,34,1126.959042,2,M6,c,c,1,0.729429573
1127.707863,138,34,1127.839439,3,M3,m,m,1,0.880882987
1128.745194,139,34,1128.878887,4,R2,c,c,1,0.623491127
1129.526055,140,35,1129.659929,1,E2,m,m,1,0.820478881
1130.508946,141,35,1130.643983,2,U6,m,m,1,0.700292107
1131.377489,142,35,1131.511281,3,M2,c,c,1,0.670347891
1132.208951,143,35,1132.344627,4,M5,m,m,1,0.543461999
1132.911224,144,36,1133.042719,1,R5,c,c,1,0.689453032
1133.759411,145,36,1133.892852,2,R3,c,c,1,0.979281367
1134.893044,146,36,1135.026503,3,E9,m,m,1,1.200619006
1136.243192,147,36,1136.375788,4,U7,m,m,1,0.574198545
1136.97596,148,37,1137.111071,1,G4,c,c,1,0.912845513
1138.042003,149,37,1138.176421,2,A4,m,m,1,0.869469751
1139.074326,150,37,1139.211132,3,I8,c,c,1,0.595784337
1139.82682,151,37,1139.959714,4,R4,c,c,1,0.619214729
1140.62079,152,38,1140.744734,1,A4,m,m,1,0.677224135
1141.441547,153,38,1141.576951,2,E9,m,m,1,0.709834491
1142.309466,154,38,1142.442021,3,R4,c,c,1,0.600734827
1143.078402,155,38,1143.210546,4,M9,m,m,1,0.571234737
1143.808531,156,39,1143.943656,1,I3,m,m,1,0.908067141
1144.875993,157,39,1145.011481,2,G2,c,c,1,0.575114154
1145.609445,158,39,1145.740941,3,K4,c,c,1,0.616769686
1146.387366,159,39,1146.511219,4,M4,c,c,1,0.579340979
1147.109122,160,40,1147.240633,1,M4,c,c,1,0.793902623
1148.059558,161,40,1148.192648,2,K9,c,c,1,0.775997567
1148.992748,162,40,1149.12595,3,R7,m,m,1,0.565490501
1149.711052,163,40,1149.841651,4,I2,c,c,1,0.547780503
1150.407963,164,41,1150.544328,1,G5,c,c,1,0.79812147
1151.376413,165,41,1151.509243,2,G6,c,c,1,0.624133535
1152.15921,166,41,1152.293075,3,K3,m,m,1,0.86424675
1153.175769,167,41,1153.308139,4,E9,m,m,1,0.573256849
1153.907338,168,42,1154.04429,1,E7,m,m,1,0.859967098
1154.925901,169,42,1155.060628,2,I2,m,m,1,0.649535223
1155.744218,170,42,1155.876345,3,U7,m,m,1,0.791804206
1156.692668,171,42,1156.827202,4,K3,m,m,1,0.577035788
1157.426723,172,43,1157.559586,1,G2,c,c,1,0.64461315
1158.226131,173,43,1158.360014,2,M5,c,c,1,0.993046215
1159.376212,174,43,1159.508174,3,M3,m,m,1,1.014954774
1160.542405,175,43,1160.676151,4,G6,c,c,1,0.708005989
1161.411326,176,44,1161.5441,1,R6,c,c,1,0.799841593
1162.377498,177,44,1162.510976,2,A3,m,m,1,0.833970036
1163.375936,178,44,1163.510682,3,I6,c,c,1,0.689221109
1164.226248,179,44,1164.359764,4,I2,c,c,1,0.564090672
1164.942235,180,45,1165.077466,1,K8,c,c,1,0.893316684
1165.992534,181,45,1166.126335,2,U4,m,m,1,0.630379732
1166.775233,182,45,1166.90864,3,R3,m,m,1,1.06806467
1168.007854,183,45,1168.139944,4,U2,c,c,1,0.548783301
1168.707765,184,46,1168.841936,1,G2,c,c,1,1.244635899
1170.108556,185,46,1170.241404,2,E7,m,m,1,0.635241845
1170.910662,186,46,1171.044446,3,U3,m,m,1,1.603127767
1172.674944,187,46,1172.810587,4,E9,m,m,1,0.65386969
1173.49273,188,47,1173.625913,1,A3,m,m,1,0.963604825
1174.609164,189,47,1174.74197,2,G6,c,c,1,0.649421333
1175.408005,190,47,1175.553582,3,I6,c,c,1,1.605852376
1177.17639,191,47,1177.308091,4,G6,c,c,1,1.05517551
1178.39297,192,48,1178.525101,1,R8,c,c,1,1.896309181
1180.443735,193,48,1180.57439,2,M8,c,c,1,0.659971368
1181.264998,194,48,1181.392036,3,I5,m,m,1,1.265163764
1182.676316,195,48,1182.815364,4,I7,m,m,1,0.553718135
1183.395667,196,49,1183.528326,1,R2,c,c,1,0.792825634
1184.35364,197,49,1184.493839,2,E5,m,m,1,0.674284354
1185.198614,198,49,1185.342089,3,R2,c,c,1,0.908830026
1186.273711,199,49,1186.410242,4,G7,m,m,1,0.63761085
