timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1631118963622,0,0,-1.0,0.0
1631118972542,2000,3040,-1.0,0.0
1631118982514,2000,3055,-1.0,0.0
1631118992590,1500,3031,-1.0,0.0
1631119002552,2000,3055,-1.0,0.0
1631119012540,2000,3055,-1.0,0.0
1631119022576,2000,3055,-1.0,0.0
1631119032578,2000,3055,-1.0,0.0
1631119042573,2000,3058,-1.0,0.0
1631119052618,1500,3031,-1.0,0.0
1631119062599,2000,3053,-1.0,0.0
1631119072599,2000,3055,-1.0,0.0
1631119082625,2000,3053,-1.0,0.0
1631119092608,2000,3055,-1.0,0.0
1631119102621,2000,3055,-1.0,0.0
1631119112638,2000,3049,-1.0,0.0
1631119122639,2000,3053,-1.0,0.0
1631119132659,2000,3053,-1.0,0.0
1631119142637,2000,3055,-1.0,0.0
1631119152655,2000,3051,-1.0,0.0
1631119162645,2000,3055,-1.0,0.0
1631119172658,2000,3053,-1.0,0.0
1631119182678,2000,3049,-1.0,0.0
1631119192668,2000,3053,-1.0,0.0
1631119202664,1500,3031,-1.0,0.0
1631119212677,2000,3055,-1.0,0.0
1631119222695,2000,3044,-1.0,0.0
1631119232662,2000,3051,-1.0,0.0
1631119242687,2000,3051,-1.0,0.0
1631119252708,2000,3051,-1.0,0.0
1631119262724,2000,3051,-1.0,0.0
1631119272708,2000,3051,-1.0,0.0
1631119282727,1500,3027,-1.0,0.0
1631119292725,2000,3051,-1.0,0.0
1631119302733,2000,3051,-1.0,0.0
1631119312772,2000,3049,-1.0,0.0
1631119322782,2000,3051,-1.0,0.0
1631119332743,2000,3051,-1.0,0.0
1631119342760,2000,3053,-1.0,0.0
1631119352774,2000,3047,-1.0,0.0
1631119362780,2000,3051,-1.0,0.0
1631119372767,2000,3051,-1.0,0.0
1631119382820,2000,3049,-1.0,0.0
1631119392794,2000,3049,-1.0,0.0
1631119402794,2000,3049,-1.0,0.0
1631119412801,2000,3051,-1.0,0.0
1631119422786,2000,3038,-1.0,0.0
1631119432845,2000,3049,-1.0,0.0
1631119442808,2000,3051,-1.0,0.0
1631119452827,2000,3051,-1.0,0.0
1631119462837,2000,3049,-1.0,0.0
1631119472869,2000,3051,-1.0,0.0
1631119482852,2000,3049,-1.0,0.0
1631119492851,2000,3049,-1.0,0.0
1631119502894,1000,3014,-1.0,0.0
1631119512876,2000,3042,-1.0,0.0
1631119522870,2000,3047,-1.0,0.0
1631119532897,2000,3049,-1.0,0.0
1631119542924,2000,3049,-1.0,0.0
1631119552894,1000,3005,-1.0,0.0
1631119562884,2000,3047,-1.0,0.0
1631119572915,2000,3042,-1.0,0.0
1631119582917,2000,3047,-1.0,0.0
1631119592924,2000,3047,-1.0,0.0
1631119602940,2000,3047,-1.0,0.0
1631119612934,2000,3049,-1.0,0.0
1631119622944,1500,3027,-1.0,0.0
1631119632923,2000,3042,-1.0,0.0
1631119642977,2000,3044,-1.0,0.0
1631119652961,2000,3047,-1.0,0.0
1631119663000,2000,3049,-1.0,0.0
1631119672962,1500,3029,-1.0,0.0
1631119682954,2000,3047,-1.0,0.0
1631119692975,2000,3042,-1.0,0.0
1631119702989,2000,3044,-1.0,0.0
1631119712994,2000,3044,-1.0,0.0
1631119723007,2000,3042,-1.0,0.0
1631119732996,1500,3025,-1.0,0.0
1631119743026,2000,3042,-1.0,0.0
1631119753028,2000,3042,-1.0,0.0
1631119763012,2000,3044,-1.0,0.0
