timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1631118271450,79,19.0,-172,100,57,0,0,0
1631118272450,79,19.0,-171,100,57,0,0,0
1631118273450,78,19.0,-171,100,57,0,0,0
1631118274450,80,19.0,-171,100,57,0,0,0
1631118275450,79,18.0,-171,100,57,0,0,0
1631118276450,77,18.0,-170,100,57,0,0,0
1631118277450,73,18.0,-171,100,57,0,0,0
1631118278450,71,18.0,-171,100,58,0,0,0
1631118279450,71,18.0,-171,100,58,0,0,0
1631118280450,70,18.0,-171,100,58,0,0,0
1631118281450,69,17.0,-170,100,58,0,0,0
1631118282450,69,17.0,-171,100,59,0,0,0
1631118283450,70,17.0,-170,100,59,0,0,0
1631118284450,71,17.0,-170,100,59,0,0,0
1631118285450,71,17.0,-170,100,59,0,0,0
1631118286450,72,17.0,-170,100,59,0,0,0
1631118287450,72,17.0,-170,100,59,0,0,0
1631118288450,72,17.0,-170,100,59,0,0,0
1631118289450,71,17.0,-170,100,59,0,0,0
1631118290450,71,17.0,-170,100,60,0,0,0
1631118291450,71,17.0,-170,100,60,0,0,0
1631118292450,70,17.0,-170,100,60,0,0,0
1631118293450,69,17.0,-170,100,60,0,0,0
1631118294450,70,17.0,-171,100,60,0,0,0
1631118295450,71,17.0,-171,100,60,0,0,0
1631118296450,71,17.0,-170,100,61,0,0,0
1631118297450,71,17.0,-170,100,61,0,0,0
1631118298450,71,17.0,-171,100,61,0,0,0
1631118299450,71,17.0,-171,100,61,0,0,0
1631118300450,72,17.0,-171,100,61,0,0,0
1631118301450,71,16.0,-171,100,61,0,0,0
1631118302450,70,16.0,-171,100,61,0,0,0
1631118303450,70,16.0,-171,100,61,0,0,0
1631118304450,71,16.0,-171,100,61,0,0,0
1631118305450,71,16.0,-171,100,62,0,0,0
1631118306450,72,16.0,-171,100,62,0,0,0
1631118307450,73,16.0,-171,100,62,0,0,0
1631118308450,74,16.0,-171,100,62,0,0,0
1631118309450,74,16.0,-170,100,62,0,0,0
1631118310450,74,16.0,-170,100,62,0,0,0
1631118311450,74,15.0,-170,100,62,0,0,0
1631118312450,74,15.0,-170,100,62,0,0,0
1631118313450,73,15.0,-170,100,62,0,0,0
1631118314450,73,15.0,-170,100,62,0,0,0
1631118315450,72,15.0,-170,100,62,0,0,0
1631118316450,72,15.0,-170,100,62,0,0,0
1631118317450,73,15.0,-170,100,62,0,0,0
1631118318450,75,15.0,-167,100,62,0,0,0
1631118319450,77,15.0,-167,100,62,0,0,0
1631118320450,80,15.0,-167,100,62,0,0,0
1631118321450,81,15.0,-168,100,62,0,0,0
1631118322450,81,15.0,-169,100,61,0,0,0
1631118323450,79,15.0,-169,100,61,0,0,0
1631118324450,76,15.0,-170,100,61,0,0,0
1631118325450,74,16.0,-170,100,61,0,0,0
1631118326450,71,16.0,-170,100,61,0,0,0
1631118327450,69,16.0,-170,100,61,0,0,0
1631118328450,69,16.0,-170,100,60,0,0,0
1631118329450,70,16.0,-170,100,60,0,0,0
1631118330450,69,16.0,-170,100,60,0,0,0
1631118331450,70,16.0,-170,100,60,0,0,0
1631118332450,73,16.0,-170,100,60,0,0,0
1631118333450,74,16.0,-170,100,60,0,0,0
1631118334450,76,16.0,-171,100,60,0,0,0
1631118335450,76,16.0,-171,100,60,0,0,0
1631118336450,76,16.0,-170,100,60,0,0,0
1631118337450,75,16.0,-171,100,60,0,0,0
1631118338450,74,16.0,-171,100,60,0,0,0
1631118339450,71,16.0,-171,100,60,0,0,0
