timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1630067060469,10000,3293,-1,0
1630067070553,10000,3295,-1,0
1630067080768,10000,3291,-1,0
1630067090537,10000,3293,-1,0
1630067100487,9500,3286,-1,0
1630067110475,10000,3293,-1,0
1630067120561,10000,3291,-1,0
1630067130489,10000,3293,-1,0
1630067140534,10000,3295,-1,0
1630067150576,10000,3293,-1,0
1630067160522,10000,3297,-1,0
1630067170560,10000,3293,-1,0
1630067180535,10000,3293,-1,0
1630067190575,10000,3293,-1,0
1630067200557,9500,3289,-1,0
1630067210580,10000,3293,-1,0
1630067220597,10000,3293,-1,0
1630067230646,9500,3286,-1,0
1630067240566,9500,3289,-1,0
1630067250632,9500,3284,-1,0
1630067260588,9500,3289,-1,0
1630067270581,9500,3286,-1,0
1630067280591,10000,3291,-1,0
1630067290675,10000,3293,-1,0
1630067300598,10000,3293,-1,0
1630067310658,9500,3286,-1,0
1630067320610,10000,3291,-1,0
1630067330686,9500,3284,-1,0
1630067340712,9000,3271,-1,0
1630067350650,9500,3289,-1,0
1630067360687,9500,3289,-1,0
1630067370645,9500,3289,-1,0
1630067380684,9500,3289,-1,0
1630067390725,9500,3289,-1,0
1630067400720,9500,3286,-1,0
1630067410792,9500,3286,-1,0
1630067420682,9500,3286,-1,0
1630067430813,9500,3286,-1,0
1630067440726,9500,3284,-1,0
1630067450798,9500,3286,-1,0
1630067460734,9500,3284,-1,0
1630067470765,9000,3278,-1,0
1630067480748,9500,3289,-1,0
1630067490741,9500,3284,-1,0
1630067500741,9500,3282,-1,0
1630067510775,9500,3289,-1,0
1630067520761,9000,3271,-1,0
1630067530804,9500,3282,-1,0
1630067540784,9500,3286,-1,0
1630067550870,9500,3286,-1,0
1630067560762,9500,3282,-1,0
1630067570778,9500,3286,-1,0
1630067580820,9500,3284,-1,0
1630067590848,9500,3286,-1,0
1630067600799,9500,3284,-1,0
1630067610889,9500,3282,-1,0
1630067620806,9500,3284,-1,0
1630067630825,9500,3284,-1,0
1630067640875,9500,3280,-1,0
1630067664078,9500,3280,-1,0
1630067674080,9000,3271,-1,0
1630067684081,9500,3282,-1,0
1630067694046,8000,3253,-1,0
1630067704088,9000,3278,-1,0
1630067714071,9000,3271,-1,0
1630067724114,9500,3284,-1,0
1630067734093,9500,3284,-1,0
1630067744094,9000,3278,-1,0
1630067754107,9500,3280,-1,0
1630067764128,9500,3280,-1,0
1630067774117,9000,3269,-1,0
1630067784145,9500,3282,-1,0
1630067794135,9500,3280,-1,0
1630067804155,8000,3256,-1,0
1630067814212,9000,3275,-1,0
1630067824200,8500,3264,-1,0
1630067834197,9000,3278,-1,0
1630067844154,9500,3280,-1,0
1630067854160,8000,3247,-1,0
1630067864177,7500,3240,-1,0
1630067874211,9000,3278,-1,0
1630067884215,9500,3280,-1,0
1630067894202,9000,3271,-1,0
1630067904225,9000,3278,-1,0
1630067914203,9000,3278,-1,0
1630067924232,9000,3278,-1,0
1630067934231,9000,3278,-1,0
1630067944230,9500,3280,-1,0
1630067954247,9000,3278,-1,0
1630067964267,9000,3273,-1,0
1630067974243,9000,3278,-1,0
1630067984238,8500,3264,-1,0
1630067994298,9000,3278,-1,0
1630068004321,9000,3275,-1,0
1630068014305,9000,3271,-1,0
1630068024285,9000,3273,-1,0
1630068034286,9000,3271,-1,0
1630068044318,9000,3278,-1,0
1630068054348,9000,3278,-1,0
1630068064311,9000,3275,-1,0
1630068074311,9000,3273,-1,0
1630068084309,9000,3271,-1,0
1630068094306,9000,3269,-1,0
1630068104301,9000,3278,-1,0
1630068114361,9000,3271,-1,0
1630068124346,9000,3273,-1,0
