trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
776.6104696770199,0,0,776.74595163099,1,I4,m,m,1,2.816826937021688
779.5987083420623,1,0,779.7283841650933,2,U3,m,m,1,0.6633207589620724
780.4129762920784,2,0,780.548468390014,3,G2,c,c,1,0.8012588849524036
781.3796823880402,3,0,781.5137277949834,4,R9,m,m,1,0.4918356679845601
782.0306901329895,4,1,782.1636286909925,1,R3,c,c,1,0.7095105979824439
782.9075366780162,5,1,783.0321070910431,2,R7,c,c,1,0.5024214739678428
783.5620327410288,6,1,783.6976254370529,3,I2,c,c,1,0.7036570080090314
784.428032565047,7,1,784.56466486305,4,M3,m,m,1,0.5057524169096723
785.095554198022,8,2,785.2316943780752,1,M7,c,c,1,0.6487117949873209
785.8961204260122,9,2,786.0296081890119,2,U4,m,m,1,0.5960188920143992
786.6462583760731,10,2,786.7808111429913,3,R6,c,c,1,0.7416321830824018
787.5467068200232,11,2,787.6795426470926,4,G4,c,c,1,0.5078415080206469
788.2138259090716,12,3,788.3471877040574,1,R7,c,c,1,0.8100562980398536
789.1907025600085,13,3,789.3128841110738,2,R8,c,c,1,0.5974520590389147
789.9278184890281,14,3,790.0631876060506,3,A4,c,m,0,0.9900586899602786
791.0784411890199,15,3,791.2117964590434,4,A4,c,c,1,0.9573318219045176
792.193978541065,16,4,792.3262165610213,1,R9,c,c,1,1.0169611170422286
793.3605504360748,17,4,793.4934597150423,2,K9,c,c,1,1.664496488054283
795.1777289120946,18,4,795.310981963994,3,R6,c,c,1,0.9269550309982152
796.2593509079888,19,4,796.3924841770204,4,G5,m,m,1,0.4773406309541315
796.8952647630358,20,5,797.0260459060082,1,M7,c,c,1,0.9467795280506834
797.9937084449921,21,5,798.1261216939893,2,U7,m,m,1,0.6057061509927735
798.7614895470906,22,5,798.8953995730262,3,M2,c,c,1,1.042507756035775
799.9651433730032,23,5,800.0933608880732,4,U4,c,c,1,0.4094687399920076
800.5286936740158,24,6,800.6633617950138,1,I5,m,m,1,0.7664583190344274
801.4625988270855,25,6,801.5985010680743,2,A4,m,m,1,0.4751775510376319
802.0952706179814,26,6,802.2410054260399,3,E6,c,c,1,0.911831448902376
803.179825640982,27,6,803.3131202380173,4,I2,c,c,1,0.3814264050452038
803.7308618039824,28,7,803.862595619983,1,A5,m,c,0,0.9930115300230682
804.8790084440261,29,7,805.0127539980458,2,U3,m,m,1,1.0167257930152118
806.0629933429882,30,7,806.1890026200563,3,E3,m,m,1,2.5434270050609484
808.7590974990744,31,7,808.8959861630574,4,G8,c,c,1,0.950349573045969
809.8621679880889,32,8,809.996975912014,1,G2,c,c,1,1.2093319110572338
811.2285092670936,33,8,811.3636998150032,2,K4,c,c,1,0.7366171150933951
812.1285200710408,34,8,812.2620136060286,3,E2,c,c,1,0.7242225270019844
813.0123996370239,35,8,813.1457229240332,4,I6,c,c,1,0.6708306289510801
813.8462558949832,36,9,813.9794693400618,1,U7,m,c,0,0.8675996819511056
814.8793394250097,37,9,815.0134174610721,2,G3,c,c,1,0.9647543920436874
815.9938162410399,38,9,816.1286183600314,3,E5,m,m,1,1.4144346280954778
817.5630547570763,39,9,817.6951746930135,4,G5,m,m,1,0.6767611090326682
818.4070982889971,40,10,818.5273888399825,1,G5,c,c,1,1.026485902024433
819.5794023810886,41,10,819.7133871370461,2,K2,c,c,1,0.7585253700381145
820.4979233620688,42,10,820.6313260570168,3,I9,m,m,1,0.8765703770332038
821.5299630630761,43,10,821.6631236920366,4,M3,m,m,1,0.4727030689828098
822.1608285980765,44,11,822.2951770460932,1,E3,m,c,0,0.6966615320416167
823.0127385170199,45,11,823.1473041930003,2,A5,m,m,1,0.7583737160312012
823.9308447380317,46,11,824.064920831006,3,K9,m,m,1,0.93778554094024
825.0281966599869,47,11,825.1652039519977,4,A8,c,c,1,0.7064562109299004
825.8957645000191,48,12,826.0277969359886,1,K9,c,c,1,0.7907754349289462
826.8457805020735,49,12,826.9799560370157,2,E2,m,m,1,0.6806494540069252
827.6991851200582,50,12,827.8289373070002,3,I8,c,c,1,1.0765480400295928
828.9305059080943,51,12,829.0638540970394,4,R6,c,c,1,0.6245991970645264
829.7127077190671,52,13,829.8469223300926,1,G2,c,c,1,0.8214782119030133
830.6952091760468,53,13,830.8286394639872,2,K8,c,c,1,0.9467367789475248
831.8069661910413,54,13,831.9304597110022,3,U2,c,c,1,1.288855968043208
833.2459856070345,55,13,833.3793075249996,4,G8,c,c,1,0.3500210109632462
833.7644555330044,56,14,833.8944486690452,1,I4,m,m,1,0.8157782999332994
834.72890757001,57,14,834.8615552900592,2,G4,c,c,1,0.5626581649994478
835.4455768660409,58,14,835.580169078079,3,E5,m,m,1,0.7080916500417516
836.3119237500941,59,14,836.4457738790661,4,G9,m,m,1,0.520361450035125
836.9940322519979,60,15,837.1299312120536,1,G3,c,c,1,0.7092287039849907
837.8636130320374,61,15,837.995208751061,2,R2,c,c,1,1.0800585729302838
839.095450198045,62,15,839.2271892920835,3,U8,c,c,1,1.5577908360864967
840.8130684940843,63,15,840.9462939910591,4,U8,c,c,1,0.3277208580402657
841.2952752690762,64,16,841.4295248730341,1,G5,c,c,1,0.6895211730152369
842.1458560749888,65,16,842.2794148200192,2,R8,c,c,1,0.91450104303658
843.2285833400674,66,16,843.3609332070919,3,G9,m,m,1,0.5464352399576455
843.9284723590827,67,16,844.0635045530507,4,R5,m,m,1,0.4913695610594004
844.5786951100454,68,17,844.7119916240918,1,K8,c,c,1,0.5178030950482935
845.2638553220313,69,17,845.3939581300365,2,I5,m,m,1,0.5358048480702564
845.9612439250341,70,17,846.0955647720257,3,R5,m,m,1,1.3443403179990128
847.4608211040031,71,17,847.59575596801,4,E3,m,m,1,0.5378670070786029
848.1593812640058,72,18,848.3089295780519,1,I8,m,c,0,0.5265609819907695
848.863361167023,73,18,848.9961956749903,2,U9,m,m,1,0.5844204250024632
849.6109550669789,74,18,849.743981675012,3,M6,c,c,1,1.0056655290536582
850.779039383051,75,18,850.9122376519954,4,U6,c,c,1,0.4546309949364513
851.3941482970258,76,19,851.5266986039933,1,K7,c,c,1,0.7147428930038586
