trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
221.84604020800907,222.90540504409,0.1,comma,comma,1,1.4465434779413044,0,0
223.3383942630608,224.53856162098236,-0.3,z,z,1,1.591978818993084,1,0
224.9706879220903,226.18441410304513,0.3,period,period,1,1.5886972829466686,2,0
226.6047945920145,227.77194126602262,-0.1,x,x,1,1.5015536389546469,3,0
228.1507968910737,229.27197183202952,0.1,comma,comma,1,1.4444236070849,4,0
229.63712541607677,230.7846975880675,0.1,comma,comma,1,1.4831115760607645,5,0
231.1720479730284,232.25127774698194,-0.1,x,x,1,1.429903015960008,6,0
232.6360726620769,233.85085840907414,0.1,comma,comma,1,1.585926738101989,7,0
234.26980152202304,235.40488023904618,0.3,period,period,1,1.497249462059699,8,0
235.8035838020733,236.8843730930239,-0.1,x,x,1,1.4813060440355912,9,0
237.33732759708076,238.51789460901637,0.3,period,period,1,1.532459590001963,10,0
238.90326171403285,239.97182417404838,0.3,period,period,1,1.426473328960128,11,0
240.3713601520285,241.7715845820494,0.3,period,period,1,1.6623009740142152,12,0
242.07009418099187,243.43810904200654,-0.1,x,x,1,1.715421111905016,13,0
243.83770066604484,245.01711571100168,-0.3,z,z,1,1.4947654530405998,14,0
245.3697231120896,246.48413632798474,0.1,comma,comma,1,1.510618349071592,15,0
246.9144685190404,248.270929836086,0.3,period,period,1,1.637790404027328,16,0
248.6066669990541,249.78452732099686,-0.1,x,x,1,1.5176257990533486,17,0
250.16943576198537,251.41777623002417,0.1,comma,comma,1,1.6907745009521022,18,0
251.90403939899988,253.3172657029936,0.1,comma,comma,1,1.818115875008516,19,0
253.77055044204465,255.08422849408817,-0.3,z,z,1,1.7025967589579525,20,0
255.5155094770016,256.80484799004626,-0.3,z,x,0,1.5914190839976072,21,0
257.14849704504013,None,-0.3,z,z,1,0.0785255159717053,22,0
257.26934857305605,258.41751350904815,0.3,period,period,1,1.6655756121035663,23,0
258.9692258720752,260.3047568660695,0.3,period,period,1,1.7136359880678356,24,0
260.715531978989,262.2837347640889,0.1,comma,comma,1,1.9452316280221569,25,0
262.7033553090878,263.8705462740036,0.3,period,period,1,1.505259096971713,26,0
264.2465277949814,265.48354209400713,-0.3,z,z,1,1.7150817329529673,27,0
266.0048934590304,267.17032288608607,-0.1,x,x,1,1.7215930160600692,28,0
267.76894122501835,268.9045380860334,-0.1,x,x,1,1.4764846389880404,29,0
269.28138068004046,270.5379107320914,-0.3,z,z,1,1.5581682019401342,30,0
270.8804547979962,272.1375528690405,0.1,comma,comma,1,1.6801658280892298,31,0
272.5995368040167,274.1175666190684,-0.1,x,x,1,1.9217114839702845,32,0
