timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1631204135455,4.132,88,25.8,254,0,12,00,0,0
1631204136455,4.132,88,25.8,254,0,12,00,0,0
1631204137455,4.132,88,25.9,254,0,12,00,0,0
1631204138455,4.132,88,25.9,254,0,12,00,0,0
1631204139455,4.132,88,25.9,254,0,12,00,0,0
1631204140455,4.132,88,25.9,254,0,12,00,0,0
1631204141455,4.132,88,25.9,254,0,12,00,0,0
1631204142455,4.132,88,26.0,254,0,12,00,0,0
1631204143455,4.132,88,26.1,254,0,12,00,0,0
1631204144455,4.132,88,26.1,254,0,12,00,0,0
1631204145455,4.132,88,26.1,254,0,12,00,0,0
1631204146455,4.132,88,26.1,254,0,12,00,0,0
1631204147455,4.132,88,26.1,254,0,12,00,0,0
1631204148455,4.132,88,26.1,254,0,12,00,0,0
1631204149455,4.132,88,26.1,254,0,12,00,0,0
1631204150455,4.132,88,26.1,254,0,12,00,0,0
1631204151455,4.132,88,26.1,254,0,12,00,0,0
1631204152455,4.132,88,26.1,254,0,12,00,0,0
1631204153455,4.132,88,26.1,254,0,12,00,0,0
1631204154455,4.132,88,26.2,254,0,12,00,0,0
1631204155455,4.132,88,26.2,254,0,12,00,0,0
1631204156455,4.132,88,26.2,254,0,12,00,0,0
1631204157455,4.132,88,26.3,254,0,12,00,0,0
1631204158455,4.132,88,26.4,254,0,12,00,0,0
1631204159455,4.132,88,26.4,254,0,12,00,0,0
1631204160455,4.132,88,26.4,254,0,12,00,0,0
1631204161455,4.132,88,26.4,254,0,12,00,0,0
1631204162455,4.132,88,26.4,254,0,12,00,0,0
1631204163455,4.132,88,26.4,254,0,12,00,0,0
1631204164455,4.132,88,26.4,254,0,12,00,0,0
1631204165455,4.132,88,26.4,254,0,12,00,0,0
1631204166455,4.132,88,26.4,254,0,12,00,0,0
1631204167455,4.132,88,26.4,254,0,12,00,0,0
1631204168455,4.132,88,26.4,254,0,12,00,0,0
1631204169455,4.132,88,26.4,254,0,12,00,0,0
1631204170455,4.132,88,26.4,254,0,12,00,0,0
1631204171455,4.132,88,26.4,254,0,12,00,0,0
1631204172455,4.132,88,26.4,254,0,12,00,0,0
1631204173455,4.132,88,26.4,254,0,12,00,0,0
1631204174455,4.132,88,26.4,254,0,12,00,0,0
1631204175455,4.132,88,26.4,254,0,12,00,0,0
1631204176455,4.132,88,26.4,254,0,12,00,0,0
1631204177455,4.132,88,26.5,254,0,12,00,0,0
1631204178455,4.132,88,26.5,254,0,12,00,0,0
1631204179455,4.132,88,26.5,254,0,12,00,0,0
1631204180455,4.132,88,26.5,254,0,12,00,0,0
1631204181455,4.132,88,26.5,254,0,12,00,0,0
1631204182455,4.132,88,26.5,254,0,12,00,0,0
1631204183455,4.132,88,26.5,254,0,12,00,0,0
1631204184455,4.132,88,26.5,254,0,12,00,0,0
1631204185455,4.132,88,26.5,254,0,12,00,0,0
1631204186455,4.132,88,26.5,254,0,12,00,0,0
1631204187455,4.132,88,26.6,254,0,12,00,0,0
1631204188455,4.132,88,26.6,254,0,12,00,0,0
1631204189455,4.132,88,26.6,254,0,12,00,0,0
1631204190455,4.132,88,26.7,254,0,12,00,0,0
1631204191455,4.132,88,26.7,254,0,12,00,0,0
1631204192455,4.132,88,26.7,254,0,12,00,0,0
1631204193455,4.132,88,26.7,254,0,12,00,0,0
1631204194455,4.132,88,26.7,254,0,12,00,0,0
1631204195455,4.132,88,26.7,254,0,12,00,0,0
1631204196455,4.132,88,26.7,254,0,12,00,0,0
1631204197455,4.132,88,26.7,254,0,12,00,0,0
1631204198455,4.132,88,26.7,254,0,12,00,0,0
1631204199455,4.132,88,26.7,254,0,12,00,0,0
1631204200455,4.132,88,26.8,254,0,12,00,0,0
1631204201455,4.132,88,26.8,254,0,12,00,0,0
1631204202455,4.132,88,26.8,254,0,12,00,0,0
1631204203455,4.132,88,26.8,254,0,12,00,0,0
1631204204455,4.132,88,26.8,254,0,12,00,0,0
1631204205455,4.132,88,26.8,254,0,12,00,0,0
1631204206455,4.132,88,26.8,254,0,12,00,0,0
1631204207455,4.132,88,26.8,254,0,12,00,0,0
1631204208455,4.132,88,26.8,254,0,12,00,0,0
1631204209455,4.132,88,26.9,254,0,12,00,0,0
1631204210455,4.131,88,26.9,254,0,12,00,0,0
1631204211455,4.131,88,27.0,254,0,12,00,0,0
1631204212455,4.131,88,27.0,254,0,12,00,0,0
1631204213455,4.131,88,27.0,254,0,12,00,0,0
1631204214455,4.131,88,27.0,254,0,12,00,0,0
1631204215455,4.131,88,27.0,254,0,12,00,0,0
