timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1631204142920,2000,3055,-1,0
1631204154105,2000,3038,-1,0
1631204192389,2000,3053,-1,0
1631204200189,2000,3055,-1,0
1631204213878,2000,3055,-1,0
1631204222984,2000,3040,-1,0
1631204232994,2000,3049,-1,0
1631204242997,2000,3051,-1,0
1631204252992,2000,3049,-1,0
1631204263007,1500,3027,-1,0
1631204273014,1500,3033,-1,0
1631204283013,2000,3051,-1,0
1631204293035,2000,3051,-1,0
1631204303034,2000,3053,-1,0
1631204313046,2000,3049,-1,0
1631204323060,2000,3053,-1,0
1631204333086,2000,3047,-1,0
1631204343056,2000,3051,-1,0
1631204353043,2000,3051,-1,0
1631204363065,2000,3051,-1,0
1631204373052,2000,3042,-1,0
1631204383068,2000,3042,-1,0
1631204393073,2000,3051,-1,0
1631204403114,2000,3047,-1,0
1631204413080,2000,3049,-1,0
1631204423092,2000,3049,-1,0
1631204433107,2000,3047,-1,0
1631204443128,2000,3051,-1,0
1631204453145,2000,3047,-1,0
1631204463137,2000,3047,-1,0
1631204473129,2000,3047,-1,0
1631204483150,2000,3047,-1,0
1631204493139,2000,3038,-1,0
1631204503144,1500,3029,-1,0
1631204513148,1500,3031,-1,0
1631204523159,2000,3047,-1,0
1631204533189,2000,3044,-1,0
1631204543178,2000,3042,-1,0
1631204553173,1500,3020,-1,0
1631204563181,2000,3042,-1,0
1631204573195,2000,3042,-1,0
1631204583229,2000,3044,-1,0
1631204593244,1000,3018,-1,0
1631204603223,2000,3040,-1,0
1631204613199,2000,3042,-1,0
1631204623234,2000,3042,-1,0
1631204633227,2000,3042,-1,0
1631204643246,2000,3040,-1,0
1631204653236,1000,3016,-1,0
1631204663273,2000,3038,-1,0
1631204673255,2000,3040,-1,0
1631204683261,2000,3040,-1,0
1631204693290,2000,3042,-1,0
1631204703278,2000,3042,-1,0
1631204713282,2000,3042,-1,0
1631204723297,2000,3044,-1,0
1631204733285,2000,3042,-1,0
1631204743291,2000,3040,-1,0
1631204753297,1500,3020,-1,0
1631204763332,2000,3040,-1,0
1631204773314,2000,3042,-1,0
1631204783312,2000,3038,-1,0
1631204793317,2000,3040,-1,0
1631204803338,1500,3020,-1,0
1631204813368,1500,3031,-1,0
1631204823351,2000,3038,-1,0
1631204833376,2000,3038,-1,0
1631204843354,2000,3040,-1,0
1631204853381,2000,3040,-1,0
1631204863369,2000,3038,-1,0
1631204873359,2000,3040,-1,0
1631204883410,2000,3038,-1,0
1631204893400,2000,3038,-1,0
1631204903411,1000,3009,-1,0
1631204913392,1500,3029,-1,0
1631204923397,1500,3033,-1,0
1631204933420,1500,3031,-1,0
1631204943429,2000,3038,-1,0
1631204953469,1500,3033,-1,0
1631204963418,1500,3033,-1,0
1631204973441,2000,3042,-1,0
1631204983451,1500,3033,-1,0
1631204993449,1500,3036,-1,0
1631205003471,1500,3033,-1,0
1631205013447,1000,3005,-1,0
1631205023476,1500,3033,-1,0
1631205033490,1000,3003,-1,0
1631205043509,1500,3033,-1,0
1631205053491,1500,3036,-1,0
1631205063488,2000,3038,-1,0
1631205073500,1500,3031,-1,0
1631205083497,1500,3033,-1,0
1631205093491,1500,3031,-1,0
1631205103519,1500,3033,-1,0
1631205113516,1500,3031,-1,0
1631205123523,1500,3033,-1,0
1631205133521,1500,3033,-1,0
1631205143546,1500,3033,-1,0
1631205153556,1500,3029,-1,0
1631205163590,1500,3031,-1,0
1631205173571,1500,3031,-1,0
1631205183584,1500,3031,-1,0
1631205193602,1500,3029,-1,0
1631205203603,1500,3031,-1,0
1631205213590,1500,3022,-1,0
1631205223617,1500,3029,-1,0
1631205233624,1500,3033,-1,0
