timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1631204135455,66,21.0,-179,100,71,0,0,0
1631204136455,66,21.0,-179,100,71,0,0,0
1631204137455,66,21.0,-179,100,71,0,0,0
1631204138455,67,21.0,-179,100,71,0,0,0
1631204139455,67,20.0,-179,100,71,0,0,0
1631204140455,68,20.0,-179,100,71,0,0,0
1631204141455,68,20.0,-179,100,71,0,0,0
1631204142455,67,20.0,-179,100,71,0,0,0
1631204143455,67,20.0,-179,100,71,0,0,0
1631204144455,68,20.0,-179,100,71,0,0,0
1631204145455,68,20.0,180,100,71,0,0,0
1631204146455,69,20.0,-165,100,71,0,0,0
1631204147455,69,20.0,-165,100,70,0,0,0
1631204148455,69,20.0,-165,100,70,0,0,0
1631204149455,69,20.0,-165,100,70,0,0,0
1631204150455,68,20.0,-165,100,69,0,0,0
1631204151455,68,20.0,-165,100,69,0,0,0
1631204152455,67,20.0,-165,100,69,0,0,0
1631204153455,67,20.0,-165,100,69,0,0,0
1631204154455,67,20.0,-165,100,69,0,0,0
1631204155455,68,20.0,-165,100,69,0,0,0
1631204156455,70,20.0,-165,100,68,0,0,0
1631204157455,70,20.0,-165,100,68,0,0,0
1631204158455,70,20.0,-166,100,67,0,0,0
1631204159455,70,20.0,-166,100,67,0,0,0
1631204160455,70,20.0,-166,100,66,0,0,0
1631204161455,69,20.0,-166,100,66,0,0,0
1631204162455,70,20.0,-166,100,65,0,0,0
1631204163455,69,20.0,-166,100,65,0,0,0
1631204164455,69,20.0,-166,100,65,0,0,0
1631204165455,72,20.0,-166,100,65,0,0,0
1631204166455,74,20.0,-165,100,65,0,0,0
1631204167455,75,20.0,-166,100,65,0,0,0
1631204168455,77,20.0,-166,100,65,0,0,0
1631204169455,75,19.0,-166,100,65,0,0,0
1631204170455,74,19.0,-165,100,65,0,0,0
1631204171455,72,19.0,-166,100,65,0,0,0
1631204172455,72,19.0,-166,100,65,0,0,0
1631204173455,71,19.0,-166,100,65,0,0,0
1631204174455,70,19.0,-166,100,65,0,0,0
1631204175455,69,19.0,-166,100,64,0,0,0
1631204176455,70,19.0,-166,100,64,0,0,0
1631204177455,69,18.0,-166,100,64,0,0,0
1631204178455,69,18.0,-165,100,64,0,0,0
1631204179455,69,18.0,-166,100,64,0,0,0
1631204180455,70,18.0,-165,100,64,0,0,0
1631204181455,69,18.0,-165,100,64,0,0,0
1631204182455,69,18.0,-166,100,65,0,0,0
1631204183455,69,17.0,-166,100,65,0,0,0
1631204184455,69,17.0,-166,100,65,0,0,0
1631204185455,68,17.0,-166,100,65,0,0,0
1631204186455,69,17.0,-166,100,65,0,0,0
1631204187455,68,17.0,-165,100,65,0,0,0
1631204188455,68,17.0,-165,100,65,0,0,0
1631204189455,69,17.0,-166,100,64,0,0,0
1631204190455,70,17.0,-165,100,64,0,0,0
1631204191455,73,17.0,-165,100,64,0,0,0
1631204192455,75,17.0,-165,100,64,0,0,0
1631204193455,76,17.0,-165,100,64,0,0,0
1631204194455,77,17.0,-166,100,64,0,0,0
1631204195455,77,17.0,-166,100,64,0,0,0
1631204196455,75,17.0,-165,100,64,0,0,0
1631204197455,72,17.0,-165,100,64,0,0,0
1631204198455,69,17.0,-165,100,64,0,0,0
1631204199455,68,17.0,-165,100,64,0,0,0
1631204200455,68,17.0,-165,100,63,0,0,0
1631204201455,68,17.0,-165,100,63,0,0,0
1631204202455,69,17.0,-165,100,63,0,0,0
1631204203455,70,17.0,-165,100,63,0,0,0
1631204204455,71,17.0,-165,100,63,0,0,0
1631204205455,71,17.0,180,100,63,0,0,0
1631204206455,70,17.0,-165,100,63,0,0,0
1631204207455,70,16.0,-165,100,63,0,0,0
1631204208455,68,16.0,180,100,63,0,0,0
1631204209455,67,16.0,-165,100,63,0,0,0
1631204210455,67,16.0,-165,100,63,0,0,0
1631204211455,67,16.0,-165,100,63,0,0,0
1631204212455,66,16.0,-165,100,62,0,0,0
1631204213455,67,16.0,-165,100,62,0,0,0
1631204214455,68,16.0,-165,100,61,0,0,0
1631204215455,68,16.0,180,100,61,0,0,0
1631204216455,68,16.0,-165,100,59,0,0,0
1631204217455,69,16.0,-165,100,59,0,0,0
1631204218455,68,16.0,180,100,59,0,0,0
1631204219455,67,16.0,180,100,59,0,0,0
1631204220455,67,16.0,-165,100,60,0,0,0
1631204221455,67,16.0,-165,100,60,0,0,0
1631204222455,67,16.0,180,100,60,0,0,0
1631204223455,66,16.0,-165,100,60,0,0,0
1631204224455,67,16.0,-165,100,60,0,0,0
1631204225455,67,16.0,-165,100,60,0,0,0
1631204226455,67,16.0,-165,100,60,0,0,0
1631204227455,68,16.0,-165,100,60,0,0,0
1631204228455,69,16.0,-165,100,60,0,0,0
1631204229455,69,16.0,-165,100,60,0,0,0
1631204230455,69,16.0,-165,100,60,0,0,0
1631204231455,69,16.0,-165,100,60,0,0,0
1631204232455,68,16.0,-165,100,60,0,0,0
1631204233455,66,16.0,-165,100,60,0,0,0
1631204234455,65,16.0,-165,100,60,0,0,0
1631204235455,65,17.0,-165,100,61,0,0,0
1631204236455,64,17.0,-165,100,61,0,0,0
1631204237455,64,17.0,-165,100,61,0,0,0
1631204238455,64,17.0,-165,100,61,0,0,0
1631204239455,64,17.0,180,100,62,0,0,0
1631204240455,64,17.0,-165,100,62,0,0,0
1631204241455,66,17.0,-165,100,62,0,0,0
1631204242455,66,17.0,-165,100,62,0,0,0
1631204243455,66,17.0,-165,100,61,0,0,0
1631204244455,66,17.0,-165,100,61,0,0,0
1631204245455,67,17.0,-165,100,61,0,0,0
1631204246455,66,17.0,-165,100,61,0,0,0
1631204247455,66,17.0,-165,100,61,0,0,0
1631204248455,66,17.0,-165,100,61,0,0,0
1631204249455,66,17.0,-165,100,61,0,0,0
1631204250455,66,17.0,-165,100,61,0,0,0
1631204251455,66,17.0,-165,100,61,0,0,0
1631204252455,67,17.0,-165,100,60,0,0,0
1631204253455,67,17.0,-165,100,60,0,0,0
1631204254455,66,17.0,-165,100,60,0,0,0
1631204255455,66,17.0,-165,100,60,0,0,0
1631204256455,67,17.0,-165,100,59,0,0,0
1631204257455,66,17.0,180,100,59,0,0,0
1631204258455,66,17.0,-165,100,59,0,0,0
1631204259455,67,17.0,-165,100,59,0,0,0
1631204260455,67,17.0,-165,100,59,0,0,0
1631204261455,67,17.0,-165,100,59,0,0,0
1631204262455,69,17.0,-165,100,59,0,0,0
1631204263455,69,17.0,-165,100,59,0,0,0
1631204264455,68,17.0,180,100,58,0,0,0
1631204265455,67,17.0,-165,100,58,0,0,0
1631204266455,67,17.0,-165,100,57,0,0,0
1631204267455,67,17.0,-165,100,57,0,0,0
1631204268455,66,17.0,-165,100,57,0,0,0
1631204269455,66,17.0,-165,100,57,0,0,0
1631204270455,66,17.0,-165,100,56,0,0,0
1631204271455,66,17.0,-165,100,56,0,0,0
1631204272455,66,17.0,-165,100,56,0,0,0
1631204273455,68,17.0,-165,100,56,0,0,0
1631204274455,68,17.0,-165,100,55,0,0,0
1631204275455,68,17.0,-165,100,55,0,0,0
1631204276455,69,17.0,-165,100,55,0,0,0
1631204277455,69,17.0,-165,100,55,0,0,0
1631204278455,68,17.0,-165,100,54,0,0,0
1631204279455,69,17.0,-165,100,53,0,0,0
1631204280455,69,17.0,-165,100,53,0,0,0
1631204281455,69,17.0,180,100,52,0,0,0
1631204282455,69,17.0,180,100,51,0,0,0
1631204283455,69,17.0,-165,100,51,0,0,0
1631204284455,68,17.0,180,100,50,0,0,0
1631204285455,68,17.0,180,100,48,0,0,0
1631204286455,69,17.0,-165,100,48,0,0,0
1631204287455,69,17.0,180,100,47,0,0,0
1631204288455,70,17.0,-165,100,46,0,0,0
1631204289455,71,17.0,-165,100,46,0,0,0
1631204290455,72,17.0,180,100,43,0,0,0
1631204291455,72,18.0,180,100,42,0,0,0
1631204292455,72,18.0,180,100,41,0,0,0
1631204293455,72,18.0,180,100,40,0,0,0
1631204294455,71,18.0,180,100,38,0,0,0
1631204295455,70,18.0,180,100,36,0,0,0
1631204296455,71,18.0,180,100,34,0,0,0
1631204297455,74,18.0,180,100,35,0,0,0
1631204298455,75,18.0,180,100,35,0,0,0
1631204299455,76,18.0,180,100,36,0,0,0
1631204300455,77,18.0,180,100,36,0,0,0
1631204301455,77,18.0,180,100,37,0,0,0
1631204302455,76,18.0,180,100,37,0,0,0
1631204303455,75,18.0,-165,100,37,0,0,0
1631204304455,75,18.0,-165,100,37,0,0,0
1631204305455,74,18.0,180,100,37,0,0,0
1631204306455,73,18.0,180,100,37,0,0,0
1631204307455,71,18.0,180,100,37,0,0,0
1631204308455,72,18.0,180,100,37,0,0,0
1631204309455,71,18.0,180,100,37,0,0,0
1631204310455,70,18.0,180,100,37,0,0,0
1631204311455,70,17.0,-165,100,37,0,0,0
1631204312455,71,17.0,180,100,37,0,0,0
1631204313455,70,17.0,180,100,37,0,0,0
1631204314455,70,17.0,180,100,37,0,0,0
1631204315455,72,17.0,-177,100,37,0,0,0
1631204316455,75,17.0,-175,100,38,0,0,0
1631204317455,75,17.0,-175,100,38,0,0,0
1631204318455,76,17.0,-173,100,39,0,0,0
1631204319455,74,17.0,-175,100,39,0,0,0
1631204320455,71,17.0,-173,100,39,0,0,0
1631204321455,68,17.0,-175,100,38,0,0,0
1631204322455,67,17.0,-175,100,38,0,0,0
1631204323455,66,17.0,-175,100,39,0,0,0
1631204324455,65,17.0,-173,100,39,0,0,0
1631204325455,64,16.0,-175,100,39,0,0,0
1631204326455,66,16.0,-175,100,39,0,0,0
1631204327455,66,16.0,-175,100,39,0,0,0
1631204328455,67,16.0,-175,100,39,0,0,0
1631204329455,68,16.0,-175,100,39,0,0,0
1631204330455,69,16.0,-175,100,39,0,0,0
1631204331455,70,16.0,-175,100,39,0,0,0
1631204332455,73,16.0,-175,100,38,0,0,0
1631204333455,73,16.0,-173,100,38,0,0,0
1631204334455,73,16.0,-173,100,38,0,0,0
1631204335455,73,15.0,-173,100,38,0,0,0
1631204336455,72,15.0,-173,100,38,0,0,0
1631204337455,70,15.0,-173,100,38,0,0,0
1631204338455,70,15.0,-173,100,38,0,0,0
1631204339455,72,15.0,-173,100,38,0,0,0
1631204340455,74,15.0,-173,100,38,0,0,0
1631204341455,74,15.0,-173,100,38,0,0,0
1631204342455,76,15.0,-173,100,39,0,0,0
1631204343455,76,15.0,-173,100,39,0,0,0
1631204344455,76,15.0,-173,100,39,0,0,0
1631204345455,77,15.0,-173,100,39,0,0,0
1631204346455,76,15.0,-173,100,40,0,0,0
1631204347455,74,15.0,-173,100,40,0,0,0
1631204348455,73,15.0,-173,100,40,0,0,0
1631204349455,72,15.0,-173,100,40,0,0,0
1631204350455,70,15.0,-173,100,40,0,0,0
1631204351455,68,15.0,-173,100,40,0,0,0
1631204352455,67,15.0,-173,100,40,0,0,0
1631204353455,68,15.0,-173,100,40,0,0,0
1631204354455,68,15.0,-173,100,40,0,0,0
1631204355455,70,15.0,-173,100,40,0,0,0
1631204356455,73,15.0,-173,100,40,0,0,0
1631204357455,75,15.0,-173,100,40,0,0,0
1631204358455,76,15.0,-173,100,41,0,0,0
1631204359455,76,15.0,-173,100,41,0,0,0
1631204360455,74,15.0,-173,100,41,0,0,0
1631204361455,74,15.0,-173,100,41,0,0,0
1631204362455,72,15.0,-173,100,41,0,0,0
1631204363455,69,15.0,-173,100,41,0,0,0
1631204364455,68,15.0,-173,100,41,0,0,0
1631204365455,68,15.0,-173,100,41,0,0,0
1631204366455,67,15.0,-173,100,41,0,0,0
1631204367455,67,15.0,-173,100,41,0,0,0
1631204368455,69,15.0,-173,100,41,0,0,0
1631204369455,69,15.0,-173,100,41,0,0,0
