timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1630070095421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070096421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070097421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070098421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070099421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070100421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070101421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070102421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070103421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070104421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070105421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070106421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070107421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070108421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070109421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070110421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070111421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070112421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070113421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070114421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070115421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070116421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070117421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070118421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070119421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070120421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070121421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070122421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070123421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070124421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070125421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070126421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070127421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070128421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070129421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070130421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070131421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070132421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070133421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070134421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070135421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070136421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070137421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070138421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070139421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070140421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070141421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070142421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070143421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070144421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070145421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070146421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070147421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070148421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070149421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070150421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070151421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070152421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070153421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070154421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070155421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070156421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070157421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070158421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070159421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070160421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070161421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070162421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070163421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070164421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070165421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070166421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070167421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070168421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
1630070169421,127,1,0,0,0,1,0,0.0,0.0,0.0,0.0
