timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1630070114780,8000,3251,-1,0
1630070124795,8000,3256,-1,0
1630070134777,8000,3251,-1,0
1630070144786,8000,3256,-1,0
1630070154799,8000,3251,-1,0
1630070164792,8000,3256,-1,0
1630070174841,8000,3256,-1,0
1630070184805,8000,3251,-1,0
1630070194823,8000,3253,-1,0
1630070204826,8000,3256,-1,0
1630070214850,7000,3229,-1,0
1630070224857,8000,3256,-1,0
1630070234868,8000,3256,-1,0
1630070244865,8000,3256,-1,0
1630070254851,8000,3253,-1,0
1630070264906,8000,3253,-1,0
1630070274880,8000,3253,-1,0
1630070284888,8000,3253,-1,0
1630070294917,8000,3253,-1,0
1630070304899,8000,3256,-1,0
1630070314906,8000,3251,-1,0
1630070324918,8000,3251,-1,0
1630070334884,8000,3251,-1,0
1630070344919,8000,3251,-1,0
1630070354922,8000,3251,-1,0
1630070364934,8000,3247,-1,0
1630070374949,8000,3251,-1,0
1630070384933,6500,3216,-1,0
1630070394946,8000,3253,-1,0
1630070404960,8000,3256,-1,0
1630070414982,8000,3253,-1,0
1630070424960,8000,3249,-1,0
1630070452106,6500,3214,-1,0
1630070462113,8000,3253,-1,0
1630070472154,8000,3249,-1,0
1630070482143,8000,3256,-1,0
1630070492127,8000,3249,-1,0
1630070502170,8000,3251,-1,0
1630070512162,8000,3253,-1,0
1630070522143,8000,3249,-1,0
1630070532186,8000,3251,-1,0
1630070542177,7500,3245,-1,0
1630070552173,8000,3249,-1,0
1630070562196,8000,3247,-1,0
1630070572210,8000,3247,-1,0
1630070582210,8000,3249,-1,0
1630070592237,7500,3245,-1,0
1630070602189,8000,3247,-1,0
1630070612215,8000,3247,-1,0
1630070622224,8000,3247,-1,0
1630070632240,7500,3242,-1,0
1630070642261,8000,3249,-1,0
1630070652261,5500,3196,-1,0
1630070662278,8000,3249,-1,0
1630070672274,7000,3234,-1,0
1630070682278,7500,3245,-1,0
1630070692299,8000,3247,-1,0
1630070702293,5500,3198,-1,0
1630070712304,8000,3247,-1,0
1630070722313,7500,3245,-1,0
1630070732340,7500,3245,-1,0
1630070742363,7500,3242,-1,0
1630070752306,7500,3245,-1,0
1630070762326,8000,3247,-1,0
1630070772346,8000,3247,-1,0
1630070782346,7500,3245,-1,0
1630070792380,7500,3245,-1,0
1630070802361,7500,3245,-1,0
1630070812357,5500,3201,-1,0
1630070822368,8000,3247,-1,0
1630070832379,8000,3247,-1,0
1630070842377,7500,3240,-1,0
1630070852393,7500,3242,-1,0
1630070862430,6500,3220,-1,0
1630070872416,7500,3242,-1,0
1630070882396,7500,3242,-1,0
1630070892436,7500,3240,-1,0
1630070902460,7500,3242,-1,0
1630070912416,7500,3238,-1,0
1630070922493,7500,3242,-1,0
1630070932454,7500,3242,-1,0
1630070942454,7500,3240,-1,0
1630070952463,7500,3242,-1,0
1630070962441,7500,3240,-1,0
1630070972513,7500,3238,-1,0
1630070982482,7500,3238,-1,0
1630070992514,7500,3240,-1,0
1630071002546,7500,3240,-1,0
1630071012519,7500,3242,-1,0
1630071022499,7500,3236,-1,0
1630071032532,6500,3218,-1,0
1630071136195,7500,3238,-1,0
1630071155988,0,0,-1,0
1630071155988,7500,3238,-1,0
1630071206418,0,0,-1,0
1630071206418,0,0,-1,0
1630071206418,0,0,-1,0
1630071206418,0,0,-1,0
1630071206418,7500,3236,-1,0
1630071236287,0,0,-1,0
1630071236287,0,0,-1,0
1630071236287,7500,3236,-1,0
1630071246388,7500,3238,-1,0
1630071266134,0,0,-1,0
1630071266150,7500,3236,-1,0
1630071326153,0,0,-1,0
1630071326153,0,0,-1,0
1630071326153,0,0,-1,0
1630071326153,7000,3231,-1,0
1630071326153,0,0,-1,0
1630071326153,0,0,-1,0
1630071366499,7500,3236,-1,0
1630071366499,0,0,-1,0
1630071366499,0,0,-1,0
1630071366499,0,0,-1,0
