trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
259.403947748011,260.4543695950415,-0.3,z,z,1,1.531495873932727,0,0
260.9874305150006,262.15517487202305,0.3,period,period,1,2.150044028065168,1,0
263.18766430101823,264.401151122991,0.1,comma,comma,1,1.9418286429718137,2,0
265.1633627980482,266.26759172498714,0.1,comma,comma,1,1.6858722429024056,3,0
266.8873657139484,268.1341535820393,-0.3,z,z,1,2.053674802999012,4,0
268.9861971619539,270.52171798201744,0.1,comma,comma,1,2.280712650041096,5,0
271.29878338600975,272.3863683360396,0.3,period,period,1,1.6172269089147449,6,0
272.94867768802214,274.319580823998,-0.1,x,x,1,2.100252910051495,7,0
275.08119409903884,276.400138832978,0.1,comma,comma,1,1.992629769956693,8,0
277.11607695999555,278.1335908350302,-0.1,x,x,1,1.7526965599972757,9,0
278.9217260159785,280.10122025804594,-0.1,x,x,1,1.7480294560082257,10,0
280.7180577419931,282.10063025704585,0.3,period,period,1,1.8943917759461328,11,0
282.6530753429979,283.7677948039491,0.3,period,period,1,1.58143902302254,12,0
284.2883349329932,285.554920625058,-0.3,z,z,1,1.867029665969312,13,0
286.2016425890615,287.3011259130435,-0.3,z,z,1,1.6356325150700286,14,0
287.88805207097903,288.9882542740088,-0.1,x,x,1,1.584117069025524,15,0
289.51944356702734,290.721354429028,-0.3,z,z,1,1.7257255249423906,16,0
291.2871803609887,292.4344288719585,0.3,period,period,1,1.6569531440036371,17,0
292.9837814059574,294.2213637960376,-0.3,z,z,1,1.5421842349460348,18,0
294.56584313802887,295.8343297679676,0.1,comma,comma,1,1.646993312984705,19,0
296.2508838999784,297.5547800649656,0.1,comma,comma,1,1.770982322981581,20,0
298.06765998201445,299.2547797609586,-0.1,x,x,1,1.8560420779976996,21,0
299.964579603984,301.1681623880286,-0.3,z,z,1,1.5581489989999682,22,0
301.5657820630586,302.6213057780405,-0.1,x,x,1,1.6938480279641226,23,0
303.2981713289628,304.5009660660289,0.1,comma,comma,1,1.586408078088425,24,0
304.9189069980057,306.25374933099374,0.3,period,period,1,1.7567799349781126,25,0
306.7143961329712,308.00087083200924,-0.1,x,x,1,1.7920499740866944,26,0
308.5502300369553,309.8671807720093,0.1,comma,comma,1,1.8510675559518857,27,0
310.45258617203217,311.5674564980436,-0.3,z,z,1,1.5547820249339566,28,0
312.05335048004054,313.3209651199868,0.3,period,period,1,1.5777422250248492,29,0
313.6648245280376,314.72087222500704,0.3,period,period,1,1.522235613898374,30,0
315.2192439469509,316.32125954004005,-0.1,x,x,1,1.7626880300231278,31,0
317.018858416006,318.200369631988,-0.3,z,z,1,1.6102111919317394,32,0
318.6652693230426,319.90013716800604,0.3,period,period,1,1.6866437030257655,33,0
320.38535544497427,321.65425187698565,-0.1,x,x,1,1.7274372020037845,34,0
322.15009172202554,323.53343035897706,0.1,comma,comma,1,1.9697201490635048,35,0
