timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1630070095421,83,20.0,-173,100,43,0,0,0
1630070096421,83,20.0,-177,100,43,0,0,0
1630070097421,85,20.0,180,100,43,0,0,0
1630070098421,88,20.0,-166,100,43,0,0,0
1630070099421,91,21.0,-166,100,43,0,0,0
1630070100421,93,21.0,-166,100,43,0,0,0
1630070101421,94,20.0,-166,100,43,0,0,0
1630070102421,96,20.0,-166,100,43,0,0,0
1630070103421,94,20.0,-166,100,43,0,0,0
1630070104421,91,20.0,-166,100,43,0,0,0
1630070105421,89,20.0,-166,100,43,0,0,0
1630070106421,88,20.0,-166,100,43,0,0,0
1630070107421,88,19.0,-166,100,43,0,0,0
1630070108421,89,19.0,-166,100,42,0,0,0
1630070109421,90,19.0,-166,100,42,0,0,0
1630070110421,93,19.0,-166,100,42,0,0,0
1630070111421,92,19.0,-167,100,42,0,0,0
1630070112421,92,19.0,-167,100,42,0,0,0
1630070113421,96,19.0,-167,100,42,0,0,0
1630070114421,98,19.0,-167,100,42,0,0,0
1630070115421,98,19.0,-167,100,42,0,0,0
1630070116421,95,19.0,-167,100,42,0,0,0
1630070117421,90,19.0,-167,100,42,0,0,0
1630070118421,90,19.0,-167,100,42,0,0,0
1630070119421,90,20.0,-167,100,42,0,0,0
1630070120421,89,20.0,-167,100,42,0,0,0
1630070121421,92,20.0,-167,100,42,0,0,0
1630070122421,92,20.0,-167,100,42,0,0,0
1630070123421,93,19.0,-167,100,42,0,0,0
1630070124421,93,19.0,-167,100,42,0,0,0
1630070125421,92,19.0,-167,100,42,0,0,0
1630070126421,90,19.0,-167,100,43,0,0,0
1630070127421,89,19.0,-167,100,43,0,0,0
1630070128421,86,19.0,-167,100,43,0,0,0
1630070129421,86,19.0,-167,100,44,0,0,0
1630070130421,87,19.0,-167,100,44,0,0,0
1630070131421,89,19.0,-167,100,44,0,0,0
1630070132421,91,19.0,-167,100,44,0,0,0
1630070133421,90,19.0,-167,100,44,0,0,0
1630070134421,86,19.0,-167,100,45,0,0,0
1630070135421,83,19.0,-167,100,45,0,0,0
1630070136421,80,19.0,-167,100,46,0,0,0
1630070137421,81,20.0,-167,100,47,0,0,0
1630070138421,82,20.0,-167,100,47,0,0,0
1630070139421,83,20.0,-167,100,47,0,0,0
1630070140421,86,20.0,-167,100,47,0,0,0
1630070141421,87,20.0,-167,100,47,0,0,0
1630070142421,88,20.0,-167,100,47,0,0,0
1630070143421,88,20.0,-167,100,47,0,0,0
1630070144421,87,20.0,-167,100,47,0,0,0
1630070145421,88,21.0,-167,100,47,0,0,0
1630070146421,88,21.0,-167,100,48,0,0,0
1630070147421,89,21.0,-167,100,48,0,0,0
1630070148421,89,21.0,-167,100,48,0,0,0
1630070149421,87,21.0,-167,100,48,0,0,0
1630070150421,85,21.0,-167,100,48,0,0,0
1630070151421,84,21.0,-167,100,48,0,0,0
1630070152421,84,21.0,-167,100,49,0,0,0
