timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1630497978424,4.083,80,24.7,215,-7,12,00,0,0
1630497979424,4.083,80,24.7,254,-6,12,00,0,0
1630497980424,4.083,80,24.7,235,-5,12,00,0,0
1630497981424,4.083,80,24.7,254,-2,12,00,0,0
1630497982424,4.083,80,24.8,254,0,12,00,0,0
1630497983424,4.083,80,24.8,195,0,12,00,0,0
1630497984424,4.083,80,24.8,254,0,12,00,0,0
1630497985424,4.083,80,24.9,254,-12,12,00,0,0
1630497986424,4.083,80,24.9,254,0,12,00,0,0
1630497987424,4.083,80,24.9,254,0,12,00,0,0
1630497988424,4.083,80,24.9,254,0,12,00,0,0
1630497989424,4.083,80,24.9,254,0,12,00,0,0
1630497990424,4.083,80,25.0,254,0,12,00,0,0
1630497991424,4.083,80,25.0,190,0,12,00,0,0
1630497992424,4.083,80,25.0,254,0,12,00,0,0
1630497993424,4.083,80,25.0,254,0,12,00,0,0
1630497994424,4.083,80,25.0,254,0,12,00,0,0
1630497995424,4.082,80,25.1,254,0,12,00,0,0
1630497996424,4.082,80,25.1,254,0,12,00,0,0
1630497997424,4.082,80,25.1,254,0,12,00,0,0
1630497998424,4.082,80,25.1,254,0,12,00,0,0
1630497999424,4.082,80,25.1,254,0,12,00,0,0
1630498000424,4.082,80,25.1,254,0,12,00,0,0
1630498001424,4.082,80,25.1,254,0,12,00,0,0
1630498002424,4.082,80,25.1,254,0,12,00,0,0
1630498003424,4.082,80,25.1,254,0,12,00,0,0
1630498004424,4.082,80,25.1,254,0,12,00,0,0
1630498005424,4.082,80,25.1,254,0,12,00,0,0
1630498006424,4.082,80,25.1,254,0,12,00,0,0
1630498007424,4.082,80,25.1,254,0,12,00,0,0
1630498008424,4.082,80,25.1,254,0,12,00,0,0
1630498009424,4.082,80,25.1,254,0,12,00,0,0
1630498010424,4.082,80,25.1,254,0,12,00,0,0
1630498011424,4.082,80,25.1,254,0,12,00,0,0
1630498012424,4.082,80,25.1,254,0,12,00,0,0
1630498013424,4.082,80,25.1,254,0,12,00,0,0
1630498014424,4.082,80,25.1,254,0,12,00,0,0
1630498015424,4.082,80,25.2,254,0,12,00,0,0
1630498016424,4.082,80,25.2,254,0,12,00,0,0
1630498017424,4.082,80,25.2,254,0,12,00,0,0
1630498018424,4.082,80,25.2,254,0,12,00,0,0
1630498019424,4.082,80,25.2,254,0,12,00,0,0
1630498020424,4.082,80,25.2,254,0,12,00,0,0
1630498021424,4.082,80,25.2,254,0,12,00,0,0
1630498022424,4.082,80,25.2,254,0,12,00,0,0
1630498023424,4.082,80,25.3,254,0,12,00,0,0
1630498024424,4.082,80,25.3,254,0,12,00,0,0
1630498025424,4.082,80,25.3,254,0,12,00,0,0
1630498026424,4.082,80,25.3,254,0,12,00,0,0
1630498027424,4.082,80,25.3,254,0,12,00,0,0
1630498028424,4.082,80,25.3,254,0,12,00,0,0
1630498029424,4.082,80,25.3,254,0,12,00,0,0
1630498030424,4.082,80,25.4,254,0,12,00,0,0
1630498031424,4.082,80,25.4,254,0,12,00,0,0
1630498032424,4.082,80,25.4,254,0,12,00,0,0
1630498033424,4.082,80,25.4,254,0,12,00,0,0
1630498034424,4.082,80,25.4,254,0,12,00,0,0
1630498035424,4.082,80,25.4,254,0,12,00,0,0
1630498036424,4.082,80,25.4,254,0,12,00,0,0
1630498037424,4.082,80,25.4,254,0,12,00,0,0
1630498038424,4.082,80,25.4,254,0,12,00,0,0
1630498039424,4.082,80,25.4,254,0,12,00,0,0
1630498040424,4.082,80,25.4,254,0,12,00,0,0
1630498041424,4.082,80,25.5,254,0,12,00,0,0
1630498042424,4.082,80,25.5,254,0,12,00,0,0
1630498043424,4.082,80,25.5,254,0,12,00,0,0
1630498044424,4.082,80,25.5,254,0,12,00,0,0
1630498045424,4.082,80,25.5,254,0,12,00,0,0
1630498046424,4.082,80,25.5,254,0,12,00,0,0
1630498047424,4.082,80,25.5,254,0,12,00,0,0
1630498048424,4.082,80,25.6,254,0,12,00,0,0
1630498049424,4.082,80,25.6,254,0,12,00,0,0
1630498050424,4.082,80,25.6,254,0,12,00,0,0
1630498051424,4.082,80,25.6,254,0,12,00,0,0
1630498052424,4.082,80,25.6,254,0,12,00,0,0
1630498053424,4.082,80,25.7,254,0,12,00,0,0
1630498054424,4.082,80,25.7,254,0,12,00,0,0
1630498055424,4.082,80,25.7,190,0,12,00,0,0
1630498056424,4.082,80,25.7,254,0,12,00,0,0
1630498057424,4.082,80,25.7,254,0,12,00,0,0
1630498058424,4.082,80,25.7,254,0,12,00,0,0
1630498059424,4.082,80,25.7,254,0,12,00,0,0
1630498060424,4.082,80,25.7,254,0,12,00,0,0
1630498061424,4.082,80,25.7,190,0,12,00,0,0
1630498062424,4.082,80,25.8,254,0,12,00,0,0
1630498063424,4.082,80,25.8,254,0,12,00,0,0
1630498064424,4.082,80,25.8,254,0,12,00,0,0
1630498065424,4.082,80,25.8,254,0,12,00,0,0
1630498066424,4.082,80,25.8,254,0,12,00,0,0
1630498067424,4.082,80,25.8,254,0,12,00,0,0
1630498068424,4.082,80,25.8,254,0,12,00,0,0
1630498069424,4.082,80,25.8,254,0,12,00,0,0
1630498070424,4.082,80,25.8,254,0,12,00,0,0
1630498071424,4.082,80,25.8,190,0,12,00,0,0
1630498072424,4.082,80,25.9,254,0,12,00,0,0
1630498073424,4.082,80,25.9,254,0,12,00,0,0
1630498074424,4.082,80,25.9,254,0,12,00,0,0
1630498075424,4.082,80,25.9,254,0,12,00,0,0
1630498076424,4.082,80,25.9,254,0,12,00,0,0
1630498077424,4.082,80,25.9,254,0,12,00,0,0
1630498078424,4.082,80,25.9,254,0,12,00,0,0
1630498079424,4.082,80,25.9,254,0,12,00,0,0
1630498080424,4.082,80,26.0,254,0,12,00,0,0
1630498081424,4.082,80,26.1,254,0,12,00,0,0
1630498082424,4.082,80,26.1,254,0,12,00,0,0
1630498083424,4.082,80,26.1,254,0,12,00,0,0
1630498084424,4.082,80,26.1,254,0,12,00,0,0
1630498085424,4.082,80,26.1,254,0,12,00,0,0
1630498086424,4.082,80,26.1,254,0,12,00,0,0
1630498087424,4.082,80,26.1,254,0,12,00,0,0
1630498088424,4.082,80,26.1,254,0,12,00,0,0
1630498089424,4.082,80,26.1,254,0,12,00,0,0
1630498090424,4.082,80,26.1,254,0,12,00,0,0
1630498091424,4.082,80,26.2,254,0,12,00,0,0
1630498092424,4.082,80,26.2,254,0,12,00,0,0
1630498093424,4.082,80,26.2,254,0,12,00,0,0
1630498094424,4.082,80,26.2,254,0,12,00,0,0
1630498095424,4.082,80,26.2,254,0,12,00,0,0
1630498096424,4.082,80,26.2,254,0,12,00,0,0
1630498097424,4.082,80,26.2,254,0,12,00,0,0
1630498098424,4.082,80,26.2,254,0,12,00,0,0
1630498099424,4.082,80,26.2,254,0,12,00,0,0
1630498100424,4.082,80,26.2,254,0,12,00,0,0
1630498101424,4.082,80,26.2,254,0,12,00,0,0
1630498102424,4.082,80,26.2,254,0,12,00,0,0
1630498103424,4.082,80,26.2,254,0,12,00,0,0
1630498104424,4.082,80,26.2,254,0,12,00,0,0
1630498105424,4.082,80,26.2,190,0,12,00,0,0
1630498106424,4.082,80,26.2,190,0,12,00,0,0
1630498107424,4.082,80,26.2,254,0,12,00,0,0
1630498108424,4.082,80,26.2,254,0,12,00,0,0
1630498109424,4.082,80,26.2,254,0,12,00,0,0
1630498110424,4.082,80,26.3,254,0,12,00,0,0
1630498111424,4.082,80,26.3,254,0,12,00,0,0
1630498112424,4.082,80,26.3,254,0,12,00,0,0
1630498113424,4.082,80,26.3,254,0,12,00,0,0
1630498114424,4.082,80,26.3,254,0,12,00,0,0
1630498115424,4.082,80,26.3,254,0,12,00,0,0
1630498116424,4.082,80,26.3,254,0,12,00,0,0
1630498117424,4.082,80,26.4,254,0,12,00,0,0
1630498118424,4.082,80,26.4,254,0,12,00,0,0
1630498119424,4.082,80,26.4,254,0,12,00,0,0
1630498120424,4.082,80,26.4,254,0,12,00,0,0
1630498121424,4.082,80,26.4,254,0,12,00,0,0
1630498122424,4.082,80,26.4,254,0,12,00,0,0
1630498123424,4.082,80,26.4,254,0,12,00,0,0
1630498124424,4.082,80,26.4,254,0,12,00,0,0
1630498125424,4.082,80,26.4,190,0,12,00,0,0
1630498126424,4.082,80,26.4,254,0,12,00,0,0
1630498127424,4.082,80,26.4,254,0,12,00,0,0
1630498128424,4.082,80,26.5,254,0,12,00,0,0
1630498129424,4.082,80,26.5,254,0,12,00,0,0
1630498130424,4.082,80,26.5,254,0,12,00,0,0
1630498131424,4.082,80,26.5,254,0,12,00,0,0
1630498132424,4.082,80,26.5,254,0,12,00,0,0
1630498133424,4.082,80,26.5,254,0,12,00,0,0
1630498134424,4.082,80,26.5,254,0,12,00,0,0
1630498135424,4.082,80,26.6,254,0,12,00,0,0
1630498136424,4.082,80,26.6,254,0,12,00,0,0
1630498137424,4.082,80,26.6,254,0,12,00,0,0
1630498138424,4.082,80,26.7,254,0,12,00,0,0
1630498139424,4.082,80,26.7,254,0,12,00,0,0
1630498140424,4.082,80,26.7,254,0,12,00,0,0
1630498141424,4.082,80,26.7,254,0,12,00,0,0
1630498142424,4.082,80,26.7,254,0,12,00,0,0
1630498143424,4.082,80,26.7,254,0,12,00,0,0
1630498144424,4.082,80,26.7,254,0,12,00,0,0
1630498145424,4.082,80,26.7,254,0,12,00,0,0
1630498146424,4.082,80,26.7,254,0,12,00,0,0
1630498147424,4.082,80,26.7,254,0,12,00,0,0
1630498148424,4.082,80,26.7,254,0,12,00,0,0
1630498149424,4.082,80,26.7,254,0,12,00,0,0
1630498150424,4.082,80,26.7,254,0,12,00,0,0
1630498151424,4.082,80,26.7,254,0,12,00,0,0
1630498152424,4.082,80,26.7,254,0,12,00,0,0
1630498153424,4.082,80,26.7,254,0,12,00,0,0
1630498154424,4.082,80,26.7,254,0,12,00,0,0
1630498155424,4.082,80,26.7,254,0,12,00,0,0
1630498156424,4.082,80,26.7,254,0,12,00,0,0
1630498157424,4.082,80,26.8,254,0,12,00,0,0
1630498158424,4.082,80,26.8,254,0,12,00,0,0
1630498159424,4.082,80,26.8,254,0,12,00,0,0
1630498160424,4.082,80,26.8,254,1,12,00,0,0
1630498161424,4.082,80,26.8,254,0,12,00,0,0
1630498162424,4.082,80,26.8,254,0,12,00,0,0
1630498163424,4.082,80,26.8,254,0,12,00,0,0
1630498164424,4.082,80,26.8,254,0,12,00,0,0
1630498165424,4.082,80,26.8,254,0,12,00,0,0
1630498166424,4.082,80,26.9,254,0,12,00,0,0
1630498167424,4.082,80,26.9,254,1,12,00,0,0
1630498168424,4.082,80,26.9,254,0,12,00,0,0
1630498169424,4.082,80,27.0,254,0,12,00,0,0
