timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1630497978424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497979424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497980424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497981424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497982424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497983424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497984424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497985424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497986424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497987424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497988424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497989424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497990424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497991424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497992424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497993424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497994424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497995424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497996424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497997424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497998424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630497999424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498000424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498001424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498002424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498003424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498004424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498005424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498006424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498007424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498008424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498009424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498010424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498011424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498012424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498013424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498014424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498015424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498016424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498017424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498018424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498019424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498020424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498021424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498022424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498023424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498024424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498025424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498026424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498027424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498028424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498029424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498030424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498031424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498032424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498033424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498034424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498035424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498036424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498037424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498038424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498039424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498040424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498041424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498042424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498043424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498044424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498045424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498046424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498047424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498048424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498049424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498050424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498051424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498052424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498053424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498054424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498055424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498056424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498057424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498058424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498059424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498060424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498061424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498062424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498063424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498064424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498065424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498066424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498067424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498068424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498069424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498070424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498071424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498072424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498073424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498074424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498075424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498076424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498077424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498078424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498079424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498080424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498081424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498082424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498083424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498084424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498085424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498086424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498087424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498088424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498089424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498090424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498091424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498092424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498093424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498094424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498095424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498096424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498097424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498098424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498099424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498100424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498101424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498102424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498103424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498104424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498105424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498106424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498107424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498108424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498109424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498110424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498111424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498112424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498113424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498114424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498115424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498116424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498117424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498118424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498119424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498120424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498121424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498122424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498123424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498124424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498125424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498126424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498127424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498128424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498129424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498130424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498131424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498132424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498133424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498134424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498135424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498136424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498137424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498138424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498139424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498140424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498141424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498142424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498143424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498144424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498145424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498146424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498147424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498148424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498149424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498150424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1630498151424,248,0,0,0,0,0,0,0.0,0.0,0.0,0.0
