utcTime,eventMarker
1630497944035,start_experiment
1630497978000,start_baseline
1630498158000,end_baseline
1630498168000,submit_survey
1630498175000,start_crt
1630498242000,start_nback
1630498346000,start_activity
1630498524000,end_activity
1630498557000,submit_survey
1630498562000,start_crt
1630498631000,start_nback
1630499007000,start_fatigue
1630499249000,end_fatigue
1630499256000,submit_survey
1630499260000,start_crt
1630499328000,start_nback
1630499378000,end_session
