trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
230.9080353,232.3037477,0.3,period,period,1,1.810802515,0,0
232.7578912,233.9232611,-0.3,z,z,1,1.592851253,1,0
234.387,235.7712504,0.3,period,period,1,1.676675796,2,0
236.1022486,237.2374807,-0.1,x,x,1,1.561353895,3,0
237.7026602,238.9046626,0.1,comma,comma,1,1.447878162,4,0
239.1879777,240.6712989,-0.3,z,z,1,1.782465834,5,0
240.9995139,242.1913573,0.1,comma,comma,1,1.535827081,6,0
242.5662377,243.6709356,0.3,period,period,1,1.458122471,7,0
244.057272,245.1043216,0.3,period,comma,0,1.465040592,8,0
245.5555923,246.5711323,-0.1,x,x,1,1.481598151,9,0
247.0667909,248.336784,0.3,period,period,1,1.60148239,10,0
248.7013751,249.8564878,0.1,comma,comma,1,1.459798766,11,0
250.2059966,251.4247493,-0.1,x,x,1,1.533227446,12,0
251.7909972,252.8032833,0.1,comma,comma,1,1.464106253,13,0
253.287263,254.5913165,-0.3,z,z,1,1.674571692,14,0
254.998896,256.2914709,-0.3,z,z,1,1.789021509,15,0
256.8192954,257.9375857,-0.1,x,x,1,1.662383045,16,0
258.5199632,259.6704432,0.1,comma,comma,1,1.553765389,17,0
260.1208493,261.5905358,-0.3,z,z,1,1.857747764,18,0
262.0220319,263.337009,0.3,period,period,1,1.677433133,19,0
263.7358959,264.8699583,-0.1,x,x,1,1.665538757,20,0
265.4339192,266.6369834,0.1,comma,comma,1,1.528377707,21,0
267.004115,268.3370206,-0.3,z,z,1,1.697219178,22,0
268.7360617,269.9577071,-0.1,x,x,1,1.831090988,23,0
270.599243,271.837508,-0.1,x,x,1,1.642869009,24,0
272.2880731,273.5364791,0.1,comma,comma,1,1.554952946,25,0
273.8856864,275.1034266,0.3,period,period,1,1.50424929,26,0
275.4198246,276.4373723,-0.1,x,x,1,1.340030994,27,0
276.8056458,277.9039846,-0.1,x,x,1,1.452230297,28,0
278.2894681,279.3237916,-0.3,z,z,1,1.382447251,29,0
279.721006,280.7908531,0.1,comma,comma,1,1.458749988,30,0
281.2202323,282.4575768,0.3,period,period,1,1.681468433,31,0
282.9381569,284.0576586,-0.3,z,z,1,1.615437867,32,0
284.5897575,285.7574127,0.1,comma,comma,1,1.45571916,33,0
286.0881735,287.1371348,-0.3,z,z,1,1.526289886,34,0
287.6541259,289.0372235,0.3,period,period,1,1.707372961,35,0
618.1860921,619.4820028,0.3,period,period,1,1.942877319,0,1
620.1668325,621.5012614,-0.1,x,x,1,1.806138883,1,1
622.0229749,623.1698918,0.1,comma,comma,1,1.493877229,2,1
623.5691535,624.7819763,0.1,comma,comma,1,1.553633356,3,1
625.164658,626.3697805,0.1,comma,comma,1,1.562007296,4,1
626.7688553,627.8492624,-0.1,x,x,1,1.497719162,5,1
628.2987493,629.3495265,-0.1,x,x,1,1.444855477,6,1
629.7800327,630.8824053,-0.1,x,x,1,1.459446175,7,1
631.2781291,632.502882,0.1,comma,comma,1,1.526359155,8,1
632.844472,634.2029227,0.1,comma,comma,1,1.819937523,9,1
634.7009824,635.9362673,0.1,comma,comma,1,1.540242282,10,1
636.2775002,637.4362113,0.3,period,period,1,1.5457823,11,1
637.8638764,639.0362778,-0.1,x,x,1,1.453352891,12,1
639.3690635,640.6692003,0.3,period,period,1,1.780064202,13,1
641.2002407,642.3824502,-0.1,x,x,1,1.448722281,14,1
642.6779609,643.8489936,-0.3,z,z,1,1.584080126,15,1
644.2989858,645.5026898,0.3,period,comma,0,1.493989498,16,1
645.8337184,646.9361073,-0.3,z,z,1,1.663162912,17,1
647.5308042,648.7491187,-0.3,z,z,1,1.652051942,18,1
649.2322627,650.6355973,0.3,period,period,1,1.891420033,19,1
651.1659992,652.6157826,-0.3,z,z,1,1.777604502,20,1
652.9787811,654.1489729,0.1,comma,comma,1,1.710657776,21,1
654.7325958,656.1357375,-0.3,z,z,1,1.778869137,22,1
656.5436537,657.6816127,-0.1,x,x,1,1.599793889,23,1
658.1765404,659.6486865,0.3,period,period,1,1.832784941,24,1
660.047309,661.4155113,0.1,comma,comma,1,1.802954023,25,1
661.8998976,662.9487378,-0.1,x,x,1,1.400204546,26,1
663.3341724,664.5358571,0.3,period,period,1,1.541915766,27,1
664.9110521,666.20233,-0.3,z,z,1,1.643938776,28,1
666.59904,667.7690164,-0.1,x,x,1,1.499842307,29,1
668.1304778,669.2478821,0.3,period,period,1,1.430404913,30,1
669.6019935,671.0148229,0.3,period,period,1,1.864795959,31,1
671.4999944,672.7154078,-0.3,z,z,1,1.570714701,32,1
673.1122337,674.3820418,0.1,comma,comma,1,1.684342646,33,1
674.831345,675.8820625,-0.3,z,x,0,1.448633495,34,1
676.3098492,677.5356951,-0.3,z,z,1,1.865707478,35,1
1138.920846,1140.147233,0.3,period,period,1,1.629894333,0,2
1140.598223,1141.733016,-0.3,z,z,1,1.51145997,1,2
1142.14382,1143.412997,-0.3,z,z,1,1.710862369,2,2
1143.897108,1145.313939,0.1,comma,comma,1,1.883487547,3,2
1145.832677,1147.01293,-0.3,z,z,1,1.555995287,4,2
1147.428947,1148.580351,0.3,period,period,1,1.589562228,5,2
1149.065492,1150.446618,-0.3,z,z,1,1.633820007,6,2
1150.733053,1152.100899,0.1,comma,comma,1,1.734278887,7,2
1152.497535,1153.634184,-0.1,x,x,1,1.575680373,8,2
1154.111427,1155.446483,-0.3,z,z,1,1.730762534,9,2
1155.877546,1157.23408,0.1,comma,comma,1,1.634496931,10,2
1157.544068,1158.734063,-0.1,x,x,1,1.549944166,11,2
1159.130693,1160.180192,0.1,comma,comma,1,1.360406003,12,2
1160.531525,1161.765241,-0.1,x,x,1,1.707242635,13,2
1162.281138,1163.66572,-0.3,z,z,1,1.849663837,14,2
1164.16072,1165.465243,-0.3,z,z,1,1.77791722,15,2
1165.975926,1167.265498,0.3,period,period,1,1.810888494,16,2
1167.832133,1169.146083,0.1,comma,comma,1,1.687393931,17,2
1169.562931,1170.865265,-0.1,x,x,1,1.758516133,18,2
1171.360084,1172.598684,-0.3,z,z,1,1.590351937,19,2
1172.992335,1174.333867,-0.1,x,x,1,1.862956076,20,2
1174.897553,1176.413519,-0.1,x,x,1,1.998753674,21,2
1176.931564,1178.400325,-0.1,x,x,1,1.897633084,22,2
1178.862741,1179.979966,-0.1,x,x,1,1.559220352,23,2
1180.464051,1181.700484,-0.3,z,z,1,1.604940548,24,2
1182.11057,1183.266747,0.3,period,period,1,1.630242706,25,2
1183.777582,1185.033581,0.1,comma,comma,1,1.577386565,26,2
1185.397513,1186.600135,0.3,period,period,1,1.59231904,27,2
1187.029953,1188.146564,0.3,period,period,1,1.555704082,28,2
1188.631648,1189.713107,0.3,period,period,1,1.409974615,29,2
1190.075117,1191.266757,0.1,comma,comma,1,1.542729333,30,2
1191.663754,1192.912704,0.1,comma,comma,1,1.654876946,31,2
1193.36662,1194.579921,0.3,period,period,1,1.654858043,32,2
1195.062023,1196.333622,-0.1,x,x,1,1.565289275,33,2
1196.663699,1197.812318,0.3,period,period,1,1.628536342,34,2
1198.33079,1199.378996,0.1,comma,comma,1,1.492348998,35,2
