timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1629724800445,66,12.0,-166,100,56,0,0,0
1629724801445,67,12.0,-166,100,56,0,0,0
1629724802445,66,12.0,-166,100,56,0,0,0
1629724803445,64,12.0,-166,100,56,0,0,0
1629724804445,64,12.0,-166,100,56,0,0,0
1629724805445,68,12.0,-167,100,56,0,0,0
1629724806445,70,12.0,-167,100,56,0,0,0
1629724807445,69,12.0,-166,100,56,0,0,0
1629724808445,66,12.0,-166,100,56,0,0,0
1629724809445,63,12.0,-166,100,56,0,0,0
1629724810445,62,12.0,-166,100,56,0,0,0
1629724811445,63,12.0,-166,100,56,0,0,0
1629724812445,66,12.0,-166,100,56,0,0,0
1629724813445,65,12.0,-166,100,56,0,0,0
1629724814445,63,12.0,-166,100,57,0,0,0
1629724815445,61,12.0,-166,100,57,0,0,0
1629724816445,60,12.0,-166,100,58,0,0,0
1629724817445,61,12.0,-166,100,58,0,0,0
1629724818445,63,12.0,-166,100,58,0,0,0
1629724819445,65,12.0,-166,100,58,0,0,0
1629724820445,65,12.0,-166,100,58,0,0,0
1629724821445,63,13.0,-166,100,58,0,0,0
1629724822445,61,13.0,-166,100,59,0,0,0
1629724823445,60,13.0,-166,100,59,0,0,0
1629724824445,60,13.0,-166,100,59,0,0,0
1629724825445,63,13.0,-166,100,59,0,0,0
1629724826445,64,13.0,-166,100,59,0,0,0
1629724827445,64,13.0,-166,100,59,0,0,0
1629724828445,62,13.0,-166,100,60,0,0,0
1629724829445,60,13.0,-166,100,60,0,0,0
1629724830445,59,13.0,-166,100,61,0,0,0
1629724831445,59,12.0,-166,100,61,0,0,0
1629724832445,60,12.0,-166,100,61,0,0,0
1629724833445,64,12.0,-166,100,61,0,0,0
1629724834445,67,12.0,-166,100,61,0,0,0
1629724835445,67,12.0,-166,100,61,0,0,0
1629724836445,65,12.0,-166,100,61,0,0,0
1629724837445,63,12.0,-166,100,62,0,0,0
1629724838445,61,12.0,-166,100,62,0,0,0
1629724839445,62,12.0,-166,100,62,0,0,0
1629724840445,64,12.0,-166,100,62,0,0,0
1629724841445,66,11.0,-167,100,62,0,0,0
1629724842445,65,11.0,-166,100,62,0,0,0
1629724843445,62,11.0,-166,100,62,0,0,0
1629724844445,61,11.0,-166,100,63,0,0,0
1629724845445,60,11.0,-166,100,63,0,0,0
1629724846445,62,11.0,-166,100,63,0,0,0
1629724847445,65,11.0,-166,100,63,0,0,0
1629724848445,65,11.0,-166,100,63,0,0,0
1629724849445,63,11.0,-166,100,63,0,0,0
1629724850445,62,11.0,-166,100,63,0,0,0
1629724851445,61,10.0,-166,100,63,0,0,0
1629724852445,62,10.0,-166,100,63,0,0,0
1629724853445,65,10.0,-166,100,63,0,0,0
1629724854445,66,10.0,-166,100,63,0,0,0
1629724855445,64,10.0,-166,100,64,0,0,0
1629724856445,62,10.0,-166,100,64,0,0,0
1629724857445,61,10.0,-166,100,64,0,0,0
1629724858445,64,10.0,-166,100,64,0,0,0
1629724859445,66,10.0,-166,100,64,0,0,0
1629724860445,65,10.0,-166,100,64,0,0,0
1629724861445,63,10.0,-166,100,64,0,0,0
1629724862445,61,10.0,-166,100,64,0,0,0
1629724863445,60,10.0,-166,100,65,0,0,0
1629724864445,62,10.0,-166,100,65,0,0,0
1629724865445,64,10.0,-166,100,65,0,0,0
1629724866445,64,10.0,-166,100,65,0,0,0
1629724867445,63,10.0,-166,100,65,0,0,0
1629724868445,61,10.0,-166,100,65,0,0,0
1629724869445,63,10.0,-166,100,65,0,0,0
1629724870445,66,10.0,-166,100,65,0,0,0
1629724871445,67,10.0,-166,100,65,0,0,0
1629724872445,65,10.0,-166,100,65,0,0,0
1629724873445,62,10.0,-166,100,65,0,0,0
1629724874445,61,10.0,-166,100,65,0,0,0
1629724875445,63,10.0,-166,100,65,0,0,0
1629724876445,66,10.0,-166,100,65,0,0,0
1629724877445,66,10.0,-166,100,65,0,0,0
1629724878445,64,10.0,-166,100,66,0,0,0
1629724879445,63,10.0,-166,100,66,0,0,0
1629724880445,63,10.0,-166,100,66,0,0,0
1629724881445,65,10.0,-166,100,66,0,0,0
1629724882445,68,10.0,-166,100,66,0,0,0
1629724883445,67,10.0,-166,100,66,0,0,0
1629724884445,65,10.0,-166,100,66,0,0,0
1629724885445,63,10.0,-166,100,66,0,0,0
1629724886445,63,10.0,-166,100,66,0,0,0
1629724887445,66,10.0,-166,100,66,0,0,0
1629724888445,67,10.0,-166,100,66,0,0,0
1629724889445,65,10.0,-166,100,66,0,0,0
1629724890445,63,10.0,-166,100,66,0,0,0
1629724891445,62,10.0,-166,100,66,0,0,0
1629724892445,64,10.0,-166,100,66,0,0,0
1629724893445,66,10.0,-166,100,65,0,0,0
1629724894445,66,10.0,-166,100,65,0,0,0
1629724895445,64,10.0,-166,100,65,0,0,0
1629724896445,62,10.0,-166,100,65,0,0,0
1629724897445,62,10.0,-166,100,65,0,0,0
1629724898445,64,10.0,-166,100,64,0,0,0
1629724899445,66,10.0,-166,100,64,0,0,0
1629724900445,66,10.0,-166,100,64,0,0,0
1629724901445,64,10.0,-166,100,64,0,0,0
1629724902445,63,10.0,-166,100,63,0,0,0
1629724903445,64,10.0,-166,100,63,0,0,0
1629724904445,67,10.0,-166,100,63,0,0,0
1629724905445,67,10.0,-166,100,62,0,0,0
1629724906445,65,10.0,-166,100,63,0,0,0
1629724907445,64,10.0,-166,100,62,0,0,0
1629724908445,64,10.0,-166,100,62,0,0,0
1629724909445,67,10.0,-166,100,62,0,0,0
1629724910445,68,10.0,-166,100,62,0,0,0
1629724911445,66,10.0,-166,100,62,0,0,0
1629724912445,64,10.0,-166,100,62,0,0,0
1629724913445,62,10.0,-166,100,62,0,0,0
1629724914445,61,10.0,-166,100,62,0,0,0
1629724915445,64,10.0,-166,100,62,0,0,0
1629724916445,65,10.0,-166,100,61,0,0,0
