timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1629724800445,4.09,81,27.6,254,0,12,00,0,0
1629724801445,4.09,81,27.6,254,0,12,00,0,0
1629724802445,4.09,81,27.6,254,0,12,00,0,0
1629724803445,4.09,81,27.6,215,0,12,00,0,0
1629724804445,4.09,81,27.6,254,0,12,00,0,0
1629724805445,4.09,81,27.6,254,0,12,00,0,0
1629724806445,4.09,81,27.6,170,0,12,00,0,0
1629724807445,4.09,81,27.6,254,0,12,00,0,0
1629724808445,4.089,81,27.6,254,0,12,00,0,0
1629724809445,4.089,81,27.6,235,0,12,00,0,0
1629724810445,4.089,81,27.6,254,0,12,00,0,0
1629724811445,4.089,81,27.6,254,0,12,00,0,0
1629724812445,4.089,81,27.6,235,-8,12,00,0,0
1629724813445,4.089,81,27.6,175,0,12,00,0,0
1629724814445,4.089,81,27.6,215,0,12,00,0,0
1629724815445,4.089,81,27.6,150,0,12,00,0,0
1629724816445,4.089,81,27.7,170,0,12,00,0,0
1629724817445,4.089,81,27.7,254,0,12,00,0,0
1629724818445,4.089,81,27.7,254,-2,12,00,0,0
1629724819445,4.089,81,27.8,195,0,12,00,0,0
1629724820445,4.089,81,27.8,235,0,12,00,0,0
1629724821445,4.089,81,27.8,254,0,12,00,0,0
1629724822445,4.089,81,27.8,215,0,12,00,0,0
1629724823445,4.089,81,27.8,254,-5,12,00,0,0
1629724824445,4.089,81,27.8,254,0,12,00,0,0
1629724825445,4.089,81,27.8,254,0,12,00,0,0
1629724826445,4.089,81,27.8,254,0,12,00,0,0
1629724827445,4.088,81,27.8,254,-18,12,00,0,0
1629724828445,4.088,81,27.8,254,0,12,00,0,0
1629724829445,4.088,81,27.8,254,0,12,00,0,0
1629724830445,4.088,81,27.8,155,0,12,00,0,0
1629724831445,4.088,81,27.8,254,0,12,00,0,0
1629724832445,4.088,81,27.8,254,0,12,00,0,0
1629724833445,4.088,81,27.8,235,0,12,00,0,0
1629724834445,4.088,81,27.8,254,0,12,00,0,0
1629724835445,4.088,81,27.8,254,0,12,00,0,0
1629724836445,4.088,81,27.8,254,0,12,00,0,0
1629724837445,4.088,81,27.8,195,-3,12,00,0,0
1629724838445,4.088,81,27.8,215,0,12,00,0,0
1629724839445,4.088,81,27.8,254,0,12,00,0,0
1629724840445,4.088,81,27.8,155,0,12,00,0,0
1629724841445,4.088,81,27.8,195,0,12,00,0,0
1629724842445,4.088,81,27.8,254,0,12,00,0,0
1629724843445,4.088,81,27.8,254,0,12,00,0,0
1629724844445,4.088,81,27.8,195,0,12,00,0,0
1629724845445,4.088,81,27.8,254,0,12,00,0,0
1629724846445,4.088,81,27.9,254,0,12,00,0,0
1629724847445,4.088,81,27.9,254,0,12,00,0,0
1629724848445,4.088,81,27.9,254,0,12,00,0,0
1629724849445,4.088,81,27.9,254,0,12,00,0,0
1629724850445,4.088,81,27.9,254,0,12,00,0,0
1629724851445,4.088,81,27.9,190,0,12,00,0,0
1629724852445,4.088,81,27.9,235,0,12,00,0,0
1629724853445,4.088,81,27.9,170,-8,12,00,0,0
1629724854445,4.088,81,27.9,55,0,12,00,0,0
1629724855445,4.088,81,27.9,155,0,12,00,0,0
1629724856445,4.088,81,28.0,254,0,12,00,0,0
1629724857445,4.088,81,28.0,254,0,12,00,0,0
1629724858445,4.088,81,28.0,254,0,12,00,0,0
1629724859445,4.088,81,28.0,254,-14,12,00,0,0
1629724860445,4.088,81,28.0,254,0,12,00,0,0
1629724861445,4.088,81,28.0,254,0,12,00,0,0
1629724862445,4.088,81,28.0,254,0,12,00,0,0
1629724863445,4.088,81,28.0,175,0,12,00,0,0
1629724864445,4.088,81,28.0,254,0,12,00,0,0
1629724865445,4.088,81,28.1,195,0,12,00,0,0
1629724866445,4.088,81,28.1,254,0,12,00,0,0
1629724867445,4.088,81,28.1,195,0,12,00,0,0
1629724868445,4.088,81,28.1,195,0,12,00,0,0
1629724869445,4.088,81,28.1,254,0,12,00,0,0
1629724870445,4.088,81,28.1,215,0,12,00,0,0
1629724871445,4.088,81,28.1,195,0,12,00,0,0
1629724872445,4.088,81,28.1,235,0,12,00,0,0
1629724873445,4.088,81,28.1,175,0,12,00,0,0
1629724874445,4.088,81,28.1,235,0,12,00,0,0
1629724875445,4.088,81,28.1,215,0,12,00,0,0
1629724876445,4.088,81,28.1,135,0,12,00,0,0
1629724877445,4.088,81,28.1,215,0,12,00,0,0
1629724878445,4.088,81,28.1,175,0,12,00,0,0
1629724879445,4.088,81,28.1,254,0,12,00,0,0
1629724880445,4.088,81,28.1,215,0,12,00,0,0
1629724881445,4.088,81,28.1,254,0,12,00,0,0
1629724882445,4.088,81,28.1,195,0,12,00,0,0
