timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629724807044,1000,3003,-1,0
1629724817070,1000,3011,-1,0
1629724827105,1000,3007,-1,0
1629724837108,1000,2989,-1,0
1629724847124,1000,3011,-1,0
1629724857087,1000,3011,-1,0
1629724946822,1000,3009,-1,0
1629724956854,1000,3009,-1,0
1629724966835,1000,3003,-1,0
1629724976856,1000,3011,-1,0
1629724986866,1000,3011,-1,0
1629724996861,1000,3009,-1,0
1629725006916,1000,3007,-1,0
1629725016943,1000,3011,-1,0
1629725026924,1000,3011,-1,0
1629725036923,1000,3005,-1,0
1629725046896,1000,3009,-1,0
1629725056892,1000,3007,-1,0
1629725066923,1000,3007,-1,0
1629725076918,1000,3011,-1,0
1629725086937,1000,3014,-1,0
1629725096901,1000,3009,-1,0
1629725107005,1000,3009,-1,0
1629725116923,1000,3009,-1,0
1629725126976,1000,3009,-1,0
1629725136950,1000,3011,-1,0
1629725146978,1000,3011,-1,0
1629725156977,1000,3007,-1,0
1629725167001,1000,3007,-1,0
1629725176987,1000,3009,-1,0
1629725186988,1000,3003,-1,0
1629725197009,1000,3005,-1,0
1629725206989,1000,2981,-1,0
1629725216996,1000,3007,-1,0
1629725226992,1000,3005,-1,0
1629725237041,1000,3007,-1,0
1629725247024,1000,3005,-1,0
1629725257036,1000,3005,-1,0
1629725267039,1000,3003,-1,0
1629725277023,1000,3007,-1,0
1629725287008,1000,3007,-1,0
1629725297025,1000,3005,-1,0
1629725307126,1000,2996,-1,0
1629725317043,1000,3005,-1,0
1629725327042,1000,3005,-1,0
1629725337044,1000,3007,-1,0
1629725347082,1000,3007,-1,0
1629725357057,1000,2981,-1,0
1629725367081,1000,2989,-1,0
1629725377088,1000,3003,-1,0
1629725387099,1000,3005,-1,0
1629725397127,1000,3005,-1,0
1629725407099,1000,3003,-1,0
1629725417130,1000,3000,-1,0
1629725427098,1000,3000,-1,0
1629725437120,1000,3000,-1,0
1629725447136,1000,3000,-1,0
1629725457122,1000,3003,-1,0
1629725467122,1000,3003,-1,0
1629725477177,1000,2994,-1,0
1629725487170,1000,3000,-1,0
1629725497195,1000,2998,-1,0
1629725507214,1000,3003,-1,0
1629725517192,1000,2998,-1,0
1629725527187,1000,3000,-1,0
1629725537197,1000,3003,-1,0
1629725547162,1000,3003,-1,0
1629725557228,1000,2998,-1,0
1629725567208,1000,3003,-1,0
1629725577249,1000,2998,-1,0
1629725587257,1000,2998,-1,0
1629725597247,1000,2998,-1,0
1629725607227,1000,2998,-1,0
1629725617258,1000,2992,-1,0
1629725627223,1000,2996,-1,0
1629725637275,1000,2998,-1,0
1629725647301,1000,3000,-1,0
1629725657312,1000,2985,-1,0
1629725667281,1000,2998,-1,0
1629725677289,1000,2996,-1,0
1629725687289,1000,2998,-1,0
1629725697318,1000,2992,-1,0
1629725707368,1000,2998,-1,0
1629725717346,1000,2996,-1,0
1629725727326,1000,2996,-1,0
1629725737372,1000,2996,-1,0
1629725747330,1000,2992,-1,0
1629725757358,1000,2996,-1,0
1629725767377,1000,2998,-1,0
1629725777357,1000,2998,-1,0
1629725787378,1000,2961,-1,0
1629725797381,1000,2998,-1,0
1629725807421,1000,2994,-1,0
1629725817398,1000,2994,-1,0
1629725827431,1000,2992,-1,0
1629725837421,1000,2989,-1,0
1629725847416,1000,2994,-1,0
1629725857404,1000,2994,-1,0
1629725867455,1000,2961,-1,0
1629725877498,1000,2994,-1,0
1629725887454,1000,2994,-1,0
1629725897454,1000,2996,-1,0
1629725907468,1000,2996,-1,0
1629725917485,1000,2989,-1,0
1629725927484,1000,2996,-1,0
1629725937492,2500,3084,-1,0
1629725947452,1000,2996,-1,0
1629725957525,1000,2989,-1,0
1629725967498,1000,2994,-1,0
1629725987559,1000,2994,-1,0
1629725997513,1000,2996,-1,0
1629726007586,1000,2996,-1,0
1629726017543,1000,2989,-1,0
1629726027542,1000,2967,-1,0
1629726037547,1000,2994,-1,0
1629726047551,1000,2994,-1,0
1629726057597,1000,2992,-1,0
1629726085434,1000,2992,-1,0
1629726095433,1000,2981,-1,0
1629726105416,1000,2994,-1,0
1629726115456,1000,2989,-1,0
1629726125443,1000,2992,-1,0
1629726135482,1000,2996,-1,0
1629726145464,1000,2985,-1,0
1629726155457,1000,2987,-1,0
1629726165473,1000,2989,-1,0
1629726175487,1000,2992,-1,0
1629726185476,1000,2994,-1,0
1629726195490,1000,2994,-1,0
1629726205526,1000,2994,-1,0
1629726215532,1000,2992,-1,0
1629726225538,1000,2981,-1,0
1629726235519,1000,2989,-1,0
1629726245584,1000,2989,-1,0
1629726255545,1000,2994,-1,0
1629726265561,1000,2989,-1,0
1629726275554,1000,2992,-1,0
1629726285569,1000,2992,-1,0
1629726295596,1000,2989,-1,0
1629726305560,1000,2987,-1,0
1629726315615,1000,2989,-1,0
1629726325578,1000,2989,-1,0
1629726335605,1000,2987,-1,0
1629726345591,1000,2987,-1,0
1629726355607,1000,2989,-1,0
1629726375607,1000,2987,-1,0
1629726385625,1000,2989,-1,0
1629726395629,1000,2987,-1,0
1629726405675,1000,2989,-1,0
1629726415636,1000,2978,-1,0
1629726425632,1000,2987,-1,0
1629726435649,1000,2963,-1,0
1629726455720,1000,2981,-1,0
1629726465699,1000,2985,-1,0
1629726475696,1000,2985,-1,0
1629726485732,1000,2987,-1,0
1629726495665,1000,2985,-1,0
1629726505751,1000,2989,-1,0
1629726515712,1000,2985,-1,0
