timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1629724800445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724801445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724802445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724803445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724804445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724805445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724806445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724807445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724808445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724809445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724810445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724811445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724812445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724813445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724814445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724815445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724816445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724817445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724818445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724819445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724820445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724821445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724822445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724823445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724824445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724825445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724826445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
1629724827445,678,0,1,0,0,2,0,0.0,0.0,0.0,0.0
