timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1629795340446,4.136,89,29.8,254,0,7,00,0,0
1629795341446,4.136,89,29.8,254,0,7,00,0,0
1629795342446,4.136,89,29.8,254,1,7,00,0,0
1629795343446,4.136,89,29.8,254,0,7,00,0,0
1629795344446,4.136,89,29.8,254,0,7,00,0,0
1629795345446,4.136,89,29.8,254,0,7,00,0,0
1629795346446,4.136,89,29.8,254,8,7,00,0,0
1629795347446,4.136,89,29.8,254,0,7,00,0,0
1629795348446,4.136,89,29.8,254,0,7,00,0,0
1629795349446,4.136,89,29.8,254,0,7,00,0,0
1629795350446,4.136,89,29.8,254,0,7,00,0,0
1629795351446,4.136,89,29.8,254,0,7,00,0,0
1629795352446,4.136,89,29.8,254,3,7,00,0,0
1629795353446,4.136,89,29.8,254,0,7,00,0,0
1629795354446,4.136,89,29.8,254,0,7,00,0,0
1629795355446,4.136,89,29.8,254,7,7,00,0,0
1629795356446,4.136,89,29.8,254,0,7,00,0,0
1629795357446,4.136,89,29.8,254,8,7,00,0,0
1629795358446,4.136,89,29.8,254,0,7,00,0,0
1629795359446,4.136,89,29.8,254,0,7,00,0,0
1629795360446,4.136,89,29.8,254,0,7,00,0,0
1629795361446,4.136,89,29.8,254,0,7,00,0,0
1629795362446,4.136,89,29.8,254,0,7,00,0,0
1629795363446,4.136,89,29.8,254,1,7,00,0,0
1629795364446,4.136,89,29.8,254,0,7,00,0,0
1629795365446,4.136,89,29.8,254,9,7,00,0,0
1629795366446,4.136,89,29.8,254,0,7,00,0,0
1629795367446,4.136,89,29.8,254,0,7,00,0,0
1629795368446,4.136,89,29.8,254,1,7,00,0,0
1629795369446,4.136,89,29.8,254,0,7,00,0,0
1629795370446,4.136,89,29.8,254,0,7,00,0,0
1629795371446,4.136,89,29.8,254,1,7,00,0,0
1629795372446,4.136,89,29.8,254,0,7,00,0,0
1629795373446,4.136,89,29.8,254,1,7,00,0,0
1629795374446,4.136,89,29.8,254,0,7,00,0,0
1629795375446,4.136,89,29.8,254,0,7,00,0,0
1629795376446,4.136,89,29.8,254,0,7,00,0,0
1629795377446,4.136,89,29.8,254,2,7,00,0,0
1629795378446,4.136,89,29.8,254,0,7,00,0,0
1629795379446,4.136,89,29.8,254,1,7,00,0,0
1629795380446,4.136,89,29.8,254,0,7,00,0,0
1629795381446,4.136,89,29.8,254,6,7,00,0,0
1629795382446,4.136,89,29.8,254,0,7,00,0,0
1629795383446,4.135,89,29.8,254,9,7,00,0,0
1629795384446,4.135,89,29.8,254,0,7,00,0,0
1629795385446,4.135,89,29.8,254,0,7,00,0,0
1629795386446,4.135,89,29.8,254,0,7,00,0,0
1629795387446,4.135,89,29.8,254,1,7,00,0,0
1629795388446,4.135,89,29.8,254,1,7,00,0,0
1629795389446,4.135,89,29.9,254,0,7,00,0,0
1629795390446,4.135,89,29.9,254,0,7,00,0,0
1629795391446,4.135,89,29.9,254,1,7,00,0,0
1629795392446,4.135,89,29.9,254,0,7,00,0,0
1629795393446,4.135,89,29.9,254,1,7,00,0,0
1629795394446,4.135,89,29.9,254,0,7,00,0,0
1629795395446,4.135,89,29.9,254,1,7,00,0,0
1629795396446,4.135,89,29.9,254,1,7,00,0,0
1629795397446,4.135,89,29.9,254,0,7,00,0,0
1629795398446,4.135,89,29.9,254,0,7,00,0,0
1629795399446,4.135,89,29.9,254,1,7,00,0,0
1629795400446,4.135,89,29.9,254,0,7,00,0,0
1629795401446,4.135,89,29.9,254,1,7,00,0,0
1629795402446,4.135,89,29.9,254,6,7,00,0,0
1629795403446,4.135,89,29.9,254,0,7,00,0,0
1629795404446,4.135,89,29.9,254,0,7,00,0,0
1629795405446,4.135,89,29.9,254,3,7,00,0,0
1629795406446,4.135,89,29.9,254,0,7,00,0,0
1629795407446,4.135,89,29.9,254,0,7,00,0,0
