trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
294.5465123,295.0581402,H,None,None,1,,0,0
297.0407762,297.5370571,F,None,None,1,,1,0
299.539868,300.0376407,H,m,m,1,0.758937192,2,0
302.0422504,302.5376235,X,None,None,1,,3,0
304.5362337,305.0375382,B,None,None,1,,4,0
307.0397009,307.5375181,X,m,m,1,0.455766939,5,0
309.5402955,310.0369965,R,None,None,1,,6,0
312.0407204,312.5374631,K,None,None,1,,7,0
314.5404126,315.0374878,M,None,None,1,,8,0
317.040388,317.5369052,Q,None,None,1,,9,0
319.5411841,320.037332,M,m,m,1,0.331902799,10,0
322.0395424,322.5366141,X,None,None,1,,11,0
324.5393847,325.0373634,Q,None,None,1,,12,0
327.0402302,327.5374342,K,None,None,1,,13,0
329.5403655,330.0373291,R,None,None,1,,14,0
332.0401403,332.5372427,H,None,None,1,,15,0
334.5402043,335.0371528,R,m,m,1,0.577049957,16,0
337.0372199,337.5371482,F,None,None,1,,17,0
339.5394572,340.0371094,M,None,None,1,,18,0
342.0401475,342.5365347,B,None,None,1,,19,0
686.8222709,687.3323204,K,None,None,1,,0,1
689.3192402,689.8323999,M,None,None,1,,1,1
691.8022537,692.2989698,H,None,None,1,,2,1
694.2992127,694.7990275,F,None,None,1,,3,1
696.8017396,697.2983709,H,m,m,1,0.478933869,4,1
699.3014497,699.7988348,R,None,None,1,,5,1
701.8009009,702.2988733,X,None,None,1,,6,1
704.3001365,704.7988523,R,m,m,1,0.853140852,7,1
706.8009497,707.2986371,B,None,None,1,,8,1
709.3011719,709.7987289,K,None,None,1,,9,1
711.8007438,712.2987362,Q,None,None,1,,10,1
714.3031353,714.7979385,K,m,m,1,0.480706979,11,1
716.8015455,717.298798,F,None,None,1,,12,1
719.301422,719.7982072,B,None,None,1,,13,1
721.8014402,722.298454,H,None,None,1,,14,1
724.3006948,724.798473,B,m,m,1,0.425867593,15,1
726.8016294,727.2985246,R,None,None,1,,16,1
729.3005675,729.7984538,Q,None,None,1,,17,1
731.8002076,732.2985032,M,None,None,1,,18,1
734.3014456,734.7983391,X,None,None,1,,19,1
1244.641729,1245.156757,B,None,None,1,,0,2
1247.126436,1247.623242,H,None,None,1,,1,2
1249.624362,1250.123526,K,None,None,1,,2,2
1252.125336,1252.623235,F,None,None,1,,3,2
1254.625418,1255.123281,X,None,None,1,,4,2
1257.125282,1257.623204,F,m,m,1,0.34783558,5,2
1259.625372,1260.123066,Q,None,None,1,,6,2
1262.12425,1262.623095,R,None,None,1,,7,2
1264.624045,1265.123083,Q,m,m,1,0.430633004,8,2
1267.125168,1267.623174,M,None,None,1,,9,2
1269.625945,1270.122617,K,None,None,1,,10,2
1272.12381,1272.623018,R,None,None,1,,11,2
1274.625007,1275.122389,K,m,m,1,0.599217993,12,2
1277.125447,1277.622584,B,None,None,1,,13,2
1279.624892,1280.122833,M,None,None,1,,14,2
1282.124848,1282.622898,B,m,m,1,0.501067614,15,2
1284.625849,1285.122746,Q,None,None,1,,16,2
1287.12354,1287.622815,F,None,None,1,,17,2
1289.625463,1290.122791,H,None,None,1,,18,2
1292.12369,1292.622702,X,None,None,1,,19,2
