timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629795369943,0,0,-1,0
1629795369943,0,0,-1,0
1629795369943,9000,3275,-1,0
1629795369943,0,0,-1,0
1629795369943,0,0,-1,0
1629795389694,9000,3273,-1,0
1629795389694,0,0,-1,0
1629795409552,9000,3273,-1,0
1629795409552,0,0,-1,0
1629795439397,0,0,-1,0
1629795439397,7500,3236,-1,0
1629795439397,0,0,-1,0
1629795449677,9000,3271,-1,0
1629795459531,9000,3273,-1,0
1629795479276,0,0,-1,0
1629795479277,9000,3271,-1,0
1629795499813,0,0,-1,0
1629795499813,9000,3271,-1,0
1629795509372,9000,3269,-1,0
1629795519189,9000,3271,-1,0
1629795529355,9000,3271,-1,0
1629795559327,9000,3271,-1,0
1629795559327,0,0,-1,0
1629795559327,0,0,-1,0
1629795569369,9000,3273,-1,0
1629795579240,9000,3273,-1,0
1629795589238,9000,3269,-1,0
1629795619914,0,0,-1,0
1629795619914,0,0,-1,0
1629795619914,9000,3271,-1,0
1629795629389,8000,3251,-1,0
1629795649510,8500,3262,-1,0
1629795649510,0,0,-1,0
1629795659907,8500,3264,-1,0
1629795669882,9000,3269,-1,0
1629795679874,9000,3269,-1,0
1629795709638,0,0,-1,0
1629795709638,8000,3249,-1,0
1629795709638,0,0,-1,0
1629795739538,8000,3253,-1,0
1629795749584,8500,3264,-1,0
1629795759596,8500,3267,-1,0
1629795769627,8500,3262,-1,0
1629795779601,8000,3256,-1,0
1629795789584,9000,3269,-1,0
1629795799604,8500,3267,-1,0
1629795809575,8500,3267,-1,0
1629795819590,8500,3260,-1,0
1629795829600,8500,3267,-1,0
1629795839620,8500,3264,-1,0
1629795849617,8500,3267,-1,0
1629795859640,9000,3269,-1,0
1629795869653,8500,3262,-1,0
1629795879664,8500,3267,-1,0
1629795889636,8500,3264,-1,0
1629795899628,8500,3264,-1,0
1629795909736,8500,3264,-1,0
1629795919648,8500,3262,-1,0
1629795929692,7000,3231,-1,0
1629795939672,8500,3262,-1,0
1629795949665,8500,3264,-1,0
1629795959699,8500,3262,-1,0
1629795969740,8500,3260,-1,0
1629795979692,8000,3247,-1,0
1629795989723,8500,3262,-1,0
1629795999778,8500,3260,-1,0
1629796009702,7500,3242,-1,0
1629796019741,7500,3245,-1,0
1629796029722,7000,3231,-1,0
1629796039742,8500,3262,-1,0
1629796049722,8500,3260,-1,0
1629796059746,8500,3260,-1,0
1629796069746,8500,3262,-1,0
1629796079785,7000,3231,-1,0
1629796089755,8500,3260,-1,0
1629796099780,8500,3262,-1,0
1629796109792,8500,3260,-1,0
1629796119811,8500,3258,-1,0
1629796129800,8500,3258,-1,0
1629796139813,8500,3260,-1,0
1629796149812,8500,3260,-1,0
1629796159792,8500,3260,-1,0
1629796169822,8500,3260,-1,0
1629796179826,8500,3260,-1,0
1629796189850,8500,3260,-1,0
1629796199889,8000,3256,-1,0
1629796209866,8500,3258,-1,0
1629796219911,8500,3262,-1,0
1629796229880,8500,3258,-1,0
1629796239865,8500,3258,-1,0
1629796249878,8000,3256,-1,0
1629796259892,8500,3258,-1,0
1629796269896,8500,3258,-1,0
1629796279923,8000,3256,-1,0
1629796289878,8000,3256,-1,0
1629796299912,8500,3258,-1,0
1629796309920,8000,3256,-1,0
1629796319903,8500,3258,-1,0
1629796389099,8000,3256,-1,0
1629796399145,8000,3253,-1,0
1629796409084,8000,3253,-1,0
1629796419160,8000,3251,-1,0
1629796429144,8000,3253,-1,0
1629796439113,7000,3231,-1,0
1629796449118,8000,3256,-1,0
1629796459172,8000,3253,-1,0
1629796469111,7000,3227,-1,0
1629796479147,8000,3251,-1,0
1629796489169,8000,3251,-1,0
1629796499144,8000,3251,-1,0
1629796509155,8000,3253,-1,0
1629796519167,8000,3249,-1,0
1629796529172,8000,3251,-1,0
1629796539186,8000,3256,-1,0
1629796549203,8000,3249,-1,0
1629796559220,8000,3253,-1,0
1629796569236,8000,3253,-1,0
1629796579202,8000,3253,-1,0
1629796589233,8000,3253,-1,0
1629796599225,8000,3256,-1,0
1629796609279,8000,3249,-1,0
1629796619232,8000,3247,-1,0
1629796629268,8000,3251,-1,0
1629796639253,8000,3249,-1,0
1629796649264,8000,3247,-1,0
1629796659276,8000,3247,-1,0
1629796669263,8000,3249,-1,0
1629796679263,8000,3247,-1,0
1629796689262,8000,3251,-1,0
1629796699251,8000,3247,-1,0
1629796709325,8000,3249,-1,0
1629796719298,8000,3247,-1,0
1629796729272,7500,3245,-1,0
1629796739320,8000,3249,-1,0
1629796749296,7500,3245,-1,0
1629796759305,8000,3247,-1,0
1629796769329,8000,3247,-1,0
1629796779350,7500,3245,-1,0
1629796789339,7000,3231,-1,0
