trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
221.4784073,222.5748946,-0.1,x,x,1,1.637798964,0,0
223.1541287,224.3420581,0.1,comma,comma,1,1.693074306,1,0
224.8846421,225.9739351,0.3,period,period,1,1.499360088,2,0
226.4169706,227.6404575,-0.3,z,z,1,1.647075959,3,0
228.1034696,229.2073868,-0.1,x,x,1,1.41947861,4,0
229.5701594,230.8753161,-0.3,z,z,1,1.677635935,5,0
231.2843907,232.6756176,0.3,period,period,1,1.751552821,6,0
233.0712093,234.1754605,-0.3,z,z,1,1.470509032,7,0
234.5734494,235.7088849,0.3,period,period,1,1.483091135,8,0
236.1086849,237.3883641,0.3,period,period,1,1.605824757,9,0
237.7521921,238.8885501,-0.1,x,x,1,1.651406197,10,0
239.4404914,240.6549286,-0.1,x,x,1,1.568857082,11,0
241.0524289,242.5412567,-0.3,z,z,1,1.914827947,12,0
243.0066723,244.1421309,0.1,comma,comma,1,1.601572106,13,0
244.6406089,245.6880194,-0.1,x,x,1,1.485686881,14,0
246.1734171,247.4080634,0.1,comma,comma,1,1.591819305,15,0
247.8043909,249.0080241,-0.3,z,z,1,1.751709665,16,0
249.6061407,250.7547572,0.3,period,period,1,1.671777978,17,0
251.3186518,252.554257,0.3,period,period,1,1.567180145,18,0
252.9185127,254.22124,-0.1,x,x,1,1.764371834,19,0
254.7195353,256.0547425,0.1,comma,comma,1,1.625159611,20,0
256.3867216,257.6421668,0.3,period,period,1,1.52107646,21,0
257.9375754,259.2753801,0.1,comma,comma,1,1.671014951,22,0
259.6514593,260.9419727,0.1,comma,comma,1,1.646997255,23,0
261.3408036,262.5407698,-0.3,z,z,1,1.647609288,24,0
263.0401884,264.2542994,-0.3,z,z,1,1.604152147,25,0
264.684529,265.9750369,0.1,comma,comma,1,1.593670388,26,0
266.3191164,267.4417275,0.3,period,period,1,1.451066109,27,0
267.8062629,269.1410056,-0.3,z,z,1,1.736938774,28,0
269.5862097,270.8084207,0.1,comma,comma,1,1.486816795,29,0
271.1070521,272.5542878,0.3,period,period,1,1.753143494,30,0
272.9041771,274.2084748,0.1,comma,comma,1,1.560727127,31,0
274.5068617,275.5417464,-0.3,z,z,1,1.389080952,32,0
275.9376534,277.0408339,-0.1,x,x,1,1.507166473,33,0
277.4845126,278.9205644,-0.1,x,x,1,1.762132388,34,0
279.285262,280.3746783,-0.1,x,x,1,1.521394498,35,0
618.0600491,619.3870084,0.3,period,period,1,3.167997907,0,1
621.2644727,622.3663877,-0.3,z,z,1,1.494449576,1,1
622.7958297,624.1990896,0.1,comma,comma,1,1.808059006,2,1
624.649545,625.8330704,0.1,comma,comma,1,1.558141999,3,1
626.2509861,627.3661289,0.1,comma,comma,1,1.384628122,4,1
627.6835515,628.933203,0.3,period,period,1,1.553049131,5,1
629.2859539,630.7869217,-0.3,z,z,1,1.793605372,6,1
631.119354,632.2184407,0.3,period,period,1,1.74607698,7,1
632.8974297,634.0992496,-0.3,z,z,1,1.552916031,8,1
634.4827495,635.6990525,-0.1,x,x,1,1.510492252,9,1
636.0298939,637.4200799,0.1,comma,comma,1,1.685348227,10,1
637.7514971,639.0198326,-0.1,x,x,1,1.675679442,11,1
639.4639501,640.5988703,0.1,comma,comma,1,1.445128902,12,1
640.9512815,642.065734,-0.1,x,x,1,1.386761415,13,1
642.3850314,643.6659396,-0.1,x,x,1,1.777944904,14,1
644.196812,645.5325822,0.3,period,period,1,1.654036274,15,1
645.8841816,647.253205,0.3,period,period,1,1.68069284,16,1
647.5965441,648.9998445,0.1,comma,comma,1,1.709190631,17,1
649.3492958,650.4992564,-0.3,z,z,1,1.559445006,18,1
650.9485176,652.0860455,0.3,period,comma,0,1.439228674,19,1
652.417006,653.5656822,-0.1,x,x,1,1.490678702,20,1
653.9476194,655.0657096,-0.1,x,x,1,1.46488183,21,1
655.4470131,656.619889,0.1,comma,comma,1,1.84234367,22,1
657.3286955,658.8198722,-0.3,z,z,1,2.215532675,23,1
659.5845441,660.9329355,0.1,comma,comma,1,1.723689064,24,1
661.3533001,662.698636,-0.3,z,z,1,1.8999657,25,1
663.2852412,664.5656438,-0.3,z,z,1,1.648831802,26,1
664.9809515,666.0322188,-0.1,x,x,1,1.547977177,27,1
666.5622259,667.8988086,-0.1,x,x,1,1.617675345,28,1
668.2142864,669.3198542,0.3,period,period,1,1.594551638,29,1
669.8509314,671.0862587,0.1,comma,comma,1,1.76185725,30,1
671.6531309,672.7864537,-0.3,z,z,1,1.598552175,31,1
673.2824513,674.5529597,0.3,period,period,1,1.683125705,32,1
674.9960121,676.2196216,-0.3,z,z,1,1.56646162,33,1
676.5954268,677.6658183,-0.1,x,x,1,1.462033862,34,1
678.0970014,679.3863057,0.3,period,period,1,1.749466786,35,1
1173.856204,1175.077196,-0.3,z,z,1,1.676458648,0,2
1175.576324,1176.711073,0.1,comma,comma,1,1.671217118,1,2
1177.287181,1178.478003,-0.3,z,z,1,1.573325231,2,2
1178.911323,1180.011483,0.3,period,period,1,1.479964063,3,2
1180.444674,1181.923302,-0.1,x,x,1,1.77048914,4,2
1182.255875,1183.690966,0.1,comma,comma,1,1.743365679,5,2
1184.038774,1185.244386,0.1,comma,comma,1,1.567370743,6,2
1185.642684,1186.94421,-0.1,x,x,1,1.701271575,7,2
1187.375864,1188.757482,-0.3,z,z,1,1.808123593,8,2
1189.22171,1190.357662,-0.1,x,x,1,1.467222227,9,2
1190.719272,1191.844419,0.3,period,period,1,1.559556128,10,2
1192.321422,1193.623981,0.3,period,period,1,1.643328348,11,2
1194.013738,1195.124116,0.3,period,period,1,1.445898926,12,2
1195.511015,1196.623629,-0.3,z,z,1,1.529620688,13,2
1197.075713,1198.144256,-0.1,x,x,1,1.483799886,14,2
1198.611809,1199.690622,0.1,comma,comma,1,1.365832107,15,2
1200.009029,1201.189574,-0.3,z,z,1,1.613339163,16,2
