trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
916.2070348,0,0,916.3456196,1,M9,c,c,1,1.354951219
917.7304139,1,0,917.866637,2,U2,m,m,1,0.968798546
918.8649694,2,0,918.9973732,3,E6,c,c,1,2.354969071
921.3784889,3,0,921.5131728,4,K7,m,m,1,1.66447503
923.2115759,4,1,923.3431256,1,M6,c,c,1,1.484327996
924.8434498,5,1,924.9771046,2,I4,m,m,1,1.059139189
926.0625442,6,1,926.1954336,3,K8,c,c,1,1.801344605
928.0296181,7,1,928.163496,4,U4,c,c,1,2.091567044
930.2778,8,2,930.4159497,1,I8,m,m,1,1.442097416
931.8795847,9,2,932.0144974,2,I9,m,m,1,0.872437475
932.912113,10,2,933.0474728,3,R2,c,c,1,1.638449452
934.7113134,11,2,934.844286,4,G4,c,c,1,0.721429076
935.5974259,12,3,935.7299171,1,I5,m,m,1,1.163855233
936.9128113,13,3,937.0482433,2,K3,c,c,1,0.888533907
937.9631369,14,3,938.0972363,3,A4,c,c,1,1.630441472
939.757656,15,3,939.882588,4,R2,c,c,1,0.71592874
940.6303244,16,4,940.7631547,1,G7,c,c,1,1.387363878
942.1785181,17,4,942.3133543,2,E6,m,m,1,1.668271971
944.0144398,18,4,944.1447303,3,E8,c,c,1,0.841647392
945.0117118,19,4,945.146762,4,I3,m,m,1,0.841587466
946.0124617,20,5,946.1471029,1,I2,m,m,1,1.591149519
947.7654709,21,5,947.8966689,2,E4,m,m,1,0.866765864
948.7793637,22,5,948.9133407,3,K8,c,c,1,3.583909618
952.5130713,23,5,952.6458813,4,R3,m,m,1,0.746168541
953.4138523,24,6,953.5483162,1,E4,m,m,1,1.962679456
955.5464784,25,6,955.6789569,2,A7,m,m,1,0.719943237
956.4316061,26,6,956.5631854,3,E8,c,c,1,0.800699311
957.3975649,27,6,957.5294033,4,K9,m,m,1,0.756386925
958.3121428,28,7,958.4577819,1,A3,m,m,1,1.293985771
959.7782439,29,7,959.9139264,2,M6,c,c,1,0.694770119
960.6293278,30,7,960.7622407,3,M6,c,c,1,1.989477633
962.7784877,31,7,962.9143815,4,R3,m,m,1,0.757174736
963.6962017,32,8,963.8304529,1,I8,m,m,1,1.560083362
965.412712,33,8,965.5428046,2,I3,m,m,1,0.599809318
966.1626137,34,8,966.2957795,3,G9,m,m,1,1.894599375
968.2141407,35,8,968.3461605,4,R5,m,m,1,0.82933121
969.1967749,36,9,969.3292605,1,K3,c,c,1,2.39497125
971.7463155,37,9,971.879697,2,M9,c,c,1,0.915501034
972.8125496,38,9,972.9453306,3,I2,c,c,1,1.448773441
974.4120416,39,9,974.543778,4,R2,c,c,1,1.054268136
975.6296522,40,10,975.7631318,1,U3,m,m,1,1.069858754
976.8632203,41,10,976.9963688,2,K2,c,c,1,0.974778061
977.9979129,42,10,978.130672,3,G6,c,c,1,1.583228408
979.7451497,43,10,979.8763818,4,U8,c,c,1,0.640580821
980.5451493,44,11,980.6788946,1,E2,m,m,1,1.066891605
981.7789168,45,11,981.9109259,2,I2,m,m,1,0.762828451
982.6945988,46,11,982.8290647,3,A3,m,m,1,0.880684066
983.7294545,47,11,983.8628835,4,K8,c,c,1,0.679795509
984.5630254,48,12,984.6959837,1,K6,c,m,0,1.117645617
985.8482895,49,12,985.9788051,2,R7,c,c,1,1.576846717
987.5770325,50,12,987.7150983,3,A7,m,m,1,1.736414008
989.4782955,51,12,989.6133601,4,G6,c,c,1,0.680174894
990.3237074,52,13,990.4464013,1,I9,m,m,1,1.331005967
991.8139302,53,13,991.9453328,2,A4,m,m,1,0.759121956
992.7294065,54,13,992.8627552,3,A2,c,c,1,0.993497501
993.8784474,55,13,994.0121074,4,I3,m,m,1,0.695138879
994.7288864,56,14,994.862823,1,U4,m,m,1,0.868451907
995.765228,57,14,995.8958438,2,I3,m,m,1,0.579327683
996.5135979,58,14,996.6464997,3,U4,c,c,1,1.13563835
997.8111578,59,14,997.9450794,4,G5,m,m,1,0.619989201
998.5980176,60,15,998.7294652,1,G9,c,c,1,1.065565455
999.8237532,61,15,999.9468942,2,A8,m,m,1,0.771078728
1000.745697,62,15,1000.880639,3,U6,c,c,1,0.82732737
1001.728799,63,15,1001.860854,4,G3,m,m,1,0.690150781
1002.575106,64,16,1002.708944,1,E8,m,m,1,0.735922546
1003.477549,65,16,1003.611395,2,U8,m,m,1,0.627630355
1004.262418,66,16,1004.396415,3,R5,m,m,1,0.894478935
1005.3122,67,16,1005.447448,4,R4,c,c,1,0.706329109
1006.17857,68,17,1006.310832,1,A6,m,m,1,0.701864533
1007.045373,69,17,1007.190187,2,M2,c,c,1,0.731486791
1007.944869,70,17,1008.090172,3,A5,m,m,1,1.180499191
1009.295232,71,17,1009.429685,4,A5,m,m,1,0.746940371
1010.195801,72,18,1010.3315,1,I3,m,m,1,0.923029956
1011.278471,73,18,1011.411436,2,E9,m,m,1,0.897075995
1012.328958,74,18,1012.462342,3,K8,c,c,1,2.022115508
1014.511107,75,18,1014.645348,4,M2,c,c,1,0.6580198
1015.329095,76,19,1015.462978,1,U5,m,m,1,1.235314001
1016.728982,77,19,1016.862594,2,K6,c,c,1,0.805631077
1017.695477,78,19,1017.830323,3,R3,m,m,1,1.656978249
1019.51195,79,19,1019.646201,4,R5,m,m,1,0.584973314
1020.262589,80,20,1020.395912,1,G2,c,m,0,0.87014396
1021.295556,81,20,1021.429083,2,G4,c,c,1,0.998960973
1022.444701,82,20,1022.57621,3,R7,m,m,1,2.017728858
1024.611068,83,20,1024.746892,4,G6,c,c,1,0.920167615
1025.693635,84,21,1025.8286,1,R9,c,c,1,1.34623669
1027.195397,85,21,1027.329509,2,U3,m,m,1,0.628371953
1027.977895,86,21,1028.114447,3,R3,m,m,1,2.374237127
1030.513342,87,21,1030.646904,4,M2,c,c,1,0.687709204
1031.36206,88,22,1031.496156,1,U9,m,m,1,1.195483804
1032.713079,89,22,1032.842697,2,G4,c,c,1,1.387818993
1034.263626,90,22,1034.39449,3,E3,m,m,1,2.216995376
1036.644504,91,22,1036.779723,4,M3,m,m,1,0.788593081
1037.594403,92,23,1037.727722,1,U3,m,m,1,1.035683572
1038.795221,93,23,1038.928818,2,E8,m,m,1,1.473470053
1040.430131,94,23,1040.562432,3,R2,c,c,1,0.858774191
1041.444667,95,23,1041.579205,4,I2,c,c,1,0.494989296
1042.094733,96,24,1042.225162,1,G2,c,m,0,0.849173812
1043.094879,97,24,1043.229862,2,A4,m,m,1,1.084263299
1044.344877,98,24,1044.479262,3,R2,c,c,1,1.700784664
1046.212239,99,24,1046.344883,4,G8,c,c,1,0.657132827
1047.025528,100,25,1047.164497,1,G4,c,c,1,1.309446952
1048.495299,101,25,1048.639632,2,G8,c,c,1,0.730256714
1049.394254,102,25,1049.530652,3,U3,m,m,1,0.908178979
1050.463009,103,25,1050.593865,4,U4,c,c,1,0.769975059
1051.397287,104,26,1051.527625,1,G6,c,c,1,0.960215112
1052.511271,105,26,1052.645109,2,M5,c,c,1,0.63965806
1053.313118,106,26,1053.445999,3,U2,c,c,1,1.852686061
1055.328369,107,26,1055.459858,4,I3,m,m,1,0.596689797
1056.07827,108,27,1056.212485,1,K8,c,c,1,0.80609302
1057.045045,109,27,1057.179137,2,K7,c,c,1,0.606385718
1057.81378,110,27,1057.944873,3,R7,m,m,1,1.136585362
1059.111629,111,27,1059.245724,4,A9,m,m,1,0.627807998
1059.894689,112,28,1060.028142,1,I6,m,m,1,0.872307279
1060.927582,113,28,1061.063259,2,E3,m,m,1,0.564109643
1061.661765,114,28,1061.791548,3,E3,m,m,1,0.802797933
1062.627148,115,28,1062.758904,4,E3,m,m,1,0.573496794
1063.360951,116,29,1063.494188,1,G6,c,c,1,1.084196
1064.594582,117,29,1064.72706,2,E8,m,m,1,1.137109606
1065.893386,118,29,1066.027722,3,I7,m,m,1,1.028441822
1067.078315,119,29,1067.21189,4,E5,m,m,1,0.668320057
1067.911671,120,30,1068.045549,1,M8,c,c,1,1.385503658
1069.459801,121,30,1069.594022,2,G5,c,c,1,0.59399195
1070.211467,122,30,1070.344364,3,A9,m,m,1,1.255604336
1071.627187,123,30,1071.761773,4,E8,c,c,1,0.664168847
1072.466411,124,31,1072.595724,1,G8,c,c,1,1.103217004
1073.725494,125,31,1073.85971,2,E4,m,m,1,0.734041461
1074.628962,126,31,1074.76168,3,I2,c,c,1,2.573094682
1077.359765,127,31,1077.49546,4,U9,m,m,1,0.663200883
1078.179145,128,32,1078.31199,1,K7,c,c,1,1.34672204
1079.695422,129,32,1079.829962,2,A7,m,m,1,0.572547377
1080.427065,130,32,1080.562298,3,A4,c,c,1,1.235214723
1081.830377,131,32,1081.962254,4,A5,m,m,1,0.602337348
1082.594686,132,33,1082.73906,1,K3,c,c,1,0.800363485
1083.560818,133,33,1083.697068,2,K8,c,c,1,0.557370862
1084.277867,134,33,1084.411306,3,U5,m,m,1,1.02095462
1085.459958,135,33,1085.593611,4,G2,c,c,1,1.376670809
1086.994772,136,34,1087.127595,1,R9,c,c,1,1.533650028
1088.693637,137,34,1088.827407,2,I6,m,m,1,0.759737105
1089.611583,138,34,1089.744459,3,U4,c,c,1,0.895712552
1090.661234,139,34,1090.796178,4,I9,m,m,1,0.661964966
1091.47787,140,35,1091.611197,1,R9,c,c,1,1.167921778
1092.814034,141,35,1092.944786,2,A6,m,m,1,0.697173931
1093.660254,142,35,1093.794459,3,M3,m,m,1,2.526493102
1096.344671,143,35,1096.477957,4,K5,m,m,1,0.556897459
1097.060245,144,36,1097.193845,1,A7,m,c,0,1.062029183
1098.277374,145,36,1098.411181,2,E9,m,m,1,1.350541311
1099.795397,146,36,1099.924025,3,K2,c,c,1,1.592689633
1101.544382,147,36,1101.679443,4,E8,c,c,1,0.855256758
1102.55786,148,37,1102.692805,1,K6,c,c,1,0.920839251
1103.644217,149,37,1103.776692,2,K5,c,c,1,0.517923618
1104.324146,150,37,1104.458284,3,G7,m,m,1,2.050425336
1106.544567,151,37,1106.682719,4,I5,m,m,1,0.601801992
1107.308833,152,38,1107.44213,1,M5,c,c,1,0.739288939
1108.209756,153,38,1108.343943,2,G5,c,c,1,1.924312129
1110.293408,154,38,1110.429557,3,U3,m,m,1,0.853696053
1111.312938,155,38,1111.447599,4,A8,c,c,1,0.599608993
1112.080928,156,39,1112.213541,1,K3,c,c,1,0.697621995
1112.928943,157,39,1113.059323,2,K9,c,c,1,0.901789301
1113.9906,158,39,1114.124336,3,K5,m,m,1,1.950698945
1116.098168,159,39,1116.224038,4,E3,m,m,1,0.57605011
1116.827227,160,40,1116.957014,1,E3,m,m,1,0.749070388
1117.726293,161,40,1117.869389,2,A9,m,m,1,0.787704513
1118.67715,162,40,1118.810419,3,K5,m,m,1,1.151518091
1119.991598,163,40,1120.127636,4,A9,m,m,1,0.581191831
1120.726912,164,41,1120.860975,1,G6,c,c,1,0.894855345
1121.777333,165,41,1121.913182,2,R3,c,c,1,0.714555583
1122.660606,166,41,1122.796732,3,G3,m,m,1,0.890996313
1123.710322,167,41,1123.844901,4,K2,c,c,1,0.595818133
1124.460558,168,42,1124.593676,1,U3,m,m,1,0.730920458
1125.344176,169,42,1125.476939,2,E5,m,m,1,0.512806842
1126.010614,170,42,1126.143311,3,A3,m,m,1,1.487270212
1127.659455,171,42,1127.792005,4,M2,c,c,1,0.964458308
1128.776896,172,43,1128.911011,1,E5,m,m,1,1.36540241
1130.294115,173,43,1130.426281,2,I7,m,m,1,0.552127753
1131.011498,174,43,1131.144124,3,G6,c,c,1,0.774325233
1131.945106,175,43,1132.077409,4,A8,c,c,1,0.643971454
1132.74671,176,44,1132.877683,1,G2,c,m,0,1.683533232
1134.590851,177,44,1134.729135,2,E7,m,m,1,0.933089847
1135.694145,178,44,1135.82555,3,R5,m,m,1,1.319598015
1137.177378,179,44,1137.311303,4,R5,m,m,1,0.519932826
1137.859875,180,45,1137.993934,1,G2,c,c,1,1.016120207
1139.026838,181,45,1139.16009,2,M4,c,c,1,0.607096166
1139.796204,182,45,1139.928305,3,M6,c,c,1,1.865660267
1141.830551,183,45,1141.960266,4,E9,m,m,1,0.618613662
1142.612144,184,46,1142.743474,1,A2,m,m,1,1.329340231
1144.093046,185,46,1144.226407,2,K5,c,c,1,0.845369152
1145.09338,186,46,1145.228789,3,G4,c,c,1,1.16307684
1146.427364,187,46,1146.558311,4,M4,c,c,1,1.990287592
1148.58207,188,47,1148.710386,1,G9,c,c,1,1.940180485
1150.677675,189,47,1150.810482,2,R9,c,c,1,0.59105
1151.426643,190,47,1151.559751,3,G5,m,m,1,0.483911961
1152.061301,191,47,1152.195395,4,U9,m,m,1,0.608102668
1152.826611,192,48,1152.960312,1,E8,m,m,1,0.698231063
1153.692789,193,48,1153.825682,2,G5,c,c,1,0.562684876
1154.41037,194,48,1154.54382,3,M3,m,m,1,1.374543977
1155.943888,195,48,1156.076812,4,G6,c,c,1,0.743559261
1156.843739,196,49,1156.976712,1,E5,m,m,1,0.965531667
1157.959466,197,49,1158.091206,2,M5,c,c,1,0.71110906
1158.826014,198,49,1158.96173,3,A6,c,c,1,1.097459418
1160.095047,199,49,1160.226199,4,E5,m,m,1,0.745916856
