timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1630934635444,4.126,87,27.7,254,0,12,00,0,0
1630934636444,4.126,87,27.7,254,0,12,00,0,0
1630934637444,4.126,87,27.7,254,0,12,00,0,0
1630934638444,4.126,87,27.7,254,0,12,00,0,0
1630934639444,4.126,87,27.7,254,0,12,00,0,0
1630934640444,4.126,87,27.7,215,0,12,00,0,0
1630934641444,4.126,87,27.7,254,0,12,00,0,0
1630934642444,4.126,87,27.7,254,0,12,00,0,0
1630934643444,4.126,87,27.7,254,0,12,00,0,0
1630934644444,4.126,87,27.7,254,0,12,00,0,0
1630934645444,4.126,87,27.7,254,0,12,00,0,0
1630934646444,4.126,87,27.7,254,0,12,00,0,0
1630934647444,4.126,87,27.7,254,-1,12,00,0,0
1630934648444,4.126,87,27.7,254,0,12,00,0,0
1630934649444,4.126,87,27.7,115,0,12,00,0,0
1630934650444,4.126,87,27.7,254,0,12,00,0,0
1630934651444,4.126,87,27.7,254,0,12,00,0,0
1630934652444,4.126,87,27.7,254,-12,12,00,0,0
1630934653444,4.126,87,27.7,254,0,12,00,0,0
1630934654444,4.126,87,27.8,254,0,12,00,0,0
1630934655444,4.126,87,27.8,254,0,12,00,0,0
1630934656444,4.126,87,27.8,254,0,12,00,0,0
1630934657444,4.126,87,27.8,254,0,12,00,0,0
1630934658444,4.126,87,27.8,254,-5,12,00,0,0
1630934659444,4.126,87,27.8,254,0,12,00,0,0
1630934660444,4.126,87,27.8,254,0,12,00,0,0
1630934661444,4.126,87,27.8,254,0,12,00,0,0
1630934662444,4.126,87,27.8,254,0,12,00,0,0
1630934663444,4.126,87,27.8,254,0,12,00,0,0
1630934664444,4.126,87,27.8,254,0,12,00,0,0
1630934665444,4.126,87,27.8,254,0,12,00,0,0
1630934666444,4.126,87,27.8,254,0,12,00,0,0
1630934667444,4.126,87,27.8,254,-4,12,00,0,0
1630934668444,4.126,87,27.8,254,0,12,00,0,0
1630934669444,4.126,87,27.8,254,0,12,00,0,0
1630934670444,4.126,87,27.8,210,0,12,00,0,0
1630934671444,4.126,87,27.8,190,0,12,00,0,0
1630934672444,4.126,87,27.8,254,0,12,00,0,0
1630934673444,4.126,87,27.8,235,0,12,00,0,0
1630934674444,4.126,87,27.8,254,0,12,00,0,0
1630934675444,4.126,87,27.8,254,0,12,00,0,0
1630934676444,4.126,87,27.8,195,0,12,00,0,0
1630934677444,4.126,87,27.8,254,0,12,00,0,0
