timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1630934638888,10000,3291,-1,0
1630934648910,10000,3291,-1,0
1630934658894,10000,3291,-1,0
1630934668908,9500,3289,-1,0
1630934678894,9500,3284,-1,0
1630934688919,9500,3284,-1,0
1630934698914,10000,3291,-1,0
1630934708910,9500,3284,-1,0
1630934718913,9500,3284,-1,0
1630934728931,9500,3289,-1,0
1630934738963,9500,3286,-1,0
1630934748934,8500,3267,-1,0
1630934758948,9500,3282,-1,0
1630934768968,9500,3284,-1,0
1630934778980,9500,3280,-1,0
1630934788964,9500,3284,-1,0
1630934799001,9500,3282,-1,0
1630934808997,9500,3286,-1,0
1630934818998,9500,3282,-1,0
1630934829011,9500,3286,-1,0
1630934838986,9500,3286,-1,0
1630934848996,9500,3284,-1,0
1630934858997,9500,3284,-1,0
1630934869010,9500,3286,-1,0
1630934879026,9500,3280,-1,0
1630934889065,9500,3284,-1,0
1630935092259,9500,3284,-1,0
1630935102309,9500,3282,-1,0
1630935112297,8500,3267,-1,0
1630935122307,9000,3278,-1,0
1630935132302,7500,3236,-1,0
1630935142302,9000,3278,-1,0
1630935152330,9000,3278,-1,0
1630935162379,9000,3278,-1,0
1630935172413,9000,3278,-1,0
1630935182348,8500,3260,-1,0
1630935192363,9500,3280,-1,0
1630935202354,9000,3278,-1,0
1630935212345,9000,3275,-1,0
1630935222374,9000,3275,-1,0
1630935232394,9500,3280,-1,0
1630935242404,9000,3273,-1,0
1630935252368,9000,3275,-1,0
1630935262395,9000,3275,-1,0
1630935272369,9000,3275,-1,0
1630935282396,9000,3273,-1,0
1630935292420,9000,3278,-1,0
1630935302469,8000,3253,-1,0
1630935312432,9000,3278,-1,0
1630935322462,9000,3275,-1,0
1630935332449,9000,3271,-1,0
1630935342486,9000,3278,-1,0
1630935352442,9000,3273,-1,0
1630935362470,9000,3269,-1,0
1630935372495,9000,3273,-1,0
1630935382497,9000,3271,-1,0
1630935392488,8500,3267,-1,0
1630935402488,9000,3275,-1,0
1630935412502,9000,3275,-1,0
1630935422485,9000,3275,-1,0
1630935432500,9000,3271,-1,0
1630935442494,9000,3273,-1,0
1630935452545,8500,3264,-1,0
1630935462515,9000,3273,-1,0
1630935472605,9000,3269,-1,0
1630935482583,9000,3271,-1,0
1630935502574,9000,3269,-1,0
1630935512555,9000,3273,-1,0
1630935522554,9000,3269,-1,0
1630935532596,8500,3264,-1,0
1630935542572,9000,3269,-1,0
1630935552578,8500,3267,-1,0
1630935562602,9000,3271,-1,0
1630935572605,8500,3267,-1,0
1630935582610,8500,3267,-1,0
1630935592609,8500,3267,-1,0
1630935602646,9000,3269,-1,0
1630935612654,8500,3260,-1,0
1630935622657,9000,3269,-1,0
1630935632684,9000,3271,-1,0
1630935642708,8500,3267,-1,0
1630935652670,9000,3271,-1,0
1630935662690,9000,3271,-1,0
