trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
1329.13004,1330.347352,-0.1,x,x,1,1.508366097,11,2
1330.676836,1331.935083,0.3,period,period,1,1.673567538,12,2
1332.40026,1333.668426,0.3,period,period,1,1.658048794,13,2
1334.097941,1335.368268,0.3,period,period,1,1.613335163,14,2
1335.74353,1337.214142,0.3,period,period,1,1.807585736,15,2
1337.60137,1338.766775,-0.1,x,x,1,1.55869502,16,2
1339.197095,1340.380782,-0.3,z,z,1,1.522896853,17,2
1340.77712,1341.868411,0.1,comma,comma,1,1.604782718,18,2
1342.432536,1343.51401,-0.1,x,x,1,1.423321946,19,2
1343.896084,1345.13486,-0.3,z,z,1,1.541678215,20,2
1345.477624,1346.681234,-0.3,z,z,1,1.568052418,21,2
1347.075167,1348.280393,0.3,period,period,1,1.591519338,22,2
1348.697004,1349.93475,0.1,comma,comma,1,1.556565423,23,2
1350.29683,1351.501571,-0.1,x,x,1,1.513659507,24,2
1351.843178,1353.168204,0.1,comma,period,0,1.809245356,25,2
1353.701405,1354.934841,0.3,period,period,1,1.580875549,26,2
1355.33307,1356.43496,0.1,comma,comma,1,1.433319437,27,2
1356.796889,1358.368203,-0.3,z,x,0,1.86139591,28,2
1358.697616,1359.980149,-0.3,z,z,1,1.597564444,29,2
1360.330742,1361.64743,0.1,comma,comma,1,1.902313228,30,2
1362.263491,1363.347568,-0.3,z,z,1,1.50259399,31,2
1363.796896,1365.001332,0.1,comma,comma,1,1.750020952,32,2
1365.576747,1366.667174,-0.1,x,x,1,1.524219877,33,2
1367.130579,1368.467841,-0.3,z,z,1,1.627241023,34,2
1368.796895,1369.980576,0.1,comma,comma,1,1.780788257,35,2
