timestamp,bvp
1629376926468,-45.68
1629376926484,-47.36
1629376926500,-47.88
1629376926515,-47.45
1629376926531,-46.48
1629376926546,-45.44
1629376926562,-44.7
1629376926578,-44.4
1629376926593,-44.44
1629376926609,-44.54
1629376926625,-44.4
1629376926640,-43.84
1629376926656,-42.82
1629376926671,-41.47
1629376926687,-39.93
1629376926703,-38.26
1629376926718,-36.4
1629376926734,-34.25
1629376926750,-31.71
1629376926765,-28.83
1629376926781,-25.72
1629376926796,-22.49
1629376926812,-19.17
1629376926828,-15.6
1629376926843,-11.55
1629376926859,-6.77
1629376926875,-1.18
1629376926890,5.12
1629376926906,11.75
1629376926921,18.22
1629376926937,23.93
1629376926953,28.45
1629376926968,31.55
1629376926984,33.29
1629376927000,33.96
1629376927015,33.94
1629376927031,33.57
1629376927046,33.02
1629376927062,32.3
1629376927078,31.3
1629376927093,29.96
1629376927109,28.33
1629376927125,26.57
1629376927140,24.89
1629376927156,23.5
1629376927171,22.54
1629376927187,22.03
1629376927203,22.01
1629376927218,22.44
1629376927234,23.29
1629376927250,24.52
1629376927265,25.97
1629376927281,27.46
1629376927296,28.73
1629376927312,29.5
1629376927328,29.59
1629376927343,28.95
1629376927359,27.68
1629376927375,25.96
1629376927390,24.06
1629376927406,22.14
1629376927421,20.31
1629376927437,18.5
1629376927453,16.55
1629376927468,14.21
1629376927484,11.22
1629376927500,7.37
1629376927515,2.63
1629376927531,-2.89
1629376927546,-8.84
1629376927562,-14.79
1629376927578,-20.3
1629376927593,-25.08
1629376927609,-29.1
1629376927625,-32.53
1629376927640,-35.62
1629376927656,-38.59
1629376927671,-41.44
1629376927687,-44.07
1629376927703,-46.24
1629376927718,-47.76
1629376927734,-48.58
1629376927750,-48.79
1629376927765,-48.57
1629376927781,-48.03
1629376927796,-47.21
1629376927812,-45.97
1629376927828,-44.18
1629376927843,-41.7
1629376927859,-38.57
1629376927875,-34.94
1629376927890,-31.0
1629376927906,-26.94
1629376927921,-22.83
1629376927937,-18.69
1629376927953,-14.46
1629376927968,-10.18
1629376927984,-5.9
1629376928000,-1.75
1629376928015,2.15
1629376928031,5.67
1629376928046,8.59
1629376928062,10.68
1629376928078,11.74
1629376928093,11.69
1629376928109,10.77
1629376928125,9.53
1629376928140,8.77
1629376928156,9.27
1629376928171,11.6
1629376928187,15.89
1629376928203,21.81
1629376928218,28.68
1629376928234,35.71
1629376928250,42.25
1629376928265,47.98
1629376928281,52.9
1629376928296,57.23
1629376928312,61.24
1629376928328,64.97
1629376928343,68.25
1629376928359,70.72
1629376928375,71.96
1629376928390,71.7
1629376928406,69.82
1629376928421,66.38
1629376928437,61.54
1629376928453,55.53
1629376928468,48.64
1629376928484,41.21
1629376928500,33.58
1629376928515,26.04
1629376928531,18.79
1629376928546,11.89
1629376928562,5.37
1629376928578,-0.82
1629376928593,-6.73
1629376928609,-12.42
1629376928625,-17.99
1629376928640,-23.48
1629376928656,-28.85
1629376928671,-33.88
1629376928687,-38.27
1629376928703,-41.75
1629376928718,-44.3
1629376928734,-46.12
1629376928750,-47.65
1629376928765,-49.21
1629376928781,-50.86
1629376928796,-52.28
1629376928812,-52.99
1629376928828,-52.58
1629376928843,-50.97
1629376928859,-48.47
1629376928875,-45.55
1629376928890,-42.68
1629376928906,-40.05
1629376928921,-37.57
1629376928937,-34.98
1629376928953,-32.13
1629376928968,-28.98
1629376928984,-25.72
1629376929000,-22.58
1629376929015,-19.77
1629376929031,-17.36
1629376929046,-15.3
1629376929062,-13.5
1629376929078,-11.81
1629376929093,-10.18
1629376929109,-8.57
1629376929125,-6.99
1629376929140,-5.44
1629376929156,-3.88
1629376929171,-2.18
1629376929187,-0.21
1629376929203,2.11
1629376929218,4.78
1629376929234,7.69
1629376929250,10.67
1629376929265,13.56
1629376929281,16.26
1629376929296,18.72
1629376929312,20.98
1629376929328,23.05
1629376929343,24.99
1629376929359,26.83
1629376929375,28.58
1629376929390,30.28
1629376929406,31.89
1629376929421,33.35
1629376929437,34.59
1629376929453,35.54
1629376929468,36.15
1629376929484,36.41
1629376929500,36.33
1629376929515,35.93
1629376929531,35.2
1629376929546,34.11
1629376929562,32.61
1629376929578,30.62
1629376929593,28.06
1629376929609,24.92
1629376929625,21.24
1629376929640,17.14
1629376929656,12.71
1629376929671,8.06
1629376929687,3.22
1629376929703,-1.75
1629376929718,-6.78
1629376929734,-11.7
1629376929750,-16.27
1629376929765,-20.25
1629376929781,-23.5
1629376929796,-26.03
1629376929812,-27.99
1629376929828,-29.64
1629376929843,-31.21
1629376929859,-32.83
1629376929875,-34.48
1629376929890,-36.01
1629376929906,-37.15
1629376929921,-37.65
1629376929937,-37.37
1629376929953,-36.32
1629376929968,-34.63
1629376929984,-32.45
1629376930000,-29.94
1629376930015,-27.18
1629376930031,-24.19
1629376930046,-21.02
1629376930062,-17.78
1629376930078,-14.63
1629376930093,-11.76
1629376930109,-9.29
1629376930125,-7.2
1629376930140,-5.33
1629376930156,-3.44
1629376930171,-1.27
1629376930187,1.29
1629376930203,4.17
1629376930218,7.12
1629376930234,9.82
1629376930250,12.02
1629376930265,13.6
1629376930281,14.58
1629376930296,15.06
1629376930312,15.18
1629376930328,14.99
1629376930343,14.56
1629376930359,14.01
1629376930375,13.53
1629376930390,13.34
1629376930406,13.64
1629376930421,14.48
1629376930437,15.75
1629376930453,17.25
1629376930468,18.75
1629376930484,20.08
1629376930500,21.18
1629376930515,22.08
1629376930531,22.88
1629376930546,23.7
1629376930562,24.63
1629376930578,25.73
1629376930593,26.93
1629376930609,28.1
1629376930625,29.07
1629376930640,29.72
1629376930656,30.02
1629376930671,30.03
1629376930687,29.85
1629376930703,29.58
1629376930718,29.21
1629376930734,28.69
1629376930750,27.93
1629376930765,26.88
1629376930781,25.48
1629376930796,23.71
1629376930812,21.52
1629376930828,18.85
1629376930843,15.65
1629376930859,11.89
1629376930875,7.62
1629376930890,2.91
1629376930906,-2.12
1629376930921,-7.3
1629376930937,-12.41
1629376930953,-17.22
1629376930968,-21.48
1629376930984,-25.0
1629376931000,-27.72
1629376931015,-29.7
1629376931031,-31.1
1629376931046,-32.17
1629376931062,-33.1
1629376931078,-34.01
1629376931093,-34.91
1629376931109,-35.68
1629376931125,-36.16
1629376931140,-36.21
1629376931156,-35.7
1629376931171,-34.62
1629376931187,-33.02
1629376931203,-31.03
1629376931218,-28.83
1629376931234,-26.54
1629376931250,-24.29
1629376931265,-22.1
1629376931281,-19.98
1629376931296,-17.88
1629376931312,-15.78
1629376931328,-13.58
1629376931343,-11.21
1629376931359,-8.57
1629376931375,-5.59
1629376931390,-2.33
1629376931406,1.06
1629376931421,4.3
1629376931437,7.13
1629376931453,9.34
1629376931468,10.95
1629376931484,12.12
1629376931500,13.09
1629376931515,14.04
1629376931531,15.0
1629376931546,15.8
1629376931562,16.23
1629376931578,16.12
1629376931593,15.5
1629376931609,14.53
1629376931625,13.48
1629376931640,12.61
1629376931656,12.07
1629376931671,11.87
1629376931687,11.94
1629376931703,12.2
1629376931718,12.6
1629376931734,13.14
1629376931750,13.82
1629376931765,14.6
1629376931781,15.4
1629376931796,16.12
1629376931812,16.62
1629376931828,16.82
1629376931843,16.76
1629376931859,16.51
1629376931875,16.25
1629376931890,16.08
1629376931906,16.02
1629376931921,15.97
1629376931937,15.7
1629376931953,15.01
1629376931968,13.73
1629376931984,11.84
1629376932000,9.36
1629376932015,6.39
1629376932031,3.01
1629376932046,-0.66
1629376932062,-4.45
1629376932078,-8.11
1629376932093,-11.38
1629376932109,-14.04
1629376932125,-16.08
1629376932140,-17.67
1629376932156,-19.12
1629376932171,-20.74
1629376932187,-22.68
1629376932203,-24.89
1629376932218,-27.12
1629376932234,-29.04
1629376932250,-30.37
1629376932265,-30.99
1629376932281,-30.89
1629376932296,-30.24
1629376932312,-29.22
1629376932328,-28.02
1629376932343,-26.76
1629376932359,-25.52
1629376932375,-24.34
1629376932390,-23.23
1629376932406,-22.18
1629376932421,-21.14
1629376932437,-19.97
1629376932453,-18.43
1629376932468,-16.25
1629376932484,-13.24
1629376932500,-9.42
1629376932515,-5.01
1629376932531,-0.4
1629376932546,4.02
1629376932562,7.98
1629376932578,11.4
1629376932593,14.38
1629376932609,17.09
1629376932625,19.66
1629376932640,22.14
1629376932656,24.47
1629376932671,26.47
1629376932687,27.96
1629376932703,28.76
1629376932718,28.76
1629376932734,28.02
1629376932750,26.74
1629376932765,25.22
1629376932781,23.77
1629376932796,22.6
1629376932812,21.74
1629376932828,21.11
1629376932843,20.63
1629376932859,20.26
1629376932875,20.04
1629376932890,20.09
1629376932906,20.46
1629376932921,21.12
1629376932937,21.9
1629376932953,22.56
1629376932968,22.86
1629376932984,22.66
1629376933000,21.98
1629376933015,20.98
1629376933031,19.85
1629376933046,18.71
1629376933062,17.54
1629376933078,16.16
1629376933093,14.4
1629376933109,12.19
1629376933125,9.58
1629376933140,6.73
1629376933156,3.77
1629376933171,0.67
1629376933187,-2.66
1629376933203,-6.32
1629376933218,-10.23
1629376933234,-14.17
1629376933250,-17.85
1629376933265,-21.11
1629376933281,-23.93
1629376933296,-26.5
1629376933312,-28.98
1629376933328,-31.46
1629376933343,-33.86
1629376933359,-36.05
1629376933375,-37.99
1629376933390,-39.72
1629376933406,-41.37
1629376933421,-42.98
1629376933437,-44.47
1629376933453,-45.64
1629376933468,-46.3
1629376933484,-46.35
1629376933500,-45.84
1629376933515,-44.95
1629376933531,-43.84
1629376933546,-42.61
1629376933562,-41.24
1629376933578,-39.57
1629376933593,-37.39
1629376933609,-34.42
1629376933625,-30.4
1629376933640,-25.13
1629376933656,-18.57
1629376933671,-10.93
1629376933687,-2.68
1629376933703,5.53
1629376933718,13.03
1629376933734,19.32
1629376933750,24.21
1629376933765,27.83
1629376933781,30.52
1629376933796,32.71
1629376933812,34.71
1629376933828,36.66
1629376933843,38.54
1629376933859,40.17
1629376933875,41.3
1629376933890,41.7
1629376933906,41.16
1629376933921,39.6
1629376933937,37.13
1629376933953,34.0
1629376933968,30.6
1629376933984,27.28
1629376934000,24.36
1629376934015,22.01
1629376934031,20.28
1629376934046,19.11
1629376934062,18.39
1629376934078,17.89
1629376934093,17.31
1629376934109,16.37
1629376934125,14.86
1629376934140,12.78
1629376934156,10.32
1629376934171,7.82
1629376934187,5.62
1629376934203,3.91
1629376934218,2.71
1629376934234,1.79
1629376934250,0.86
1629376934265,-0.36
1629376934281,-2.13
1629376934296,-4.6
1629376934312,-7.85
1629376934328,-11.92
1629376934343,-16.67
1629376934359,-21.79
1629376934375,-26.77
1629376934390,-30.99
1629376934406,-33.93
1629376934421,-35.42
1629376934437,-35.67
1629376934453,-35.26
1629376934468,-34.8
1629376934484,-34.69
1629376934500,-34.94
1629376934515,-35.2
1629376934531,-35.04
1629376934546,-34.17
1629376934562,-32.58
1629376934578,-30.51
1629376934593,-28.21
1629376934609,-25.82
1629376934625,-23.25
1629376934640,-20.35
1629376934656,-17.04
1629376934671,-13.41
1629376934687,-9.68
1629376934703,-6.17
1629376934718,-3.03
1629376934734,-0.23
1629376934750,2.43
1629376934765,5.22
1629376934781,8.33
1629376934796,11.78
1629376934812,15.45
1629376934828,19.04
1629376934843,22.27
1629376934859,24.89
1629376934875,26.78
1629376934890,27.99
1629376934906,28.64
1629376934921,28.9
1629376934937,28.91
1629376934953,28.7
1629376934968,28.25
1629376934984,27.46
1629376935000,26.24
1629376935015,24.58
1629376935031,22.53
1629376935046,20.28
1629376935062,18.08
1629376935078,16.22
1629376935093,14.94
1629376935109,14.38
1629376935125,14.51
1629376935140,15.21
1629376935156,16.31
1629376935171,17.61
1629376935187,18.99
1629376935203,20.3
1629376935218,21.42
1629376935234,22.21
1629376935250,22.58
1629376935265,22.48
1629376935281,21.97
1629376935296,21.12
1629376935312,20.0
1629376935328,18.57
1629376935343,16.73
1629376935359,14.36
1629376935375,11.38
1629376935390,7.84
1629376935406,3.96
1629376935421,0.05
1629376935437,-3.59
1629376935453,-6.74
1629376935468,-9.35
1629376935484,-11.6
1629376935500,-13.78
1629376935515,-16.17
1629376935531,-18.92
1629376935546,-21.92
1629376935562,-24.89
1629376935578,-27.45
1629376935593,-29.35
1629376935609,-30.5
1629376935625,-31.03
1629376935640,-31.16
1629376935656,-31.12
1629376935671,-31.02
1629376935687,-30.86
1629376935703,-30.55
1629376935718,-29.99
1629376935734,-29.12
1629376935750,-27.87
1629376935765,-26.24
1629376935781,-24.25
1629376935796,-21.99
1629376935812,-19.55
1629376935828,-17.03
1629376935843,-14.46
1629376935859,-11.83
1629376935875,-9.07
1629376935890,-6.07
1629376935906,-2.72
1629376935921,1.06
1629376935937,5.32
1629376935953,9.93
1629376935968,14.61
1629376935984,18.82
1629376936000,21.81
1629376936015,22.9
1629376936031,21.68
1629376936046,18.27
1629376936062,13.29
1629376936078,7.76
1629376936093,2.73
1629376936109,-0.98
1629376936125,-2.89
1629376936140,-2.94
1629376936156,-1.28
1629376936171,1.71
1629376936187,5.48
1629376936203,9.23
1629376936218,11.95
1629376936234,12.56
1629376936250,10.37
1629376936265,5.42
1629376936281,-1.31
1629376936296,-8.15
1629376936312,-13.23
1629376936328,-15.21
1629376936343,-13.7
1629376936359,-9.34
1629376936375,-3.49
1629376936390,2.45
1629376936406,7.48
1629376936421,11.3
1629376936437,14.14
1629376936453,16.43
1629376936468,18.51
1629376936484,20.4
1629376936500,21.88
1629376936515,22.7
1629376936531,22.72
1629376936546,22.03
1629376936562,20.85
1629376936578,19.35
1629376936593,17.55
1629376936609,15.3
1629376936625,12.4
1629376936640,8.8
1629376936656,4.62
1629376936671,0.13
1629376936687,-4.42
1629376936703,-8.98
1629376936718,-13.64
1629376936734,-18.59
1629376936750,-23.8
1629376936765,-28.97
1629376936781,-33.6
1629376936796,-37.18
1629376936812,-39.4
1629376936828,-40.32
1629376936843,-40.24
1629376936859,-39.58
1629376936875,-38.72
1629376936890,-37.9
1629376936906,-37.22
1629376936921,-36.69
1629376936937,-36.27
1629376936953,-35.8
1629376936968,-35.02
1629376936984,-33.6
1629376937000,-31.16
1629376937015,-27.46
1629376937031,-22.46
1629376937046,-16.38
1629376937062,-9.67
1629376937078,-2.87
1629376937093,3.52
1629376937109,9.19
1629376937125,14.02
1629376937140,18.13
1629376937156,21.69
1629376937171,24.88
1629376937187,27.79
1629376937203,30.44
1629376937218,32.79
1629376937234,34.8
1629376937250,36.44
1629376937265,37.65
1629376937281,38.35
1629376937296,38.41
1629376937312,37.7
1629376937328,36.16
1629376937343,33.88
1629376937359,31.04
1629376937375,27.93
1629376937390,24.81
1629376937406,21.87
1629376937421,19.16
1629376937437,16.68
1629376937453,14.42
1629376937468,12.42
1629376937484,10.79
1629376937500,9.65
1629376937515,9.08
1629376937531,9.07
1629376937546,9.54
1629376937562,10.36
1629376937578,11.44
1629376937593,12.71
1629376937609,14.15
1629376937625,15.68
1629376937640,17.16
1629376937656,18.35
1629376937671,18.98
1629376937687,18.8
1629376937703,17.72
1629376937718,15.7
1629376937734,12.83
1629376937750,9.2
1629376937765,4.98
1629376937781,0.36
1629376937796,-4.37
1629376937812,-8.93
1629376937828,-13.05
1629376937843,-16.6
1629376937859,-19.65
1629376937875,-22.36
1629376937890,-24.9
1629376937906,-27.28
1629376937921,-29.36
1629376937937,-30.93
1629376937953,-31.81
1629376937968,-32.03
1629376937984,-31.79
1629376938000,-31.41
1629376938015,-31.13
1629376938031,-31.03
1629376938046,-31.0
1629376938062,-30.85
1629376938078,-30.46
1629376938093,-29.83
1629376938109,-29.05
1629376938125,-28.18
1629376938140,-27.16
1629376938156,-25.81
1629376938171,-23.83
1629376938187,-21.0
1629376938203,-17.26
1629376938218,-12.71
1629376938234,-7.63
1629376938250,-2.37
1629376938265,2.76
1629376938281,7.51
1629376938296,11.73
1629376938312,15.33
1629376938328,18.27
1629376938343,20.58
1629376938359,22.33
1629376938375,23.66
1629376938390,24.69
1629376938406,25.55
1629376938421,26.28
1629376938437,26.82
1629376938453,27.04
1629376938468,26.84
1629376938484,26.17
1629376938500,25.16
1629376938515,24.03
1629376938531,23.06
1629376938546,22.48
1629376938562,22.35
1629376938578,22.61
1629376938593,23.11
1629376938609,23.72
1629376938625,24.34
1629376938640,24.92
1629376938656,25.4
1629376938671,25.64
1629376938687,25.48
1629376938703,24.77
1629376938718,23.46
1629376938734,21.62
1629376938750,19.4
1629376938765,16.89
1629376938781,14.15
1629376938796,11.18
1629376938812,8.01
1629376938828,4.76
1629376938843,1.63
1629376938859,-1.18
1629376938875,-3.65
1629376938890,-5.93
1629376938906,-8.34
1629376938921,-11.15
1629376938937,-14.42
1629376938953,-17.99
1629376938968,-21.49
1629376938984,-24.57
1629376939000,-27.0
1629376939015,-28.76
1629376939031,-29.93
1629376939046,-30.62
1629376939062,-30.86
1629376939078,-30.65
1629376939093,-29.97
1629376939109,-28.93
1629376939125,-27.69
1629376939140,-26.46
1629376939156,-25.36
1629376939171,-24.41
1629376939187,-23.54
1629376939203,-22.66
1629376939218,-21.68
1629376939234,-20.58
1629376939250,-19.33
1629376939265,-17.87
1629376939281,-16.11
1629376939296,-13.93
1629376939312,-11.25
1629376939328,-8.1
1629376939343,-4.56
1629376939359,-0.79
1629376939375,3.03
1629376939390,6.75
1629376939406,10.24
1629376939421,13.34
1629376939437,15.85
1629376939453,17.6
1629376939468,18.49
1629376939484,18.6
1629376939500,18.19
1629376939515,17.66
1629376939531,17.38
1629376939546,17.58
1629376939562,18.21
1629376939578,18.99
1629376939593,19.56
1629376939609,19.59
1629376939625,18.94
1629376939640,17.73
1629376939656,16.24
1629376939671,14.84
1629376939687,13.85
1629376939703,13.46
1629376939718,13.68
1629376939734,14.37
1629376939750,15.34
1629376939765,16.38
1629376939781,17.35
1629376939796,18.22
1629376939812,19.01
1629376939828,19.8
1629376939843,20.61
1629376939859,21.4
1629376939875,22.04
1629376939890,22.31
1629376939906,22.02
1629376939921,20.99
1629376939937,19.13
1629376939953,16.42
1629376939968,12.97
1629376939984,8.98
1629376940000,4.77
1629376940015,0.73
1629376940031,-2.74
1629376940046,-5.41
1629376940062,-7.33
1629376940078,-8.83
1629376940093,-10.4
1629376940109,-12.45
1629376940125,-15.09
1629376940140,-18.09
1629376940156,-20.96
1629376940171,-23.27
1629376940187,-24.87
1629376940203,-25.98
1629376940218,-26.99
1629376940234,-28.25
1629376940250,-29.8
1629376940265,-31.34
1629376940281,-32.42
1629376940296,-32.67
1629376940312,-31.98
1629376940328,-30.55
1629376940343,-28.71
1629376940359,-26.77
1629376940375,-24.79
1629376940390,-22.7
1629376940406,-20.34
1629376940421,-17.65
1629376940437,-14.78
1629376940453,-11.97
1629376940468,-9.46
1629376940484,-7.31
1629376940500,-5.35
1629376940515,-3.29
1629376940531,-0.89
1629376940546,1.94
1629376940562,5.04
1629376940578,8.08
1629376940593,10.71
1629376940609,12.68
1629376940625,13.95
1629376940640,14.64
1629376940656,14.99
1629376940671,15.24
1629376940687,15.59
1629376940703,16.13
1629376940718,16.8
1629376940734,17.42
1629376940750,17.72
1629376940765,17.49
1629376940781,16.63
1629376940796,15.24
1629376940812,13.55
1629376940828,11.88
1629376940843,10.41
1629376940859,9.22
1629376940875,8.29
1629376940890,7.63
1629376940906,7.31
1629376940921,7.47
1629376940937,8.21
1629376940953,9.5
1629376940968,11.15
1629376940984,12.86
1629376941000,14.38
1629376941015,15.57
1629376941031,16.44
1629376941046,17.04
1629376941062,17.46
1629376941078,17.74
1629376941093,17.86
1629376941109,17.79
1629376941125,17.45
1629376941140,16.77
1629376941156,15.64
1629376941171,13.96
1629376941187,11.67
1629376941203,8.79
1629376941218,5.39
1629376941234,1.64
1629376941250,-2.24
1629376941265,-5.97
1629376941281,-9.25
1629376941296,-11.85
1629376941312,-13.78
1629376941328,-15.32
1629376941343,-16.97
1629376941359,-19.25
1629376941375,-22.4
1629376941390,-26.22
1629376941406,-30.05
1629376941421,-33.03
1629376941437,-34.43
1629376941453,-33.94
1629376941468,-31.79
1629376941484,-28.58
1629376941500,-25.11
1629376941515,-22.07
1629376941531,-19.89
1629376941546,-18.67
1629376941562,-18.28
1629376941578,-18.43
1629376941593,-18.82
1629376941609,-19.25
1629376941625,-19.63
1629376941640,-19.91
1629376941656,-20.01
1629376941671,-19.77
1629376941687,-18.98
1629376941703,-17.46
1629376941718,-15.15
1629376941734,-12.22
1629376941750,-9.03
1629376941765,-6.01
1629376941781,-3.46
1629376941796,-1.44
1629376941812,0.18
1629376941828,1.67
1629376941843,3.22
1629376941859,4.88
1629376941875,6.6
1629376941890,8.32
1629376941906,10.05
1629376941921,11.83
1629376941937,13.69
1629376941953,15.55
1629376941968,17.18
1629376941984,18.36
1629376942000,19.04
1629376942015,19.44
1629376942031,19.97
1629376942046,21.01
1629376942062,22.69
1629376942078,24.75
1629376942093,26.72
1629376942109,28.08
1629376942125,28.55
1629376942140,28.1
1629376942156,26.88
1629376942171,25.1
1629376942187,22.94
1629376942203,20.54
1629376942218,18.06
1629376942234,15.7
1629376942250,13.68
1629376942265,12.1
1629376942281,10.91
1629376942296,9.86
1629376942312,8.6
1629376942328,6.8
1629376942343,4.27
1629376942359,1.05
1629376942375,-2.67
1629376942390,-6.56
1629376942406,-10.28
1629376942421,-13.52
1629376942437,-16.1
1629376942453,-18.01
1629376942468,-19.38
1629376942484,-20.51
1629376942500,-21.72
1629376942515,-23.24
1629376942531,-25.11
1629376942546,-27.12
1629376942562,-28.88
1629376942578,-29.95
1629376942593,-30.04
1629376942609,-29.11
1629376942625,-27.45
1629376942640,-25.5
1629376942656,-23.78
1629376942671,-22.62
1629376942687,-22.11
1629376942703,-22.06
1629376942718,-22.19
1629376942734,-22.16
1629376942750,-21.76
1629376942765,-20.86
1629376942781,-19.48
1629376942796,-17.64
1629376942812,-15.42
1629376942828,-12.88
1629376942843,-10.1
1629376942859,-7.19
1629376942875,-4.26
1629376942890,-1.42
1629376942906,1.27
1629376942921,3.78
1629376942937,6.18
1629376942953,8.49
1629376942968,10.78
1629376942984,13.02
1629376943000,15.17
1629376943015,17.14
1629376943031,18.8
1629376943046,20.02
1629376943062,20.71
1629376943078,20.81
1629376943093,20.36
1629376943109,19.47
1629376943125,18.32
1629376943140,17.14
1629376943156,16.16
1629376943171,15.6
1629376943187,15.56
1629376943203,16.06
1629376943218,16.97
1629376943234,18.1
1629376943250,19.21
1629376943265,20.15
1629376943281,20.85
1629376943296,21.3
1629376943312,21.58
1629376943328,21.76
1629376943343,21.87
1629376943359,21.93
1629376943375,21.95
1629376943390,21.88
1629376943406,21.64
1629376943421,21.06
1629376943437,19.91
1629376943453,17.99
1629376943468,15.18
1629376943484,11.52
1629376943500,7.17
1629376943515,2.39
1629376943531,-2.56
1629376943546,-7.44
1629376943562,-12.01
1629376943578,-16.05
1629376943593,-19.35
1629376943609,-21.79
1629376943625,-23.4
1629376943640,-24.41
1629376943656,-25.19
1629376943671,-26.1
1629376943687,-27.35
1629376943703,-28.91
1629376943718,-30.56
1629376943734,-31.94
1629376943750,-32.79
1629376943765,-32.93
1629376943781,-32.35
1629376943796,-31.17
1629376943812,-29.5
1629376943828,-27.46
1629376943843,-25.13
1629376943859,-22.57
1629376943875,-19.8
1629376943890,-16.83
1629376943906,-13.72
1629376943921,-10.53
1629376943937,-7.33
1629376943953,-4.18
1629376943968,-1.11
1629376943984,1.9
1629376944000,4.85
1629376944015,7.66
1629376944031,10.2
1629376944046,12.31
1629376944062,13.85
1629376944078,14.85
1629376944093,15.44
1629376944109,15.86
1629376944125,16.34
1629376944140,16.99
1629376944156,17.77
1629376944171,18.52
1629376944187,19.02
1629376944203,19.09
1629376944218,18.67
1629376944234,17.77
1629376944250,16.52
1629376944265,15.08
1629376944281,13.67
1629376944296,12.45
1629376944312,11.59
1629376944328,11.15
1629376944343,11.15
1629376944359,11.54
1629376944375,12.21
1629376944390,13.04
1629376944406,13.92
1629376944421,14.78
1629376944437,15.63
1629376944453,16.46
1629376944468,17.26
1629376944484,17.95
1629376944500,18.41
1629376944515,18.46
1629376944531,17.99
1629376944546,16.99
1629376944562,15.52
1629376944578,13.69
1629376944593,11.6
1629376944609,9.28
1629376944625,6.71
1629376944640,3.9
1629376944656,0.9
1629376944671,-2.15
1629376944687,-5.1
1629376944703,-7.89
1629376944718,-10.6
1629376944734,-13.4
1629376944750,-16.5
1629376944765,-19.98
1629376944781,-23.71
1629376944796,-27.4
1629376944812,-30.67
1629376944828,-33.18
1629376944843,-34.74
1629376944859,-35.33
1629376944875,-35.06
1629376944890,-34.14
1629376944906,-32.8
1629376944921,-31.25
1629376944937,-29.67
1629376944953,-28.17
1629376944968,-26.78
1629376944984,-25.45
1629376945000,-24.07
1629376945015,-22.48
1629376945031,-20.54
1629376945046,-18.18
1629376945062,-15.37
1629376945078,-12.14
1629376945093,-8.63
1629376945109,-5.0
1629376945125,-1.51
1629376945140,1.59
1629376945156,4.05
1629376945171,5.73
1629376945187,6.61
1629376945203,6.82
1629376945218,6.54
1629376945234,6.0
1629376945250,5.32
1629376945265,4.56
1629376945281,3.75
1629376945296,2.94
1629376945312,2.27
1629376945328,1.94
1629376945343,2.18
1629376945359,3.08
1629376945375,4.63
1629376945390,6.69
1629376945406,9.12
1629376945421,11.77
1629376945437,14.55
1629376945453,17.41
1629376945468,20.26
1629376945484,22.99
1629376945500,25.45
1629376945515,27.52
1629376945531,29.18
1629376945546,30.46
1629376945562,31.42
1629376945578,32.1
1629376945593,32.54
1629376945609,32.78
1629376945625,32.91
1629376945640,33.01
1629376945656,33.12
1629376945671,33.16
1629376945687,32.94
1629376945703,32.22
1629376945718,30.8
1629376945734,28.68
1629376945750,25.98
1629376945765,22.91
1629376945781,19.72
1629376945796,16.47
1629376945812,13.12
1629376945828,9.44
1629376945843,5.18
1629376945859,0.16
1629376945875,-5.59
1629376945890,-11.79
1629376945906,-17.99
1629376945921,-23.66
1629376945937,-28.4
1629376945953,-32.02
1629376945968,-34.57
1629376945984,-36.22
1629376946000,-37.19
1629376946015,-37.65
1629376946031,-37.7
1629376946046,-37.49
1629376946062,-37.18
1629376946078,-36.98
1629376946093,-37.05
1629376946109,-37.43
1629376946125,-37.96
1629376946140,-38.32
1629376946156,-38.2
1629376946171,-37.3
1629376946187,-35.52
1629376946203,-32.91
1629376946218,-29.65
1629376946234,-25.94
1629376946250,-21.91
1629376946265,-17.63
1629376946281,-13.06
1629376946296,-8.17
1629376946312,-2.95
1629376946328,2.47
1629376946343,7.89
1629376946359,13.0
1629376946375,17.49
1629376946390,21.19
1629376946406,24.1
1629376946421,26.4
1629376946437,28.38
1629376946453,30.23
1629376946468,31.97
1629376946484,33.42
1629376946500,34.34
1629376946515,34.55
1629376946531,34.05
1629376946546,33.02
1629376946562,31.68
1629376946578,30.2
1629376946593,28.65
1629376946609,27.09
1629376946625,25.6
1629376946640,24.38
1629376946656,23.65
1629376946671,23.55
1629376946687,24.1
1629376946703,25.15
1629376946718,26.47
1629376946734,27.85
1629376946750,29.12
1629376946765,30.11
1629376946781,30.65
1629376946796,30.46
1629376946812,29.32
1629376946828,27.06
1629376946843,23.71
1629376946859,19.46
1629376946875,14.54
1629376946890,9.17
1629376946906,3.49
1629376946921,-2.42
1629376946937,-8.44
1629376946953,-14.32
1629376946968,-19.76
1629376946984,-24.5
1629376947000,-28.41
1629376947015,-31.6
1629376947031,-34.31
1629376947046,-36.8
1629376947062,-39.17
1629376947078,-41.38
1629376947093,-43.24
1629376947109,-44.61
1629376947125,-45.43
1629376947140,-45.76
1629376947156,-45.68
1629376947171,-45.22
1629376947187,-44.31
1629376947203,-42.86
1629376947218,-40.81
1629376947234,-38.18
1629376947250,-35.11
1629376947265,-31.69
1629376947281,-27.93
1629376947296,-23.72
1629376947312,-18.94
1629376947328,-13.59
1629376947343,-7.83
1629376947359,-2.0
