trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
751.6854928710964,0,0,751.869269789895,1,E3,m,m,1,1.4629594290163368
753.361992202932,1,0,753.4968347449321,2,I3,m,m,1,0.6063092749100178
754.1286083620507,2,0,754.2629191291053,3,K3,m,m,1,0.9141969829797744
755.1952202669345,3,0,755.3299215189181,4,M9,m,m,1,0.5931989010423422
755.9455202259123,4,1,756.0855497459415,1,G9,c,c,1,1.0555262810084969
757.162340340903,5,1,757.2974572319072,2,A7,m,m,1,0.7125184109900147
758.0283778470475,6,1,758.1647808649577,3,K6,c,c,1,1.3761126310564578
759.562198929023,7,1,759.6994972450193,4,R2,c,c,1,0.5323461510706693
760.2631951370277,8,2,760.3962964611128,1,R6,c,c,1,1.032547507900745
761.4634604349267,9,2,761.5970940180123,2,U5,m,m,1,0.7577861698810011
762.3787493179552,10,2,762.5126607860439,3,U6,c,c,1,2.3111558568198234
764.8446924590971,11,2,764.9775683348998,4,U5,m,m,1,0.7050359940622002
765.712950760033,12,3,765.8459003909957,1,I2,m,m,1,1.438707172870636
767.312144229887,13,3,767.4461945530493,2,R7,c,c,1,0.8503393088467419
768.3275688770227,14,3,768.4731350140646,3,M6,c,c,1,0.8883273918181658
769.3814684839454,15,3,769.5121346279047,4,E8,c,c,1,0.4884340360295027
770.027733603958,16,4,770.161269382108,1,K2,c,c,1,2.6321286640595645
772.8308977270499,17,4,772.9601453000214,2,I3,m,m,1,1.2961775918956846
774.2776379880961,18,4,774.4112916518934,3,G4,c,c,1,1.2209650799632072
775.6618700020481,19,4,775.7967278710566,4,I3,m,m,1,0.6706448090262711
776.4940302339382,20,5,776.6278606210835,1,U9,m,m,1,1.384412711020559
778.0332049950957,21,5,778.1625239360146,2,M5,c,c,1,0.7356099451426417
778.9282948758919,22,5,779.0622351691127,3,K4,c,c,1,1.454808363923803
780.5464624280576,23,5,780.6786241189111,4,G3,m,m,1,0.5815160549245775
781.2965366160497,24,6,781.4292856319807,1,A6,m,m,1,1.2716675929259509
782.7280444959179,25,6,782.8606595029123,2,G2,c,c,1,0.8312192470766604
783.7119871429168,26,6,783.8453059450258,3,M4,c,c,1,0.917548713972792
784.7973498799838,27,6,784.929401912028,4,K7,m,m,1,0.6663469448685646
785.6298305119853,28,7,785.7635490531102,1,U6,m,m,1,1.1572918409947306
786.9459263379686,29,7,787.0784712089226,2,E8,m,m,1,1.8161978588905183
788.9297752229031,30,7,789.0625278009102,3,K8,c,c,1,1.046123000094667
790.1276294020936,31,7,790.2618680340238,4,G7,m,m,1,0.7016896589193493
790.9964134080801,32,8,791.1299154630397,1,M3,c,c,1,3.3665537699125707
794.529511599103,33,8,794.6629060539417,2,R6,c,c,1,1.1105147700291127
