timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629807857642,4500,3154,-1,0
1629807867680,4500,3157,-1,0
1629807877650,4500,3154,-1,0
1629807887685,4000,3141,-1,0
1629807897658,4500,3154,-1,0
1629807907674,4500,3154,-1,0
1629807917700,4500,3157,-1,0
1629807927667,4500,3154,-1,0
1629807937763,4500,3154,-1,0
1629807947751,4500,3152,-1,0
1629807957765,4500,3154,-1,0
1629807967721,4500,3154,-1,0
1629807977721,4500,3154,-1,0
1629807987748,4500,3152,-1,0
1629807997753,4500,3154,-1,0
1629808050674,4500,3152,-1,0
1629808060813,3500,3126,-1,0
1629808070702,4500,3148,-1,0
1629808080953,4500,3150,-1,0
1629808090791,4500,3152,-1,0
1629808100879,4000,3146,-1,0
1629808110880,4000,3146,-1,0
1629808131087,4500,3148,-1,0
1629808131087,0,0,-1,0
1629808141160,4500,3148,-1,0
1629808150805,4500,3148,-1,0
1629808160776,4500,3152,-1,0
1629808170783,3500,3119,-1,0
1629808180887,4500,3150,-1,0
1629808190916,4500,3148,-1,0
1629808200778,4500,3148,-1,0
1629808210868,4500,3152,-1,0
1629808220853,4500,3150,-1,0
1629808330545,3500,3126,-1,0
1629808341425,4500,3148,-1,0
1629808370896,4500,3148,-1,0
1629808370896,0,0,-1,0
1629808370896,0,0,-1,0
1629808381152,4500,3148,-1,0
1629808420420,3500,3119,-1,0
1629808420421,0,0,-1,0
1629808420424,0,0,-1,0
1629808420424,0,0,-1,0
1629808430790,4000,3146,-1,0
1629808441355,4000,3143,-1,0
1629808461410,0,0,-1,0
1629808461412,4000,3143,-1,0
1629808471537,4000,3143,-1,0
1629808490947,4000,3141,-1,0
1629808490962,0,0,-1,0
1629808500750,4000,3128,-1,0
1629808510746,3500,3117,-1,0
1629808520525,4000,3135,-1,0
1629808530716,4000,3146,-1,0
1629808540895,4000,3141,-1,0
1629808550630,4000,3130,-1,0
1629808560779,4000,3143,-1,0
1629808580792,0,0,-1,0
1629808580793,3000,3106,-1,0
1629808591494,4000,3141,-1,0
1629808601168,4000,3130,-1,0
1629808610609,4000,3141,-1,0
1629808620929,4000,3137,-1,0
1629808640895,0,0,-1,0
1629808640895,4000,3137,-1,0
1629808650665,4000,3139,-1,0
1629808670822,0,0,-1,0
1629808670822,4000,3143,-1,0
1629808680723,4000,3137,-1,0
1629808690940,4000,3143,-1,0
1629808700771,4000,3139,-1,0
1629808730883,0,0,-1,0
1629808730899,0,0,-1,0
1629808730899,4000,3137,-1,0
1629808751219,4000,3141,-1,0
1629808751234,0,0,-1,0
1629808781150,0,0,-1,0
1629808781150,3000,3115,-1,0
1629808781150,0,0,-1,0
1629808801196,0,0,-1,0
1629808801196,4000,3137,-1,0
1629808810832,4000,3141,-1,0
1629808820905,4000,3139,-1,0
1629808830727,3500,3119,-1,0
1629808840875,4000,3139,-1,0
1629808850690,4000,3135,-1,0
1629808861066,4000,3135,-1,0
1629808871252,4000,3137,-1,0
1629808881012,4000,3141,-1,0
1629808890892,4000,3137,-1,0
1629808934440,4000,3141,-1,0
1629808944431,4000,3135,-1,0
1629808954448,4000,3135,-1,0
1629808964463,4000,3137,-1,0
1629808974462,4000,3135,-1,0
1629808984492,4000,3137,-1,0
1629808994486,3000,3110,-1,0
1629809004487,4000,3135,-1,0
1629809024718,3500,3126,-1,0
1629809034712,4000,3132,-1,0
1629809044744,4000,3135,-1,0
1629809054739,4000,3132,-1,0
1629809064737,4000,3137,-1,0
1629809074755,4000,3135,-1,0
1629809084783,4000,3139,-1,0
1629809094791,4000,3135,-1,0
1629809104769,3000,3113,-1,0
1629809114778,4000,3132,-1,0
1629809124810,4000,3132,-1,0
1629809134824,4000,3135,-1,0
1629809144833,4000,3132,-1,0
1629809154834,4000,3135,-1,0
1629809164809,4000,3130,-1,0
1629809174839,4000,3132,-1,0
