trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
877.609819403966,0,0,877.7444700410124,1,E9,m,m,1,2.429260673932731
880.1951949950308,1,0,880.3284557589795,2,R4,c,c,1,1.329149903031066
881.6799412430264,2,0,881.8121067680186,3,G9,m,m,1,1.8425304740667343
883.6800690379459,3,0,883.8130397009663,4,K9,m,m,1,2.013391913031228
885.8445597910322,4,1,885.9785534660332,1,E9,m,c,0,1.8127699719043449
887.8134378260002,5,1,887.94197333802,2,E9,m,m,1,2.240419634967111
890.2111899399897,6,1,890.346486003953,3,E7,m,m,1,2.829753228928894
893.1954835370416,7,1,893.3295190000208,4,U7,m,m,1,2.819445124012418
896.1776121830335,8,2,896.3122178730555,1,K4,c,c,1,2.464773130021058
898.8133060709806,9,2,898.9563502969686,2,U9,m,m,1,1.890437702997588
900.8777361590182,10,2,901.0119932070374,3,K9,m,m,1,2.3686916609294717
903.4129316509934,11,2,903.5456423290308,4,R9,m,m,1,2.081102123018354
905.6446602599462,12,3,905.778627977008,1,R7,c,c,1,1.4149045989615845
907.211286121048,13,3,907.3480317000068,2,M8,c,c,1,1.3624815150396898
908.7456683949569,14,3,908.8788325330244,3,U5,m,m,1,2.2165037660161038
911.111832431052,15,3,911.2473636929644,4,I9,m,m,1,2.1188336820341647
913.3964661769568,16,4,913.528074502945,1,U2,m,m,1,2.28515528596472
915.8460057389456,17,4,915.9809936759992,2,M3,c,c,1,0.99919924500864
917.0130505349952,18,4,917.1434934419811,3,E4,c,c,1,1.6155213669408113
918.7772565069608,19,4,918.912143014022,4,G6,c,c,1,1.455882998998277
920.3948412720348,20,5,920.5292947939596,1,A7,m,m,1,1.735513948951848
922.295583219966,21,5,922.4284017069732,2,R3,c,c,1,1.121305064065382
923.5777026029537,22,5,923.7099655950442,3,I6,c,c,1,1.8777995579876008
925.611290315981,23,5,925.7450564650352,4,A9,m,m,1,1.887566176010296
927.6621171010192,24,6,927.795945571037,1,K2,c,c,1,1.9145375879015771
929.7461609509774,25,6,929.8773443889804,2,E5,m,m,1,1.3811270130099729
931.277809313964,26,6,931.4089223849588,3,E5,m,m,1,1.6324588740244508
933.0617332049878,27,6,933.1954401240218,4,E6,c,c,1,1.4129406969295817
934.6285018869676,28,7,934.7618561430136,1,U2,m,m,1,3.4822959810262546
938.2792189000174,29,7,938.41141202196,2,A8,m,c,0,1.8156079419422892
940.2444506169996,30,7,940.379490889958,3,K5,m,m,1,1.3255656340625137
941.728040040005,31,7,941.861940540024,4,R4,c,c,1,1.6860747040482238
943.577338862,32,8,943.7127612329788,1,I3,m,m,1,1.96108448994346
945.6943085299572,33,8,945.8279489040142,2,U3,m,m,1,1.0448711790377274
946.8938954559852,34,8,947.0271421020152,3,U7,m,m,1,1.5997044610558078
948.6433065900346,35,8,948.7780955299968,4,U5,m,m,1,1.2745491189416498
950.0790683079975,36,9,950.2113890859764,1,R9,c,c,1,2.774221985018812
953.0122177510056,37,9,953.145228157984,2,R5,c,c,1,1.681145322043449
954.8441879049642,38,9,954.9790604549926,3,G7,m,m,1,1.416222041938454
956.4122259130236,39,9,956.5455794959562,4,K2,c,c,1,2.14773075398989
958.7109594079666,40,10,958.844255571952,1,R4,c,c,1,3.2329446540679783
962.111523489002,41,10,962.2438228949904,2,U8,m,m,1,2.361269530025311
964.6272555959875,42,10,964.7617168800208,3,U3,m,m,1,1.6712875940138474
966.4626480039442,43,10,966.5943850789918,4,U4,c,c,1,1.0356132859596985
967.660219070036,44,11,967.7939888630062,1,A2,m,m,1,3.175732163945213
970.9939596690238,45,11,971.1281835869886,2,G3,c,c,1,1.0675605039577931
972.2275166680338,46,11,972.361582905054,3,R3,m,m,1,2.942994235083461
975.327412344981,47,11,975.4605306889862,4,E9,m,m,1,0.9999273651046678
976.477312564035,48,12,976.6122560800286,1,R7,c,c,1,2.5640821770066395
979.2122436630308,49,12,979.3449085149914,2,G2,c,c,1,0.995520374039188
980.3599473090144,50,12,980.4934859180356,3,E9,m,m,1,1.4918073440203443
982.0108705939492,51,12,982.1454479780514,4,A6,c,c,1,1.0629019029438496
983.228164477041,52,13,983.3615002309672,1,K6,c,c,1,2.159618646022864
985.5412416120524,53,13,985.6738524440444,2,A6,m,m,1,1.155093846959062
986.8595605830196,54,13,986.9927451979602,3,A7,m,m,1,1.3251203970285133
988.3411530889572,55,13,988.4757592249662,4,R6,c,c,1,0.9881135940086097
989.4940902170492,56,14,989.62597511895,1,E5,m,m,1,3.4448015741072595
993.0937497960404,57,14,993.227844399982,2,A9,m,m,1,1.160894435015507
994.410456325044,58,14,994.5421289399964,3,A2,c,c,1,2.0185567709850147
996.576990762027,59,14,996.7119480459952,4,M4,c,c,1,0.8106083390302956
997.544047274976,60,15,997.6760918409564,1,E9,m,m,1,2.183035770081915
999.876624951954,61,15,1000.0086503929924,2,K7,c,c,1,1.408739767037332
1001.4433059809962,62,15,1001.5881661169695,3,A3,m,m,1,1.4532247859751806
1003.0607919329776,63,15,1003.1939719880464,4,A4,c,c,1,0.8782760619651526
1004.0939499279484,64,16,1004.2277983450332,1,M9,c,c,1,1.5185371279949322
1005.7783098979852,65,16,1005.9106835409766,2,E6,m,m,1,1.0005295570008457
1006.944823259022,66,16,1007.076235405053,3,G5,m,m,1,2.838961513945833
1009.942311458988,67,16,1010.0761413980508,4,I4,c,c,1,0.9690347620053216
1011.076041555032,68,17,1011.2119175960544,1,I8,m,m,1,1.3939809390576556
1012.6270849050488,69,17,1012.7614555560284,2,U2,m,m,1,0.8703852070029825
1013.6612044150244,70,17,1013.7943392030428,3,K5,m,m,1,1.603550982079469
1015.4270757610212,71,17,1015.5605050469748,4,E4,c,c,1,0.993215030990541
1016.5765745800454,72,18,1016.7101767429848,1,G6,c,c,1,1.8255879719508807
1018.5604155679466,73,18,1018.6944194650276,2,I7,m,m,1,1.0832602450391278
1019.8096169560448,74,18,1019.9438267210498,3,U3,m,m,1,1.2986639980226755
1021.2779439359438,75,18,1021.4110756369772,4,I9,m,m,1,1.0324175049318
1022.475876100012,76,19,1022.6115759579698,1,G4,c,c,1,0.866840391070582
1023.5100122590084,77,19,1023.644887765986,2,U4,m,m,1,1.3815622879192233
1025.044072765042,78,19,1025.1781635519585,3,U8,c,c,1,2.3091736369533464
1027.510834760964,79,19,1027.6448647279758,4,U3,m,m,1,0.8573740100255236
1028.5261765569448,80,20,1028.660842961981,1,U3,m,m,1,2.646289006108418
1031.326955682016,81,20,1031.4600154430373,2,M9,c,c,1,0.9410412909928708
1032.426988209947,82,20,1032.5601592139574,3,G3,m,m,1,2.1859005970181897
1034.7778330380097,83,20,1034.9087383230217,4,E9,m,m,1,1.3222000170499086
1036.261607030989,84,21,1036.3938070719596,1,G3,c,c,1,1.0751424810150638
1037.493217249983,85,21,1037.626996772946,2,G4,c,c,1,0.7238467619754374
1038.3752349029528,86,21,1038.5098593039438,3,G9,m,m,1,1.1098924180259928
1039.64459747402,87,21,1039.777268070029,4,A5,m,m,1,1.373431203071959
1041.1762764879968,88,22,1041.3089710989734,1,G4,c,c,1,0.9336371129611508
1042.275558287045,89,22,1042.4112439500168,2,K5,c,c,1,0.7193786540301517
1043.162068058038,90,22,1043.2939191380283,3,K3,m,m,1,1.2046482029836625
1044.5281587280333,91,22,1044.6599749430316,4,E7,m,m,1,0.8696456210454926
1045.5609418039676,92,23,1045.693882580963,1,G6,c,c,1,1.1267037619836628
1046.8447156710315,93,23,1046.9778901500397,2,G9,c,c,1,0.8205430890666321
1047.8271303699585,94,23,1047.9599664439447,3,R2,c,c,1,1.7642761430470273
1049.7403479709756,95,23,1049.8770246159984,4,I7,m,m,1,0.8713051020167768
1050.7774385949597,96,24,1050.909485667944,1,K6,c,c,1,1.012856564950198
1051.943418764975,97,24,1052.0779594429769,2,G5,c,c,1,2.007182786008343
1054.1109344400463,98,24,1054.244561798987,3,R9,m,m,1,1.1955507680540904
1055.4600145029835,99,24,1055.5932331710355,4,G3,m,m,1,0.8798252679407597
1056.4929592550034,100,25,1056.62645199697,1,R2,c,c,1,0.9034607169451192
1057.561433837982,101,25,1057.693694710033,2,U7,m,m,1,2.758380245999433
1060.4776682120282,102,25,1060.6085168999853,3,E5,m,m,1,1.319271179032512
1061.9619415169582,103,25,1062.0936200269498,4,M4,c,c,1,0.9741907430579886
1063.0930747659877,104,26,1063.2264068699442,1,R8,c,m,0,2.4123407499864697
1065.6598427329443,105,26,1065.792795627029,2,M3,c,c,1,1.5068535819882527
1067.3265453430358,106,26,1067.4595202850178,3,K9,m,m,1,1.3050017909845335
1068.795049633016,107,26,1068.9263525699498,4,M4,c,c,1,1.8720164929982277
1070.8271331320284,108,27,1070.9602906580549,1,U6,m,m,1,1.707148476038128
1072.693709401996,109,27,1072.826657537953,2,A7,m,m,1,1.4016285190591589
1074.2632845860207,110,27,1074.392993901041,3,I3,m,m,1,2.7560964110307395
1077.1753715319792,111,27,1077.3116808249615,4,A5,m,m,1,0.7485686040017754
1078.0773526739797,112,28,1078.2093021279434,1,U2,m,m,1,1.5218333220109344
1079.7599991579773,113,28,1079.892639252008,2,I3,m,m,1,0.8253692720318213
1080.741803432,114,28,1080.8754518049536,3,G3,m,m,1,1.0985236959531903
1082.0127759870377,115,28,1082.141908391961,4,U2,c,c,1,0.8275763290002942
1082.993498803,116,29,1083.1260772480164,1,U6,m,m,1,1.6828316500177607
1084.8441443260526,117,29,1084.9761097109877,2,E9,m,m,1,0.8026432999176905
1085.8107739159605,118,29,1085.9429876969662,3,A6,c,c,1,1.1518337189918384
1087.1263704559533,119,29,1087.258788265055,4,E7,m,m,1,0.7759793900186196
1088.062022208003,120,30,1088.1931466680253,1,U8,m,m,1,0.975606165942736
1089.1932348209666,121,30,1089.3268965040334,2,R4,c,c,1,0.9627811410464346
1090.3091235420434,122,30,1090.4416875130264,3,K9,m,m,1,1.0049470560625196
1091.474720356986,123,30,1091.6078623540234,4,I5,m,m,1,0.8736729169031605
1092.5076126869535,124,31,1092.6417541099945,1,U8,m,m,1,1.2256616529775783
1093.8930417379595,125,31,1094.0266449779738,2,G2,c,c,1,0.7537273300113156
1094.8091264560353,126,31,1094.941242962028,3,R4,c,c,1,0.9651867350330576
1095.9431911050342,127,31,1096.077641183976,4,G4,c,c,1,0.7116793399909511
1096.8090989670018,128,32,1096.9439572499832,1,R3,c,c,1,3.2087508629774675
1100.175459371996,129,32,1100.3104789790232,2,I4,m,m,1,0.768609473016113
1101.108786782017,130,32,1101.241705649998,3,G2,c,c,1,1.4413350480608642
1102.7086030469509,131,32,1102.84306808596,4,A5,m,m,1,1.2458961609518155
1104.1088759730335,132,33,1104.2439038249431,1,M3,c,c,1,1.3011776769999417
1105.5738032379886,133,33,1105.7094678520225,2,U5,m,m,1,1.061363223940134
1106.7923050540269,134,33,1106.92606415099,3,M6,c,c,1,1.05475067300722
1108.0074838410364,135,33,1108.1419764619786,4,E6,c,c,1,0.655728533049114
1108.8264119629748,136,34,1108.959522558027,1,E7,m,m,1,1.791145061026327
1110.7747036829824,137,34,1110.9095961380517,2,M3,c,c,1,0.8531405220273882
1111.7921710499795,138,34,1111.9254353869474,3,R3,m,m,1,3.4481997679686174
1115.4097177509684,139,34,1115.5437057809904,4,A3,m,m,1,0.6507127950899303
1116.225390290958,140,35,1116.3598053690512,1,K3,c,c,1,2.022740915068425
1118.409919128986,141,35,1118.5445338869467,2,K2,c,c,1,0.4700465960195288
1119.041642584023,142,35,1119.1771674640477,3,R6,c,None,0,
1124.205024380004,143,35,1124.3384341959609,4,M5,m,m,1,0.942767787957564
1125.3055668659508,144,36,1125.438285741955,1,K5,c,c,1,1.6766612769570202
1127.1393316199535,145,36,1127.2715823069448,2,M2,c,c,1,0.7765207749325782
1128.0759815919446,146,36,1128.2105469499948,3,U9,m,m,1,0.9354428440565244
