timestamp,gx,gy,gz
1629808534241,0.28,-1.6275000000000002,1.6450000000000002
1629808534251,-0.7175,-2.0475000000000003,1.8025000000000002
1629808534260,-1.3650000000000002,-1.5925000000000002,1.9600000000000002
1629808534270,-1.6275000000000002,-0.6825000000000001,2.205
1629808534279,-1.9250000000000003,-0.0175,2.0650000000000004
1629808534289,-2.345,0.6125,1.8200000000000003
1629808534299,-2.66,0.9450000000000001,1.5575
1629808534308,-2.9925,0.9100000000000001,1.3650000000000002
1629808534318,-3.4825000000000004,0.7175,1.05
1629808534327,-4.077500000000001,0.8225000000000001,1.12
1629808534337,-4.305000000000001,0.8925000000000001,1.435
1629808534347,-4.2700000000000005,1.2600000000000002,1.8025000000000002
1629808534356,-4.112500000000001,1.715,1.9425000000000001
1629808534366,-3.7975000000000003,2.0825,1.9600000000000002
1629808534375,-3.8325000000000005,2.2750000000000004,1.9075000000000002
1629808534385,-3.7100000000000004,2.3275,1.715
1629808534395,-3.5175000000000005,2.5200000000000005,1.6275000000000002
1629808534404,-3.2375000000000003,2.66,1.61
1629808534414,-3.0625000000000004,2.4850000000000003,1.5225000000000002
1629808534423,-2.9050000000000002,2.2750000000000004,1.2950000000000002
1629808534433,-2.6075000000000004,2.415,1.1375000000000002
1629808534443,-1.9775000000000003,2.6250000000000004,1.1025
1629808534452,-1.4175000000000002,2.8000000000000003,0.9625000000000001
1629808534462,-1.0325000000000002,3.0100000000000002,1.0325000000000002
1629808534471,-1.2425000000000002,2.4325,0.7525000000000001
1629808534481,-1.6625,1.7500000000000002,0.49000000000000005
1629808534491,-2.0825,1.4175000000000002,0.805
1629808534500,-2.0825,1.1900000000000002,1.2425000000000002
1629808534510,-1.8025000000000002,1.3650000000000002,1.6275000000000002
1629808534519,-1.6450000000000002,1.54,1.715
1629808534529,-1.5925000000000002,1.4525000000000001,1.6450000000000002
1629808513407,-1.4000000000000001,1.33,1.6275000000000002
1629808513417,-1.3825,1.155,1.4875
1629808513426,-1.5575,1.0850000000000002,1.5225000000000002
1629808513436,-1.6800000000000002,0.9450000000000001,1.6450000000000002
1629808513445,-1.8550000000000002,0.7175,1.6625
1629808513455,-2.1875,0.665,1.8200000000000003
1629808513465,-2.2225,0.7875000000000001,1.9425000000000001
1629808513474,-2.1875,1.0850000000000002,2.0125
1629808513484,-1.9425000000000001,1.1375000000000002,1.7850000000000001
1629808513493,-1.61,1.12,1.5050000000000001
1629808513503,-1.5750000000000002,1.1025,1.2425000000000002
1629808513513,-1.6275000000000002,0.9800000000000001,0.8925000000000001
1629808513522,-1.5575,1.2600000000000002,0.6300000000000001
1629808513532,-1.7850000000000001,1.4175000000000002,0.42000000000000004
1629808513541,-2.0475000000000003,1.5225000000000002,0.35000000000000003
1629808513551,-2.4850000000000003,1.7325000000000002,0.36750000000000005
1629808513561,-2.7475,1.5925000000000002,0.5075000000000001
1629808513570,-2.9925,1.6975000000000002,0.7525000000000001
1629808513580,-3.1675000000000004,1.9425000000000001,0.9450000000000001
1629808513589,-3.2900000000000005,2.1700000000000004,0.9275000000000001
1629808513599,-3.2725000000000004,2.0475000000000003,0.6825000000000001
1629808513609,-3.2025,1.8025000000000002,0.43750000000000006
1629808513618,-3.2550000000000003,1.7675,0.45500000000000007
1629808513628,-3.1675000000000004,1.8375000000000001,0.6300000000000001
1629808513637,-3.0625000000000004,1.8025000000000002,0.9275000000000001
1629808513647,-2.6775,1.9425000000000001,1.5050000000000001
1629808513657,-2.2925000000000004,2.0300000000000002,1.8375000000000001
1629808513666,-1.9075000000000002,2.1525000000000003,1.9775000000000003
1629808513676,-1.3650000000000002,2.31,2.2225
1629808513685,-1.2425000000000002,1.9600000000000002,2.0825
1629808513695,-1.225,1.4875,1.8200000000000003
1629808513705,-1.0850000000000002,1.5750000000000002,1.6450000000000002
1629808513714,-1.1025,1.6975000000000002,1.3125000000000002
1629808513724,-0.805,2.2225,1.715
1629808513733,-0.35000000000000003,3.1850000000000005,2.4850000000000003
1629808513743,-0.6825000000000001,3.0275000000000003,2.66
1629808513753,-1.4700000000000002,2.0650000000000004,2.3975000000000004
1629808513762,-2.1525000000000003,1.3475000000000001,2.2750000000000004
1629808513772,-2.3800000000000003,1.2600000000000002,2.1875
1629808513781,-2.345,1.6275000000000002,2.1875
1629808513791,-2.6250000000000004,1.4700000000000002,1.9075000000000002
1629808513801,-2.8525000000000005,1.2950000000000002,1.715
1629808513810,-2.8000000000000003,1.5225000000000002,1.8725000000000003
1629808513820,-2.6775,1.8200000000000003,2.0300000000000002
1629808513829,-2.6075000000000004,1.9250000000000003,2.0650000000000004
1629808513839,-2.3275,2.1175,2.3975000000000004
1629808513849,-2.2225,2.2575000000000003,2.5025000000000004
1629808513858,-1.9600000000000002,2.5200000000000005,2.3275
1629808513868,-1.8725000000000003,2.5900000000000003,2.24
1629808513877,-1.7675,2.3625000000000003,2.1175
1629808513887,-1.5750000000000002,2.5725000000000002,1.8550000000000002
1629808513897,-1.61,2.6775,1.54
1629808513906,-1.4525000000000001,2.5725000000000002,1.12
1629808513916,-1.435,2.6425,0.9450000000000001
1629808513925,-1.4000000000000001,2.6075000000000004,0.8400000000000001
1629808513935,-1.4700000000000002,2.4675000000000002,0.8225000000000001
1629808513945,-1.4875,2.345,0.6125
1629808513954,-1.435,2.2925000000000004,0.45500000000000007
1629808513964,-1.33,2.415,0.56
1629808513973,-1.2075,2.4850000000000003,0.6475000000000001
1629808513983,-1.0150000000000001,2.87,0.7875000000000001
1629808513993,-1.155,2.66,0.8225000000000001
1629808514002,-1.5225000000000002,1.8200000000000003,0.665
1629808514012,-2.0475000000000003,1.3825,0.43750000000000006
1629808514021,-2.1525000000000003,1.4875,0.5425000000000001
1629808514031,-2.1350000000000002,1.6800000000000002,0.7000000000000001
1629808514041,-2.1700000000000004,1.6275000000000002,0.7000000000000001
1629808514050,-2.1,1.6625,0.7875000000000001
1629808514060,-1.9600000000000002,1.61,0.8225000000000001
1629808514069,-2.0825,1.5050000000000001,0.805
1629808514079,-2.1700000000000004,1.2425000000000002,0.8925000000000001
1629808514089,-2.0125,1.0850000000000002,0.9975
1629808514098,-2.0475000000000003,0.9625000000000001,1.05
1629808514108,-2.1875,0.7875000000000001,0.9800000000000001
1629808514117,-2.0825,0.7875000000000001,1.0150000000000001
1629808514127,-2.0475000000000003,0.805,1.1725
1629808514137,-2.0300000000000002,0.525,1.1375000000000002
1629808514146,-1.9775000000000003,0.35000000000000003,1.155
1629808514156,-1.8550000000000002,0.14,1.2075
1629808514165,-1.8725000000000003,-0.08750000000000001,1.2600000000000002
1629808514175,-1.9250000000000003,-0.31500000000000006,1.4175000000000002
1629808514185,-1.9075000000000002,-0.42000000000000004,1.7500000000000002
1629808514194,-1.9600000000000002,-0.5425000000000001,1.9425000000000001
1629808514204,-1.995,-0.6125,1.8900000000000001
1629808514213,-1.8900000000000001,-0.6125,1.9425000000000001
1629808514223,-1.7850000000000001,-0.5950000000000001,1.9075000000000002
1629808514233,-1.7325000000000002,-0.7875000000000001,1.6975000000000002
1629808514242,-1.7675,-0.6475000000000001,1.5225000000000002
1629808514252,-1.6450000000000002,-0.35000000000000003,1.3125000000000002
1629808514261,-1.54,0.10500000000000001,1.2425000000000002
1629808514271,-1.61,0.45500000000000007,1.2425000000000002
1629808514281,-1.8025000000000002,0.7525000000000001,1.2075
1629808514290,-1.9425000000000001,0.8575,1.0675000000000001
1629808514300,-1.8900000000000001,1.1375000000000002,1.0150000000000001
1629808514309,-1.6975000000000002,1.225,1.0325000000000002
1629808514319,-1.5750000000000002,1.155,0.8575
1629808514329,-1.4000000000000001,1.0325000000000002,0.665
1629808514338,-1.225,1.0325000000000002,0.7350000000000001
1629808514348,-1.12,1.1375000000000002,0.665
1629808514357,-1.33,1.33,0.28
1629808514367,-1.7675,1.6450000000000002,0.17500000000000002
1629808514377,-1.9075000000000002,2.2225,0.43750000000000006
1629808514386,-1.9075000000000002,2.8350000000000004,0.8925000000000001
1629808514396,-2.345,2.66,1.2075
1629808514405,-2.9400000000000004,1.7500000000000002,0.9975
1629808514415,-3.4825000000000004,1.1025,0.7350000000000001
1629808514425,-3.6750000000000003,0.8925000000000001,0.47250000000000003
1629808514434,-3.7450000000000006,1.12,0.21000000000000002
1629808514444,-3.7625,1.4000000000000001,0.29750000000000004
1629808514453,-3.3950000000000005,1.715,0.5950000000000001
1629808514463,-3.2025,2.0825,0.9275000000000001
1629808514473,-3.2725000000000004,2.1875,1.05
1629808514482,-3.535,1.9600000000000002,1.0850000000000002
1629808514492,-3.5175000000000005,1.9425000000000001,1.3825
1629808514501,-3.43,2.1350000000000002,1.6450000000000002
1629808514511,-3.4650000000000003,2.6250000000000004,1.6975000000000002
1629808514521,-3.4650000000000003,3.115,1.5575
1629808514530,-3.4825000000000004,3.6750000000000003,1.2425000000000002
1629808514540,-3.6225000000000005,4.165,0.7350000000000001
1629808514549,-3.8325000000000005,4.777500000000001,0.14
1629808514559,-4.025,5.180000000000001,-0.6475000000000001
1629808514569,-4.322500000000001,5.355,-1.3825
1629808514578,-4.4275,5.250000000000001,-1.9250000000000003
1629808514588,-4.48,5.355,-2.0475000000000003
1629808514597,-4.48,5.1275,-2.3275
1629808514607,-4.550000000000001,4.550000000000001,-2.7300000000000004
1629808514617,-4.4275,4.2525,-2.9925
1629808514626,-3.7975000000000003,4.235,-2.87
1629808514636,-3.0625000000000004,4.532500000000001,-2.765
1629808514645,-2.555,4.357500000000001,-2.4675000000000002
1629808514655,-2.24,3.7800000000000002,-2.1875
1629808514665,-2.0650000000000004,3.08,-1.9425000000000001
1629808514674,-1.7675,2.7475,-1.5050000000000001
1629808514684,-1.5575,2.5900000000000003,-1.1025
1629808514693,-1.2425000000000002,2.4675000000000002,-0.5775
1629808514703,-0.9625000000000001,2.3975000000000004,-0.22750000000000004
1629808514713,-1.05,2.1875,-0.1925
1629808514722,-1.2075,1.9250000000000003,-0.29750000000000004
1629808514732,-1.2775,1.6800000000000002,-0.31500000000000006
1629808514741,-1.2600000000000002,1.3475000000000001,-0.36750000000000005
1629808514751,-1.1725,0.8925000000000001,-0.665
1629808514761,-0.9975,0.43750000000000006,-0.8750000000000001
