timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1629807853446,4.162,93,28.0,254,0,12,00,0,0
1629807854446,4.162,93,28.0,254,0,12,00,0,0
1629807855446,4.162,93,28.0,254,0,12,00,0,0
1629807856446,4.162,93,28.0,254,0,12,00,0,0
1629807857446,4.162,93,28.0,254,0,12,00,0,0
1629807858446,4.162,93,28.0,254,0,12,00,0,0
1629807859446,4.162,93,28.0,254,0,12,00,0,0
1629807860446,4.162,93,28.0,254,0,12,00,0,0
1629807861446,4.162,93,28.0,254,0,12,00,0,0
1629807862446,4.162,93,28.0,254,0,12,00,0,0
1629807863446,4.162,93,28.0,254,0,12,00,0,0
1629807864446,4.162,93,28.0,254,0,12,00,0,0
1629807865446,4.162,93,28.0,254,0,12,00,0,0
1629807866446,4.162,93,28.0,254,0,12,00,0,0
1629807867446,4.162,93,28.0,254,0,12,00,0,0
1629807868446,4.162,93,28.0,254,0,12,00,0,0
1629807869446,4.162,93,28.1,254,0,12,00,0,0
1629807870446,4.162,93,28.1,254,0,12,00,0,0
1629807871446,4.162,93,28.1,254,0,12,00,0,0
1629807872446,4.162,93,28.1,254,0,12,00,0,0
1629807873446,4.162,93,28.1,254,0,12,00,0,0
1629807874446,4.162,93,28.1,254,0,12,00,0,0
1629807875446,4.162,93,28.1,254,0,12,00,0,0
1629807876446,4.162,93,28.1,254,0,12,00,0,0
1629807877446,4.162,93,28.2,254,0,12,00,0,0
1629807878446,4.162,93,28.2,254,0,12,00,0,0
1629807879446,4.162,93,28.2,254,0,12,00,0,0
1629807880446,4.162,93,28.2,254,0,12,00,0,0
1629807881446,4.162,93,28.2,254,0,12,00,0,0
1629807882446,4.162,93,28.2,254,0,12,00,0,0
1629807883446,4.162,93,28.2,254,0,12,00,0,0
1629807884446,4.162,93,28.2,254,0,12,00,0,0
1629807885446,4.162,93,28.3,254,0,12,00,0,0
1629807886446,4.162,93,28.3,254,0,12,00,0,0
1629807887446,4.162,93,28.3,254,0,12,00,0,0
1629807888446,4.162,93,28.3,254,0,12,00,0,0
1629807889446,4.162,93,28.3,254,0,12,00,0,0
1629807890446,4.162,93,28.3,254,0,12,00,0,0
1629807891446,4.162,93,28.3,254,0,12,00,0,0
1629807892446,4.162,93,28.3,254,0,12,00,0,0
1629807893446,4.162,93,28.3,254,0,12,00,0,0
1629807894446,4.162,93,28.3,254,0,12,00,0,0
1629807895446,4.162,93,28.3,254,0,12,00,0,0
1629807896446,4.162,93,28.3,254,0,12,00,0,0
1629807897446,4.162,93,28.3,254,0,12,00,0,0
1629807898446,4.162,93,28.3,254,0,12,00,0,0
1629807899446,4.162,93,28.4,254,0,12,00,0,0
1629807900446,4.161,93,28.4,254,0,12,00,0,0
