trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
971.8757313,0,0,972.0116665,1,G6,c,None,0,
977.0300491,1,0,977.1626688,2,U6,m,None,0,
982.1632521,2,0,982.296967,3,K5,m,m,1,0.056057096
982.3796607,3,0,982.5141098,4,K9,m,None,0,
987.5277412,4,1,987.6635535,1,A5,m,None,0,
992.6955961,5,1,992.8291931,2,G4,c,None,0,
997.8611856,6,1,997.9950662,3,G9,m,m,1,4.489688111
1002.511839,7,1,1002.645731,4,A9,m,m,1,2.203989354
1004.88209,8,2,1005.013658,1,U8,m,m,1,4.421882287
1009.460553,9,2,1009.597512,2,G7,c,c,1,1.643902331
1011.261479,10,2,1011.396406,3,A7,m,c,0,4.873620548
1016.291362,11,2,1016.429677,4,M6,c,c,1,3.607405863
1020.061552,12,3,1020.197152,1,I5,m,None,0,
1025.227913,13,3,1025.363159,2,U5,m,m,1,3.400500813
1028.793652,14,3,1028.929161,3,I5,m,m,1,4.655334413
1033.611246,15,3,1033.744616,4,G5,m,None,0,
1038.760612,16,4,1038.896915,1,K6,c,None,0,
1043.929156,17,4,1044.061286,2,I3,m,m,1,2.536137905
1046.629194,18,4,1046.763279,3,I9,m,None,0,
1051.795622,19,4,1051.926594,4,M6,c,c,1,0.221133999
1052.177719,20,5,1052.311596,1,A6,m,m,1,3.871909165
1056.211098,21,5,1056.344914,2,K4,c,c,1,1.473475747
1057.847131,22,5,1057.977979,3,U4,c,m,0,3.568247082
1061.578254,23,5,1061.711191,4,I3,m,c,0,2.115154764
1063.862513,24,6,1063.994985,1,I9,m,m,1,3.653072976
1067.679404,25,6,1067.811264,2,K7,c,c,1,3.109577915
1070.943016,26,6,1071.077986,3,I5,m,m,1,4.548615957
1075.660454,27,6,1075.796436,4,E4,c,c,1,1.78412431
1077.611246,28,7,1077.744901,1,E4,m,m,1,2.632522626
1080.394003,29,7,1080.539407,2,E4,m,m,1,1.226155278
1081.805083,30,7,1081.929601,3,U2,c,c,1,4.049686337
1086.01352,31,7,1086.144468,4,E5,m,m,1,3.77154111
1089.944033,32,8,1090.077366,1,G9,c,m,0,1.670518576
1091.77988,33,8,1091.91068,2,U6,m,None,0,
1096.944284,34,8,1097.078421,3,E4,c,c,1,3.12016904
1100.226285,35,8,1100.36193,4,A3,m,m,1,2.930718969
